Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),S(216),CHO2(74)
6.490364092924534e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43016798006383733,0.061720171148124316,0.0032116809591929718,5.414071392002066e-05,0.0034910029255567103,0.09662276904561735,0.03559939455956505,2.602471538776874e-05,8.218690663761226e-10,0.0015040903851904033,3.8342097740036084e-11,0.0006011864935993812,2.7011001096164843e-09,2.0127590210468912e-06,3.891675517890804e-09,1.5590653340989345e-10,5.734391205842691e-06,3.2506854329464076e-05,0.004307543911707648,6.093747760736518e-07,0.0006924159728769078,1.1632454180154942e-09,1.2017855814977573e-09,7.3242915149352425e-09,1.5086685932460052e-08,0.000255384541853466,0.01498995578799443,9.813383861178745e-06,1.5225754971111223e-07,0.0018796039454289947,4.527879001319615e-09,5.144310901844583e-05,1.0713946069390684e-07,2.6552696514360415e-06,1.0728696012813068e-09,1.339911460757071e-10,3.611318623166113e-06,1.5459956105420438e-10,8.910676961620192e-12,6.974188171057869e-08,2.1666909429116073e-11,2.4815680911128676e-12,3.874817683521735e-20,1.3858346206210627e-13
6.507052213742815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4301039650404687,0.06162861413072586,0.0031961322836457913,5.413525238184004e-05,0.003488504883567416,0.09682080539454693,0.035633044253477235,2.5953291052468507e-05,8.258785943774594e-10,0.001502029177685967,3.828648507052127e-11,0.0006015034709194182,2.700894369770753e-09,2.0017268212715355e-06,3.897405081985087e-09,1.5587107061959037e-10,5.7115603358767e-06,3.255677810376187e-05,0.004300513913334596,6.038735771880359e-07,0.0006929978782531475,1.1547838856889255e-09,1.1943284343184945e-09,7.328560260654425e-09,1.518259749766837e-08,0.00025675445284484185,0.01505546832828845,9.821073064189772e-06,1.5212595681108656e-07,0.0018831775379360605,4.521001101347193e-09,5.1522115671667644e-05,1.0722477361346173e-07,2.6436253090255255e-06,1.0747725253627983e-09,1.339340036584586e-10,3.616364652401254e-06,1.5454054807404706e-10,8.923033840314673e-12,6.95401261455763e-08,2.1544943533196743e-11,2.4826259442680988e-12,3.880377173853011e-20,1.3864254300623213e-13
6.523740334561096e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4300399412890715,0.06153719599576958,0.003180663125771877,5.4129779088263734e-05,0.0034860065265642673,0.09701854450327753,0.03566653500607392,2.588206523999768e-05,8.298912363689001e-10,0.0014999708505398419,3.8230980532299426e-11,0.0006018197243654928,2.700690391067081e-09,1.9907622896557013e-06,3.903116432577098e-09,1.5583466566476e-10,5.6888394875870585e-06,3.260654489747193e-05,0.00429349541313891,5.984347518320404e-07,0.0006935778623685995,1.1464075353736185e-09,1.1869191862051484e-09,7.332896250785416e-09,1.5278729359084855e-08,0.00025812601477792933,0.015120985339505812,9.828716174943158e-06,1.5199437953338104e-07,0.0018867441622208844,4.5141336249247025e-09,5.1600873896228216e-05,1.0730957600751491e-07,2.632031824667389e-06,1.0766694196317895e-09,1.3387617459668328e-10,3.621391398858568e-06,1.5448173196311817e-10,8.93534344641419e-12,6.933895799216741e-08,2.1423740764851984e-11,2.483680006914923e-12,3.8859159111848514e-20,1.3870141225577226e-13
6.540428455379376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42997590940430164,0.06144591652921963,0.003165273059981088,5.41242941874329e-05,0.0034835078734276365,0.0972159868041989,0.03569986765118243,2.581103735347948e-05,8.339069441701662e-10,0.0014979153986126096,3.817558364655254e-11,0.0006021352565768527,2.7004881583910275e-09,1.979864966453426e-06,3.90880963751589e-09,1.5579732570550994e-10,5.666228098067066e-06,3.265615512686389e-05,0.004286488398252453,5.930574406215917e-07,0.0006941559334078045,1.1381152967203806e-09,1.1795575190995627e-09,7.337299337379556e-09,1.537508042638523e-08,0.00025949921203673697,0.015186506234459244,9.836313452166995e-06,1.5186281892367192e-07,0.0018903038316565423,4.507276559326585e-09,5.167938435089234e-05,1.0739387074040081e-07,2.620488995711565e-06,1.0785603014781647e-09,1.3381766473698316e-10,3.6263989215673913e-06,1.5442311055670066e-10,8.947605924731944e-12,6.913837552122862e-08,2.1303295888623242e-11,2.4847302968016906e-12,3.891433957583934e-20,1.3876007080185513e-13
6.557116576197657e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4299118699766901,0.061354775517352154,0.0031499616630091686,5.411879782565851e-05,0.0034810089428634,0.09741313272932181,0.03573304301813649,2.5740206798221e-05,8.379256698058116e-10,0.0014958628167813346,3.812029393785139e-11,0.0006024500701770408,2.7002876567249445e-09,1.9690343957834945e-06,3.914484764435823e-09,1.5575905785641346e-10,5.643725607401441e-06,3.270560920710479e-05,0.004279492855759724,5.877407982548029e-07,0.0006947320995095925,1.1299061156624092e-09,1.1722431171115592e-09,7.341769371709125e-09,1.547164960979929e-08,0.0002608740290632039,0.015252030430116977,9.84386515319467e-06,1.5173127601748521e-07,0.0018938565596074946,4.500429891807686e-09,5.175764769267985e-05,1.0747766066102252e-07,2.608996619978789e-06,1.080445188294401e-09,1.3375847988490153e-10,3.631387279404316e-06,1.5436468172390298e-10,8.959821419705369e-12,6.893837700866197e-08,2.1183603712640927e-11,2.485776831541558e-12,3.896931374922517e-20,1.3881851962806023e-13
6.573804697015938e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42984782359266666,0.0612637727467553,0.0031347285139054592,5.411329014744794e-05,0.0034785097534048588,0.09760998271027509,0.035766061931799105,2.566957298170369e-05,8.419473655053556e-10,0.0014938130999395099,3.806511093413158e-11,0.0006027641677740274,2.700088871147455e-09,1.9582701255783053e-06,3.92014188075636e-09,1.557198691867783e-10,5.621331458646635e-06,3.275490755226215e-05,0.004272508772698499,5.824839932513045e-07,0.0006953063687674272,1.121778954132694e-09,1.164975666504037e-09,7.3463062042788755e-09,1.556843582014474e-08,0.0002622504503572131,0.015317557347579395,9.851371533971431e-06,1.515997518402989e-07,0.0018974023594293713,4.493593609603709e-09,5.18356645768706e-05,1.0756094860292514e-07,2.5975544957649945e-06,1.0823240974746797e-09,1.336986258052058e-10,3.6363565310932935e-06,1.5430644336707637e-10,8.971990075396399e-12,6.873896073538541e-08,2.1064659088061106e-11,2.4868196286139645e-12,3.902408224879184e-20,1.3887675971050073e-13
6.5904928178342185e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4297837708345827,0.0611729080043289,0.003119573194020658,5.4107771295530816e-05,0.0034760103234146317,0.09780653717830323,0.03579892521258548,2.559913531357375e-05,8.459719837034031e-10,0.0014917662429970026,3.80100341666699e-11,0.0006030775519603448,2.6998917868329134e-09,1.9475717075338257e-06,3.925781053681867e-09,1.5567976672091391e-10,5.599045097811359e-06,3.28040505753069e-05,0.004265536136060478,5.772862076752025e-07,0.0006958787492297559,1.1137327897596598e-09,1.1577548556781684e-09,7.350909684837332e-09,1.5665437968859895e-08,0.00026362846047659275,0.015383086412055717,9.858832849061088e-06,1.5146824740764447e-07,0.0019009412444687677,4.486767699931684e-09,5.1913435657009046e-05,1.0764373738436867e-07,2.5861624218456005e-06,1.084197046414023e-09,1.3363810822216932e-10,3.64130673520574e-06,1.5424839342116718e-10,8.98411203549177e-12,6.854012498732314e-08,2.0946456908513843e-11,2.487858705366088e-12,3.907864568939545e-20,1.389347920179048e-13
6.607180938652499e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4297197122807331,0.0610821810772845,0.0031044952869946356,5.410224141088463e-05,0.003473510671086526,0.09800279656426329,0.03583163367648571,2.552889320563269e-05,8.49999477039751e-10,0.0014897222408800036,3.795506317006059e-11,0.0006033902253132172,2.699696389050881e-09,1.9369386970605863e-06,3.9314023502014365e-09,1.5563875743839817e-10,5.57686597383746e-06,3.285303868811652e-05,0.004258574932791926,5.721466368994672e-07,0.0006964492489003435,1.105766615613618e-09,1.1505803751586957e-09,7.355579662388158e-09,1.576265496803677e-08,0.0002650080440371231,0.015448617052840855,9.866249351652412e-06,1.5133676372520622e-07,0.0019044732280630331,4.479952149990404e-09,5.1990961584909146e-05,1.0772602980840019e-07,2.5748201974796957e-06,1.0860640525074182e-09,1.335769328198506e-10,3.6462379501606527e-06,1.5419052985320506e-10,8.996187443303282e-12,6.834186805539561e-08,2.0828992109563074e-11,2.4888940790142847e-12,3.913300468396972e-20,1.3899261751169582e-13
6.622200247388952e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42966205510159927,0.06100064449947748,0.0030909910163789455,5.4097255196845515e-05,0.0034712608087949445,0.09817917807224849,0.035860939596426104,2.5465842028030493e-05,8.536266403079282e-10,0.001487885075670119,3.79056793251879e-11,0.0006036710256860498,2.699521960933941e-09,1.927424546610291e-06,3.936446287934851e-09,1.5560107948868108e-10,5.556995996676539e-06,3.289699588093203e-05,0.00425231961455609,5.67570142329199e-07,0.0006969610971063108,1.0986646304899554e-09,1.1441627010215514e-09,7.3598393717224415e-09,1.585033306583663e-08,0.00026625100186542216,0.015507595508877873,9.872886097456399e-06,1.5121844697578738e-07,0.0019076461235779912,4.473827002018502e-09,5.206052585218894e-05,1.0779967090895824e-07,2.56465465139923e-06,1.0877392912344696e-09,1.3352131718796464e-10,3.6506598560509466e-06,1.541386103402363e-10,9.007015626276262e-12,6.81639302959203e-08,2.0723900098534704e-11,2.489822763268817e-12,3.9181753482777615e-20,1.3904448441926097e-13
6.637219556125405e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4296043941089569,0.06091921922533942,0.003077548814444974,5.4092260259444336e-05,0.0034690107940406486,0.09835532122598108,0.035890121360744376,2.5402948353698697e-05,8.572560600062977e-10,0.0014860502150963587,3.7856380445739576e-11,0.000603951254216548,2.6993488764479137e-09,1.917962700174386e-06,3.941475848397573e-09,1.5556267766055722e-10,5.5372120397486715e-06,3.29408282279189e-05,0.004246073537160807,5.630395921914796e-07,0.000697471434090599,1.0916259212045786e-09,1.13778208282001e-09,7.364152709616432e-09,1.5938183519761872e-08,0.000267495210633308,0.01556657437240878,9.879486931762552e-06,1.511001485602248e-07,0.0019108134494274771,4.4677102256882645e-09,5.212989254547144e-05,1.0787291424035703e-07,2.554529175601546e-06,1.0894097430247304e-09,1.3346517738179476e-10,3.655066470292627e-06,1.5408683873404838e-10,9.017806321625191e-12,6.798645875829807e-08,2.061939766315485e-11,2.4907484742189194e-12,3.9230337619361715e-20,1.3909618527144846e-13
6.650736933988213e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4295524962966256,0.060846031515573544,0.00306550365442325,5.408775743934582e-05,0.0034669856610865823,0.09851364653038562,0.03591627927975774,2.5346478361336946e-05,8.605244387970905e-10,0.0014844008080144263,3.781208382483417e-11,0.0006042029724959651,2.699194240500047e-09,1.9094914966156114e-06,3.9459902002425074e-09,1.5552750122918376e-10,5.519479698726263e-06,3.298017084333422e-05,0.00424045996048323,5.590009165886532e-07,0.0006979294500293104,1.085344602379415e-09,1.1320710263695856e-09,7.368080473928596e-09,1.6017395638514116e-08,0.00026861605890719065,0.015619655361019244,9.88539712853731e-06,1.509936962511499e-07,0.0019136592886476278,4.462212277002076e-09,5.219215403345525e-05,1.0793849480919052e-07,2.5454503873622846e-06,1.0909090672830596e-09,1.3341420674436553e-10,3.659019383689815e-06,1.5404036957657298e-10,9.027485981230934e-12,6.782713197285014e-08,2.05258465768219e-11,2.4915790820535715e-12,3.9273922922137885e-20,1.3914257462815417e-13
6.664254311851021e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4295005960295573,0.06077293372417978,0.003053508311152603,5.4083247705300455e-05,0.003464960424449028,0.09867177924980644,0.035942337532255564,2.529013529448511e-05,8.637945929097144e-10,0.0014827532620543325,3.776785551567408e-11,0.0006044542304197907,2.699040676709459e-09,1.9010621736754529e-06,3.95049298086979e-09,1.554917461259871e-10,5.501816426384252e-06,3.301941279176575e-05,0.004234853854080443,5.549985997343427e-07,0.0006983862506979606,1.0791134613463102e-09,1.1263896456408878e-09,7.372051505339487e-09,1.6096746147800235e-08,0.0002697379033932187,0.015672736054114466,9.891278516100874e-06,1.5088725988568937e-07,0.0019165006313670685,4.456721094920573e-09,5.2254256211523614e-05,1.0800375627496797e-07,2.53640383262799e-06,1.092404533631971e-09,1.3336281775852202e-10,3.6629599758392933e-06,1.539940180549919e-10,9.037135435283526e-12,6.766818092776044e-08,2.0432767513540965e-11,2.4924073003614686e-12,3.931737552923315e-20,1.3918883053264972e-13
6.6777716897138285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42944869360549737,0.06069992573882037,0.003041562568775399,5.4078731128187614e-05,0.0034629350934037785,0.0988297196122725,0.03596829654141954,2.523391884565972e-05,8.670664976678765e-10,0.0014811075745584502,3.772369527872993e-11,0.0006047050293217822,2.69888817747277e-09,1.8926745036850608e-06,3.9549842253626815e-09,1.5545541595460708e-10,5.484221936782989e-06,3.305855428949804e-05,0.004229255210910252,5.51032244295195e-07,0.000698841840245071,1.0729319982160747e-09,1.1207377811659152e-09,7.376065721889311e-09,1.617623447123888e-08,0.00027086073605460707,0.015725816158050247,9.897131225752175e-06,1.507808399753159e-07,0.0019193374846503055,4.451236672599811e-09,5.2316199421956235e-05,1.08068700091318e-07,2.527389405903304e-06,1.0938961513103396e-09,1.333110133503292e-10,3.6668882774223778e-06,1.5394778316205217e-10,9.046754759047152e-12,6.750960472667685e-08,2.0340157879077576e-11,2.493233137987367e-12,3.936069576181959e-20,1.3923495347886027e-13
6.691289067576636e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42939678932049774,0.06062700744729129,0.003029666212391394,5.407420777818881e-05,0.003460909677158105,0.09898746784564025,0.03599415672857898,2.5177828708283138e-05,8.703401284837626e-10,0.0014794637428760507,3.767960287584636e-11,0.0006049553705294043,2.6987367352263664e-09,1.8843282604676934e-06,3.959463968711475e-09,1.5541851430004002e-10,5.466695945202668e-06,3.3097595552352e-05,0.004223664023912347,5.471014580942964e-07,0.0006992962228006989,1.0667997191177503e-09,1.1151152743572307e-09,7.3801230413232915e-09,1.6255860032803153e-08,0.0002719845488794974,0.01577889538088779,9.902955388213594e-06,1.506744370274869e-07,0.0019221698555573995,4.445759003188992e-09,5.237798400629903e-05,1.0813332770548862e-07,2.5184070019100287e-06,1.0953839295551385e-09,1.3325879642917942e-10,3.67080431905506e-06,1.539016639029843e-10,9.056344027625364e-12,6.735140247537458e-08,2.024801509606924e-11,2.4940566037229093e-12,3.940388394025821e-20,1.3928094395774512e-13
6.704806445439444e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42934488346892413,0.060554178737522266,0.003017819028053605,5.40696777247958e-05,0.0034588841848513584,0.09914502417759259,0.03601991851321856,2.5121864576680335e-05,8.73615460858045e-10,0.001477821764363284,3.763557807023402e-11,0.0006052052553638693,2.6985863424462135e-09,1.8760232193237122e-06,3.963932245813449e-09,1.5538104472872864e-10,5.449238168137174e-06,3.3136536795685805e-05,0.004218080286008517,5.432058540430737e-07,0.0006997494024765513,1.0607161361267013e-09,1.1095219675030048e-09,7.3842233810954706e-09,1.633562225683103e-08,0.00027310933388095376,0.01583197343238582,9.908751133633249e-06,1.505680515456756e-07,0.0019249977511439033,4.4402880798306545e-09,5.2439610305365677e-05,1.0819764055837234e-07,2.5094565155883747e-06,1.0968678776011628e-09,1.3320616988788557e-10,3.6747081312880565e-06,1.5385565929536333e-10,9.065903315961204e-12,6.719357328175239e-08,2.0156336603860235e-11,2.4948777063070747e-12,3.944694038410125e-20,1.3932680245732332e-13
6.718323823302252e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42929297634346353,0.060481439497576665,0.0030060208027642,5.4065141036818365e-05,0.0034568586255555433,0.09930238883563833,0.03604558231298607,2.5066026146075654e-05,8.768924703798883e-10,0.00147618163638316,3.759162062646173e-11,0.000605454685140182,2.6984369916476727e-09,1.8677591570159125e-06,3.9683890914728816e-09,1.5534301078865206e-10,5.4318483232879915e-06,3.317537823439603e-05,0.0042125039901028585,5.393450500605854e-07,0.0007002013833660917,1.0546807671719696e-09,1.1039577037621348e-09,7.388366658372457e-09,1.6415520568036175e-08,0.0002742350830969585,0.015885050023992722,9.91451859158684e-06,1.5046168402940208e-07,0.0019278211784607977,4.434823895660782e-09,5.250107865923939e-05,1.0826164008453141e-07,2.5005378420981524e-06,1.098348004680727e-09,1.3315313660277466e-10,3.6785997446068586e-06,1.5380976836890906e-10,9.075432698837294e-12,6.703611625582919e-08,2.0065119858340075e-11,2.4956964544266477e-12,3.9489865412094907e-20,1.3937252946269904e-13
6.73184120116506e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4292410682351326,0.06040878961565147,0.0029942713244703917,5.4060597782392265e-05,0.003454833008275907,0.09945956204711108,0.03607114854370003,2.5010313112589566e-05,8.801711327269511e-10,0.001474543356305528,3.754773031044858e-11,0.0006057036611671791,2.69828867538534e-09,1.8595358517550107e-06,3.972834540401017e-09,1.553044160094149e-10,5.414526129558219e-06,3.321412008291868e-05,0.0042069351290819875,5.35518668995203e-07,0.0007006521695446497,1.0486931359509364e-09,1.0984223271594513e-09,7.392552790037012e-09,1.6495554391517856e-08,0.0002753617885903984,0.015938124868838784,9.92025789108028e-06,1.5035533497426616e-07,0.0019306401445544235,4.429366443808898e-09,5.256238940727443e-05,1.0832532771222196e-07,2.49165087681995e-06,1.0998243200234382e-09,1.3309969943377972e-10,3.6824791894317824e-06,1.5376399016530298e-10,9.084932250875942e-12,6.687903050974046e-08,1.99743623317823e-11,2.4965128567166673e-12,3.9532659342181607e-20,1.3941812545608727e-13
6.745358579027868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4291891594332841,0.06033622898007718,0.00298257038206036,5.405604802898668e-05,0.003452807341951505,0.09961654403916864,0.03609661761935743,2.4954725173235502e-05,8.834514236653845e-10,0.0014729069215070588,3.750390688945613e-11,0.000605952184747573,2.698141386252859e-09,1.851353083185426e-06,3.977268627216012e-09,1.5526526390233665e-10,5.397271307046616e-06,3.325276255523026e-05,0.004201373695815236,5.317263385544924e-07,0.0007011017650695333,1.0427527718570222e-09,1.0929156825808153e-09,7.396781692691787e-09,1.6575723152770743e-08,0.00027648944244905904,0.01599119768172837,9.92596916055224e-06,1.5024900487197801e-07,0.0019334546564664158,4.423915717398323e-09,5.2623542888097786e-05,1.0838870486341847e-07,2.482795515356284e-06,1.1012968328559768e-09,1.3304586122453094e-10,3.686346496118011e-06,1.5371832373804527e-10,9.09440204653939e-12,6.672231515773426e-08,1.988406151268766e-11,2.497326921760832e-12,3.957532249150196e-20,1.3946359091683703e-13
6.758875956890676e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.429137250225616,0.06026375747931772,0.0029709177653591784,5.4051491843411974e-05,0.0034507816354557626,0.09977333503879215,0.036121989952141415,2.4899262025916565e-05,8.86733319049827e-10,0.0014712723293712233,3.746015013208068e-11,0.0006062002571779918,2.697995116882712e-09,1.843210632371248e-06,3.981691386442979e-09,1.5522555796054007e-10,5.380083577041701e-06,3.3291305864848596e-05,0.004195819683154875,5.279676912302036e-07,0.0007015501739801343,1.0368592098906044e-09,1.0874376157682491e-09,7.40105328266316e-09,1.665602627769609e-08,0.0002776180367856244,0.016044268179132178,9.931652527875528e-06,1.5014269421038676e-07,0.001936264721233646,4.4184717095462814e-09,5.268453943961098e-05,1.0845177295384033e-07,2.4739716535327235e-06,1.102765552401742e-09,1.3299162480244887e-10,3.6902016949556597e-06,1.5367276815226533e-10,9.103842160129855e-12,6.656596931616767e-08,1.9794214905630806e-11,2.498138658091978e-12,3.961785517639781e-20,1.395089263214562e-13
6.7723933347534836e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4290853408981775,0.06019137500197047,0.002959313265124761,5.4046929291827135e-05,0.003448755897597043,0.0999299352727854,0.03614726595242878,2.484392336942241e-05,8.900167948233957e-10,0.0014696395772882736,3.741645980824539e-11,0.0006064478797490198,2.6978498599460926e-09,1.8351082817824728e-06,3.986102852513992e-09,1.5518530165903974e-10,5.362962662015942e-06,3.332975022483422e-05,0.004190273083936299,5.242423642266566e-07,0.0007019974002980309,1.0310119905777794e-09,1.0819879733153219e-09,7.4053674760046324e-09,1.673646319261132e-08,0.00027874756373765376,0.016097336079179517,9.93730812035948e-06,1.500364034735124e-07,0.0019390703458881592,4.4130344133638785e-09,5.274537939899142e-05,1.0851453339297504e-07,2.4651791873989806e-06,1.104230487880591e-09,1.329369929788355e-10,3.694044816169815e-06,1.53627322484545e-10,9.113252665789535e-12,6.640999210350348e-08,1.970482003110655e-11,2.498948074192532e-12,3.966025771241482e-20,1.3955413214363775e-13
6.7859107126162914e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42903343173537767,0.06011908143676611,0.0029477566730438257,5.404236043974705e-05,0.0034467301371191874,0.10008634496777388,0.03617244602879773,2.4788708903426016e-05,8.933018270176759e-10,0.001468008662655224,3.737283568919272e-11,0.0006066950537452394,2.697705608152728e-09,1.8270458152814277e-06,3.990503059767983e-09,1.5514449845483009e-10,5.345908285619962e-06,3.336809584779131e-05,0.004184733890978242,5.205499993906684e-07,0.000702443448027101,1.025210659905424e-09,1.076566602662363e-09,7.409724188500248e-09,1.6817033324258137e-08,0.0002798780154675681,0.01615040110165064,9.942936064753573e-06,1.4993013314157849e-07,0.001941871537457106,4.407603821956422e-09,5.2806063102694134e-05,1.0857698758410107e-07,2.4564180132299897e-06,1.1056916485087921e-09,1.3288196854896088e-10,3.6978758899205964e-06,1.5358198582278836e-10,9.122633637501004e-12,6.625438264030601e-08,1.961587442537843e-11,2.499755178494858e-12,3.970253041430345e-20,1.395992088542816e-13
6.799428090479099e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42898152301999226,0.06004687667256856,0.002936247781727867,5.403778535204991e-05,0.0034447043627020666,0.1002425643502042,0.03619753058803532,2.47336183284805e-05,8.96588391752706e-10,0.0014663795828758304,3.732927754747666e-11,0.000606941780445269,2.697562354250624e-09,1.819023018109446e-06,3.994892042450799e-09,1.5510315178697276e-10,5.3289201726768435e-06,3.340634294586831e-05,0.004179202097082976,5.168902431421697e-07,0.0007028883211536249,1.0194547692381857e-09,1.071173352091457e-09,7.414123335668829e-09,1.6897736099814712e-08,0.0002810093841626647,0.01620346296796899,9.948536487248191e-06,1.4982388369103661e-07,0.001944668302962682,4.402179928423696e-09,5.286659088645372e-05,1.0863913692431617e-07,2.4476880275269474e-06,1.1071490434986283e-09,1.3282655429215666e-10,3.701694946303206e-06,1.5353675726605456e-10,9.131985149087357e-12,6.60991400492372e-08,1.9527375640335705e-11,2.5005599793817094e-12,3.974467359602225e-20,1.3964415692151556e-13
6.812945468341907e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4289296150331718,0.05997476059837497,0.002924786384709147,5.403320409298429e-05,0.0034426785829621176,0.10039859364634329,0.03622252003514505,2.4678651346015972e-05,8.998764652369595e-10,0.0014647523353605706,3.728578515695517e-11,0.0006071880611218058,2.6974200910259473e-09,1.811039676873722e-06,3.9992698347153185e-09,1.550612650766842e-10,5.311998049176431e-06,3.3444491730759444e-05,0.004173677695036511,5.132627464060919e-07,0.0007033320236463825,1.013743875226306e-09,1.0658080707220292e-09,7.418564832767392e-09,1.6978570946906365e-08,0.00028214166203508877,0.016256521401193626,9.954109513475641e-06,1.4971765559459525e-07,0.0019474606494220782,4.3967627258596355e-09,5.2926963085285615e-05,1.0870098280456174e-07,2.438989127018331e-06,1.1086026820578777e-09,1.327707529719087e-10,3.7055020153479875e-06,1.5349163592435016e-10,9.14130727421191e-12,6.594426345505346e-08,1.9439321243347148e-11,2.501362485186763e-12,3.9786687570741786e-20,1.3968897681072507e-13
6.826462846204715e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4288777080544483,0.059902733103315564,0.002913372276436707,5.4028616726176304e-05,0.003440652806452877,0.10055443308227772,0.03624741477335441,2.4623807658336347e-05,9.031660237673232e-10,0.0014631269175266256,3.724235829278252e-11,0.0006074338970416624,2.697278811302946e-09,1.8030955795343985e-06,4.003636470621286e-09,1.5501884172742242e-10,5.295141642269756e-06,3.348254241370597e-05,0.0041681606776087865,5.096671645454303e-07,0.0007037745594567677,1.00807753975668e-09,1.060470608506402e-09,7.42304859479357e-09,1.705953729360961e-08,0.0002832748413217865,0.016309576126011645,9.959655268515896e-06,1.4961144932125886e-07,0.0019502485838474113,4.391352207352635e-09,5.298718003348747e-05,1.0876252660964079e-07,2.4303212086609027e-06,1.1100525733900932e-09,1.3271456733593767e-10,3.70929712702048e-06,1.534466209185258e-10,9.150600086378643e-12,6.578975198460198e-08,1.9351708817111592e-11,2.502162704194895e-12,3.9828572650844063e-20,1.3973366898457565e-13
6.839980224067523e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42882580236174356,0.059830794076653634,0.0029020052522723797,5.402402331463652e-05,0.0034386270416655058,0.10071008288391281,0.03627221520412237,2.4569086968616216e-05,9.064570437290753e-10,0.0014615033267978553,3.719899673140181e-11,0.0006076792894658075,2.6971385079435875e-09,1.7951905153918398e-06,4.007991984135265e-09,1.549758851249738e-10,5.27835068026345e-06,3.3520495205496364e-05,0.004162651037553884,5.061031572955158e-07,0.0007042159325188877,1.002455329889157e-09,1.0551608162244371e-09,7.4275745364902766e-09,1.7140634568464583e-08,0.0002844089142845522,0.016362626868730478,9.965173876898e-06,1.4950526533634865e-07,0.0019530321132456595,4.385948365986306e-09,5.304724206464153e-05,1.0882376971824793e-07,2.4216841696406717e-06,1.1114987266944813e-09,1.326580001162881e-10,3.713080311221475e-06,1.5340171138016484e-10,9.159863658932928e-12,6.563560476681576e-08,1.9264535959524564e-11,2.5029606446424885e-12,3.987032914792454e-20,1.3977823390302485e-13
6.853497601930331e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42877389823137557,0.05975894340778544,0.0028906851084868307,5.401942392076694e-05,0.003436601297029313,0.10086554327697216,0.03629692172714682,2.4514488980897673e-05,9.097495015958551e-10,0.0014598815606047864,3.7155700250537366e-11,0.000607924239649404,2.696999173847376e-09,1.787324275074119e-06,4.012336409130993e-09,1.5493239863753891e-10,5.261624892614257e-06,3.3558350316467505e-05,0.00415714876761021,5.025703886993437e-07,0.0007046561467496517,9.96876817732343e-10,1.0498785454790808e-09,7.4321425723504705e-09,1.7221862200492106e-08,0.00028554387321002076,0.01641567335727041,9.970665462596677e-06,1.493991041015207e-07,0.0019558112446186166,4.380551194838804e-09,5.3107149511616234e-05,1.0888471350300016e-07,2.41307790737385e-06,1.112941151164564e-09,1.3260105402943175e-10,3.7168515977870723e-06,1.5335690645130975e-10,9.169098065060617e-12,6.548182093271066e-08,1.9177800283545567e-11,2.5037563147181774e-12,3.9911957372799804e-20,1.3982267202335516e-13
