Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27)
1.7895835013746355e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854733177636297,0.0,0.17644033631621261,1.6564881727011903e-28,6.727188323843755e-08,1.2771165159641665e-06,1.53688059849089e-08,0.0,3.010226786445994e-05,0.0,0.0,3.0350038362426965e-10,0.0,0.11756194738038171,4.980937502531599e-11,0.0,1.8172036501621297e-07,0.0,4.145593974742834e-05,5.986680144438152e-09,4.081756224635684e-05,9.168177975455867e-11,1.0785355077232817e-05,1.5270761835337418e-10,2.7427908872671676e-06,2.577883927921491e-05,1.0603017891429593e-08,4.347079295708565e-06,4.5008373731610815e-10,5.278173605834085e-10,2.367935699926406e-11,5.208151315361581e-19,1.932232626947671e-14
1.7980597880564415e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547310573501117,0.0,0.17644014749971404,1.6789602984499653e-28,6.814121032356925e-08,1.2932939399971879e-06,1.5547435153120425e-08,0.0,3.0289731149073903e-05,0.0,0.0,3.053509385362937e-10,0.0,0.11756174835005012,5.0297820267284976e-11,0.0,1.8310971043394333e-07,0.0,4.14558387685555e-05,5.986672026773375e-09,4.098157484523735e-05,9.167457224578767e-11,1.0789125654389405e-05,1.5248592817480455e-10,2.750443353972167e-06,2.5918482384227067e-05,1.066911107844981e-08,4.395121978597525e-06,4.5578613926472795e-10,5.302680897124277e-10,2.398556294732408e-11,5.2537383465320225e-19,1.9442678256035113e-14
1.8065360747382475e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547289374261925,0.0,0.17643995861345177,1.7016286287502526e-28,6.90171698870147e-08,1.3095870274755598e-06,1.5727180388650024e-08,0.0,3.0477258598107937e-05,0.0,0.0,3.072005320968601e-10,0.0,0.11756154937054478,5.078866302382858e-11,0.0,1.8450147220304723e-07,0.0,4.145573781297771e-05,5.9866639095341e-09,4.114529180388151e-05,9.166731741284485e-11,1.0792813525502064e-05,1.5226530412554716e-10,2.7580623705853167e-06,2.6057931402940324e-05,1.0735226887157946e-08,4.443423986955671e-06,4.6152931817495515e-10,5.327168465673878e-10,2.4294106680082832e-11,5.29950830355176e-19,1.9563071717684302e-14
1.8150123614200535e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854726817867144,0.0,0.17643976965886102,1.7244939487956802e-28,6.989977345619225e-08,1.3259958381020324e-06,1.5908042155599978e-08,0.0,3.0664848783964144e-05,0.0,0.0,3.0904913565942126e-10,0.0,0.11756135044164942,5.128190389117321e-11,0.0,1.8589562239102383e-07,0.0,4.1455636880656444e-05,5.986655792749897e-09,4.1308713224585455e-05,9.166001646163463e-11,1.0796420174108027e-05,1.5204573903237157e-10,2.7656480976125074e-06,2.6197185270326248e-05,1.080136481247335e-08,4.491984958668124e-06,4.673132950675707e-10,5.351636183178193e-10,2.460499226395902e-11,5.345461128383757e-19,1.968350573875027e-14
1.8234886481018595e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854724698675533,0.0,0.1764395806373516,1.7475570435297575e-28,7.078903242585338e-08,1.3425204281998316e-06,1.609002090982102e-08,0.0,3.085250030462202e-05,0.0,0.0,3.108967209821311e-10,0.0,0.1175611515631488,5.1777543437696473e-11,0.0,1.8729213320419967e-07,0.0,4.145553597155312e-05,5.98664767644958e-09,4.1471839215396153e-05,9.165267057629003e-11,1.0799947058001086e-05,1.518272257810221e-10,2.7732006946019518e-06,2.6336242948884738e-05,1.0867524358364963e-08,4.5408045296671465e-06,4.73138089771268e-10,5.376083922642649e-10,2.491822371854718e-11,5.391596764034449e-19,1.980397941996468e-14
1.8319649347836655e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854722579853884,0.0,0.1764393915503082,1.7708186976503225e-28,7.168495805874033e-08,1.3591608507338623e-06,1.6273117099059574e-08,0.0,3.10402117831946e-05,0.0,0.0,3.127432602232707e-10,0.0,0.11756095273482876,5.227558220357991e-11,0.0,1.8869097698738662e-07,0.0,4.145543508562882e-05,5.986639560661593e-09,4.163466989007643e-05,9.164528091955323e-11,1.0803395609675234e-05,1.5160975731033874e-10,2.7807203201527166e-06,2.647510342814937e-05,1.0933705037694234e-08,4.589882333982866e-06,4.790037209301314e-10,5.400511558379989e-10,2.523380501684962e-11,5.437915154536364e-19,1.992449187818199e-14
1.8404412214654715e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854720461404688,0.0,0.1764392023990907,1.7942796956139196e-28,7.258756148624241e-08,1.3759171553319396e-06,1.6457331163102377e-08,0.0,3.122798186749237e-05,0.0,0.0,3.145887259367319e-10,0.0,0.11756075395647628,5.27760207004766e-11,0.0,1.9009212622353974e-07,0.0,4.145533422284446e-05,5.986631445414159e-09,4.179720536806771e-05,9.163784863315227e-11,1.0806767236760357e-05,1.5139332662359396e-10,2.7882071319208218e-06,2.661376572420169e-05,1.0999906372060923e-08,4.6392180037930504e-06,4.84910206011133e-10,5.424918966002912e-10,2.555174008550805e-11,5.484416244930674e-19,2.0045042246097182e-14
1.8489175081472775e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547183433303935,0.0,0.17643901318503485,1.817940821640097e-28,7.349685370905028e-08,1.392789388306019e-06,1.6642663533918606e-08,0.0,3.141580922959482e-05,0.0,0.0,3.164330910675528e-10,0.0,0.11756055522787952,5.3278859411192254e-11,0.0,1.9149555353341469e-07,0.0,4.1455233383161025e-05,5.986623330734454e-09,4.195944577445424e-05,9.16303748381484e-11,1.0810063322450644e-05,1.5117792677995273e-10,2.795661286626887e-06,2.675222887919368e-05,1.1066127891651447e-08,4.688811169472042e-06,4.908575613116246e-10,5.449306022416023e-10,2.58720328050349e-11,5.53109998125029e-19,2.0165629671969123e-14
1.8573937948290835e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547162256334147,0.0,0.1764388239094524,1.8418028597156337e-28,7.44128455978091e-08,1.4097775926734482e-06,1.6829114635799435e-08,0.0,3.160369256542919e-05,0.0,0.0,3.1827632894750857e-10,0.0,0.11756035654882756,5.378409878938027e-11,0.0,1.9290123167522457e-07,0.0,4.1455132566539135e-05,5.9866152166491e-09,4.212139123992621e-05,9.162286063529205e-11,1.0813285225925423e-05,1.5096355089504107e-10,2.8030829400628255e-06,2.6890491960878663e-05,1.113236913508983e-08,4.738661459638746e-06,4.968458019668235e-10,5.473672605812647e-10,2.6194687010043734e-11,5.577966310503744e-19,2.0286253319355766e-14
1.8658700815108895e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854714108316123,0.0,0.17643863457363174,1.8658665935987023e-28,7.53355478937696e-08,1.4268818081782243e-06,1.7016684885495173e-08,0.0,3.179163059435657e-05,0.0,0.0,3.201184132907543e-10,0.0,0.11756015791911077,5.42917392592497e-11,0.0,1.943091335442963e-07,0.0,4.145503177293912e-05,5.986607103185217e-09,4.228304190074338e-05,9.161530710539945e-11,1.0816434282762952e-05,1.5075019214267338e-10,2.810472247098756e-06,2.7028554062150163e-05,1.1198629649291212e-08,4.7887685012038035e-06,5.02874941957321e-10,5.498018595671721e-10,2.651970648947879e-11,5.6250151806584e-19,2.0406912366846482e-14
1.8743463681926955e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547119913808533,0.0,0.17643844517883825,1.890132806822955e-28,7.626497120943794e-08,1.444102071312262e-06,1.7205374692350035e-08,0.0,3.1979622058765135e-05,0.0,0.0,3.2195931818951946e-10,0.0,0.11755995933852041,5.480178121528665e-11,0.0,1.9571923217272693e-07,0.0,4.145493100232136e-05,5.986598990368683e-09,4.2444397898698076e-05,9.160771530967493e-11,1.081951180534697e-05,1.505378437519783e-10,2.8178293616895962e-06,2.7166414300588848e-05,1.1264908989318009e-08,4.839131919415902e-06,5.089449941165982e-10,5.522343872748027e-10,2.6847094986844745e-11,5.672246540623895e-19,2.0527606007792908e-14
1.8828226548745015e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547098748299016,0.0,0.17643825572631458,1.9146022827015396e-28,7.720112602922371e-08,1.4614384153366617e-06,1.7395184458434454e-08,0.0,3.2167665723670254e-05,0.0,0.0,3.237990181098541e-10,0.0,0.117559760806849,5.531422502198819e-11,0.0,1.9713150072903952e-07,0.0,4.145483025464607e-05,5.9865908782237974e-09,4.260545938107869e-05,9.160008629002234e-11,1.0822519083266343e-05,1.5032649900781012e-10,2.825154436881996e-06,2.730407181801722e-05,1.1331206718238405e-08,4.889751337907248e-06,5.150559701385081e-10,5.546648319064085e-10,2.717685620043559e-11,5.719660340237545e-19,2.0648333450062476e-14
1.8912989415563075e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854707758665525,0.0,0.1764380662172813,1.9392758043310527e-28,7.814402271008654e-08,1.4788908703029941e-06,1.7586114578675134e-08,0.0,3.235576037632166e-05,0.0,0.0,3.256374878874258e-10,0.0,0.11755956232388999,5.5829071013609056e-11,0.0,1.985459125178377e-07,0.0,4.145472952987308e-05,5.986582766776619e-09,4.276622650063273e-05,9.159242106943815e-11,1.082545738370776e-05,1.5011615124996525e-10,2.8324476248208085e-06,2.7441525780062104e-05,1.139752240698727e-08,4.940626378738215e-06,5.212078805847825e-10,5.570931817911553e-10,2.7508993783562443e-11,5.767256530248663e-19,2.076909391579191e-14
1.8997752282381135e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547056428899403,0.0,0.176437876652937,1.96415415459544e-28,7.909367148218068e-08,1.4964594630745772e-06,1.7778165440982794e-08,0.0,3.2543904825817296e-05,0.0,0.0,3.2747470272336655e-10,0.0,0.11755936388943793,5.6346319493920426e-11,0.0,1.9996244097946118e-07,0.0,4.145462882796199e-05,5.986574656052812e-09,4.292669941553009e-05,9.158472065233214e-11,1.0828327951841717e-05,1.4990679387265102e-10,2.839709076755883e-06,2.7578775375724675e-05,1.1463855634229599e-08,4.9917566624412e-06,5.27400734892575e-10,5.595194253846497e-10,2.784351134478118e-11,5.815035062301291e-19,2.0889886641116763e-14
1.9082515149199195e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854703527505327,0.0,0.17643768703445883,1.9892381161697953e-28,8.005008244949849e-08,1.5141442173477653e-06,1.7971337426377643e-08,0.0,3.273209790272383e-05,0.0,0.0,3.293106381801685e-10,0.0,0.11755916550328847,5.686597073598094e-11,0.0,2.0138105968964004e-07,0.0,4.145452814887254e-05,5.986566546073574e-09,4.3086878289325986e-05,9.157698602474915e-11,1.0831132011201807e-05,1.4969842032382575e-10,2.8469389430484364e-06,2.7715819816957926e-05,1.1530205986226276e-08,5.043141808063669e-06,5.336345413819491e-10,5.619435512671315e-10,2.818041244812003e-11,5.862995888921113e-19,2.101071087593669e-14
1.9167278016017255e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547014125138226,0.0,0.17643749736300293,2.0145284715241162e-28,8.10132655905119e-08,1.5319451536732316e-06,1.8165630909112644e-08,0.0,3.29203384587037e-05,0.0,0.0,3.3114527017763e-10,0.0,0.11755896716523825,5.7388024981919414e-11,0.0,2.0280174235914852e-07,0.0,4.145442749256409e-05,5.986558436862875e-09,4.32467632909241e-05,9.156921815478023e-11,1.0833870764057557e-05,1.4949102410473716e-10,2.8541373731776582e-06,2.785265833825147e-05,1.1596573056702047e-08,5.094781433210428e-06,5.399093072633481e-10,5.643655481434425e-10,2.851970061330578e-11,5.911138963502577e-19,2.1131565883708567e-14
1.9252040882835315e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546992979175284,0.0,0.17643730763970453,2.0400260029270384e-28,8.198323075881244e-08,1.549862289477257e-06,1.8361046256794637e-08,0.0,3.310862536614864e-05,0.0,0.0,3.329785749888471e-10,0.0,0.11755876887508498,5.791248244272902e-11,0.0,2.042244628334585e-07,0.0,4.1454326858995524e-05,5.986550328448587e-09,4.340635459453942e-05,9.156141799296021e-11,1.083654539178078e-05,1.492845987693011e-10,2.8613045157469856e-06,2.7989290196223503e-05,1.1662956446715792e-08,5.146675154085154e-06,5.462250386451697e-10,5.667854048442418e-10,2.8861379315989197e-11,5.959464240289406e-19,2.1252450941168428e-14
1.9336803749653375e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546971837185064,0.0,0.17643711786567867,2.065731492449431e-28,8.295998768374957e-08,1.5678956390830097e-06,1.855758383050333e-08,0.0,3.329695751781939e-05,0.0,0.0,3.348105292362551e-10,0.0,0.11755857063262745,5.843934329807294e-11,0.0,2.0564919509239336e-07,0.0,4.145422624812588e-05,5.986542220848813e-09,4.3565652379661327e-05,9.155358647233444e-11,1.0839157055205672e-05,1.4907913792361155e-10,2.868440518490572e-06,2.8125714669219867e-05,1.172935576453322e-08,5.198822585531127e-06,5.525817405412895e-10,5.692031103233041e-10,2.9205451987971e-11,6.007971674361135e-19,2.1373365338078863e-14
1.9421566616471435e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854695069918778,0.0,0.17643692804202024,2.0916457219679325e-28,8.39435459710674e-08,1.5860452137318313e-06,1.8755243984908123e-08,0.0,3.348533382649176e-05,0.0,0.0,3.366411098877149e-10,0.0,0.11755837243766538,5.89686076961009e-11,0.0,2.0707591324977995e-07,0.0,4.1454125659914135e-05,5.986534114081356e-09,4.372465683101627e-05,9.154572450881227e-11,1.0841706894982703e-05,1.488746352253456e-10,2.875545528279484e-06,2.826193105692003e-05,1.1795770625501548e-08,5.251223341071268e-06,5.589794168784587e-10,5.716186536553307e-10,2.9551922017426875e-11,6.056661221627176e-19,2.1494308377095252e-14
1.9506329483289495e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854692956520325,0.0,0.17643673816980457,2.1177694731685536e-28,8.493391510353986e-08,1.604311021604508e-06,1.895402706838297e-08,0.0,3.367375322460874e-05,0.0,0.0,3.384702942526463e-10,0.0,0.11755817428999961,5.950027575327672e-11,0.0,2.0850459155310124e-07,0.0,4.145402509431855e-05,5.9865260081799225e-09,4.388336813853081e-05,9.153783300182198e-11,1.084419603192639e-05,1.4867108438329145e-10,2.8826196911280177e-06,2.8397938679949924e-05,1.1862200651926294e-08,5.3038770329474215e-06,5.654180705038682e-10,5.740320240402987e-10,2.990079274913081e-11,6.105532838804764e-19,2.1615279373501804e-14
1.9591092350107555e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854690843525091,0.0,0.17643654825008753,2.1441035275501177e-28,8.593110444160405e-08,1.6226930678425433e-06,1.915393342311914e-08,0.0,3.38622146639385e-05,0.0,0.0,3.4029805997820725e-10,0.0,0.11755797618943194,6.003434755421626e-11,0.0,2.09935204383148e-07,0.0,4.1453924551297315e-05,5.9865179031638594e-09,4.404178649729426e-05,9.152991283419767e-11,1.0846625567357114e-05,1.4846847915676573e-10,2.8896631521998043e-06,2.853373687950142e-05,1.1928645472950415e-08,5.356783272158951e-06,5.718977031927833e-10,5.764432108019689e-10,3.025206748467875e-11,6.154586483398025e-19,2.173627765486157e-14
1.9675855216925615e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546887309349805,0.0,0.17643635828390608,2.1706486664275035e-28,8.693512322399213e-08,1.6411913545694224e-06,1.935496338523601e-08,0.0,3.405071711523852e-05,0.0,0.0,3.4212438504551716e-10,0.0,0.11755777813576523,6.057082315153594e-11,0.0,2.1136772625367078e-07,0.0,4.145382403080884e-05,5.986509799034974e-09,4.4199912107521606e-05,9.152196487219404e-11,1.0848996583437053e-05,1.4826681335515776e-10,2.8966760558139887e-06,2.8669325016958516e-05,1.1995104724435492e-08,5.409941668500594e-06,5.784183156558601e-10,5.788522033793379e-10,3.060574948271284e-11,6.203822113705331e-19,2.185730256098178e-14
1.9760618083743675e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854686618751859,0.0,0.17643616827227857,2.1974056709351236e-28,8.794598056836151e-08,1.6598058809118626e-06,1.9557117284889932e-08,0.0,3.42392595679252e-05,0.0,0.0,3.439492477659248e-10,0.0,0.11755758012880334,6.110970256571123e-11,0.0,2.1280213181103026e-07,0.0,4.145372353281105e-05,5.986501695833575e-09,4.435774517451611e-05,9.151398996668343e-11,1.0851310143500339e-05,1.4806608083735186e-10,2.903658545451236e-06,2.880470247352988e-05,1.2061578048844713e-08,5.463351830599674e-06,5.849799075465772e-10,5.812589913340624e-10,3.096184195914301e-11,6.253239688801806e-19,2.1978353443780406e-14
1.9845380950561735e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285468450697755,0.0,0.17643597821620494,2.2243753220303807e-28,8.89636854719234e-08,1.6785366430210635e-06,1.976039544638113e-08,0.0,3.4427841029749466e-05,0.0,0.0,3.4577262677732095e-10,0.0,0.11755738216835106,6.165098578494513e-11,0.0,2.1423839583384855e-07,0.0,4.14536230572612e-05,5.986493593597141e-09,4.451528590863209e-05,9.150598895310102e-11,1.0853567292377486e-05,1.4786627551129854e-10,2.910610763759789e-06,2.8939868649887834e-05,1.2128065095128055e-08,5.5170133659526e-06,5.915824774690692e-10,5.836635643575524e-10,3.1320348087367936e-11,6.302839168493583e-19,2.2099429666692955e-14
1.9930143817379795e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546823956138423,0.0,0.17643578811666705,2.25155840049647e-28,8.998824681206971e-08,1.6973836340939342e-06,1.996479818825875e-08,0.0,3.461646052647776e-05,0.0,0.0,3.4759450104049216e-10,0.0,0.11755718425421428,6.219467276504652e-11,0.0,2.1567649323265895e-07,0.0,4.145352260411693e-05,5.986485492296163e-09,4.467253452523761e-05,9.149796265043416e-11,1.0855769056714311e-05,1.476673913334317e-10,2.9175328525613675e-06,2.9074822965813582e-05,1.2194565518609615e-08,5.570925880960717e-06,5.982260229854749e-10,5.860659122498319e-10,3.1681270998497844e-11,6.352620513340367e-19,2.2220530604652084e-14
2.0014906684197855e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854680284662481,0.0,0.17643559797462913,2.2789556869456095e-28,9.101967334699823e-08,1.7163468443943206e-06,2.0170325823424037e-08,0.0,3.480511710157857e-05,0.0,0.0,3.494148498355194e-10,0.0,0.1175569863861998,6.274076342931762e-11,0.0,2.1711639904955557e-07,0.0,4.14534221733358e-05,5.986477391960805e-09,4.4829491244677214e-05,9.148991186314971e-11,1.0857916445285358e-05,1.474694223082781e-10,2.924424952857119e-06,2.920956485984854e-05,1.2261078980876603e-08,5.625088980965499e-06,6.049105406230022e-10,5.884660249223067e-10,3.2044613781575645e-11,6.402583684671257e-19,2.2341655644410308e-14
2.0099669551015914e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546781741251753,0.0,0.17643540779103806,2.3065679618228766e-28,9.205797371633645e-08,1.7354262612742079e-06,2.037697865923167e-08,0.0,3.499380981591445e-05,0.0,0.0,3.5123365275821707e-10,0.0,0.11755678856411546,6.328925766845117e-11,0.0,2.1855808845784343e-07,0.0,4.145332176487445e-05,5.986469292687905e-09,4.4986156292234416e-05,9.148183738220434e-11,1.0860010449301793e-05,1.472723624878523e-10,2.931287204833414e-06,2.9344093788951824e-05,1.2327605149670195e-08,5.6795022702831025e-06,6.116360258819405e-10,5.908638924312415e-10,3.24103794837948e-11,6.452728644486626e-19,2.2462804183578443e-14
2.0184432417833974e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854676064003593,0.0,0.17643521756682354,2.3343960054085653e-28,9.310315644176334e-08,1.7546218691949124e-06,2.058475699758936e-08,0.0,3.51825377474392e-05,0.0,0.0,3.5305088971661435e-10,0.0,0.11755659078777,6.384015534043635e-11,0.0,2.2000153676168752e-07,0.0,4.145322137868948e-05,5.98646119441179e-09,4.51425298980944e-05,9.147373998182695e-11,1.0862052042714177e-05,1.4707620597132588e-10,2.9381197478676735e-06,2.947840922816353e-05,1.2394143698778568e-08,5.734165352238284e-06,6.184024732434088e-10,5.932595049425831e-10,3.277857111071979e-11,6.503055355468175e-19,2.2583975630148037e-14
2.0269195284652034e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854673954299365,0.0,0.17643502730289845,2.3624405978204915e-28,9.415522992762974e-08,1.7739336497482624e-06,2.0793661135055623e-08,0.0,3.537129999090044e-05,0.0,0.0,3.5486654092747743e-10,0.0,0.11755639305697324,6.43934562704738e-11,0.0,2.2144671939575878e-07,0.0,4.1453121014737915e-05,5.986453097084033e-09,4.529861229730689e-05,9.146562042148719e-11,1.086404218251007e-05,1.4688094690437066e-10,2.944922720534077e-06,2.9612510670273965e-05,1.2460694307931795e-08,5.7890778291977e-06,6.252098761758009e-10,5.956528526992795e-10,3.3149191626507244e-11,6.553563781099795e-19,2.270516940388424e-14
2.0353958151470094e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546718450140807,0.0,0.1764348370001593,2.3907025190188664e-28,9.521420246157703e-08,1.7933615816777508e-06,2.100369136293587e-08,0.0,3.5560095657547135e-05,0.0,0.0,3.566805869128715e-10,0.0,0.11755619537153589,6.494916025089921e-11,0.0,2.2289361192488552e-07,0.0,4.1453020672976105e-05,5.9864450009269115e-09,4.545440372974839e-05,9.14574794505678e-11,1.08659818090062e-05,1.466865794789283e-10,2.951696260609276e-06,2.974639762549858e-05,1.2527256662698071e-08,5.8442393026025915e-06,6.32058227142576e-10,5.980439261101584e-10,3.352224395412208e-11,6.604253885505645e-19,2.282638493531011e-14
2.0438721018288154e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546697361492923,0.0,0.1764346466594862,2.4191825488088753e-28,9.628008221515421e-08,1.812905640899675e-06,2.1214847967376804e-08,0.0,3.574892387484231e-05,0.0,0.0,3.584930084967635e-10,0.0,0.11755599773126965,6.550726704111528e-11,0.0,2.2434219004370247e-07,0.0,4.145292035335961e-05,5.9864369059040844e-09,4.560990444008485e-05,9.144931780187802e-11,1.086787184613579e-05,1.4649309793244141e-10,2.9584405050779946e-06,2.9880069621158514e-05,1.2593830454382064e-08,5.899649373000887e-06,6.389475176110762e-10,6.004327157315087e-10,3.389773097555388e-11,6.655125633330818e-19,2.294762166342457e-14
2.0523483885106214e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546676277065125,0.0,0.17643445628174348,2.4478814668403583e-28,9.735287724443313e-08,1.8325658005242588e-06,2.142713122945908e-08,0.0,3.5937783786180556e-05,0.0,0.0,3.603037868016637e-10,0.0,0.11755580013598711,6.606777636753231e-11,0.0,2.2579242957629063e-07,0.0,4.145282005584458e-05,5.986428811717285e-09,4.5765114677734736e-05,9.144113619018015e-11,1.086971320173133e-05,1.4630049654781132e-10,2.9651555901386585e-06,3.001352620136672e-05,1.2660415379925278e-08,5.9553076400786895e-06,6.458777380584801e-10,6.028192121201516e-10,3.4275655532037564e-11,6.706178990085201e-19,2.3068879038738513e-14
2.0608246751924274e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854665519687214,0.0,0.17643426586777966,2.4768000526139522e-28,9.84325954906221e-08,1.8523420308767494e-06,2.1640541425288398e-08,0.0,3.612667455061063e-05,0.0,0.0,3.621129032453062e-10,0.0,0.11755560258550193,6.663068792351643e-11,0.0,2.272443064758285e-07,0.0,4.1452719780387096e-05,5.986420718742426e-09,4.5920034696831265e-05,9.143293532532296e-11,1.0871506767801813e-05,1.4610876965238916e-10,2.9718416512088725e-06,3.0146766926719508e-05,1.2727011141807742e-08,6.011213702691209e-06,6.528488779782151e-10,6.052034059892479e-10,3.465602042426996e-11,6.757413922024692e-19,2.319015652409771e-14
2.0693009618742334e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854663412092833,0.0,0.1764340754184281,2.5059390854868302e-28,9.951924478067831e-08,1.8722342995184899e-06,2.185507882608496e-08,0.0,3.6315595342562555e-05,0.0,0.0,3.639203395373681e-10,0.0,0.11755540507962862,6.71960013693462e-11,0.0,2.2869779682424803e-07,0.0,4.1452619526942085e-05,5.986412627250993e-09,4.607466475618444e-05,9.142471590424899e-11,1.0873253420805114e-05,1.4591791161830661e-10,2.9784988229309736e-06,3.027979137399346e-05,1.2793617447951204e-08,6.067367158893114e-06,6.598609258904833e-10,6.075852883394121e-10,3.5038828412621605e-11,6.808830395604853e-19,2.3311453587997993e-14
2.0777772485560394e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854661304924765,0.0,0.1764338849345068,2.535299344666855e-28,1.0061283282791802e-07,1.8922425712679716e-06,2.2070743698271347e-08,0.0,3.650454535157965e-05,0.0,0.0,3.657260776762251e-10,0.0,0.11755520761818271,6.776371633217651e-11,0.0,2.301528768318654e-07,0.0,4.145251929546447e-05,5.986404536411942e-09,4.6229005119244974e-05,9.141647859644961e-11,1.0874954021916924e-05,1.457279168609499e-10,2.9851272391773757e-06,3.0412599135847586e-05,1.2860234011624565e-08,6.123767605968332e-06,6.669138693490375e-10,6.099648500636834e-10,3.542408221735452e-11,6.860428378108832e-19,2.343276970810432e-14
2.0862535352378454e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854659198184368,0.0,0.17643369441681894,2.564881609217154e-28,1.0171336723262479e-07,1.9123668082218654e-06,2.228753630355879e-08,0.0,3.6693523782055166e-05,0.0,0.0,3.675300999457471e-10,0.0,0.11755501020098053,6.833383240601026e-11,0.0,2.3160952283702192e-07,0.0,4.1452419085909864e-05,5.986396446501014e-09,4.638305605406675e-05,9.140822407087656e-11,1.0876609417294139e-05,1.455387798400872e-10,2.9917270330560835e-06,3.0545189820530665e-05,1.2926860551350903e-08,6.180414640459293e-06,6.74007694944258e-10,6.123420820438139e-10,3.581178451884115e-11,6.912207838044765e-19,2.3554104379462566e-14
2.0947298219196514e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285465709187296,0.0,0.17643350386615334,2.5946866580727223e-28,1.0282085548265717e-07,1.9326069697760187e-06,2.2505456899032014e-08,0.0,3.688252985297321e-05,0.0,0.0,3.6933238891212763e-10,0.0,0.11755481282783947,6.890634915167741e-11,0.0,2.3306771130576123e-07,0.0,4.1452318898233e-05,5.986388358809301e-09,4.6536817833267284e-05,9.139995299813128e-11,1.0878220438332291e-05,1.4535049505717253e-10,2.9982983369158553e-06,3.067756305159366e-05,1.29934967908154e-08,6.237307858195639e-06,6.811423883147428e-10,6.147169757804449e-10,3.620193795777349e-11,6.964168743668147e-19,2.367545710080411e-14
2.1032061086014574e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854654985991824,0.0,0.17643331328328415,2.6247152700276776e-28,1.0393530495405442e-07,1.9529630126464202e-06,2.2724505737232468e-08,0.0,3.707156279765454e-05,0.0,0.0,3.71132927420752e-10,0.0,0.1175546154985778,6.948126609682136e-11,0.0,2.3452741883145593e-07,0.0,4.1452218732387606e-05,5.9863802718241904e-09,4.669029073399275e-05,9.1391666003796e-11,1.0879787901921483e-05,1.4516305705827252e-10,3.0048412823517428e-06,3.080971846760712e-05,1.3060142458775327e-08,6.294446854322397e-06,6.883179341584264e-10,6.170895226819969e-10,3.659454513537453e-11,7.016311063483024e-19,2.3796827370948263e-14
