Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137),OCO(154),SX(194),SX(193),SX(164),CH4O4(184)
1.2201616143581172e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561765697,0.0,0.17647058999958237,3.2632640017740394e-71,2.8023148759161683e-49,9.301747366144363e-37,5.363383540180582e-47,0.0,1.3465466064011474e-29,0.0,0.0,4.350330293995439e-30,0.0,0.11764705999680124,2.270275901531819e-45,0.0,7.922189694428601e-39,0.0,3.195638159883628e-12,8.353223325936267e-13,3.132578686668326e-15,2.8304167318343285e-15,8.966405529598411e-20,3.020991472073442e-16,3.6530949787360827e-22,2.722173813949239e-20,2.063479175064145e-40,4.856896727706119e-31,5.37237793406948e-47,1.9994662715007692e-31,5.156340520079397e-60,7.426956042974773e-48,6.228593757676113e-43,8.003610534225216e-58,1.076846310550612e-33,1.6222513620256117e-44,1.174369001461741e-52,1.1645841179795965e-63,3.515529157336851e-66,6.574905587373019e-34,2.9580207639678695e-47,3.333030457809406e-58,1.0061416451574393e-60,5.948497851987934e-57,2.1386521036043167e-103
2.440324263060928e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561725325,0.0,0.1764705899991647,1.8780062829865648e-69,8.96741683184388e-48,7.441405251253606e-36,1.256351807071006e-45,0.0,8.963781299794674e-29,0.0,0.0,1.740133223698629e-29,0.0,0.11764705999360246,2.994634978016331e-44,0.0,1.2675516089232728e-37,0.0,6.39127870045772e-12,1.670645317553187e-12,6.2651600286270825e-15,5.6607107493489e-15,3.0444167297289095e-19,6.041980533530241e-16,1.2277514653863001e-21,5.444349941571582e-20,2.7215818859403216e-39,1.942759927975571e-30,8.595812439441527e-46,1.5995744872258708e-30,3.300061218680369e-58,1.0693218572156012e-46,8.214510381586117e-42,3.730009291347572e-56,4.3073879844649984e-33,1.2978020015213562e-43,1.8789521824336934e-51,3.726594531523489e-62,1.124946828070807e-64,5.259821010564144e-33,9.465472961064653e-46,2.133096158058251e-56,6.439175917840399e-59,1.9034833306217876e-55,1.0962446683889701e-100
4.880649560466549e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995616445806,0.0,0.17647058999832937,1.124682286624374e-67,2.869574417650231e-46,5.95312714315661e-35,3.3807614015167423e-44,0.0,6.447435919886006e-28,0.0,0.0,6.960535105516771e-29,0.0,0.11764705998720491,4.281643756107526e-43,0.0,2.0280832593784858e-36,0.0,1.2782558796742067e-11,3.341290897385483e-12,1.2530322711849554e-14,1.1320923471572956e-14,1.1093090850257707e-18,1.2083943741844546e-15,4.4440283048996915e-21,1.0888702236478487e-19,3.890454511072509e-38,7.771042208275902e-30,1.3753302827176715e-44,1.279659966366738e-29,2.112039743156513e-56,1.6020675968868378e-45,1.1740901496018473e-40,2.0016682517980668e-54,1.7229557471782916e-32,1.0382419065704626e-42,3.006196593255461e-50,1.1924606751485031e-60,3.5996803970795895e-63,4.207684787022523e-32,3.028821197069709e-44,1.3651232782605808e-54,4.1208969703369116e-57,6.090902292522414e-54,5.6125750848284415e-98
9.76130015527779e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995614830915,0.0,0.17647058999665874,6.930991862729671e-66,9.182635137343199e-45,4.762502889494351e-34,9.866532172517298e-43,0.0,4.86827008382282e-27,0.0,0.0,2.784214483167803e-28,0.0,0.11764705997440983,6.444326279360139e-42,0.0,3.2449320838128567e-35,0.0,2.556511504985663e-11,6.682578936768743e-12,2.506064807551428e-14,2.2639847863861642e-14,4.220093553488933e-18,2.4167810500370477e-15,1.6842124149282975e-20,2.1777407135168227e-19,5.853183743675003e-37,3.108417417810702e-29,2.200527639274206e-43,1.0237275696035008e-28,1.3517047289593385e-54,2.4694182292001097e-44,1.7659361837427295e-39,1.1665926215987762e-52,6.891824173052982e-32,8.305935564873077e-42,4.8095045038491456e-49,3.8155536498731966e-59,1.1518011019520408e-61,3.3658693179087836e-31,9.691382117895875e-43,8.73603162322482e-53,2.6371457716618858e-55,1.9489292565837665e-52,2.8734177820175114e-95
1.4153885690607909e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995613377516,0.0,0.17647058999515516,3.5192279791290285e-65,3.4784802890270616e-44,1.2636364897686232e-33,3.608409634191236e-42,0.0,1.2262756929824645e-26,0.0,0.0,5.5069219668293185e-28,0.0,0.11764705996289425,2.0006120874029946e-41,0.0,1.047422851477983e-34,0.0,3.706941249554198e-11,9.689734055734028e-12,3.6337940900566744e-14,3.2825667475594806e-14,8.232138869436908e-18,3.5043242394050992e-15,3.2819093127544823e-20,3.15772419007441e-19,1.8168251715385186e-36,6.148165826365514e-29,7.103004692296596e-43,2.71626924582419e-28,5.820519039011214e-54,7.700356484312538e-44,5.480907844958494e-39,4.884110652978025e-52,1.3631398928763022e-31,2.1206594517479605e-41,1.6477132296630735e-48,1.5179316439254948e-58,4.582180072665188e-61,8.930274823374244e-31,4.243564046173065e-42,4.263843284045148e-52,1.2871263558561239e-54,8.533926255635368e-52,3.2647075559470704e-94
1.8546471225938027e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561192412,0.0,0.1764705899936516,1.1411801869059702e-64,1.0303033829346461e-43,2.6473611928222205e-33,1.033401705490109e-41,0.0,2.476686954349412e-26,0.0,0.0,9.122311508675457e-28,0.0,0.11764705995137867,4.863251258694803e-41,0.0,2.631473169137382e-34,0.0,4.857370657302185e-11,1.2696883221441411e-11,4.761523372324203e-14,4.301020402191975e-14,1.3527247437281687e-17,4.591862328092485e-15,5.389651352159698e-20,4.137707718145333e-19,4.415715510407758e-36,1.0184543192667056e-28,1.784505976775096e-42,5.6906888481464775e-28,2.005410513703623e-53,1.8777673224587834e-43,1.3319538904009986e-38,1.631641547539276e-51,2.258064845318521e-31,4.3209139830499717e-41,4.129567002592945e-48,4.5180245496628524e-58,1.3638560738945986e-60,1.8708489116983408e-30,1.2524062965600118e-41,1.4847365098834696e-51,4.4819742431175215e-54,2.5185917591857073e-51,1.176189420115162e-93
2.2499798207735133e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561061606,0.0,0.17647058999229837,2.946862916385271e-64,2.1009153300759796e-43,4.4346711354530405e-33,2.0641412343015012e-41,0.0,4.0258869687309427e-26,0.0,0.0,1.3013906943870635e-27,0.0,0.11764705994101467,8.854358711172739e-41,0.0,4.904077210142558e-34,0.0,5.892756883645999e-11,1.5403312060258526e-11,5.776479726195146e-14,5.217537035121747e-14,1.9209406007762236e-17,5.570642963923369e-15,7.651001588841934e-20,5.019692935042213e-19,8.038643456992468e-36,1.4529288852501093e-28,3.325643245509701e-42,9.532654504172254e-28,4.406839735037847e-53,3.42435504667297e-43,2.424587981453232e-38,3.526197128512769e-51,3.2213596390999e-31,7.058088381250359e-41,8.068087637862878e-48,9.488180451181606e-58,2.864197095804115e-60,3.1337859807026637e-30,2.8984806707066963e-41,3.550834677916034e-51,1.071890510687073e-53,5.829013327496197e-51,7.0886200785435945e-93
2.645312518953224e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995609308,0.0,0.17647058999094514,6.35903856175438e-64,4.1706061081341136e-43,6.986181425827633e-33,4.0025828620204604e-41,0.0,6.202926954142674e-26,0.0,0.0,1.7670283610081223e-27,0.0,0.11764705993065065,1.538284141617298e-40,0.0,8.710884090299803e-34,0.0,6.928142821428064e-11,1.810973327021555e-11,6.79143607986242e-14,6.133943770077333e-14,2.5990542470553e-17,6.549419229921194e-15,1.034931549047079e-19,5.901678215125156e-19,1.3963627829940136e-35,1.9727869549530548e-28,5.90717683668344e-42,1.5017331169380537e-27,9.715643484558913e-53,5.957941761844605e-43,4.211242234944358e-38,7.601130934596516e-51,4.373962371708013e-31,1.0920040293335527e-40,1.4417535099532145e-47,1.9078293557264201e-57,5.75916480411327e-60,4.936633847636741e-30,5.850778240856032e-41,8.102254774721312e-51,2.445827845696006e-53,1.1766317443451317e-50,1.9298403273373024e-92
3.0011119473149634e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995608130746,0.0,0.17647058998972726,1.196134583354007e-63,6.759307252450195e-43,9.843578415162531e-33,6.395935578687121e-41,0.0,8.578200484453093e-26,0.0,0.0,2.2338476129356106e-27,0.0,0.11764705992132304,2.301738554051631e-40,0.0,1.3236564439292386e-33,0.0,7.859989985282619e-11,2.0545506758480797e-11,7.704896798035815e-14,6.958641225323982e-14,3.2779626270949094e-17,7.430315141233773e-15,1.3050594288842577e-19,6.695465008136282e-19,2.089180389797621e-35,2.4939642071779778e-28,8.976201737165154e-42,2.1159541864660077e-27,1.6623374575463318e-52,8.922541168155758e-43,6.300277413460576e-38,1.2853114465364857e-50,5.529489928282254e-31,1.5141516196216299e-40,2.2504523471740644e-47,3.147565986789397e-57,9.501558151310016e-60,6.955504595572425e-30,1.021438562098949e-40,1.4584565118546905e-50,4.402643077730917e-53,2.0542167027599472e-50,5.758983085274668e-92
3.356911375676703e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995606953494,0.0,0.17647058998850937,2.0971928600523028e-63,1.1050810300185755e-42,1.355159705582659e-32,1.0281341558532479e-40,0.0,1.1639584588292515e-25,0.0,0.0,2.7662414342468345e-27,0.0,0.11764705991199544,3.409580073215619e-40,0.0,1.9911979771129728e-33,0.0,8.791836901716047e-11,2.29812717552827e-11,8.618357516034573e-14,7.783244470429893e-14,4.051080989119252e-17,8.311207305753243e-15,1.6126535557060222e-19,7.489251870136026e-19,3.0943179064590716e-35,3.088351772448758e-28,1.3503035502192869e-41,2.913022898687881e-27,2.9430446369785795e-52,1.3228004863843771e-42,9.330627640136082e-38,2.237682199136045e-50,6.8473356476790974e-31,2.059568468761322e-40,3.402239258715939e-47,5.199511726552906e-57,1.5695767700355753e-59,9.575255578997593e-30,1.6956814007288852e-40,2.658744381522182e-50,8.025952667389258e-53,3.4102144475905573e-50,1.259596218242109e-91
3.671662761394631e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995605912066,0.0,0.17647058998743198,3.289585892983001e-63,1.569363950009479e-42,1.7329476319745827e-32,1.44556304549126e-40,0.0,1.4701352329770483e-25,0.0,0.0,3.27111855074826e-27,0.0,0.11764705990374394,4.564454661382302e-40,0.0,2.6940628617625365e-33,0.0,9.61617791895305e-11,2.5136021255592693e-11,9.426433650616111e-14,8.512665773947444e-14,4.7837164688386245e-17,9.090470334521219e-15,1.904132615271338e-19,8.191460775614045e-19,4.1420670469364326e-35,3.652018503444762e-28,1.8269407255262227e-41,3.725109002975746e-27,4.35428498973353e-52,1.7717505410191393e-42,1.2489321223877903e-37,3.2825414864713825e-50,8.097068703978543e-31,2.6055826765390052e-40,4.679315472239448e-47,7.467528358477084e-57,2.2542230572963164e-59,1.224424509466399e-29,2.5220609550927444e-40,4.061019102114753e-50,1.2259000026891133e-52,5.072216165508416e-50,2.6384572036489517e-91
3.9864141471125595e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599560487063,0.0,0.1764705899863546,5.000781677741585e-63,2.182281115240233e-42,2.1778687075361365e-32,1.9905572871873557e-40,0.0,1.8266252789871107e-25,0.0,0.0,3.818974503449451e-27,0.0,0.11764705989549244,5.995241220969048e-40,0.0,3.5750672580107495e-33,0.0,1.0440518774025525e-10,2.7290764054297782e-11,1.0234509785083186e-13,9.242025337405364e-14,5.578091904305905e-17,9.869730907579293e-15,2.2201676701389693e-19,8.89366973125027e-19,5.439997320447779e-35,4.26366868845285e-28,2.4243803031808394e-41,4.681503042857275e-27,6.2992268348640634e-52,2.3281589299021587e-42,1.6401966146305318e-37,4.709091179356776e-50,9.453188221082503e-31,3.2420924410067163e-40,6.298216970345546e-47,1.051331066429573e-56,3.173653521995298e-59,1.5387382260893273e-29,3.6516805058086967e-40,6.090460139652474e-50,1.8385274722065445e-52,7.344113564451534e-50,5.110641973514338e-91
4.301165532830488e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599560382921,0.0,0.17647058998527726,7.386756065281195e-63,2.984514491902473e-42,2.6960601622416724e-32,2.6963733054421767e-40,0.0,2.2381675436733827e-25,0.0,0.0,4.410232189961429e-27,0.0,0.11764705988724097,7.751163611870176e-40,0.0,4.66724141796461e-33,0.0,1.126485946533786e-10,2.944549953879137e-11,1.1042585919434667e-13,9.971322558925122e-14,6.434809172960415e-17,1.0648989000772413e-14,2.5610002599679166e-19,9.595878741832663e-19,7.032690275849692e-35,4.923774472928196e-28,3.1650212753669786e-41,5.795397088566578e-27,8.969308734616736e-52,3.0112149593266194e-42,2.120280858098315e-37,6.64837844250834e-50,1.0916741015738223e-30,3.97769425902331e-40,8.315771799140306e-47,1.4542501342241905e-56,4.38994555153439e-59,1.9047982310736357e-29,5.160122255669728e-40,8.964762398737058e-50,2.7061932594193726e-52,1.0377926539687259e-49,9.315020532879097e-91
4.930668304266344e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995601746353,0.0,0.1764705899831225,1.4449200225465088e-62,5.221333995477732e-42,3.931454280005282e-32,4.637382656389118e-40,0.0,3.2084456002333473e-25,0.0,0.0,5.69705012731287e-27,0.0,0.117647059870738,1.2228646555540706e-39,0.0,7.484584568497384e-33,0.0,1.29135404544161e-10,3.3754950641648345e-11,1.265873818785983e-13,1.1429767202245138e-13,8.298043177210444e-17,1.2207499227603963e-14,3.3022583078361284e-19,1.1000296910183377e-18,1.109325210551451e-34,6.360434016031117e-28,5.075558890296635e-41,8.450973366004447e-27,1.7008704964357264e-51,4.753494564460639e-42,3.344110740133373e-37,1.2401437582380347e-49,1.4102029099172777e-30,5.714080992593243e-40,1.3530678037294965e-46,2.58389678800389e-56,7.800010716703283e-59,2.7774559395447996e-29,9.401057524221106e-40,1.7765551612304182e-49,5.3628881197011626e-52,1.890748950175086e-49,2.5333323107336107e-90
5.560171075702201e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995599663503,0.0,0.17647058998096782,2.6446535426848e-62,8.709163289036019e-42,5.511382434002361e-32,7.612730463293777e-40,0.0,4.431142879390676e-25,0.0,0.0,7.150692753980667e-27,0.0,0.11764705985423504,1.8476900023281655e-39,0.0,1.1477643465400288e-32,0.0,1.4562220814044358e-10,3.8064367351941385e-11,1.427489045584067e-13,1.2887972273861364e-13,1.0400848481207955e-16,1.3765999922576084e-14,4.1388306656389063e-19,1.2404715330768847e-18,1.6758382552436517e-34,7.983344005386999e-28,7.783390551512371e-41,1.1847147023219015e-26,3.0726900899727485e-51,7.18558719762777e-42,5.051279702847838e-37,2.205063826607561e-49,1.7700262148697813e-30,7.905474066474561e-40,2.0964770173702414e-46,4.364737459521174e-56,1.3175836006563033e-58,3.893395558960939e-29,1.613108626866681e-39,3.324290731868542e-49,1.0035038819130356e-51,3.244354402361693e-49,6.196898648895554e-90
6.189673847138058e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599559758066,0.0,0.17647058997881312,4.6203179044875055e-62,1.390556851385094e-41,7.481987390622616e-32,1.1981499541945659e-39,0.0,5.937935628814983e-25,0.0,0.0,8.773990263215583e-27,0.0,0.11764705983773208,2.6914173178192657e-39,0.0,1.6940879057496208e-32,0.0,1.62109005335442e-10,4.237374506407929e-11,1.5891042723369625e-13,1.4345933745720807e-13,1.2747253130987407e-16,1.5324490924033838e-14,5.0723338101216825e-19,1.3809134034960255e-18,2.440650798977923e-34,9.79566422728617e-28,1.1488202151927089e-40,1.6083099937010725e-26,5.286383160070879e-51,1.0470382281980304e-41,7.355664215884577e-37,3.739461422363471e-49,2.1718445880808587e-30,1.0609351661596991e-39,3.1225175083501937e-46,7.042309168839941e-56,2.1258624459382832e-58,5.285161985338744e-29,2.6446630416860667e-39,5.889364124020353e-49,1.7778228441322053e-51,5.319155062138406e-49,1.445440124957587e-89
6.819176618573914e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599559549782,0.0,0.17647058997665846,7.731852583055492e-62,2.1399101965427418e-41,9.89087135868081e-32,1.8200881223039122e-39,0.0,7.762799872614839e-25,0.0,0.0,1.0569621906945573e-26,0.0,0.11764705982122911,3.803134498688704e-39,0.0,2.4220982375338497e-32,0.0,1.7859579602806715e-10,4.668307902691266e-11,1.750719499043955e-13,1.5803647809882233e-13,1.5341065060942209e-16,1.6882972078951573e-14,6.104297928901229e-19,1.5213553056813737e-18,3.448159281155664e-34,1.1800385956873205e-27,1.6425099978813487e-40,2.1261149608223496e-26,8.723209395987853e-51,1.479896983733833e-41,1.0390826426811113e-36,6.09067241012561e-49,2.6163212397697422e-30,1.3887379888015018e-39,4.496268788183409e-46,1.0931731476248259e-55,3.299962812706242e-58,6.986326202116121e-29,4.163083520470464e-39,9.963175673957524e-49,3.007584802819658e-51,8.373258140380739e-49,3.1696326752964246e-89
8.078182161445628e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599559133215,0.0,0.17647058997234918,1.938628609763024e-61,4.601239378192264e-41,1.618223443744474e-31,3.8287564618414364e-39,0.0,1.2480109036364358e-24,0.0,0.0,1.4678875692348676e-26,0.0,0.11764705978822323,7.02733776195903e-39,0.0,4.562816568316543e-32,0.0,2.1156935786892489e-10,5.530159986042935e-11,2.0739499523199625e-13,1.871833244437527e-13,2.1272181493666968e-16,1.9999904792929842e-14,8.46417143513597e-19,1.802239216677618e-18,6.369124859354127e-34,1.6388137260651083e-27,3.0942105319947163e-40,3.478476413848694e-26,2.1266711407409715e-50,2.7352986502390394e-41,1.918829420663266e-36,1.4520534926707493e-48,3.6334940013508405e-30,2.2371860143752693e-39,8.558177959702991e-46,2.3816899271866532e-55,7.189610221381783e-58,1.1428743327511035e-28,9.292303303366984e-39,2.5294865941986107e-48,7.635764239552132e-51,1.8690271731320582e-48,1.3143712035779583e-88
9.337187704317342e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995587166505,0.0,0.17647058996804008,4.287490985796262e-61,8.954399790971089e-41,2.474571627141162e-31,7.32073522250718e-39,0.0,1.884090983844969e-24,0.0,0.0,1.9482328123175318e-26,0.0,0.11764705975521737,1.199311994381739e-38,0.0,7.90546269580065e-32,0.0,2.445428935168657e-10,6.39198939005806e-11,2.3971804054110447e-13,2.1632020947876805e-13,2.819942723107579e-16,2.3116797843656142e-14,1.1220659631729826e-18,2.0831232918559045e-18,1.0865907032212354e-33,2.1750923440921735e-27,5.360990718838172e-40,5.319226816380669e-26,4.614077949771835e-50,4.668582741222477e-41,3.272784635634687e-36,3.0940233406357744e-48,4.822503532630639e-30,3.3827394087912886e-39,1.492717833397312e-45,4.6781553563817926e-55,1.4121954278226866e-57,1.747451597075268e-28,1.8577078246982901e-38,5.658492154462974e-48,1.7081298404812338e-50,3.736649509015311e-48,4.3218505754779446e-88
1.0596193247189058e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995583000904,0.0,0.17647058996373108,8.662310739466932e-61,1.618637052452014e-40,3.5958727303423093e-31,1.3041347359622814e-38,0.0,2.7116672338148757e-24,0.0,0.0,2.4981858425272611e-26,0.0,0.11764705972221154,1.928040096019244e-38,0.0,1.2861879568186894e-31,0.0,2.7751640290100593e-10,7.253792348598856e-11,2.7204108583166904e-13,2.454471097763511e-13,3.612514501758771e-16,2.623365112428469e-14,1.4374830927667049e-18,2.3640075583694894e-18,1.7461988407453403e-33,2.7890843047293164e-27,8.722147477611768e-40,7.729479386424968e-26,9.201534411836214e-50,7.504939324072085e-41,5.258225439584888e-36,6.077011326839141e-48,6.183815113201203e-30,4.874742631731046e-39,2.4389100086753578e-45,8.512743331188682e-55,2.569743255665397e-57,2.538946984288281e-28,3.4244168692798615e-38,1.1553432254720403e-47,3.4876365208193737e-50,6.888177659666466e-48,1.2396341634325814e-87
1.185519879006077e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599557883532,0.0,0.1764705899594222,1.6342938106539607e-60,2.7611690282994303e-40,5.018800292766419e-31,2.1975099663953182e-38,0.0,3.757174990753131e-24,0.0,0.0,3.1177068805680906e-26,0.0,0.11764705968920573,2.955703380218268e-38,0.0,1.9906340859899484e-31,0.0,3.104898860363762e-10,8.115565202562285e-11,3.043641311036992e-13,2.7456403455989006e-13,4.504841251265405e-16,2.9350464658064676e-14,1.7926452840702707e-18,2.644892042653749e-18,2.6759604326893155e-33,3.48074525422731e-27,1.3499322281743259e-39,1.0788047495555735e-25,1.719844729437584e-49,1.1503316600980436e-40,8.055962094006244e-36,1.120992873062825e-47,7.717330404102476e-30,6.761270567233394e-39,3.784496622786374e-45,1.4590466740222334e-54,4.4044270021277354e-57,3.543173483893339e-28,5.926096707970982e-38,2.199672075189579e-47,6.640154279466128e-50,1.192061915726154e-47,3.230202103016105e-87
1.3114204332932484e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599557466978,0.0,0.1764705899551135,2.915702651789012e-60,4.4906063118215015e-40,6.77894776321845e-31,3.536964042110084e-38,0.0,5.046243504616334e-24,0.0,0.0,3.8067029164959724e-26,0.0,0.11764705965619995,4.3570474785724677e-38,0.0,2.9569317744178198e-31,0.0,3.434633429580912e-10,8.977304401171841e-11,3.3668717635721854e-13,3.0367100060092074e-13,5.496755256233222e-16,3.2467238498645615e-14,2.1874988898983505e-18,2.9257767703368384e-18,3.943205266601812e-33,4.249971416614488e-27,2.005227685897398e-39,1.4571417242144638e-25,3.048260226279167e-49,1.6953058432794296e-40,1.186799242179715e-35,1.9641833396913582e-47,9.422819318463869e-30,9.088952349321982e-39,5.630087828719186e-45,2.3808406515627275e-54,7.187048865316767e-57,4.78516664943608e-28,9.739375959706127e-38,3.955619767143936e-47,1.1940837888258378e-49,1.9591737710929395e-47,7.766010892983082e-87
1.5632215418675912e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995566338827,0.0,0.1764705899464967,8.133519449545603e-60,1.0592146507277658e-39,1.14539345018307e-30,8.207378846990007e-38,0.0,8.457867975356108e-24,0.0,0.0,5.393149414578622e-26,0.0,0.11764705959018848,8.620219774604498e-38,0.0,5.915741920577679e-31,0.0,4.094101781495331e-10,1.0700667566472949e-10,4.0133326680871215e-13,3.6185506584510947e-13,7.7792511349200195e-16,3.8700667085413796e-14,3.096295140722496e-18,3.487547058703295e-18,7.795480982767276e-33,6.021152531592704e-27,4.0117727497351533e-39,2.4619888893791463e-25,8.451908799836946e-49,3.3517709556568058e-40,2.3450102534204567e-35,5.343108320285634e-47,1.3349791519089668e-29,1.5254886299253454e-38,1.1278157967325545e-44,5.637764864309853e-54,1.701873616177314e-56,8.082987052335006e-28,2.3275976144152235e-37,1.1191244951036205e-46,3.378304133476847e-49,4.68243401008031e-47,3.8232769614598536e-86
1.7860184570507757e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995558967645,0.0,0.17647058993887313,1.780578131214077e-59,2.042586838298012e-39,1.7062045466846672e-30,1.5658564548019216e-37,0.0,1.2538084376325786e-23,0.0,0.0,7.028531115494221e-26,0.0,0.11764705953178073,1.452764537098311e-37,0.0,1.0037081334181384e-30,0.0,4.677607132975579e-10,1.2225374997398879e-10,4.58532973343951e-13,4.1330391236605894e-13,1.0130589080740943e-15,4.421595389395888e-14,4.032761042523155e-18,3.984609820518102e-18,1.3128697716087963e-32,7.846968437467304e-27,6.806747505711493e-39,3.667363960643709e-25,1.8483342128221167e-48,5.644465964298042e-40,3.947485477895012e-35,1.1536553547238604e-46,1.7397897182365915e-29,2.263567972949579e-38,1.9139040632070486e-44,1.088986719941917e-53,3.287327712337882e-56,1.2037669098471163e-27,4.517710630302054e-37,2.4743062418308374e-46,7.469196135302179e-49,9.08865779010772e-47,1.2522350697078481e-85
2.00881537223396e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995551596647,0.0,0.1764705899312504,3.562336663181859e-59,3.654717841014723e-39,2.4258260383248198e-30,2.778728838913249e-37,0.0,1.776314482014414e-23,0.0,0.0,8.881443123082251e-26,0.0,0.11764705947337308,2.3076467451748983e-37,0.0,1.6020387576298427e-30,0.0,5.261111663693952e-10,1.3749923982130416e-10,5.157326798212143e-13,4.647216281272974e-13,1.2793234088708955e-15,4.973111642828115e-14,5.093495578912943e-18,4.4816737266645275e-18,2.0839920853253064e-32,9.915646851462348e-27,1.0864534325969097e-38,5.214022807035839e-25,3.700662879219716e-48,8.95838102885534e-40,6.263120211622018e-35,2.2868827079016862e-46,2.1984465177687867e-29,3.209384421926755e-38,3.0543371043389775e-44,1.949990173973446e-53,5.886442566079832e-56,1.7110538263957916e-27,8.11520326103672e-37,4.9890232455807644e-46,1.5060382806449675e-48,1.632664163593257e-46,3.560030755312792e-85
2.2316122874171443e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995544225826,0.0,0.17647058992362857,6.633416035170006e-59,6.158430305190271e-39,3.324092852447899e-30,4.652044737652581e-37,0.0,2.4275329187344512e-23,0.0,0.0,1.0951899873028038e-25,0.0,0.1176470594149655,3.4961987481073016e-37,0.0,2.4357117201351146e-30,0.0,5.844615373597137e-10,1.527429475748003e-10,5.729323862404917e-13,5.161082299057623e-13,1.5767018387976305e-15,5.524615468293382e-14,6.278504196034943e-18,4.978738919422337e-18,3.1551685509866233e-32,1.2227204484688892e-26,1.6518501889075812e-38,7.14456230010151e-25,6.900366669179399e-48,1.3560056485138719e-39,9.477905783592823e-35,4.230527662875697e-46,2.710953255556886e-29,4.3888763366020566e-38,4.6423859651136e-44,3.286841783708088e-53,9.922003093636419e-56,2.344059313521046e-27,1.3708872287282877e-36,9.346244149311147e-46,2.821354611667842e-48,2.7581249596227175e-46,9.063885093767401e-85
2.4544092026003286e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599553685521,0.0,0.1764705899160077,1.1654016127560747e-58,9.882094332690766e-39,4.4208668824340025e-30,7.425965908118982e-37,0.0,3.2217058935570224e-23,0.0,0.0,1.3239923886812608e-25,0.0,0.11764705935655802,5.096285086660676e-37,0.0,3.559692845875415e-30,0.0,6.428118262601315e-10,1.6798467542623029e-10,6.301320926017712e-13,5.674637333343533e-13,1.9051785648048123e-15,6.07610686478543e-14,7.587796955633434e-18,5.4758055412136615e-18,4.5959945311615494e-32,1.478166714561734e-26,2.4141526991423446e-38,9.501627220997513e-25,1.214155284662457e-47,1.9747132507743225e-39,1.379951969947053e-34,7.396172717171855e-46,3.277315653672271e-29,5.828023503761877e-38,6.782275688283288e-44,5.274425077981322e-53,1.5921931729607217e-55,3.1166863289331348e-27,2.2033908123147595e-36,1.649758289078854e-45,4.9801330173937727e-48,4.433198084376247e-46,2.113043874105169e-84
