Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40)
2.490790401770673e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855178338277149,0.0,0.17647057250012418,0.0,0.0,4.595425447050442e-12,1.0919846029351588e-17,0.0,1.4495707755965076e-08,0.0,0.0,1.340379257730181e-13,0.0,0.11760494395297019,2.9801975430919554e-16,0.0,0.0,0.0,4.147756374076381e-05,5.988243255349046e-09,6.384684433376086e-07,8.575018136866773e-11,5.627542587926749e-07,2.4218885846216284e-10,6.090085739061556e-08,1.4505754765719664e-08,4.525659678674915e-12
2.5095872726799033e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551782901608375,0.0,0.17647057228226934,0.0,0.0,4.700132571430523e-12,1.1231912005034527e-17,0.0,1.4713449287255898e-08,0.0,0.0,1.3605450545209248e-13,0.0,0.11760493914114362,3.0473056369457396e-16,0.0,0.0,0.0,4.147756203076684e-05,5.988243150765991e-09,6.432817273573475e-07,8.575333616323983e-11,5.668922720011975e-07,2.4217073354302544e-10,6.135858201912219e-08,1.4723609643320654e-08,4.597848329416593e-12
2.5283841435891335e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855178242046007,0.0,0.17647057206281908,0.0,0.0,4.806416494657635e-12,1.155055851504719e-17,0.0,1.4932785715648022e-08,0.0,0.0,1.3808593116269412e-13,0.0,0.11760493432946245,3.1154004376138876e-16,0.0,0.0,0.0,4.14775602440302e-05,5.988243046089058e-09,6.480949395031418e-07,8.57564896024839e-11,5.710286759556162e-07,2.4215261205389533e-10,6.181625172114449e-08,1.4943059971003623e-08,4.670601264858494e-12
2.5471810144983637e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551781939325704,0.0,0.176470571841774,0.0,0.0,4.914288948613521e-12,1.1875875761908603e-17,0.0,1.5153716421191054e-08,0.0,0.0,1.4013219827357454e-13,0.0,0.11760492951791818,3.1844887585250905e-16,0.0,0.0,0.0,4.147755838914606e-05,5.988242941434119e-09,6.529080797595843e-07,8.575964168686404e-11,5.751634712751537e-07,2.421344939937331e-10,6.227386650560042e-08,1.5164105128519147e-08,4.7439182656410544e-12
2.565977885407594e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551781458204534,0.0,0.17647057161913468,0.0,0.0,5.0237616640179715e-12,1.2207954523917498e-17,0.0,1.5376240784173023e-08,0.0,0.0,1.4219330215480763e-13,0.0,0.1176049247065031,3.2545774048680437e-16,0.0,0.0,0.0,4.1477556473745016e-05,5.988242836794981e-09,6.577211481112688e-07,8.576279241684369e-11,5.792966585787946e-07,2.421163793615035e-10,6.273142638140561e-08,1.5386744495856388e-08,4.817799112488504e-12
2.584774756316824e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551780977095864,0.0,0.17647057139490177,0.0,0.0,5.134846370428747e-12,1.254688615445392e-17,0.0,1.5600358185120324e-08,0.0,0.0,1.4426923817778963e-13,0.0,0.11760491989521046,3.3256731735989775e-16,0.0,0.0,0.0,4.1477554504603715e-05,5.988242732036193e-09,6.625341445427883e-07,8.576594179305804e-11,5.834282384852848e-07,2.420982681561753e-10,6.318893135747335e-08,1.5610977453243025e-08,4.892243586208909e-12
2.6035716272260543e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285517804959991,0.0,0.17647057116907588,0.0,0.0,5.247554796241501e-12,1.2892762581281525e-17,0.0,1.5826068004797615e-08,0.0,0.0,1.463600017152384e-13,0.0,0.11760491508403426,3.397782853449178e-16,0.0,0.0,0.0,4.1477552487740314e-05,5.9882426272970016e-09,6.67347069038737e-07,8.57690898159893e-11,5.875582116131319e-07,2.420801603767206e-10,6.364638144271463e-08,1.5836803381145138e-08,4.967251467694186e-12
2.6223684981352845e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551780014913725,0.0,0.17647057094165763,0.0,0.0,5.361898668689688e-12,1.3245676305850488e-17,0.0,1.605336962420772e-08,0.0,0.0,1.4846558814119344e-13,0.0,0.1176049102729691,3.470913224932503e-16,0.0,0.0,0.0,4.147755042849953e-05,5.988242522606024e-09,6.721599215837087e-07,8.577223648606216e-11,5.916865785806065e-07,2.420620560221147e-10,6.410377664603811e-08,1.6064221660267147e-08,5.042822537920147e-12
2.6411653690445147e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855177953383924,0.0,0.1764705707126477,0.0,0.0,5.477889713844491e-12,1.3605720402601028e-17,0.0,1.6282262424591518e-08,0.0,0.0,1.5058599283101491e-13,0.0,0.11760490546201022,3.545071060352893e-16,0.0,0.0,0.0,4.1477548331627895e-05,5.9882424177655705e-09,6.769727021622982e-07,8.577538180393362e-11,5.958133400057411e-07,2.4204395509133564e-10,6.456111697635021e-08,1.629323167155172e-08,5.1189565779464855e-12
2.659962239953745e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855177905277525,0.0,0.17647057048204665,0.0,0.0,5.595539656614736e-12,1.3972988518267622e-17,0.0,1.6512745787427912e-08,0.0,0.0,1.5272121116138402e-13,0.0,0.11760490065115344,3.620263123811876e-16,0.0,0.0,0.0,4.147754620134074e-05,5.988242312933381e-09,6.817854107591001e-07,8.577852577011772e-11,5.999384965063305e-07,2.4202585758336413e-10,6.501840244255495e-08,1.6523832796179636e-08,5.195653368916809e-12
2.678759110862975e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551778571721365,0.0,0.17647057024985507,0.0,0.0,5.714860220746816e-12,1.4347574871183813e-17,0.0,1.6744819094433676e-08,0.0,0.0,1.5487123851030182e-13,0.0,0.11760489584039495,3.696496171216061e-16,0.0,0.0,0.0,4.147754404138163e-05,5.988242208195891e-09,6.865980473587102e-07,8.578166838499013e-11,6.040620486999324e-07,2.4200776349718307e-10,6.547563305355414e-08,1.6756024415569745e-08,5.272912692058625e-12
2.6975559817722053e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551778090677254,0.0,0.1764705700160736,0.0,0.0,5.835863128824598e-12,1.472957425058765e-17,0.0,1.697848172756338e-08,0.0,0.0,1.5703607025708948e-13,0.0,0.11760489102973147,3.773776950284636e-16,0.0,0.0,0.0,4.147754185507517e-05,5.988242103276608e-09,6.914106119457244e-07,8.578480964922049e-11,6.08183997203867e-07,2.419896728317774e-10,6.593280881824729e-08,1.6989805911378857e-08,5.3507343286833515e-12
2.735149723590666e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855177712861725,0.0,0.1764705695437436,0.0,0.0,6.082962861339687e-12,1.5516194096171978e-17,0.0,1.7450572501201427e-08,0.0,0.0,1.6141012846815542e-13,0.0,0.11760488140867799,3.9315086533994534e-16,0.0,0.0,0.0,4.147753741488693e-05,5.9882418934951275e-09,7.01035525020352e-07,8.579108812775429e-11,6.164230856108278e-07,2.41953501759242e-10,6.68469958443019e-08,1.7462136060070546e-08,5.508063668046716e-12
2.766538654988789e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855177632537196,0.0,0.17647056914450496,0.0,0.0,6.294537829982114e-12,1.61965475671696e-17,0.0,1.7849609678672436e-08,0.0,0.0,1.6510757520469164e-13,0.0,0.11760487337583772,4.0664769477951336e-16,0.0,0.0,0.0,4.147753365011911e-05,5.988241718321923e-09,7.09071634783059e-07,8.57963262154032e-11,6.232974119675726e-07,2.419233111598933e-10,6.761012921271557e-08,1.786137478754955e-08,5.641147052664907e-12
2.7979275863869118e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855177552215084,0.0,0.17647056874084086,0.0,0.0,6.510956749031901e-12,1.6898828435024652e-17,0.0,1.8253070767765944e-08,0.0,0.0,1.6884624495547088e-13,0.0,0.11760486534323102,4.2044544841210685e-16,0.0,0.0,0.0,4.147752984309166e-05,5.988241542515385e-09,7.171075435328443e-07,8.580156054355032e-11,6.301672743494867e-07,2.41893130086472e-10,6.837310975403422e-08,1.8265038957316833e-08,5.775795644502398e-12
2.8293165177850346e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855177471895313,0.0,0.17647056833275426,0.0,0.0,6.7322741738587476e-12,1.7623493994667447e-17,0.0,1.8660952897105772e-08,0.0,0.0,1.7262611624050972e-13,0.0,0.11760485731085023,4.345472455893837e-16,0.0,0.0,0.0,4.147752600142976e-05,5.988241367362625e-09,7.251432511979941e-07,8.580679111433836e-11,6.370326756245841e-07,2.418629585342944e-10,6.9135937509636e-08,1.8673125696613956e-08,5.912008427549983e-12
2.8607054491831574e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551773915778217,0.0,0.17647056792024787,0.0,0.0,6.958544650787832e-12,1.8371005940972243e-17,0.0,1.907325319715972e-08,0.0,0.0,1.764471675900659e-13,0.0,0.11760484927868908,4.489561993389548e-16,0.0,0.0,0.0,4.147752213137824e-05,5.9882411926793965e-09,7.331787577067988e-07,8.581201793016408e-11,6.438936186590398e-07,2.41832796498686e-10,6.989861252088125e-08,1.9085632134527693e-08,6.049784386450202e-12
2.8920943805812802e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285517731126256,0.0,0.17647056750332468,0.0,0.0,7.189822717098747e-12,1.914183035980821e-17,0.0,1.9489968800238385e-08,0.0,0.0,1.8030937754463307e-13,0.0,0.11760484124674239,4.636754163740408e-16,0.0,0.0,0.0,4.1477518238058345e-05,5.988241016333238e-09,7.412140629875557e-07,8.581724099404627e-11,6.507501063171903e-07,2.418026439749805e-10,7.066113482911288e-08,1.9502555401988817e-08,6.1891225064970804e-12
2.923483311979403e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855177230949486,0.0,0.17647056708198752,0.0,0.0,7.426162901024452e-12,1.9936437719106336e-17,0.0,1.9911096840493985e-08,0.0,0.0,1.8421272465493584e-13,0.0,0.11760483321500596,4.787079971031192e-16,0.0,0.0,0.0,4.147751432566824e-05,5.988240840346607e-09,7.492491669685664e-07,8.582246030807548e-11,6.576021414615356e-07,2.41772500958518e-10,7.142350447565604e-08,1.9923892631770954e-08,6.330021773635829e-12
2.954872243377526e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855177150638567,0.0,0.1764705666562393,0.0,0.0,7.667619721750222e-12,2.0755302859938343e-17,0.0,2.033663445391918e-08,0.0,0.0,1.8815718748192486e-13,0.0,0.11760482518347631,4.940570356395521e-16,0.0,0.0,0.0,4.147751039765405e-05,5.988240666380924e-09,7.572840695781384e-07,8.58276758741073e-11,6.644497269527411e-07,2.417423674446448e-10,7.218572150181849e-08,2.034964095848935e-08,6.4724811744625044e-12
2.9862611747756487e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855177070329774,0.0,0.17647056622608281,0.0,0.0,7.914247689412602e-12,2.1598904987610587e-17,0.0,2.0766578778345882e-08,0.0,0.0,1.9214274459677157e-13,0.0,0.11760481715215053,5.097256198112058e-16,0.0,0.0,0.0,4.147750645684231e-05,5.988240489758527e-09,7.653187707445852e-07,8.583288769562972e-11,6.712928656496365e-07,2.4171224342871326e-10,7.294778594889029e-08,2.077979751859974e-08,6.616499696223687e-12
3.0176501061737715e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551769900230844,0.0,0.176470565791521,0.0,0.0,8.166101305098345e-12,2.2467727662770722e-17,0.0,2.1200926953444077e-08,0.0,0.0,1.9616937458086336e-13,0.0,0.11760480912102626,5.2571683117005365e-16,0.0,0.0,0.0,4.1477502505551793e-05,5.988240311977202e-09,7.733532703962265e-07,8.583809577509985e-11,6.781315604092191e-07,2.416821289060806e-10,7.370969785814412e-08,2.121435945039715e-08,6.762076326816113e-12
3.0490390375718944e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551769097184826,0.0,0.17647056535255667,0.0,0.0,8.423235060843271e-12,2.3362258791694635e-17,0.0,2.1639676120720555e-08,0.0,0.0,2.0023705602579783e-13,0.0,0.11760480109010163,5.420337450026687e-16,0.0,0.0,0.0,4.1477498545692755e-05,5.988240137927031e-09,7.813875684613868e-07,8.584330011348537e-11,6.849658140866566e-07,2.4165202387210947e-10,7.447145727083506e-08,2.1653323894014605e-08,6.909210054786276e-12
3.080427968970017e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551768294159513,0.0,0.17647056490919263,0.0,0.0,8.685703439631394e-12,2.4282990618822213e-17,0.0,2.20828234235179e-08,0.0,0.0,2.0434576753337892e-13,0.0,0.11760479305937498,5.586794303382862e-16,0.0,0.0,0.0,4.147749457882217e-05,5.988239962607466e-09,7.894216648683974e-07,8.584850071440486e-11,6.917956295352832e-07,2.4162192832216675e-10,7.523306422820079e-08,2.209668799142214e-08,7.057899869330107e-12
3.11181690036814e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551767491154795,0.0,0.17647056446143183,0.0,0.0,8.953560915393877e-12,2.523041971807679e-17,0.0,2.2530366007013345e-08,0.0,0.0,2.0849548771561165e-13,0.0,0.117604785028845,5.756569499581829e-16,0.0,0.0,0.0,4.147749060621096e-05,5.988239785319335e-09,7.974555595455951e-07,8.585369758067004e-11,6.986210096066049e-07,2.415918422516237e-10,7.599451877146142e-08,2.254444888642564e-08,7.2081447602926e-12
3.1400669386264508e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855176676846806,0.0,0.1764705640546902,0.0,0.0,9.199285336901374e-12,2.6106345975557077e-17,0.0,2.2936909939122634e-08,0.0,0.0,2.1226528062748708e-13,0.0,0.11760477780153533,5.912229622903007e-16,0.0,0.0,0.0,4.147748702681511e-05,5.988239627491567e-09,8.046858922168585e-07,8.585837156826176e-11,7.04760061778496e-07,2.415647728891994e-10,7.66796975803905e-08,2.2951190594707433e-08,7.344693918126435e-12
3.1683169768847616e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855176604579788,0.0,0.17647056364439154,0.0,0.0,9.449458742249151e-12,2.7004670829358178e-17,0.0,2.33470096590921e-08,0.0,0.0,2.1606825767232428e-13,0.0,0.11760477057438343,6.070624601800688e-16,0.0,0.0,0.0,4.147748344425175e-05,5.988239469843871e-09,8.119160613766978e-07,8.586304253395044e-11,7.10895525679183e-07,2.4153771119797436e-10,7.736475299729354e-08,2.3361489317428843e-08,7.482501134669724e-12
3.1965670151430724e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551765323144185,0.0,0.17647056323053795,0.0,0.0,9.704120824119997e-12,2.792576524006405e-17,0.0,2.3760663089562768e-08,0.0,0.0,2.199044032794485e-13,0.0,0.11760476334738874,6.231776634539035e-16,0.0,0.0,0.0,4.147747985905198e-05,5.988239310032574e-09,8.191460669728831e-07,8.58677104801879e-11,7.170274033836176e-07,2.4151065717458256e-10,7.804968505218379e-08,2.3775342976233714e-08,7.621565674866365e-12
3.224817053401383e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551764600506946,0.0,0.1764705628131315,0.0,0.0,9.963311269254437e-12,2.8870002986117094e-17,0.0,2.4177868154376388e-08,0.0,0.0,2.2377370188486502e-13,0.0,0.11760475612055081,6.395707878634844e-16,0.0,0.0,0.0,4.147747627166069e-05,5.988239151071416e-09,8.263759089531885e-07,8.587237540802778e-11,7.231556969655552e-07,2.4148361081566065e-10,7.873449377506307e-08,2.4192749493967377e-08,7.761886804085083e-12
3.253067091659694e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551763877886127,0.0,0.1764705623921743,0.0,0.0,1.022706975845018e-11,2.983776065920669e-17,0.0,2.459862277857476e-08,0.0,0.0,2.276761379312566e-13,0.0,0.11760474889386922,6.562440450907418e-16,0.0,0.0,0.0,4.147747268244824e-05,5.988238993841979e-09,8.336055872653926e-07,8.587703731890755e-11,7.292804084975552e-07,2.414565721178471e-10,7.941917919592174e-08,2.4613706794675995e-08,7.90346378811923e-12
3.2813171299180047e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855176315528171,0.0,0.1764705619676684,0.0,0.0,1.0495435966561422e-11,3.0829417658572246e-17,0.0,2.502292488839899e-08,0.0,0.0,2.316116958679803e-13,0.0,0.11760474166734364,6.731996427540156e-16,0.0,0.0,0.0,4.147746909172476e-05,5.988238834565316e-09,8.408351018572775e-07,8.588169621554508e-11,7.354015400509785e-07,2.4142954107778344e-10,8.010374134473884e-08,2.5038212803605853e-08,8.046295893186515e-12
3.3095671681763155e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855176243269368,0.0,0.1764705615396158,0.0,0.0,1.076844956249829e-11,3.184535618605265e-17,0.0,2.5450772411288856e-08,0.0,0.0,2.355803601510643e-13,0.0,0.1176047344409738,6.904397844134087e-16,0.0,0.0,0.0,4.1477465499749684e-05,5.988238674446233e-09,8.4806445267663e-07,8.588635209955009e-11,7.415190936959932e-07,2.4140251769211317e-10,8.07881802514819e-08,2.5466265447202678e-08,8.190382385928771e-12
3.3378172064346263e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551761710122,0.0,0.17647056110801868,0.0,0.0,1.1046150208423042e-11,3.288596161891677e-17,0.0,2.588216327604395e-08,0.0,0.0,2.395821152441068e-13,0.0,0.11760472721475948,7.079666690288075e-16,0.0,0.0,0.0,4.1477461906734496e-05,5.9882385165995854e-09,8.552936396712408e-07,8.589100497182162e-11,7.476330715014114e-07,2.4137550195748204e-10,8.147249594610549e-08,2.589786265327289e-08,8.335722533469009e-12
3.366067244692937e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551760987566666,0.0,0.17647056067287908,0.0,0.0,1.1328577561479557e-11,3.3951621688477136e-17,0.0,2.631709541247404e-08,0.0,0.0,2.436169456163296e-13,0.0,0.1176047199887004,7.257824921472028e-16,0.0,0.0,0.0,4.147745831286435e-05,5.988238357895546e-09,8.625226627889043e-07,8.589565483488586e-11,7.537434755350373e-07,2.41348493870538e-10,8.215668845855472e-08,2.633300235063379e-08,8.482315603287675e-12
3.394317282951248e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855176026502767,0.0,0.17647056023419902,0.0,0.0,1.1615771273113222e-11,3.5042726797400893e-17,0.0,2.6755566751535715e-08,0.0,0.0,2.4768483574334073e-13,0.0,0.11760471276279642,7.438894454420246e-16,0.0,0.0,0.0,4.147745471829493e-05,5.988238198582884e-09,8.697515219774193e-07,8.590030169049518e-11,7.598503078635312e-07,2.413214934279312e-10,8.284075781876366e-08,2.677168246925022e-08,8.630160863271019e-12
3.4225673212095587e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551759542505,0.0,0.17647055979198065,0.0,0.0,1.1907770988674442e-11,3.6159670200729925e-17,0.0,2.7197575225411445e-08,0.0,0.0,2.5178577010757394e-13,0.0,0.1176047055370474,7.622897164489695e-16,0.0,0.0,0.0,4.147745112315498e-05,5.988238039632313e-09,8.769802171845875e-07,8.590494554017018e-11,7.659535705523325e-07,2.412945006263141e-10,8.352470405665474e-08,2.7213900940313694e-08,8.779257581739064e-12
3.4508173594678694e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855175881999867,0.0,0.17647055934622594,0.0,0.0,1.220461634743102e-11,3.730284799440442e-17,0.0,2.7643118767506198e-08,0.0,0.0,2.5591973319827205e-13,0.0,0.11760469831145319,7.809854885806688e-16,0.0,0.0,0.0,4.14774475275509e-05,5.988237880609922e-09,8.842087483582164e-07,8.590958638576674e-11,7.720532656656606e-07,2.4126751546234157e-10,8.420852720213876e-08,2.765965569623908e-08,8.929605027444433e-12
3.4790673977261802e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855175809750864,0.0,0.17647055889693705,0.0,0.0,1.2506346983515273e-11,3.847265866834252e-17,0.0,2.809219531225648e-08,0.0,0.0,2.6008670951042323e-13,0.0,0.11760469108601364,7.99978941773702e-16,0.0,0.0,0.0,4.147744393157354e-05,5.9882377213932416e-09,8.914371154461161e-07,8.59142242290918e-11,7.781493952667072e-07,2.4124053793267016e-10,8.489222728511671e-08,2.81089446704734e-08,9.08120246950474e-12
3.507317435984491e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855175737503493,0.0,0.176470558444116,0.0,0.0,1.2813002523963969e-11,3.9669504014069724e-17,0.0,2.8544802795523036e-08,0.0,0.0,2.6428668354695e-13,0.0,0.11760468386072873,8.192722511686186e-16,0.0,0.0,0.0,4.1477440335295613e-05,5.988237562196961e-09,8.986653183961013e-07,8.591885907186251e-11,7.842419614172434e-07,2.412135680339588e-10,8.557580433547606e-08,2.8561765797888895e-08,9.234049177541581e-12
3.535567474242802e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551756652577553,0.0,0.17647055798776484,0.0,0.0,1.3124622589865222e-11,4.0893788584996675e-17,0.0,2.9000939154359757e-08,0.0,0.0,2.685196398174227e-13,0.0,0.11760467663559827,8.388675878918267e-16,0.0,0.0,0.0,4.147743673877769e-05,5.988237402995998e-09,9.058933571559918e-07,8.592349091583471e-11,7.903309661778502e-07,2.4118660576286907e-10,8.625925838309285e-08,2.9018117014551718e-08,9.388144421598755e-12
3.5638175125011126e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855175593013649,0.0,0.1764705575278857,0.0,0.0,1.3441246796227126e-11,4.214591975069065e-17,0.0,2.946060232703905e-08,0.0,0.0,2.727855628382016e-13,0.0,0.11760466941062227,8.5876711897439215e-16,0.0,0.0,0.0,4.1477433142070445e-05,5.988237243604305e-09,9.131212316736112e-07,8.592811976281912e-11,7.96416411607895e-07,2.41159651116064e-10,8.694258945783158e-08,2.9477996257747335e-08,9.543487472151236e-12
3.6203175890177338e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855175448530331,0.0,0.17647055659755154,0.0,0.0,1.4089666062016528e-11,4.4735364431976844e-17,0.0,3.03905008726898e-08,0.0,0.0,2.8141624722775056e-13,0.0,0.11760465496113327,8.994874132945157e-16,0.0,0.0,0.0,4.14774259482572e-05,5.988236924674999e-09,9.275764877733491e-07,8.59373684727951e-11,8.085766327081069e-07,2.4110576468197083e-10,8.830888280807889e-08,3.040833057855734e-08,9.857914076650066e-12
3.676817665534355e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855175304053542,0.0,0.17647055565313,0.0,0.0,1.4758577125775228e-11,4.7441150366681903e-17,0.0,3.1334481961795746e-08,0.0,0.0,2.9017861297546935e-13,0.0,0.11760464051226117,9.414503927196414e-16,0.0,0.0,0.0,4.1477418754126165e-05,5.988236605068757e-09,9.420310862779838e-07,8.594660521590044e-11,8.207226411697386e-07,2.410519087050271e-10,8.967468462491369e-08,3.135275228175905e-08,1.0177323163026524e-11
3.733317742050976e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551751595832864,0.0,0.17647055469463754,0.0,0.0,1.544829669626276e-11,5.02666338743022e-17,0.0,3.229252914280678e-08,0.0,0.0,2.990725364478803e-13,0.0,0.11760462606400564,9.846732517298626e-16,0.0,0.0,0.0,4.147741155986042e-05,5.988236287457538e-09,9.564850267702498e-07,8.595583000573893e-11,8.328544534255785e-07,2.4099808315861546e-10,9.103999514684971e-08,3.231124490793451e-08,1.0501708910038125e-11
3.789817818567598e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855175015119563,0.0,0.17647055372209056,0.0,0.0,1.6159141386378763e-11,5.321521510721449e-17,0.0,3.326462598329837e-08,0.0,0.0,3.0809789411817763e-13,0.0,0.11760461161636633,1.0291731208622028e-15,0.0,0.0,0.0,4.147740436559712e-05,5.988235967676155e-09,9.709383088329493e-07,8.596504285706032e-11,8.449720858893437e-07,2.4094428801615105e-10,9.240481461221878e-08,3.328379201680389e-08,1.083106550321012e-11
3.846317895084219e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855174870662378,0.0,0.17647055273550552,0.0,0.0,1.6891427714275453e-11,5.629033742667887e-17,0.0,3.425075606973213e-08,0.0,0.0,3.172545625649111e-13,0.0,0.11760459716934288,1.0749670675799606e-15,0.0,0.0,0.0,4.147739717143338e-05,5.98823564655119e-09,9.8539093204895e-07,8.59742437837659e-11,8.570755549559223e-07,2.408905232510824e-10,9.37691432591729e-08,3.427037718698585e-08,1.1165387134750783e-11
3.902817971600841e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551747262117344,0.0,0.1764705517348989,0.0,0.0,1.7645472103321956e-11,5.949548730580381e-17,0.0,3.525090300744575e-08,0.0,0.0,3.2654241847194864e-13,0.0,0.11760458272293506,1.1220720963739984e-15,0.0,0.0,0.0,4.147738997743194e-05,5.988235326736847e-09,9.998428960011877e-07,8.598343279944425e-11,8.691648770013817e-07,2.40836788836892e-10,9.513298132568458e-08,3.527098401598747e-08,1.150466800354783e-11
3.959318048117462e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855174581767636,0.0,0.1764705507202869,0.0,0.0,1.842159088149151e-11,6.283419434282241e-17,0.0,3.6265050420734794e-08,0.0,0.0,3.3596133862897686e-13,0.0,0.11760456827714255,1.1705051486486196e-15,0.0,0.0,0.0,4.147738278363698e-05,5.9882350075241706e-09,1.0142942002726634e-06,8.599260991818755e-11,8.812400683828866e-07,2.407830847470952e-10,9.649632904954596e-08,3.628559612028613e-08,1.1848902315197375e-11
4.015818124634084e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855174437330085,0.0,0.17647054969168605,0.0,0.0,1.922010028113876e-11,6.631003122659994e-17,0.0,3.7293181952876434e-08,0.0,0.0,3.455111999316564e-13,0.0,0.11760455383196519,1.2202831027235697e-15,0.0,0.0,0.0,4.147737559008037e-05,5.988234686528121e-09,1.0287448444464461e-06,8.600177515435711e-11,8.933011454386763e-07,2.407294109552403e-10,9.785918666836854e-08,3.7314197135353144e-08,1.2198084282012329e-11
4.0723182011507055e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855174292899089,0.0,0.17647054864911266,0.0,0.0,2.0041316439103064e-11,6.992661355460306e-17,0.0,3.83352812660883e-08,0.0,0.0,3.5519187938141455e-13,0.0,0.11760453938740269,1.2714227740518803e-15,0.0,0.0,0.0,4.147736839678511e-05,5.98823436716686e-09,1.043194828105673e-06,8.601092852140566e-11,9.053481244881052e-07,2.406757674349091e-10,9.92215544195836e-08,3.8356770715612725e-08,1.2552208123007854e-11
4.128818277667327e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551741484746496,0.0,0.176470547592583,0.0,0.0,2.0885555397065876e-11,7.368759948497475e-17,0.0,3.93913320414291e-08,0.0,0.0,3.650032540849218e-13,0.0,0.11760452494345483,1.3239409156621351e-15,0.0,0.0,0.0,4.147736120376607e-05,5.988234046209718e-09,1.057644150833548e-06,8.602007003376465e-11,9.173810218317421e-07,2.406221541597163e-10,1.0058343254044318e-07,3.94133005343424e-08,1.2911268063866162e-11
4.179668346532286e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855174018498263,0.0,0.1764705466297872,0.0,0.0,2.1665316084920105e-11,7.719900954918974e-17,0.0,4.035369276692611e-08,0.0,0.0,3.739451342734883e-13,0.0,0.11760451194442707,1.372399631394013e-15,0.0,0.0,0.0,4.147735473029343e-05,5.988233756026591e-09,1.0706479758479025e-06,8.60282872706293e-11,9.281986030398526e-07,2.4057392804985466e-10,1.0180870441120736e-07,4.037609647623987e-08,1.3238637608917509e-11
