Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35)
5.137630518619256e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599560106157,0.0,0.1764705899824141,0.0,5.148274645886966e-42,4.1972467918517576e-32,9.739348300301216e-42,0.0,3.272002532669452e-25,0.0,0.0,5.936641464396207e-27,0.0,0.1176470598653123,1.203915198394613e-39,0.0,7.704380229040555e-33,0.0,1.3455579535953298e-10,3.517178691847047e-11,1.319008207972133e-13,1.190952492530048e-13,8.647105863199449e-17,1.271990257446883e-14,3.4411334643479935e-19,1.146202851934427e-18,1.094362885020032e-34,6.62792411653969e-28,5.224590751608923e-41,9.022351185785914e-27,1.6057337324006896e-51
5.850239644416332e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995598703743,0.0,0.17647058997997495,0.0,9.289418890312633e-42,6.142137699053829e-32,1.5634912859986805e-41,0.0,4.723670009269786e-25,0.0,0.0,7.652656356736923e-27,0.0,0.11764705984663062,1.9326865925392848e-39,0.0,1.2583083896201253e-32,0.0,1.532191683538827e-10,4.005011309377803e-11,1.5019597225612925e-13,1.3560139594524381e-13,1.1128763897711297e-16,1.4484151015796936e-14,4.42840912615281e-19,1.305185698502415e-18,1.7568183416096297e-34,8.543757932010256e-28,8.532997064138854e-41,1.3203049987438923e-26,3.1731294486593705e-51
6.562848770213407e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995596345923,0.0,0.1764705899775358,0.0,1.5820458932621232e-41,8.618921891693361e-32,2.393565187859674e-41,0.0,6.560957249169683e-25,0.0,0.0,9.59121845185251e-27,0.0,0.11764705982794897,2.9587699359704486e-39,0.0,1.9529811108052525e-32,0.0,1.7188253295125796e-10,4.492838617462908e-11,1.6849112370911762e-13,1.5210434735470126e-13,1.39299496710436e-16,1.6248386741545234e-14,5.542834870576488e-19,1.4641685835823396e-18,2.6895311838376652e-34,1.0708053320999754e-27,1.324380191263312e-40,1.85270780046866e-26,5.887128908626509e-51
7.988067021807557e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559955916303,0.0,0.17647058997265763,0.0,4.0112044946700667e-41,1.5412315554764557e-31,5.015390056212863e-41,0.0,1.1568119684123258e-24,0.0,0.0,1.413596758849424e-26,0.0,0.11764705979058568,6.199698739928512e-39,0.0,4.17471246084104e-32,0.0,2.0920923695572794e-10,5.468474868665803e-11,2.050814265973109e-13,1.851006668933869e-13,2.0490647620869594e-16,1.9776820047599406e-14,8.15312363745954e-19,1.7821344868473992e-18,5.635544689339633e-34,1.5782010475699722e-27,2.8310139459854707e-40,3.31298761954352e-26,1.760912555083245e-50
9.413285273401708e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995586914723,0.0,0.1764705899677796,0.0,8.827473758216296e-41,2.510394908589206e-31,9.39654398798199e-41,0.0,1.8672418883843705e-24,0.0,0.0,1.9571061038728508e-26,0.0,0.11764705975322241,1.1615394296653576e-38,0.0,7.927681263249656e-32,0.0,2.465359073664776e-10,6.444082190841798e-11,2.416717294617867e-13,2.180842104142369e-13,2.832894519090976e-16,2.3305202483537744e-14,1.127209069568474e-18,2.100100599617801e-18,1.0558426291782808e-33,2.1849988391451404e-27,5.376045453498349e-40,5.396240403736335e-26,4.466400130234037e-50
1.0838503524995858e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599558219918,0.0,0.1764705899629017,0.0,1.7481738463474974e-40,3.8219285708198126e-31,1.6202820756793295e-40,0.0,2.8251945740739825e-24,0.0,0.0,2.5896511478748354e-26,0.0,0.11764705971585918,2.002886628458256e-38,0.0,1.3800493723203643e-31,0.0,2.8386254418305916e-10,7.4196553405472e-11,2.7826203230254303e-13,2.5105498274487826e-13,3.7444359614604556e-16,2.683353404937844e-14,1.4899735862252412e-18,2.4180669597012866e-18,1.8206292943311236e-33,2.8912001935967818e-27,9.358647517533424e-40,8.215397892035255e-26,1.0009741086903633e-49
1.2263721776590009e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599557748368,0.0,0.17647058995802403,0.0,3.1937336118467103e-40,5.527997025333136e-31,2.6210123181438453e-40,0.0,4.068190787761436e-24,0.0,0.0,3.3112295671195954e-26,0.0,0.117647059678496,3.23992334337824e-38,0.0,2.2479632797432477e-31,0.0,3.211891474063797e-10,8.39518911318356e-11,3.1485233511957867e-13,2.840129891911962e-13,4.783636029968338e-16,3.03618147471864e-14,1.903603848784421e-18,2.7360336046186683e-18,2.9450984520977556e-33,3.696802599950846e-27,1.5244379754154437e-39,1.1882563081602971e-25,2.0416567122948345e-49
1.511415827977831e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599556805283,0.0,0.1764705899482694,0.0,9.038392725630343e-40,1.0331192589285017e-30,5.966774583320285e-40,0.0,7.558427278808485e-24,0.0,0.0,5.0214822286091977e-26,0.0,0.1176470596037697,7.375732572575518e-38,0.0,5.165758218030769e-31,0.0,3.9584225307498235e-10,1.0346117834879206e-10,3.880329406824822e-13,3.4989072480801175e-13,7.244808272397434e-16,3.741822354409405e-14,2.883456221459367e-18,3.3719678980696016e-18,6.704556897370185e-33,5.606206176903276e-27,3.503163077093186e-39,2.220667731549245e-25,7.145182468352444e-49
1.796459478296661e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995558622216,0.0,0.17647058993851583,0.0,2.1327269330466016e-39,1.73352968977666e-30,1.1811166895528663e-39,0.0,1.2636380457121162e-23,0.0,0.0,7.087858814132054e-26,0.0,0.11764705952904357,1.4600179551808862e-37,0.0,1.0285220736707688e-30,0.0,4.704952243745172e-10,1.229682693757928e-10,4.612135461504854e-13,4.1571745756671e-13,1.0216008223102394e-15,4.447442888314275e-14,4.066757305059329e-18,4.007903778400384e-18,1.3271589931037002e-32,7.91320457721369e-27,6.975041988017393e-39,3.7260903034679233e-25,1.9947557039043933e-48
2.366546778934321e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995539761875,0.0,0.17647058991901288,0.0,8.645194653654739e-39,3.960599386720189e-30,3.548400112308821e-39,0.0,2.874652566613197e-23,0.0,0.0,1.2288985483618218e-25,0.0,0.11764705937959165,4.386293308082029e-37,0.0,3.1110071744094523e-30,0.0,6.198007638666989e-10,1.6197420892071355e-10,6.075747568017371e-13,5.472180720875466e-13,1.768691545935796e-15,5.858622921012782e-14,7.043683138125403e-18,5.279781490790623e-18,3.9871454162044817e-32,1.3719992591342115e-26,2.109864811355276e-38,8.512433766474156e-25,1.102959222217833e-47
2.9366340795719812e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599552090297,0.0,0.17647058989951675,0.0,2.534067123573621e-38,7.566062754914673e-30,8.374033146892854e-39,0.0,5.478004527424476e-23,0.0,0.0,1.8914605880561904e-25,0.0,0.11764705923014031,1.0351409130394875e-36,0.0,7.368610595446637e-30,0.0,7.691057658862542e-10,2.0096640267377413e-10,7.539359670732306e-13,6.785151488366443e-13,2.7193196885261154e-15,7.269721577716822e-14,1.0834332316866594e-17,6.551669123208859e-18,9.409435081730171e-32,2.111717335433534e-26,4.997619278091877e-38,1.6260239882041016e-24,3.984796543411045e-47
3.5067213802096414e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995502045856,0.0,0.1764705898800292,0.0,6.089788569009329e-38,1.2881952480126847e-29,1.6940413901885846e-38,0.0,9.311458449863208e-23,0.0,0.0,2.6964720681948903e-25,0.0,0.11764705908068947,2.09405719217477e-36,0.0,1.4940322156190372e-29,0.0,9.18410230434864e-10,2.399415483085047e-10,9.002971769648653e-13,8.096090027681829e-13,3.873170293499014e-15,8.6807388630787e-14,1.543865831397239e-17,7.823569053300361e-18,1.9034974378474442e-31,3.010476137770454e-26,1.0133635922559102e-37,2.7681923019430262e-24,1.127650823758509e-46
4.076808680847302e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995483190844,0.0,0.17647058986055175,0.0,1.2806968607634782e-37,2.0240302417176874e-29,3.081389806840576e-38,0.0,1.4612402754796854e-22,0.0,0.0,3.643933098140499e-25,0.0,0.11764705893123918,3.808999273210053e-36,0.0,2.721830828018927e-29,0.0,1.067714157514054e-09,2.788963492886937e-10,1.0466583864765435e-12,9.40499948278066e-13,5.2299289625545986e-15,1.0091674781726688e-13,2.0856614842788866e-17,9.095483654949312e-18,3.4623768304854143e-31,4.068277468128527e-26,1.8462841143736418e-37,4.348927222376579e-24,2.721608575431859e-46
4.646895981484962e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599546433828,0.0,0.17647058984108618,0.0,2.4449418821833146e-37,2.997315103068797e-29,5.184287314220691e-38,0.0,2.1617854933213543e-22,0.0,0.0,4.733843734278055e-25,0.0,0.11764705878178944,6.408450551231367e-36,0.0,4.5846354610888836e-29,0.0,1.2170175471255511e-09,3.17827515959469e-10,1.1930195956081723e-12,1.0711882993468755e-12,6.789281712722038e-15,1.1502529338319154e-13,2.7088155316035058e-17,1.0367415298330636e-17,5.825271436240109e-31,5.285123371596992e-26,3.110132274279185e-37,6.439333704096871e-24,5.860532457897535e-46
5.216983282122622e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995445488475,0.0,0.17647058982163405,0.0,4.32759338785864e-37,4.241253918658678e-29,8.212094290247607e-38,0.0,3.0564508769849323e-22,0.0,0.0,5.96620399659108e-25,0.0,0.1176470586323402,1.0151205803200499e-35,0.0,7.268711995529189e-29,0.0,1.3663203992712227e-09,3.567317656972663e-10,1.3393808043596614e-12,1.2016743695786082e-12,8.550914937621619e-15,1.2913302537535088e-13,3.413323294048164e-17,1.1639366350382253e-17,9.22742345268561e-31,6.661016115421103e-26,4.931421311487338e-37,9.110440894922902e-24,1.1522609971592936e-45
5.910202790073652e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599542257153,0.0,0.17647058979800098,0.0,8.018870011043326e-37,6.16648040196225e-29,1.3489795759815093e-37,0.0,4.440016312746255e-22,0.0,0.0,7.656663213611094e-25,0.0,0.11764705845061242,1.6675111663361984e-35,0.0,1.1950372470545473e-28,0.0,1.5478702018497001e-09,4.03997888417348e-10,1.5173543264996719e-12,1.360071826534664e-12,1.096512232674814e-14,1.4628676685545588e-13,4.3795982476292616e-17,1.3186073555126775e-17,1.5157626129054883e-30,8.548374464639799e-26,8.10870826675985e-37,1.324328097261041e-23,2.394308918661289e-45
6.603422298024682e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995399659745,0.0,0.17647058977439317,0.0,1.390383678236762e-36,8.600700939583978e-29,2.0981326997480743e-37,0.0,6.187956378427686e-22,0.0,0.0,9.557752373295095e-25,0.0,0.11764705826888545,2.593558187899037e-35,0.0,1.8599773140648967e-28,0.0,1.7294192097227684e-09,4.512135102775947e-10,1.6953278480773222e-12,1.518171210312319e-12,1.3677402350734364e-14,1.6343930551664619e-13,5.4661496779267057e-17,1.4732817192386758e-17,2.3575344793836757e-30,1.067091292782439e-25,1.2622391348046892e-36,1.8466900152498268e-23,4.6163383066837755e-45
7.296641805975713e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995376753707,0.0,0.17647058975081356,0.0,2.284410441324535e-36,1.1603616583794762e-28,3.1236828929465683e-37,0.0,8.3425980864834355e-22,0.0,0.0,1.1669471453871813e-24,0.0,0.11764705808715926,3.861265352747366e-35,0.0,2.7706917257401847e-28,0.0,1.9109674228940106e-09,4.983727932355883e-10,1.873301369092473e-12,1.6759730817998575e-12,1.6687194117054803e-14,1.8059064144336504e-13,6.672969140238101e-17,1.6279601494863717e-17,3.509872333467086e-30,1.3028637378694769e-25,1.880586173231414e-36,2.490831492032055e-23,8.349505720558515e-45
7.989861313926742e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995353853986,0.0,0.17647058972726498,0.0,3.5904989930183705e-36,1.523492819278566e-28,4.486318291748933e-37,0.0,1.0946192989771653e-21,0.0,0.0,1.3991820462744751e-24,0.0,0.11764705790543387,5.545649975792433e-35,0.0,3.981243020025166e-28,0.0,2.0925148413669047e-09,5.454699275010458e-10,2.0512748895449912e-12,1.833478000843716e-12,1.9993937775044842e-14,1.9774077471988349e-13,8.000048207116854e-17,1.78264306877132e-17,5.040965664953624e-30,1.562155433161471e-25,2.7027284899051904e-36,3.269423534148481e-23,1.4339978070019564e-44
8.683080821877771e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599533096117,0.0,0.17647058970375035,0.0,5.4364179722079496e-36,1.9554336787450954e-28,6.252844575391612e-37,0.0,1.4040911527335777e-21,0.0,0.0,1.6524799382951602e-24,0.0,0.11764705772370926,7.729291192851175e-35,0.0,5.551152604107092e-28,0.0,2.274061465145023e-09,5.924991330610337e-10,2.2292484094347525e-12,1.990686526250559e-12,2.3597074513829004e-14,2.1488970543060693e-13,9.447378437778116e-17,1.9373308987979422e-17,7.025877380565604e-30,1.844967092934645e-25,3.769229532302039e-36,4.195104865761093e-23,2.354704362303193e-44
9.3763003298288e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995308075827,0.0,0.17647058968027257,0.0,7.974836403013404e-36,2.462154315685905e-28,8.495724956110543e-37,0.0,1.7668848891213813e-21,0.0,0.0,1.9268408232994765e-24,0.0,0.11764705754198547,1.0501761274734724e-34,0.0,7.544978739662483e-28,0.0,2.4556072942318085e-09,6.394546645473065e-10,2.40722192876164e-12,2.1475992157789716e-12,2.7496046570621042e-14,2.3203743365973285e-13,1.1014951412288846e-16,2.0920240605181888e-17,9.546026812980294e-30,2.151299496054363e-25,5.124134842844654e-36,5.280476567175575e-23,3.725095719432193e-44
1.006951983777983e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599528519854,0.0,0.17647058965683446,0.0,1.1383721530237456e-35,3.049624823322501e-28,1.1293564191964446e-36,0.0,2.187201882860298e-21,0.0,0.0,2.222264700971591e-24,0.0,0.11764705736026246,1.3960223927448428e-34,0.0,1.0032750955013373e-27,0.0,2.6371523286307894e-09,6.863308117652737e-10,2.5851954475255443e-12,2.3042166261394935e-12,3.169029723070028e-14,2.4918395949157745e-13,1.2702758698930282e-16,2.246722974069568e-17,1.2689733572323034e-29,2.481153484784598e-25,6.815264383346049e-36,6.538101508201373e-23,5.703700025892214e-44
1.0762739345730859e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599526232986,0.0,0.17647058963343892,0.0,1.5869702698634868e-35,3.7238153031893593e-28,1.4731053077827839e-36,0.0,2.669235434499562e-21,0.0,0.0,2.5387515697046054e-24,0.0,0.11764705717854024,1.8209365628717894e-34,0.0,1.308990881261912e-27,0.0,2.818696568345545e-09,7.331219041836683e-10,2.7631689657263643e-12,2.460539312991341e-12,3.6179270830677724e-14,2.66329283010525e-13,1.4510791859200544e-16,2.4014280587821716e-17,1.655215508185455e-29,2.834529965169532e-25,8.894190013745948e-36,7.980499390598269e-23,8.488746015086689e-44
1.1455958853681888e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995239470355,0.0,0.17647058961008874,0.0,2.1670616984399638e-35,4.490695850778951e-28,1.8898770967666447e-36,0.0,3.2171710237610493e-21,0.0,0.0,2.8763014287718505e-24,0.0,0.11764705699681881,2.3361151483172314e-34,0.0,1.6797113778575884e-27,0.0,3.000240013379627e-09,7.79822314235815e-10,2.941142483364006e-12,2.6165678309447653e-12,4.0962412756150546e-14,2.834734043009048e-13,1.6439042460220354e-16,2.556139733204014e-17,2.1235064612252254e-29,3.2114299073409735e-25,1.1416124978729394e-35,9.62014307285588e-23,1.2326545146195627e-43
1.2149178361632917e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995216620594,0.0,0.17647058958678666,0.0,2.9056872096529737e-35,5.356236554651888e-28,2.389314194115962e-36,0.0,3.835186367070695e-21,0.0,0.0,3.234914278478273e-24,0.0,0.1176470568150982,2.9534771019236366e-34,0.0,2.124020158237305e-27,0.0,3.18178266373655e-09,8.264264590214037e-10,3.1191160004383838e-12,2.7723027335664878e-12,4.6039169436255817e-14,3.006163234469814e-13,1.8487502075595835e-16,2.7108584151067787e-17,2.684680199080161e-29,3.6118543452174433e-25,1.4439901980270355e-35,1.1469456647051982e-22,1.7516504338565783e-43
1.2842397869583946e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599519378112,0.0,0.17647058956353548,0.0,3.8332926971201297e-35,6.326407503688819e-28,2.9816507337221134e-36,0.0,4.527451325761523e-21,0.0,0.0,3.614590119072021e-24,0.0,0.11764705663337836,3.6856727829664155e-34,0.0,2.6510238052100057e-27,0.0,3.3633245194198372e-09,8.72928802175678e-10,3.297089516949419e-12,2.927744573383194e-12,5.140898834018214e-14,3.17758040533018e-13,2.0656162279198575e-16,2.865584521476644e-17,3.3502355063273327e-29,4.0358043760661923e-25,1.8028021612649657e-35,1.3540813325211673e-22,2.441614630575831e-43
1.384577839488633e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599516074212,0.0,0.17647058952997696,0.0,5.580894762102002e-35,7.928128465016846e-28,4.0257323658597554e-36,0.0,5.669432371262011e-21,0.0,0.0,4.201448215783677e-24,0.0,0.11764705637035465,4.976275480784843e-34,0.0,3.580012312781512e-27,0.0,3.6260906197642507e-09,9.400458039801997e-10,3.5546921345139156e-12,3.152216410501961e-12,5.969933409673615e-14,3.4256719415583657e-13,2.4008011825034677e-16,3.089552346005009e-17,4.5233730983509596e-29,4.69111006667041e-25,2.4356686727786165e-35,1.6957287854372546e-22,3.830942292559377e-43
1.4849158920188712e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995127727474,0.0,0.17647058949653913,0.0,7.914324298656866e-35,9.779663838295033e-28,5.322271660378275e-36,0.0,6.988277942105622e-21,0.0,0.0,4.8324338615473e-24,0.0,0.11764705610733263,6.578942065943638e-34,0.0,4.733658193212779e-27,0.0,3.888855055263527e-09,1.0069215998615372e-09,3.812294750897859e-12,3.3760770965633592e-12,6.86008296720125e-14,3.673738298616672e-13,2.7611641724835736e-16,3.3135378559503004e-17,5.980169493293346e-29,5.39570872457963e-25,3.222142927341342e-35,2.0901888674426848e-22,5.8249685677595246e-43
1.5852539445491097e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995094738784,0.0,0.1764705894632299,0.0,1.0969636440979778e-34,1.1899117260916598e-27,6.90888810871648e-36,0.0,8.49654525799292e-21,0.0,0.0,5.507547054604064e-24,0.0,0.11764705584431226,8.540173458111699e-34,0.0,6.145360474226193e-27,0.0,4.151617825928476e-09,1.0735399919096177e-09,4.0698973661011e-12,3.5993282954953303e-12,7.811181112571203e-14,3.921779479061123e-13,3.1467026419549016e-16,3.537542307034653e-17,7.762892234104394e-29,6.149604380070046e-25,4.185278729791407e-35,2.54114876289848e-22,8.618009828840163e-43
1.6855919970793482e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995061777667,0.0,0.17647058943005742,0.0,1.4902316218860108e-34,1.4304592363725756e-27,8.825767177089304e-36,0.0,1.0206757471506748e-20,0.0,0.0,6.226787794131407e-24,0.0,0.11764705558129356,1.0909642200028834e-33,0.0,7.850753824791025e-27,0.0,4.414378931769884e-09,1.1398850410581341e-09,4.327499980123513e-12,3.8219716666982274e-12,8.823061904519016e-14,4.16979548544698e-13,3.5574140358063145e-16,3.761566951573497e-17,9.916691598321905e-29,6.952801339439511e-25,5.349735680989664e-35,3.052267080994124e-22,1.2447689206779024e-42
1.7859300496095866e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995028845665,0.0,0.17647058939702936,0.0,1.9888671062497e-34,1.7014192777026677e-27,1.1115664830167503e-35,0.0,1.213140361158017e-20,0.0,0.0,6.990156079305144e-24,0.0,0.11764705531827652,1.3740198029601884e-33,0.0,9.887700409163543e-27,0.0,4.677138372798559e-09,1.205941083092877e-09,4.585102592965012e-12,4.0440088650508085e-12,9.89555985394605e-14,4.4177863203292714e-13,3.993295799185431e-16,3.985613038469909e-17,1.2489605642430249e-28,7.805304184443544e-25,6.741786489893826e-35,3.6271719879862447e-22,1.7601241048753217e-42
1.886268102139825e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994995944345,0.0,0.17647058936415352,0.0,2.61268646061745e-34,2.0046022127159996e-27,1.3823890731121068e-35,0.0,1.428293880553971e-20,0.0,0.0,7.797651909858821e-24,0.0,0.11764705505526112,1.7087847097967627e-33,0.0,1.2296262652915387e-26,0.0,4.939896149025297e-09,1.2716927398395222e-09,4.842705204625538e-12,4.265441540931604e-12,1.1028509921781591e-13,4.665751986262474e-13,4.454345377817366e-16,4.209681813236818e-17,1.55325412954053e-28,8.707117771118072e-25,8.38931032946721e-35,4.269459850656724e-22,2.442137159985739e-42
1.9866061546700636e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994963075193,0.0,0.17647058933143742,0.0,3.3838385967076446e-34,2.341818404556734e-27,1.6998319106331654e-35,0.0,1.6673784139614268e-20,0.0,0.0,8.649275284665701e-24,0.0,0.1176470547922474,2.1011765378698717e-33,0.0,1.5118698455938044e-26,0.0,5.202652260460942e-09,1.3371249351565973e-09,5.10030781510507e-12,4.486271340220838e-12,1.2221747518792054e-13,4.913692485801324e-13,4.940560217195446e-16,4.433774517983047e-17,1.9099286525709201e-28,9.658247229358883e-25,1.0321804256478202e-34,4.982693335144076e-22,3.3313536061917495e-42
2.086944207200302e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559949302397,0.0,0.17647058929888845,0.0,4.326902311336312e-34,2.714878216022278e-27,2.068936423613785e-35,0.0,1.931632698059515e-20,0.0,0.0,9.545026203085295e-24,0.0,0.11764705452923534,2.5574268356758467e-33,0.0,1.839942545521573e-26,0.0,5.465406707116332e-09,1.4022229045600993e-09,5.357910424403614e-12,4.7064999043236825e-12,1.3475108503255073e-13,5.161607821500048e-13,5.451937763349483e-16,4.65789239144549e-17,2.3246482773500495e-28,1.0658697961797035e-24,1.2570371784174135e-34,5.7704001856717685e-22,4.475236510053243e-42
2.1872822597305405e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994897439274,0.0,0.17647058926651377,0.0,5.469040400197667e-34,3.1255920104038432e-27,2.494999231525471e-35,0.0,2.222292082169977e-20,0.0,0.0,1.0484904663630332e-23,0.0,0.11764705426622495,3.0840825667298825e-33,0.0,2.2185014705213e-26,0.0,5.728159489002352e-09,1.4669722109717042e-09,5.615513032521204e-12,4.926128870168997e-12,1.4788429181085004e-13,5.409497995913122e-13,5.988475462085466e-16,4.882036668973691e-17,2.8033638234038532e-28,1.1708475643579783e-24,1.5167735188455062e-34,6.636071312963072e-22,5.929000063969878e-42
2.287620312260779e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994864675366,0.0,0.1764705892343205,0.0,6.840082918635358e-34,3.575770150288773e-27,2.9835690027270905e-35,0.0,2.5405885695108136e-20,0.0,0.0,1.1468910665848903e-23,0.0,0.11764705400321622,3.68800222369142e-33,0.0,2.652414744864472e-26,0.0,5.990910606129861e-09,1.5313587518007993e-09,5.873115639457911e-12,5.145159870236934e-12,1.6161546303073045e-13,5.657363011594194e-13,6.55017076005933e-16,5.1062085825711006e-17,3.352309252180139e-28,1.2807586221102905e-24,1.8148219520974898e-34,7.583159814017683e-22,7.756288086433803e-42
2.3879583647910174e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599483194934,0.0,0.17647058920231548,0.0,8.472688998690287e-34,4.0672229988444976e-27,3.5404484430564575e-35,0.0,2.8877507912826426e-20,0.0,0.0,1.2497044208302473e-23,0.0,0.11764705374020916,4.37635828416938e-33,0.0,3.1467613466676884e-26,0.0,6.253660058509764e-09,1.5953687744257043e-09,6.130718245213833e-12,5.363594532553669e-12,1.7594297065413325e-13,5.905202871097241e-13,7.137021103623513e-16,5.3304093608691575e-17,3.978003896911866e-28,1.395603591188245e-24,2.1547770055524952e-34,8.615079051389792e-22,1.0030119467144337e-41
2.488296417321256e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994799262535,0.0,0.17647058917050545,0.0,1.0402428848425326e-33,4.601760918823275e-27,4.1716914839261597e-35,0.0,3.2650040436857625e-20,0.0,0.0,1.35693052901372e-23,0.0,0.11764705347720376,5.1566337335641505e-33,0.0,3.706826927520119e-26,0.0,6.5164078461529645e-09,1.6589888822387824e-09,6.388320849789093e-12,5.581434480717865e-12,1.908651910705744e-13,6.153017576975674e-13,7.749023939723139e-16,5.554640229164313e-17,4.687249300546625e-28,1.5153831203294353e-24,2.540393830520416e-34,9.735201751635114e-22,1.2833629430668354e-41
2.5886344698514943e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994766616233,0.0,0.17647058913889685,0.0,1.2667905623320573e-33,5.1811942728201254e-27,4.883603094149708e-35,0.0,3.6735702905539984e-20,0.0,0.0,1.468569391068121e-23,0.0,0.11764705321420003,6.036621830615331e-33,0.0,4.338101656749287e-26,0.0,6.779153969070362e-09,1.722206044305346e-09,6.645923453183853e-12,5.798681333909944e-12,2.0638050508786333e-13,6.400807131782559e-13,8.386176715666194e-16,5.778902409420659e-17,5.487129000699868e-28,1.6400978851921606e-24,2.9755885168855825e-34,1.0946858674728273e-21,1.6260993661357505e-41
2.6889725223817328e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599473401173,0.0,0.17647058910749608,0.0,1.531087137162064e-33,5.807333423246285e-27,5.682738567233651e-35,0.0,4.114668172823478e-20,0.0,0.0,1.584621006948437e-23,0.0,0.11764705295119797,7.024425224640193e-33,0.0,5.0462776471437237e-26,0.0,7.041898427272867e-09,1.7850076044666792e-09,6.903526055398294e-12,6.015336706904064e-12,2.2248729792012758e-13,6.648571538070606e-13,9.048476879146195e-16,6.003197120279399e-17,6.385007725382525e-28,1.7697485882833312e-24,3.464438072325963e-34,1.2253337349837419e-21,2.0418325471333047e-41
2.7893105749119713e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599470145023,0.0,0.17647058907630925,0.0,1.837635718850106e-33,6.481988732842465e-27,6.575903912598611e-35,0.0,4.589513003517289e-20,0.0,0.0,1.7050853765509806e-23,0.0,0.11764705268819757,8.128456437142744e-33,0.0,5.837247100935579e-26,0.0,7.304641220771419e-09,1.847381290755932e-09,7.161128656432629e-12,6.231402210073105e-12,2.391839591828324e-13,6.896310798392616e-13,9.735921877781032e-16,6.227525577053828e-17,7.3885318287003475e-28,1.9043359589099612e-24,4.011181120140446e-34,1.3657880732221727e-21,2.5424709113050127e-41
2.8896486274422094e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994668932944,0.0,0.17647058904534224,0.0,2.1912771934923696e-33,7.206970564221282e-27,7.570154257745014e-35,0.0,5.0993167888239806e-20,0.0,0.0,1.829962499785176e-23,0.0,0.11764705242519884,9.35743588512584e-33,0.0,6.717098868192751e-26,0.0,7.567382349576966e-09,1.9093152215372056e-09,7.418731256287096e-12,6.4468794494062614e-12,2.56468882875173e-13,7.144024915301078e-13,1.0448509159522488e-15,6.451888991750416e-17,8.50562749241808e-28,2.0438607530879425e-24,4.6202172973195524e-34,1.5163686229283799e-21,3.1413117791369114e-41
