Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137),OCO(154)
4.925771605335057e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2757756487710815,0.0,0.1665823474345341,2.039081807925709e-21,0.0017668324900811652,0.003637584737305299,0.0015706510558733205,0.0,0.007194498775181036,0.0,0.0,3.448555465841333e-08,0.0,0.10882999556295973,2.417805462011337e-07,0.0,7.842168689153011e-06,0.0,3.7073103282594177e-05,5.61712608787531e-09,0.0008451425144115847,5.0791513055118024e-11,8.028813244292898e-06,1.2897727090521392e-11,3.213053546028291e-06,7.836395506552556e-05,2.4508112136719925e-06,0.00889718912046573,1.239147392057924e-06,1.2245888983169962e-08,6.018719188035028e-07,2.4132003293455622e-14,4.506818008620079e-12,5.350416602173719e-07,2.4771185011833755e-05,8.438316286196474e-09,1.4138109219901423e-07,4.81613418550252e-11,1.197598213683208e-08,3.740548569512147e-08,1.8112355110378405e-07
4.949268764549822e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27573484751040744,0.0,0.16653724406861986,2.0661558662616728e-21,0.0017790414995411063,0.003654937220235495,0.0015840946514189761,0.0,0.007217653214155112,0.0,0.0,3.466624051140133e-08,0.0,0.1087934029106852,2.4296964177237703e-07,0.0,7.854070112252165e-06,0.0,3.705515477752592e-05,5.615528621971592e-09,0.0008470162154547592,5.0717507986828296e-11,8.023456146370534e-06,1.2866139278635116e-11,3.215302990944716e-06,7.833003141247767e-05,2.4583350570859474e-06,0.008936112285431928,1.2448743323819701e-06,1.2267331959833421e-08,6.059412684150549e-07,2.433461283525249e-14,4.520738169008139e-12,5.395413935419188e-07,2.4870959039750037e-05,8.471050983171351e-09,1.4240722888249437e-07,4.850371908889567e-11,1.2123769915720827e-08,3.7728169955812574e-08,1.8208793202465117e-07
4.972765923764587e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2756940745347109,0.0,0.16649215180591195,2.0934488621129246e-21,0.0017912742619902973,0.0036722894581304047,0.0015975817654009428,0.0,0.00724072996656302,0.0,0.0,3.4847085808165787e-08,0.0,0.10875684441041691,2.441574313997816e-07,0.0,7.865919188936402e-06,0.0,3.70372253913551e-05,5.613932056618465e-09,0.0008488846754777991,5.064378470674294e-11,8.018119495426261e-06,1.2834756797152282e-11,3.217541940057539e-06,7.829627052981625e-05,2.465830363255926e-06,0.008975012395547823,1.2505995684465556e-06,1.2288686619679399e-08,6.100175390629566e-07,2.453782985865817e-14,4.5346061260376924e-12,5.440546478450507e-07,2.497066529100541e-05,8.503753413841927e-09,1.4343485281062817e-07,4.884650438767525e-11,1.227258318740633e-08,3.8051521003448594e-08,1.830525083461036e-07
4.996263082979352e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2756533297217266,0.0,0.16644707060241237,2.1209613478044166e-21,0.0018035306883663065,0.003689641431151098,0.0016111122424100905,0.0,0.007263729295817857,0.0,0.0,3.5028089954912016e-08,0.0,0.10872031995427554,2.453439099253531e-07,0.0,7.87771635963604e-06,0.0,3.7019315061936825e-05,5.612336388251303e-09,0.0008507479277968681,5.057034110608016e-11,8.012803145372174e-06,1.28035773728489e-11,3.219770460265474e-06,7.826267091103714e-05,2.4732972349342837e-06,0.009013889539826443,1.2563230947951306e-06,1.2309953570747735e-08,6.141006978421936e-07,2.4741651742924317e-14,4.548422065824432e-12,5.485813648047562e-07,2.5070304602734866e-05,8.536423880159999e-09,1.444639480938593e-07,4.9189692202105114e-11,1.2422422896052738e-08,3.83755292237915e-08,1.840172820370984e-07
5.019760242194117e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27561261295039974,0.0,0.16640200041463638,2.148693872254808e-21,0.001815810690158519,0.0037069931192406616,0.0016246859275133002,0.0,0.00728665146410845,0.0,0.0,3.520925235904609e-08,0.0,0.1086838294351284,2.4652907228915057e-07,0.0,7.889462059105526e-06,0.0,3.700142372759287e-05,5.610741613341344e-09,0.0008526060053160975,5.049717510168579e-11,8.007506951875943e-06,1.2772598751674017e-11,3.221988617923054e-06,7.8229231068718e-05,2.4807357743843698e-06,0.009052743806481984,1.2620449058959058e-06,1.2331133413639008e-08,6.181907120538168e-07,2.4946075876136235e-14,4.5621861736130065e-12,5.531214862956976e-07,2.5169877805261902e-05,8.569062681552951e-09,1.4549449895766728e-07,4.953327702519279e-11,1.2573289968633956e-08,3.870018504850895e-08,1.8498225509417347e-07
5.043257401408882e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27557192410086917,0.0,0.16635694119960592,2.176646980989853e-21,0.001828114179401636,0.003724344502129505,0.0016383026662520092,0.0,0.007309496732409505,0.0,0.0,3.539057242915899e-08,0.0,0.10864737274658068,2.4771291352795655e-07,0.0,7.901156716520143e-06,0.0,3.6983551327107125e-05,5.609147728395297e-09,0.0008544589405345932,5.042428463561033e-11,8.002230772329838e-06,1.2741818728033984e-11,3.224196478841304e-06,7.819594953418909e-05,2.4881460833844656e-06,0.009091575282939768,1.2677649961438012e-06,1.2352226741640932e-08,6.222875492025669e-07,2.5151099655182754e-14,4.5758986337839896e-12,5.576749543885453e-07,2.5269385722164148e-05,8.601670114948941e-09,1.4652648974161226e-07,4.987725339185713e-11,1.2725185315071179e-08,3.902547895544358e-08,1.8594742954016595e-07
5.066754560623647e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2755312630544501,0.0,0.16631189291484327,2.2048212161557885e-21,0.0018404410686691302,0.003741695559340706,0.0016519623046407645,0.0,0.007332265360491806,0.0,0.0,3.5572049575029355e-08,0.0,0.10861094978296695,2.488954287738559e-07,0.0,7.912800755570667e-06,0.0,3.696569779972158e-05,5.607554729954887e-09,0.0008563067655534329,5.0351667674692515e-11,7.9969744658214e-06,1.2711235157841827e-11,3.2263941082635293e-06,7.81628248572088e-05,2.4955282632317522e-06,0.009130384055846269,1.273483359862398e-06,1.2373234140852842e-08,6.263911769944984e-07,2.5356720485726533e-14,4.589559629860908e-12,5.622417113493209e-07,2.5368829170339436e-05,8.634246474801836e-09,1.475599048983773e-07,5.0221615878572146e-11,1.2878109828370652e-08,3.9351401468884715e-08,1.8691280742292116e-07
5.090251719838412e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27549062969361776,0.0,0.16626685551836462,2.2332171165326114e-21,0.0018527912710669878,0.0037590462701949253,0.0016656646891657755,0.0,0.007354957606932019,0.0,0.0,3.575368320762243e-08,0.0,0.10857456043934258,2.500766132524507e-07,0.0,7.924394594555658e-06,0.0,3.6947863085126524e-05,5.605962614596115e-09,0.0008581495120827123,5.027932221010357e-11,7.991737893104599e-06,1.2680845885988713e-11,3.2285815708838528e-06,7.812985560564884e-05,2.5028824147462807e-06,0.009169170211078714,1.2791999913055856e-06,1.239415619030796e-08,6.305015633347243e-07,2.5562935782175084e-14,4.603169344516955e-12,5.668216996387261e-07,2.5468208960069423e-05,8.666792053113921e-09,1.4859472899283612e-07,5.0566359103013065e-11,1.303206438475861e-08,3.967794315981708e-08,1.878783908140718e-07
5.113748879053177e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.275450023901991,0.0,0.16622182896867374,2.2618352175473724e-21,0.001865164700227371,0.0037763966138156706,0.0016794096667834743,0.0,0.00737757372912263,0.0,0.0,3.593547273907971e-08,0.0,0.10853820461147538,2.5125646228153614e-07,0.0,7.935938646472607e-06,0.0,3.693004712345431e-05,5.604371378928882e-09,0.0008599872114481657,5.020724625693611e-11,7.986520916570363e-06,1.2650648768994944e-11,3.2307589309084377e-06,7.809704036518588e-05,2.5102086382748625e-06,0.00920793383375477,1.2849148846594513e-06,1.2414993462092933e-08,6.346186763250908e-07,2.5769742967650398e-14,4.6167279595816384e-12,5.71414861911477e-07,2.5567525895083944e-05,8.699307139460422e-09,1.4963094670111502e-07,5.0911477723705883e-11,1.3187049843816838e-08,4.00050946461749e-08,1.8884418180779792e-07
5.1372460382679416e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27540944556431696,0.0,0.16617681322475605,2.290676051287358e-21,0.0018775612703025443,0.0037937465691342855,0.001693197084919075,0.0,0.007400113983281476,0.0,0.0,3.6117417582708755e-08,0.0,0.1085018821958375,2.5243497127027897e-07,0.0,7.947433319107301e-06,0.0,3.691224985528466e-05,5.602781019597084e-09,0.0008618198945973516,5.0135437853890756e-11,7.981323400218123e-06,1.2620641817170484e-11,3.23292625195714e-06,7.806437773899749e-05,2.51750703369455e-06,0.009246675008241882,1.2906280340443509e-06,1.243574652146387e-08,6.387424842619369e-07,2.5977139473958727e-14,4.630235656047535e-12,5.760211410156732e-07,2.5666780772623107e-05,8.731792021015447e-09,1.5066854280967886e-07,5.1256966439699066e-11,1.3343067048615548e-08,4.0332846593074575e-08,1.8981018251965342e-07
5.15839348156123e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27537294843917937,0.0,0.16613630826065096,2.3168236752226282e-21,0.00188873789831357,0.0038093611793582082,0.001705641922157492,0.0,0.007420335555682241,0.0,0.0,3.628130024991833e-08,0.0,0.10846922050421515,2.534944799032422e-07,0.0,7.957736638095305e-06,0.0,3.689624824811016e-05,5.601350442717626e-09,0.0008634650458456489,5.007103744410033e-11,7.976662162828219e-06,1.2593796421732937e-11,3.2348683097048774e-06,7.803511072002872e-05,2.524051878712278e-06,0.009281522941211113,1.2957683724857416e-06,1.245435273505332e-08,6.424596095363367e-07,2.6164298083313394e-14,4.642349196385986e-12,5.801779600195859e-07,2.5756057757004686e-05,8.761002824747125e-09,1.5160354535384235e-07,5.156821836670885e-11,1.3484365359138672e-08,4.0628329061966145e-08,1.9067976423413928e-07
5.179540924854518e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27533647337682604,0.0,0.16609581198715195,2.3431525241752736e-21,0.0018999331394827044,0.0038249754422197036,0.0017181209024388106,0.0,0.00744049606671742,0.0,0.0,3.6445307819650074e-08,0.0,0.10843658571870922,2.545528962354238e-07,0.0,7.968000576129558e-06,0.0,3.688026169217572e-05,5.599920570577213e-09,0.0008651061807673957,5.0006850782501564e-11,7.972016482375051e-06,1.2567101909245914e-11,3.236802332603117e-06,7.800596520690175e-05,2.530574335641704e-06,0.009316352819350527,1.3009072891216845e-06,1.2472891591687831e-08,6.461821093508584e-07,2.6351930109280465e-14,4.654421769368536e-12,5.843453161273296e-07,2.584528568756052e-05,8.790189599289313e-09,1.525396412308235e-07,5.187976200165079e-11,1.3626500644939842e-08,4.0924283642840585e-08,1.915495191202626e-07
5.2006883681478066e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27530002029551914,0.0,0.16605532437533604,2.3696629791503337e-21,0.001911146932283758,0.0038405893419793517,0.001730633915504276,0.0,0.007460595700766853,0.0,0.0,3.6609439866622435e-08,0.0,0.10840397776527966,2.5561021710344595e-07,0.0,7.978225419998403e-06,0.0,3.6864290145052886e-05,5.598491400796854e-09,0.0008667433211635897,4.9942876486647477e-11,7.967386262950619e-06,1.2540556835396143e-11,3.2387283659467998e-06,7.797694021653419e-05,2.5370744763324947e-06,0.0093511647026417,1.306044779535575e-06,1.2491363489696831e-08,6.499099609890579e-07,2.6540033697575543e-14,4.666453505225577e-12,5.885231680743078e-07,2.593446513223893e-05,8.81935254908911e-09,1.5347681957560298e-07,5.219159356295262e-11,1.3769473486836209e-08,4.1220703629484635e-08,1.9241944876009574e-07
5.221835811441095e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2752635891142223,0.0,0.1660148453965815,2.3963554189942603e-21,0.0019223792155170767,0.0038562028627833946,0.0017431808513991365,0.0,0.007480634641462938,0.0,0.0,3.677369596631131e-08,0.0,0.10837139657032899,2.566664394002169e-07,0.0,7.988411453281223e-06,0.0,3.684833356458815e-05,5.597062931018406e-09,0.0008683764886028917,4.987911318858417e-11,7.962771409636785e-06,1.2514159780177006e-11,3.240646454689659e-06,7.794803477661061e-05,2.5435523723353947e-06,0.009385958650596507,1.3111808392717344e-06,1.25097688232055e-08,6.536431418567685e-07,2.6728606999539632e-14,4.6784445336542865e-12,5.927114747211632e-07,2.6023596654881553e-05,8.848491877073499e-09,1.5441506959332038e-07,5.2503709294786673e-11,1.3913284455137853e-08,4.151758234718186e-08,1.932895547469167e-07
5.242983254734383e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27522717975259237,0.0,0.1659743750225647,2.423230220402574e-21,0.001933629928306207,0.0038718159886664107,0.001755761600471806,0.0,0.007500613071695922,0.0,0.0,3.6938075694944155e-08,0.0,0.10833884206069777,2.5772156007411427e-07,0.0,7.998558956395751e-06,0.0,3.683239190890041e-05,5.595635158904366e-09,0.0008700057044250988,4.9815559534637575e-11,7.958171828490475e-06,1.2487909335119026e-11,3.2425566434274095e-06,7.791924792542204e-05,2.5500080949043064e-06,0.009420734722262245,1.3163154638363793e-06,1.2528107982197028e-08,6.573816294808863e-07,2.6917648172122095e-14,4.6903949838222825e-12,5.969101950533984e-07,2.611268081525777e-05,8.877607784662343e-09,1.5535438055875998e-07,5.28161054668781e-11,1.4057934109723303e-08,4.181491315282736e-08,1.941598386845809e-07
5.2641306980276715e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2751907921309715,0.0,0.16593391322525627,2.450287757927489e-21,0.0019448990100946085,0.003887428703553973,0.0017683760533730255,0.0,0.007520531173619152,0.0,0.0,3.710257862949668e-08,0.0,0.10830631416366027,2.587755761283639e-07,0.0,8.008668206644707e-06,0.0,3.681646513637802e-05,5.594208082137609e-09,0.0008716309897445282,4.9752214185205424e-11,7.953587426528754e-06,1.2461804117120717e-11,3.2444589764171572e-06,7.789057871170857e-05,2.5564417149983597e-06,0.00945549297622665,1.3214486486985725e-06,1.2546381352573227e-08,6.611254015081754e-07,2.7107155377863684e-14,4.7023049843712615e-12,6.011192881809958e-07,2.6201718169098845e-05,8.906700471781245e-09,1.562947418158404e-07,5.312877837431429e-11,1.4203423000114621e-08,4.2112689435038926e-08,1.9503030218690187e-07
5.28527814132096e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27515442617037783,0.0,0.16589345997691846,2.477528403985524e-21,0.0019561864006424,0.003903040991265258,0.001781024101055029,0.0,0.007540389128654247,0.0,0.0,3.726720434769363e-08,0.0,0.10827381280692018,2.5982848462028755e-07,0.0,8.018739478261616e-06,0.0,3.680055320567597e-05,5.5927816984211545e-09,0.0008732523654533935,4.968907581455121e-11,7.949018111714607e-06,1.2435842757660234e-11,3.2463534975813743e-06,7.786202619450442e-05,2.5628533032839523e-06,0.009490233470622902,1.3265803892911551e-06,1.2564589316214722e-08,6.648744357040805e-07,2.729712678487938e-14,4.71417466342056e-12,6.053387133380361e-07,2.6290709268131725e-05,8.935770136874207e-09,1.5723614277710887e-07,5.3441724337355666e-11,1.434975166555197e-08,4.241090461426443e-08,1.95900946877043e-07
5.306425584614248e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27511808179249797,0.0,0.16585301525010146,2.5049525288650812e-21,0.0019674920400231622,0.003918652835515598,0.0017937056347707083,0.0,0.007560187117496225,0.0,0.0,3.7431952428007553e-08,0.0,0.10824133791860623,2.6088028266053493e-07,0.0,8.02877304245575e-06,0.0,3.6784656075712914e-05,5.591356005477905e-09,0.0008748698522251318,4.9626143110601096e-11,7.944463792943072e-06,1.2410023910428967e-11,3.248240250519119e-06,7.783358944298568e-05,2.5692429301367636e-06,0.009524956263134538,1.3317106810116573e-06,1.2582732251040111e-08,6.686287099515619e-07,2.7487560566841408e-14,4.726004148570657e-12,6.095684298823199e-07,2.637965466011256e-05,8.964816976916235e-09,1.5817857292323985e-07,5.3754939701248345e-11,1.4496920635067588e-08,4.270955214288489e-08,1.9677177438692154e-07
5.3275730279075365e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2750817589196786,0.0,0.16581257901764054,2.532560500734e-21,0.001978815868620785,0.003934264219918984,0.0018064205460727822,0.0,0.007579925320118549,0.0,0.0,3.7596822449654427e-08,0.0,0.1082088894272681,2.619309674124007e-07,0.0,8.03876916745622e-06,0.0,3.676877370566856e-05,5.589931001050436e-09,0.0008764834705176324,4.956341477474617e-11,7.939924380027399e-06,1.2384346243424864e-11,3.250119278492131e-06,7.780526753632167e-05,2.575610665643752e-06,0.009559661411000241,1.3368395192231986e-06,1.2600810531063693e-08,6.723882022499499e-07,2.7678454902962437e-14,4.7377935669066934e-12,6.138083972949922e-07,2.646855488885964e-05,8.993841187425723e-09,1.5912202180253953e-07,5.40684208360392e-11,1.4644930427559176e-08,4.300862550531273e-08,1.9764278635662576e-07
5.348720471200825e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27504545747491893,0.0,0.16577215125265282,2.560352685647083e-21,0.001990157827126375,0.00394987512799055,0.0018191687268129682,0.0,0.007599603915778103,0.0,0.0,3.776181399258925e-08,0.0,0.10817646726187216,2.629805360911355e-07,0.0,8.048728118555291e-06,0.0,3.6752906054980876e-05,5.588506682900757e-09,0.0008780932405764223,4.950088952164773e-11,7.935399783685482e-06,1.2358808446275964e-11,3.2519906244336112e-06,7.777705956352863e-05,2.5819565796051175e-06,0.00959434897101864,1.3419668992553698e-06,1.2618824526452327e-08,6.761528907138148e-07,2.7869807977978637e-14,4.749543045001883e-12,6.180585751801642e-07,2.6557410494286003e-05,9.0228429624767e-09,1.6006647903045485e-07,5.43821641363921e-11,1.4793781551862737e-08,4.3308118218085954e-08,1.9851398443384442e-07
5.369867914494113e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27500917738186215,0.0,0.16573173192853421,2.5883294475535964e-21,0.002001517856535181,0.003965485543148995,0.0018319500691411524,0.0,0.007619223083020115,0.0,0.0,3.792692663750493e-08,0.0,0.10814407135179752,2.640289859632394e-07,0.0,8.058650158150856e-06,0.0,3.6737053083343254e-05,5.587083048810067e-09,0.0008796991824377833,4.943856607904624e-11,7.930889915526705e-06,1.2333409222385494e-11,3.253854330944574e-06,7.774896462332625e-05,2.588280741536242e-06,0.009629018999552964,1.3470928164051032e-06,1.2636774603581002e-08,6.79922753571848e-07,2.80616179821328e-14,4.761252708920918e-12,6.22318923264538e-07,2.66462220124316e-05,9.05182249471091e-09,1.6101193428908682e-07,5.469616602140612e-11,1.4943474506824827e-08,4.36080238299582e-08,1.9938537027330699e-07
5.3910153577874014e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27497291856478845,0.0,0.16569132101895648,2.616491148304748e-21,0.002012895898143596,0.003981095448718981,0.0018447644655045657,0.0,0.007638782999683032,0.0,0.0,3.809215996583054e-08,0.0,0.1081117016268319,2.6507631434578665e-07,0.0,8.068535545788219e-06,0.0,3.6721214750702094e-05,5.585660096578551e-09,0.0008813013159318328,4.93764431875736e-11,7.926394688038943e-06,1.2308147296313775e-11,3.2557104403095226e-06,7.772098182399696e-05,2.5945832206696175e-06,0.009663671552535683,1.352217265937526e-06,1.2654661125087835e-08,6.836977691657694e-07,2.825388311115771e-14,4.7729226842233326e-12,6.265894013970349e-07,2.6734989975495164e-05,9.080779975349809e-09,1.6195837732670883e-07,5.5010422934435646e-11,1.5094009781374334e-08,4.3908335921984904e-08,2.0025694553623475e-07
5.41216280108069e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27493668094860724,0.0,0.16565091849786395,2.644838147661135e-21,0.002024291893546176,0.003996704827933488,0.0018576118086469598,0.0,0.0076582838429033046,0.0,0.0,3.825751355972899e-08,0.0,0.10807935801716773,2.661225186057659e-07,0.0,8.078384538201103e-06,0.0,3.670539101725399e-05,5.584237824025154e-09,0.0008828996606855215,4.931451960056955e-11,7.921914014575834e-06,1.2283021405223343e-11,3.2575589944858188e-06,7.769311028324768e-05,2.600864085956737e-06,0.009698306685473059,1.357340243086804e-06,1.2672484449927644e-08,6.874779159492398e-07,2.844660156625934e-14,4.784553095966817e-12,6.308699695484213e-07,2.6823714911865666e-05,9.109715594206375e-09,1.6290579795728884e-07,5.532493134291172e-11,1.5245387854593652e-08,4.420904810760542e-08,2.0112871188980344e-07
5.433310244373978e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2749004644588496,0.0,0.16561052433947102,2.6733708033001704e-21,0.002035705784632715,0.004012313663936134,0.0018704919916077848,0.0,0.007677725789120148,0.0,0.0,3.842298700209332e-08,0.0,0.10804704045339823,2.671675961594192e-07,0.0,8.088197389351935e-06,0.0,3.668958184344328e-05,5.5828162289873505e-09,0.0008844942361256006,4.925279408390016e-11,7.917447809344235e-06,1.2258030307727261e-11,3.259400035117667e-06,7.766534912807446e-05,2.6071234060699734e-06,0.009732924453449641,1.3624617430569677e-06,1.2690244933424875e-08,6.912631724867954e-07,2.86397715541002e-14,4.79614406871051e-12,6.351605878109366e-07,2.691239734615342e-05,9.138629539696799e-09,1.6385418606001675e-07,5.56396877381655e-11,1.539760919578939e-08,4.451015403272113e-08,2.0200067100661682e-07
5.4544576876672663e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.274864269021661,0.0,0.16557013851825894,2.702089470823481e-21,0.002047137513585363,0.004027921939783452,0.0018834049077213698,0.0,0.007697109014080218,0.0,0.0,3.8588579876545346e-08,0.0,0.10801474886651355,2.682115444715923e-07,0.0,8.097974350471357e-06,0.0,3.6673787189959396e-05,5.581395309320948e-09,0.0008860850614815102,4.9191265415781405e-11,7.912995987391978e-06,1.2233172773251931e-11,3.2612336035224116e-06,7.76376974946292e-05,2.6133612494044267e-06,0.009767524911132678,1.367581761022725e-06,1.2707942927325252e-08,6.950535174527955e-07,2.883339128678273e-14,4.807695726518221e-12,6.394612163979237e-07,2.7001037799220833e-05,9.167521998852048e-09,1.6480353157883615e-07,5.595468863525321e-11,1.555067426456249e-08,4.481164737576952e-08,2.0287282456419154e-07
5.475605130960555e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2748280945637939,0.0,0.16552976100897315,2.7309945037642817e-21,0.002058587022875778,0.004043529638447129,0.001896350450616104,0.0,0.007716433692842237,0.0,0.0,3.875429176743257e-08,0.0,0.1079824831878969,2.692543610551004e-07,0.0,8.107715670097107e-06,0.0,3.665800701773438e-05,5.579975062899859e-09,0.0008876721557882454,4.912993238660374e-11,7.908558464595828e-06,1.2208447593788511e-11,3.263059740713463e-06,7.761015452808923e-05,2.6195776840797607e-06,0.00980210811277649,1.3727002921302618e-06,1.2725578779846908e-08,6.988489296303849e-07,2.902745898183271e-14,4.819208192961643e-12,6.437718156434583e-07,2.7089636788212764e-05,9.196393157329284e-09,1.657538245219798e-07,5.62699305727826e-11,1.5704583510877827e-08,4.511352184779463e-08,2.0374517424445143e-07
5.496752574253843e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2747919410126017,0.0,0.16548939178662014,2.7600862535947236e-21,0.0020700542552623217,0.004059136742816219,0.0019093285142136244,0.0,0.007735699999781581,0.0,0.0,3.8920122259827336e-08,0.0,0.1079502433493209,2.7029604347010077e-07,0.0,8.117421594112147e-06,0.0,3.6642241287940555e-05,5.578555487615911e-09,0.0008892555378891355,4.9068793798762596e-11,7.904135157649686e-06,1.2183853569262515e-11,3.2648784873790878e-06,7.758271938252881e-05,2.6257727779420143e-06,0.00983667411222677,1.3778173314980296e-06,1.2743152835730119e-08,7.026493879104713e-07,2.922197286218287e-14,4.830681591123543e-12,6.480923460019838e-07,2.7178194826586606e-05,9.22524319942316e-09,1.6670505496151003e-07,5.658541011274135e-11,1.585933737513333e-08,4.541577119251359e-08,2.0461772173323312e-07
5.517900017547131e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27475580829602964,0.0,0.1654490308264651,2.7893650697332165e-21,0.0020815391537873,0.0040747432356993156,0.001922338992727997,0.0,0.007754908108594792,0.0,0.0,3.9086070939522605e-08,0.0,0.10791802928294393,2.713365893234739e-07,0.0,8.127092365782205e-06,0.0,3.662648996198788e-05,5.577136581378626e-09,0.000890835226438616,4.9007848466488454e-11,7.899725984052963e-06,1.2159389524795509e-11,3.2666898839145307e-06,7.755539122079357e-05,2.6319465985653805e-06,0.009871222962924812,1.3829328742175208e-06,1.2760665436286743e-08,7.06454871290717e-07,2.94169311561562e-14,4.842116043600853e-12,6.524227680479403e-07,2.7266712424141893e-05,9.254072308076963e-09,1.6765721303286311e-07,5.690112384032658e-11,1.6014936288228538e-08,4.571838918637945e-08,2.054904687198017e-07
5.5390474608404196e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27471969634261023,0.0,0.16540867810402893,2.8188312995517305e-21,0.0020930416617742356,0.004090349099826682,0.0019353817806649085,0.0,0.007774058192304035,0.0,0.0,3.9252137393032155e-08,0.0,0.10788584092130629,2.7237599626821424e-07,0.0,8.136728225792537e-06,0.0,3.661075300152167e-05,5.575718342115027e-09,0.000892411239904893,4.894709521568419e-11,7.895330862099213e-06,1.2135054288569457e-11,3.26849397038512e-06,7.752816921437673e-05,2.638099213253984e-06,0.009905754717911719,1.3880469153540269e-06,1.2778116919448005e-08,7.102653588745442e-07,2.9612332097449795e-14,4.853511672507799e-12,6.56763042475401e-07,2.7355190087049777e-05,9.282880664893702e-09,1.6861028893439827e-07,5.7217068363776525e-11,1.6171380671632695e-08,4.6021369638640397e-08,2.0636341689637596e-07
5.560194904133708e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27468360508145484,0.0,0.16536833359508546,2.8484852883830653e-21,0.002104561722825182,0.00410595431785236,0.001948456772820855,0.0,0.007793150423261526,0.0,0.0,3.9418321207585226e-08,0.0,0.10785367819732683,2.734142620028322e-07,0.0,8.146329412284173e-06,0.0,3.659503036842028e-05,5.574300767769438e-09,0.0008939835965726415,4.8886532883760264e-11,7.890949710864912e-06,1.2110846719434242e-11,3.2702907865797217e-06,7.750105254329792e-05,2.644230689043625e-06,0.009940269429832489,1.393159449947393e-06,1.279550761981247e-08,7.140808298701564e-07,2.980817392511828e-14,4.864868599478947e-12,6.611131300977077e-07,2.7443628317882005e-05,9.311668450146977e-09,1.695642729269499e-07,5.7533240314203215e-11,1.632867093745231e-08,4.632470639139517e-08,2.0723656795766427e-07
5.579227603097667e-05,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.27465114058017337,0.0,0.1653320305397517,2.875334696067274e-21,0.0021149447392502167,0.0041199984472623085,0.0019602517136514935,0.0,0.0078102841089332,0.0,0.0,3.956798664380006e-08,0.0,0.1078247536108026,2.7434772356336507e-07,0.0,8.154941029069572e-06,0.0,3.6580892217204244e-05,5.573025517678081e-09,0.0008953956059772719,4.8832189068941386e-11,7.887018553458199e-06,1.2089168115535937e-11,3.271901737694274e-06,7.747673693010375e-05,2.649730998685919e-06,0.009971318141934759,1.3977594388675439e-06,1.2811107554745621e-08,7.175189974825342e-07,2.998480707675369e-14,4.875056843744716e-12,6.650365669474276e-07,2.752318942370403e-05,9.33756001612158e-09,1.7042362693864018e-07,5.781798675356828e-11,1.6470955739269337e-08,4.659800904280476e-08,2.0802257878157688e-07
