Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58)
9.367899792327509e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599530835308,0.0,0.176470589680557,0.0,0.0,2.4555340506600674e-28,2.348135499874005e-50,0.0,7.30394939572515e-35,0.0,0.0,1.9233575505191358e-24,0.0,0.11764705754418764,2.5759325748125133e-58,0.0,0.0,0.0,2.4534073007495696e-09,6.388861201929889e-10,2.405065219138277e-12,2.1456999468730396e-12,2.7425767415404883e-14,2.31829643978409e-13,1.0986087336824789e-16
1.0738325871149276e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995263135064,0.0,0.17647058963426226,0.0,0.0,3.698523884854455e-28,5.306085501992149e-50,0.0,1.4418372903343975e-34,0.0,0.0,2.527215418826e-24,0.0,0.11764705718494006,7.642483501917542e-58,0.0,0.0,0.0,2.8123030444707902e-09,7.314755501227497e-10,2.7569011791872117e-12,2.455039467828692e-12,3.599187575875226e-14,2.6572548944586337e-13,1.4434615645335867e-16
1.2108751949971043e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599521795282,0.0,0.17647058958814435,0.0,0.0,5.3029374159614995e-28,1.0876656217633424e-49,0.0,2.622608399171785e-34,0.0,0.0,3.2133903213428308e-24,0.0,0.1176470568256956,1.99003999812247e-57,0.0,0.0,0.0,3.1711956824712506e-09,8.237113963274483e-10,3.1087371370428816e-12,2.7632292594809847e-12,4.570771142393651e-14,2.996166364287713e-13,1.8352971242415635e-16
1.347917802879281e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995172810655,0.0,0.17647058954222472,0.0,0.0,7.31489956257933e-28,2.064634887430016e-49,0.0,4.473188913773745e-34,0.0,0.0,3.981882242062338e-24,0.0,0.11764705646645424,4.6740676438042427e-57,0.0,0.0,0.0,3.530085214778816e-09,9.155506901995395e-10,3.4605730927056053e-12,3.0702735952250075e-12,5.6569001016177905e-14,3.335030855791938e-13,2.2741088922971827e-16
1.4849604107614578e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599512771281,0.0,0.17647058949652444,0.0,0.0,9.780535242605992e-28,3.683224262101395e-49,0.0,7.2438316541177495e-34,0.0,0.0,4.8326911870542964e-24,0.0,0.11764705610721596,1.0102387796779754e-56,0.0,0.0,0.0,3.8889716414205705e-09,1.0069512188501523e-09,3.812409046175812e-12,3.376176732282737e-12,6.857148731390945e-14,3.6738483754784976e-13,2.759890361709055e-16
1.6220030186436345e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599508266338,0.0,0.1764705894510642,0.0,0.0,1.274596937309748e-27,6.242930542933176e-49,0.0,1.1239857828861832e-33,0.0,0.0,5.765817165526466e-24,0.0,0.1176470557479808,2.039409258955546e-56,0.0,0.0,0.0,4.247854962423536e-09,1.0978715997071398e-09,4.164244997454036e-12,3.680942912020951e-12,8.171092895085603e-14,4.012618929851989e-13,3.292635028179931e-16
1.7590456265258112e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599503766645,0.0,0.17647058940586435,0.0,0.0,1.6257326869964312e-27,1.0137242745197783e-48,0.0,1.6826918241825513e-33,0.0,0.0,6.781260176194375e-24,0.0,0.11764705538874876,3.888539241233031e-56,0.0,0.0,0.0,4.606735177815176e-09,1.1882713523066263e-09,4.516080946540914e-12,3.984576360184117e-12,9.598310018314771e-14,4.351342525422203e-13,3.8723363823186863e-16
1.896088234407988e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994992725964,0.0,0.17647058936094456,0.0,0.0,2.03607326479222e-27,1.587128467207365e-48,0.0,2.4436179644647334e-33,0.0,0.0,7.879020211511515e-24,0.0,0.11764705502951982,7.063109368684777e-56,0.0,0.0,0.0,4.965612287623244e-09,1.278110966418487e-09,4.867916893437184e-12,4.287081286889887e-12,1.1138379089382542e-13,4.690019168701696e-13,4.49898791205871e-16
2.0331308422901646e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994947845753,0.0,0.17647058931632406,0.0,0.0,2.5102311620629597e-27,2.4080893980501773e-48,0.0,3.456942642748904e-33,0.0,0.0,9.05909726648253e-24,0.0,0.11764705467029396,1.2304555107023337e-55,0.0,0.0,0.0,5.324486291875446e-09,1.3673519661012061e-09,5.219752838143688e-12,4.588461886571062e-12,1.279088066508662e-13,5.02864886620076e-13,5.172583107694151e-16
2.1701734501723413e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599490302956,0.0,0.17647058927202153,0.0,0.0,3.052818870077387e-27,3.555313306069319e-48,0.0,4.7804094479383574e-33,0.0,0.0,1.0321491340309711e-23,0.0,0.11764705431107123,2.067068050713106e-55,0.0,0.0,0.0,5.683357190599373e-09,1.4559569697212783e-09,5.571588780661362e-12,4.8887223380158246e-12,1.4555396866695518e-13,5.367231624426474e-13,5.893115462820033e-16
2.307216058054518e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599485828102,0.0,0.1764705892280551,0.0,0.0,3.6684488800040514e-27,5.1248211430641316e-48,0.0,6.47982500832317e-33,0.0,0.0,1.1666202432678038e-23,0.0,0.1176470539518516,3.3634854480888814e-55,0.0,0.0,0.0,6.0422249838226495e-09,1.5438897459569168e-09,5.923424720991229e-12,5.187866804476486e-12,1.6431511369073283e-13,5.705767449884831e-13,6.660578472208788e-16
2.4442586659366948e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994813603636,0.0,0.1764705891844424,0.0,0.0,4.3617336829058304e-27,7.232279477501161e-48,0.0,8.629551154203961e-33,0.0,0.0,1.3093230541370858e-23,0.0,0.11764705359263508,5.32065714151022e-55,0.0,0.0,0.0,6.401089671573014e-09,1.6311152656060855e-09,6.275260659134414e-12,5.4858994337575566e-12,1.8418809391872716e-13,6.044256349082092e-13,7.474965630447754e-16
2.5813012738188715e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599476900076,0.0,0.17647058914120015,0.0,0.0,5.1372857697392556e-27,1.0015468155607491e-47,0.0,1.1312990676041604e-32,0.0,0.0,1.4602575663133315e-23,0.0,0.11764705323342167,8.207612331624378e-55,0.0,0.0,0.0,6.759951253878284e-09,1.7175997489691533e-09,6.627096595092123e-12,5.78282435826046e-12,2.051687769506244e-13,6.38269832852429e-13,8.336270432432778e-16
2.7183438817010482e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994724475664,0.0,0.17647058909834465,0.0,0.0,5.999717631357081e-27,1.3636883245316797e-47,0.0,1.4623066571481584e-32,0.0,0.0,1.6194237795231357e-23,0.0,0.11764705287421134,1.2378629994589744e-54,0.0,0.0,0.0,7.118809730766305e-09,1.8033107086830053e-09,6.978932528865647e-12,6.078645695020242e-12,2.2725304575257251e-13,6.721093394716335e-13,9.244486374259077e-16
2.855386489583225e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599468003146,0.0,0.17647058905589155,0.0,0.0,6.953641758509792e-27,1.828647369451848e-47,0.0,1.8662695139919337e-32,0.0,0.0,1.7868216935672146e-23,0.0,0.11764705251500414,1.8293417224658727e-54,0.0,0.0,0.0,7.477665102264931e-09,1.888216987981701e-09,7.33076846045636e-12,6.37336754576043e-12,2.5043679860230767e-13,7.059441554161896e-13,1.0199606953346937e-15
2.9924290974654017e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599463567113,0.0,0.1764705890138556,0.0,0.0,8.003670641845042e-27,2.4184509929650543e-47,0.0,2.354525319214799e-32,0.0,0.0,1.9624513082513262e-23,0.0,0.11764705215580004,2.654061317395279e-54,0.0,0.0,0.0,7.836517368402047e-09,1.9722887943754515e-09,7.682604389865712e-12,6.666993996959346e-12,2.747159490228454e-13,7.397742813363778e-13,1.1201625668046678e-15
3.1294717053475784e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994591397493,0.0,0.17647058897225115,0.0,0.0,9.154416771906771e-27,3.158458261800438e-47,0.0,2.939503936896348e-32,0.0,0.0,2.1463126233461597e-23,0.0,0.11764705179659905,3.786494791603356e-54,0.0,0.0,0.0,8.1953665292056e-09,2.055497728725385e-09,8.034440317095228e-12,6.959529119911831e-12,3.0008642572074446e-13,7.73599717882416e-13,1.2250536017409354e-15
3.266514313229755e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994547213276,0.0,0.1764705889310916,0.0,0.0,1.0410492639135201e-26,4.077672992865685e-47,0.0,3.63477294918039e-32,0.0,0.0,2.33840563860518e-23,0.0,0.11764705143740115,5.319839858216461e-54,0.0,0.0,0.0,8.554212584703568e-09,2.1378168097039546e-09,8.38627624214651e-12,7.250976970783089e-12,3.2654417253226883e-13,8.074204657044474e-13,1.3346331501288693e-15
3.403556921111932e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599450312101,0.0,0.17647058889038975,0.0,0.0,1.1776510733867418e-26,5.209069167987608e-47,0.0,4.455082597594878e-32,0.0,0.0,2.5387303537922734e-23,0.0,0.11764705107820636,7.369569793824394e-54,0.0,0.0,0.0,8.913055534923957e-09,2.2192204936693257e-09,8.738112165021216e-12,7.541341590661276e-12,3.540851483707962e-13,8.412365254525265e-13,1.4489005620498951e-15
3.5405995289941085e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599445912312,0.0,0.17647058885015768,0.0,0.0,1.3257083546337702e-26,6.589928874273907e-47,0.0,5.416410141779899e-32,0.0,0.0,2.747286768684393e-23,0.0,0.11764705071901468,1.0077456226466131e-53,0.0,0.0,0.0,9.271895379894806e-09,2.2996846900173212e-09,9.089948085721078e-12,7.830627005613297e-12,3.827053271710039e-13,8.750478977766159e-13,1.5678551876829902e-15
3.677642136876285e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994415221847,0.0,0.17647058881040664,0.0,0.0,1.4856823566677506e-26,8.262192605896397e-47,0.0,6.536003644751915e-32,0.0,0.0,2.964074883058791e-23,0.0,0.11764705035982612,1.361610162586735e-53,0.0,0.0,0.0,9.630732119644177e-09,2.379186772094169e-09,9.441784004247884e-12,8.118837226742382e-12,4.12400697831304e-13,9.088545833265928e-13,1.6914963772973716e-15
3.814684744758462e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599437141933,0.0,0.17647058877114727,0.0,0.0,1.6580343284915408e-26,1.0272821765474022e-46,0.0,7.832425188825177e-32,0.0,0.0,3.189094696686332e-23,0.0,0.11764705000064063,1.8194020339729158e-53,0.0,0.0,0.0,9.989565754200174e-09,2.4577055837665636e-09,9.793619920603478e-12,8.405976250244537e-12,4.431672641573842e-13,9.426565827522543e-13,1.8198234812486586e-15
3.951727352640639e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994327717515,0.0,0.17647058873238933,0.0,0.0,1.8432255190977227e-26,1.2674173206303194e-46,0.0,9.325593525145749e-32,0.0,0.0,3.422346209335086e-23,0.0,0.11764704964145827,2.4061308093067125e-53,0.0,0.0,0.0,1.0348396283590904e-08,2.535221441762198e-09,1.0145455834789763e-11,8.692048057463427e-12,4.750010448073226e-13,9.764538967033132e-13,1.952835849980921e-15
4.0887699605228154e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599428411824,0.0,0.17647058869414195,0.0,0.0,2.0417171774686182e-26,1.5524385658183168e-46,0.0,1.1036826161781527e-31,0.0,0.0,3.663829420775209e-23,0.0,0.11764704928227901,3.1515940907654247e-53,0.0,0.0,0.0,1.0707223707844519e-08,2.611716133913762e-09,1.049729174680868e-11,8.97705661494493e-12,5.078980732370267e-13,1.0102465258293955e-12,2.0905328340294545e-15
4.225812568404992e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599424062317,0.0,0.17647058865641355,0.0,0.0,2.25397055257631e-26,1.8887777880274482e-46,0.0,1.2988880896706157e-31,0.0,0.0,3.9135443307791915e-23,0.0,0.11764704892310286,4.0910745381463845e-53,0.0,0.0,0.0,1.1066048026989183e-08,2.687172913457148e-09,1.0849127656662231e-11,9.261005874492124e-12,5.418543976452432e-13,1.0440344707800409e-12,2.232913784020905e-15
4.362855176287169e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599419723384,0.0,0.1764705886192118,0.0,0.0,2.480446893382647e-26,2.283525838567514e-46,0.0,1.520599680155749e-31,0.0,0.0,4.1714909391194933e-23,0.0,0.1176470485639298,5.266108320436879e-53,0.0,0.0,0.0,1.1424869241053079e-08,2.7615764895482454e-09,1.1200963564352444e-11,9.543899773220415e-12,5.76866080918442e-13,1.0778177322047016e-12,2.3799780506719123e-15
4.4998977841693456e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599415395163,0.0,0.1764705885825435,0.0,0.0,2.7216074488392575e-26,2.74447465842186e-46,0.0,1.7713934661099217e-31,0.0,0.0,4.437669245567459e-23,0.0,0.11764704820475985,6.725329369633767e-53,0.0,0.0,0.0,1.1783687350064406e-08,2.8349130141736627e-09,1.15527994698814e-11,9.825742233612227e-12,6.129292005760899e-13,1.1115963107527457e-12,2.5317249847884685e-15
4.636940392051522e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994110777777,0.0,0.17647058854641498,0.0,0.0,2.9779134678875604e-26,3.2801605191679474e-46,0.0,2.05400168730901e-31,0.0,0.0,4.712079249894013e-23,0.0,0.11764704784559302,8.525393904133358e-53,0.0,0.0,0.0,1.2142502354051393e-08,2.907170065640937e-09,1.1904635373251205e-11,1.010653716357132e-11,6.500398487163659e-13,1.145370207073453e-12,2.688153937266313e-15
4.773982999933699e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994067713397,0.0,0.17647058851083172,0.0,0.0,3.2498261994587777e-26,3.89990837548874e-46,0.0,2.37131668136059e-31,0.0,0.0,4.994720951870533e-23,0.0,0.11764704748642929,1.07319897744259e-52,0.0,0.0,0.0,1.2501314253042267e-08,2.978336628843073e-09,1.2256471274464002e-11,1.0386288456476838e-11,6.881941319620882e-13,1.179139421816016e-12,2.8492642590914102e-15
4.911025607815876e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994024759446,0.0,0.17647058847579847,0.0,0.0,3.5378068924739453e-26,4.6138773143504285e-46,0.0,2.7263947673074265e-31,0.0,0.0,5.2855943512688426e-23,0.0,0.11764704712726864,1.3420935265391038e-52,0.0,0.0,0.0,1.2860123047065272e-08,3.0484030724997706e-09,1.2608307173521962e-11,1.0664999991237299e-11,7.273881714067273e-13,1.2129039556295407e-12,3.0150553013399364e-15
5.0480682156980525e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599398191674,0.0,0.17647058844131946,0.0,0.0,3.8423167958439324e-26,5.4331070860644974e-46,0.0,3.1224600768156604e-31,0.0,0.0,5.584699447860782e-23,0.0,0.11764704676811112,1.6679372067602098e-52,0.0,0.0,0.0,1.321892873614867e-08,3.1173611235831993e-09,1.2960143070427277e-11,1.0942675632344436e-11,7.676181025605634e-13,1.2466638091630448e-12,3.1855264151780244e-15
5.185110823580229e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599393918599,0.0,0.1764705884073981,0.0,0.0,4.1638171584694483e-26,6.369565702602149e-46,0.0,3.562908333440032e-31,0.0,0.0,5.892036241418033e-23,0.0,0.11764704640895671,2.06070572052972e-52,0.0,0.0,0.0,1.3577731320320729e-08,3.1852038391398726e-09,1.331197896518216e-11,1.1219319229926785e-11,8.088800752970805e-13,1.2804189830654572e-12,3.3606769518616476e-15
5.322153431462406e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993896567755,0.0,0.17647058837403723,0.0,0.0,4.5027692292410563e-26,7.436198088671116e-46,0.0,4.051310580451388e-31,0.0,0.0,6.207604731712256e-23,0.0,0.1176470460498054,2.5317758781160657e-52,0.0,0.0,0.0,1.3936530799609717e-08,3.251925575722503e-09,1.366381485778885e-11,1.149493461980308e-11,8.511702537996041e-13,1.3141694779856191e-12,3.5405062627366834e-15
5.4591960393445826e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599385406246,0.0,0.17647058834123908,0.0,0.0,4.8596342570391844e-26,8.646975771198203e-46,0.0,4.591416857714834e-31,0.0,0.0,6.531404918515237e-23,0.0,0.11764704569065718,3.0940760467540924e-52,0.0,0.0,0.0,1.4295327174043921e-08,3.3175219566467686e-09,1.4015650748249597e-11,1.1769525623535375e-11,8.94484816508133e-13,1.3479152945722826e-12,3.725013699238993e-15
5.5962386472267593e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993811670427,0.0,0.17647058830900514,0.0,0.0,5.234873490734141e-26,1.0016947592994135e-45,0.0,5.187159828107499e-31,0.0,0.0,6.863436801598885e-23,0.0,0.11764704533151207,3.76224797401155e-52,0.0,0.0,0.0,1.465412044365162e-08,3.3819898372875473e-09,1.4367486636566654e-11,1.2043096048482059e-11,9.38819956066351e-13,1.3816564334741113e-12,3.914198612894401e-15
5.733281255108936e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993769391863,0.0,0.17647058827733642,0.0,0.0,5.62894817918613e-26,1.1562291436513996e-45,0.0,5.842658353959111e-31,0.0,0.0,7.203700380735152e-23,0.0,0.11764704497237008,4.5528204913460174e-52,0.0,0.0,0.0,1.5012910608461106e-08,3.4453272686274685e-09,1.47193225227423e-11,1.231564968785065e-11,9.841718792688252e-13,1.415392895339679e-12,4.108060355318639e-15
5.870323862991113e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993727226825,0.0,0.17647058824623327,0.0,0.0,6.042319571245251e-26,1.3300366943763388e-45,0.0,6.562221023991412e-31,0.0,0.0,7.55219565569601e-23,0.0,0.1176470446132312,5.484395609868505e-52,0.0,0.0,0.0,1.5371697668500666e-08,3.5075334592676712e-09,1.5071158406778803e-11,1.2587190320750372e-11,1.0305368070084068e-12,1.44912468081747e-12,4.306598278217315e-15
6.00736647087329e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993685175285,0.0,0.17647058821569567,0.0,0.0,6.475448915751525e-26,1.5249769218533772e-45,0.0,7.350349631227892e-31,0.0,0.0,7.908922626253467e-23,0.0,0.11764704425409539,6.577847526131886e-52,0.0,0.0,0.0,1.5730481623798586e-08,3.5686087361066887e-09,1.5422994288678444e-11,1.2857721712244583e-11,1.077910974223836e-12,1.4828517905558787e-12,4.50981173338592e-15
6.144409078755466e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993643237115,0.0,0.1764705881857228,0.0,0.0,6.9287974615349e-26,1.7430383497281495e-45,0.0,8.211742602342778e-31,0.0,0.0,8.273881292179599e-23,0.0,0.11764704389496271,7.856535061293022e-52,0.0,0.0,0.0,1.608926247438317e-08,3.628554503888392e-09,1.57748301684435e-11,1.3127247613402942e-11,1.1262906298475413e-12,1.51657422520321e-12,4.7177000727098265e-15
6.281451686637643e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599360141207,0.0,0.17647058815631345,0.0,0.0,7.402826457415261e-26,1.986344077509535e-45,0.0,9.151298378915125e-31,0.0,0.0,8.647071653246551e-23,0.0,0.11764704353583313,9.346528062258772e-52,0.0,0.0,0.0,1.6448040220282683e-08,3.687373203814077e-09,1.6126666046076256e-11,1.3395771761353426e-11,1.1756720367536266e-12,1.550291985407678e-12,4.93026264816428e-15
6.41849429451982e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599355969978,0.0,0.17647058812746585,0.0,0.0,7.897997152202449e-26,2.2571574373327695e-45,0.0,1.0174118751049594e-30,0.0,0.0,9.028493709226512e-23,0.0,0.11764704317670664,1.1076848298426211e-51,0.0,0.0,0.0,1.6806814861525416e-08,3.745068271407134e-09,1.6478501921578973e-11,1.3663297879334162e-11,1.2260514717060544e-12,1.584005071817406e-12,5.147498811814371e-15
6.555536902401996e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599351809984,0.0,0.17647058809917798,0.0,0.0,8.414770794696266e-26,2.557887743559368e-45,0.0,1.1285512143821042e-30,0.0,0.0,9.418147459891727e-23,0.0,0.11764704281758327,1.307972539237509e-51,0.0,0.0,0.0,1.7165586398139648e-08,3.801644093811414e-09,1.6830337794953923e-11,1.3929829676745033e-11,1.2774252253070193e-12,1.6177134850804278e-12,5.369407915815024e-15
6.692579510284173e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993476611696,0.0,0.17647058807144708,0.0,0.0,8.953608633686485e-26,2.891096133897079e-45,0.0,1.2490996856996107e-30,0.0,0.0,9.816032905014484e-23,0.0,0.11764704245846301,1.5390868327370962e-51,0.0,0.0,0.0,1.7524354830153638e-08,3.857105966696487e-09,1.7182173666203362e-11,1.419537084919911e-11,1.329789601945515e-12,1.6514172258446848e-12,5.595989312410989e-15
6.82962211816635e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599343523475,0.0,0.17647058804427004,0.0,0.0,9.51497191795287e-26,3.259501500735714e-45,0.0,1.3796304258481372e-30,0.0,0.0,1.022215004436713e-22,0.0,0.11764704209934586,1.804975307879307e-51,0.0,0.0,0.0,1.788312015759566e-08,3.911460050934597e-09,1.753400953532953e-11,1.4459925078573904e-11,1.3831409197460945e-12,1.6851162947580273e-12,5.8272423539368285e-15
7.103707333930703e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993352811543,0.0,0.17647058799156326,0.0,0.0,1.0707119817383183e-25,4.11360394489326e-45,0.0,1.6730396659403616e-30,0.0,0.0,1.1059079404851733e-22,0.0,0.11764704138112082,2.458937418073594e-51,0.0,0.0,0.0,1.8600641498876777e-08,4.0168735626329e-09,1.8237681267220967e-11,1.498608736722342e-11,1.4927897197038899e-12,1.752500419622917e-12,6.303760781565367e-15
7.377792549695057e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599327082372,0.0,0.17647058794102527,0.0,0.0,1.1994904483025422e-25,5.145332374509878e-45,0.0,2.0138020066515978e-30,0.0,0.0,1.1928935539525366e-22,0.0,0.11764704066290825,3.310176334069495e-51,0.0,0.0,0.0,1.931815042220893e-08,4.117949574676196e-09,1.8941352990645874e-11,1.5508345724937122e-11,1.6063424429530632e-12,1.8198658648560734e-12,6.79895801917292e-15
7.65187776545941e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599318926367,0.0,0.17647058789261794,0.0,0.0,1.3382015904758257e-25,6.382742243319998e-45,0.0,2.4073011167807406e-30,0.0,0.0,1.2831718446568662e-22,0.0,0.11764703994470806,4.4071645316893256e-51,0.0,0.0,0.0,2.0035646927817832e-08,4.214764118692923e-09,1.9645024705621595e-11,1.6026729117437407e-11,1.7237701237871344e-12,1.887212635637003e-12,7.312828888667946e-15
7.871403037550619e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559931242419,0.0,0.17647058785535474,0.0,0.0,1.4567127327999575e-25,7.543056687406549e-45,0.0,2.764366035441221e-30,0.0,0.0,1.3578539048882121e-22,0.0,0.11764703936948318,5.501632070003969e-51,0.0,0.0,0.0,2.0610308208027582e-08,4.289290574794576e-09,2.020862213496517e-11,1.6439146754326827e-11,1.8205977483686403e-12,1.9411397604878676e-12,7.737871917937288e-15
8.090928309641828e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993059484264,0.0,0.17647058781940697,0.0,0.0,1.582022009945436e-25,8.872805238014478e-45,0.0,3.162076714044932e-30,0.0,0.0,1.4346482230334303e-22,0.0,0.11764703879426626,6.825299158840854e-51,0.0,0.0,0.0,2.1184961522506906e-08,4.361186185235316e-09,2.0772219558908005e-11,1.684911171561907e-11,1.9198780436714816e-12,1.9950549116269865e-12,8.174888134276013e-15
8.310453581733037e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599299498564,0.0,0.17647058778474903,0.0,0.0,1.7143190147234468e-25,1.0390982823499899e-44,0.0,3.6037233944989185e-30,0.0,0.0,1.5135547989991523e-22,0.0,0.11764703821905731,8.4177319943589e-51,0.0,0.0,0.0,2.175960687137148e-08,4.430502044464253e-09,2.1335816977458456e-11,1.7256638587535033e-11,2.0215964234824404e-12,2.0489580917135545e-12,8.623874879156872e-15
8.529978853824246e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992930740653,0.0,0.17647058775135407,0.0,0.0,1.8537933399386516e-25,1.2118098826774938e-44,0.0,4.092758168282659e-30,0.0,0.0,1.5945736326920373e-22,0.0,0.11764703764385633,1.032393871380052e-50,0.0,0.0,0.0,2.2334244254736846e-08,4.497291909323456e-09,2.1899414390624697e-11,1.7661741869550394e-11,2.1257383883333494e-12,2.1028493034061606e-12,9.084829494643032e-15
8.749504125915455e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599286674371,0.0,0.17647058771919413,0.0,0.0,2.0006345783892005e-25,1.4076250221484808e-44,0.0,4.6327977842559795e-30,0.0,0.0,1.6777047240187777e-22,0.0,0.11764703706866331,1.259493091545501e-50,0.0,0.0,0.0,2.2908873672718463e-08,4.561611818249218e-09,2.2463011798414675e-11,1.806443597491197e-11,2.2322895249847308e-12,2.1567285493627783e-12,9.55774932338795e-15
8.947076870797542e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599280935373,0.0,0.17647058769128215,0.0,0.0,2.1392471022533406e-25,1.605572317395225e-44,0.0,5.165566661458119e-30,0.0,0.0,1.7543286864126937e-22,0.0,0.11764703655099641,1.4998193523511002e-50,0.0,0.0,0.0,2.3426033338594136e-08,4.617435792598485e-09,2.2970249460835374e-11,1.8424812667165342e-11,2.3302335463993493e-12,2.205209642215787e-12,9.993605230773254e-15
9.14464961567963e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599275215563,0.0,0.17647058766432536,0.0,0.0,2.2841186091400316e-25,1.8260079288687123e-44,0.0,5.745588714778738e-30,0.0,0.0,1.8326635773464938e-22,0.0,0.11764703603333594,1.7790532269414895e-50,0.0,0.0,0.0,2.3943186552686382e-08,4.6713493881142466e-09,2.347748711891308e-11,1.878325991846355e-11,2.430107004848821e-12,2.253681046911911e-12,1.0439148872551097e-14
9.342222360561717e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992695144994,0.0,0.17647058763830165,0.0,0.0,2.4353873121856225e-25,2.0709026369740955e-44,0.0,6.375853319329823e-30,0.0,0.0,1.9127093967522152e-22,0.0,0.11764703551568194,2.1024143204594307e-50,0.0,0.0,0.0,2.4460333315079113e-08,4.7233968123058025e-09,2.3984724772653177e-11,1.9139788058943205e-11,2.5318995702014638e-12,2.3021427653875434e-12,1.0894378312741709e-14
9.539795105443804e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555992638317323,0.0,0.17647058761318862,0.0,0.0,2.593191424522205e-25,2.3423504050262515e-44,0.0,7.059464446762329e-30,0.0,0.0,1.9944661445619142e-22,0.0,0.11764703499803439,2.4756826149274736e-50,0.0,0.0,0.0,2.497747362585616e-08,4.773622940083575e-09,2.449196242206085e-11,1.9494407363433912e-11,2.6356009676324953e-12,2.3505947995786718e-12,1.1359291615752257e-14
