Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36)
1.2782681396965233e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181572617445,0.0,0.17647058315308314,0.0,0.0,6.219707955649444e-13,9.307470332992183e-19,0.0,3.848873767056577e-09,0.0,0.0,3.553995106169048e-14,0.0,0.11760526739884941,4.102742374717867e-17,0.0,0.0,0.0,4.1464768316599126e-05,5.988250219640846e-09,3.278287078457644e-07,8.554380454957714e-11,2.9239585143520615e-07,2.433653809328619e-10,3.125812795873048e-08,3.849185594453966e-09,1.0715707860923443e-12,3.60605986336738e-12,2.0014305215480537e-16
1.2844671413513436e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551815517624474,0.0,0.17647058311579467,0.0,0.0,6.310577444972614e-13,9.472253036843318e-19,0.0,3.8861369293449236e-09,0.0,0.0,3.5884247011867503e-14,0.0,0.1176052653133764,4.16233643647907e-17,0.0,0.0,0.0,4.146526486268851e-05,5.988250175265206e-09,3.2941760247890637e-07,8.554487366895983e-11,2.93795375130752e-07,2.433593274794602e-10,3.1410261413631574e-08,3.8864215174188806e-09,1.0831557103221669e-12,3.658641929790362e-12,2.0315546033975974e-16
1.2906661430061638e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181531098428,0.0,0.17647058307832822,0.0,0.0,6.402327216282886e-13,9.639186329440357e-19,0.0,3.923578005005504e-09,0.0,0.0,3.6230190770323606e-14,0.0,0.11760526324700175,4.222500938565045e-17,0.0,0.0,0.0,4.146574231796833e-05,5.988250131288049e-09,3.3100648939239555e-07,8.554594266243095e-11,2.951947193459354e-07,2.4335327448313216e-10,3.1562388829705995e-08,3.9238349086178005e-09,1.094803566845247e-12,3.7117314195281465e-12,2.061979572600786e-16
1.296865144660984e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551815106180606,0.0,0.17647058304068383,0.0,0.0,6.494961503331754e-13,9.808288478024874e-19,0.0,3.9611969712324225e-09,0.0,0.0,3.657778216779353e-14,0.0,0.1176052611989926,4.283238524442358e-17,0.0,0.0,0.0,4.146620141525992e-05,5.988250087692632e-09,3.32595368586139e-07,8.554701152903893e-11,2.9659388410395195e-07,2.433472219408885e-10,3.1714510207326235e-08,3.961425742821828e-09,1.1065143481786971e-12,3.765330745061945e-12,2.0927069226444716e-16
1.3030641463158043e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181490314297,0.0,0.17647058300286148,0.0,0.0,6.588484539734141e-13,9.979577823555848e-19,0.0,3.998993805222745e-09,0.0,0.0,3.692702103502847e-14,0.0,0.11760525916864434,4.3445518365425435e-17,0.0,0.0,0.0,4.14666428592544e-05,5.9882500444641805e-09,3.341842400600261e-07,8.554808026786866e-11,2.979928694279781e-07,2.4334116984985333e-10,3.1866625546862946e-08,3.999193994805363e-09,1.1182880468173616e-12,3.819442318529915e-12,2.123738146967328e-16
1.3092631479706245e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181470180362,0.0,0.17647058296486123,0.0,0.0,6.682900558968383e-13,1.0153072780680741e-18,0.0,4.0369684841765096e-09,0.0,0.0,3.7277907202796056e-14,0.0,0.11760525715527927,4.40644351626241e-17,0.0,0.0,0.0,4.1467067327592646e-05,5.988250001590118e-09,3.3577310381392876e-07,8.554914887804035e-11,2.993916753411718e-07,2.4333511820726023e-10,3.201873484868499e-08,4.037139639346085e-09,1.1301246552347413e-12,3.8740685517272135e-12,2.1550747389598486e-16
1.3154621496254447e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181450209739,0.0,0.1764705829266831,0.0,0.0,6.778213794376228e-13,1.032879183770653e-18,0.0,4.0751209852967105e-09,0.0,0.0,3.7630440501880284e-14,0.0,0.11760525515824573,4.46891620396436e-17,0.0,0.0,0.0,4.14674754719035e-05,5.988249959055193e-09,3.3736195984770285e-07,8.555021735870992e-11,3.007903018666737e-07,2.433290670104471e-10,3.2170838113159544e-08,4.075262651224962e-09,1.142024165883883e-12,3.929211856106038e-12,2.186718191964343e-16
1.321661151280265e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551814303961603,0.0,0.17647058288832712,0.0,0.0,6.874428479162822e-13,1.0506753556570846e-18,0.0,4.113451285789306e-09,0.0,0.0,3.7984620763081544e-14,0.0,0.11760525317691714,4.531972538976692e-17,0.0,0.0,0.0,4.146786791880235e-05,5.9882499168458035e-09,3.389508081611885e-07,8.5551285709066e-11,3.0218874902760665e-07,2.433230162568532e-10,3.232293534065214e-08,4.113563005226243e-09,1.1539865711982299e-12,3.984874642775672e-12,2.2186699992749357e-16
1.3278601529350852e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551814107336027,0.0,0.1764705828497933,0.0,0.0,6.971548846396713e-13,1.068697657281299e-18,0.0,4.1519593628632045e-09,0.0,0.0,3.834044781721658e-14,0.0,0.11760525121069097,4.595615159593917e-17,0.0,0.0,0.0,4.1468245270851314e-05,5.988249874951647e-09,3.4053964875421047e-07,8.555235392832837e-11,3.035870168470775e-07,2.433169659440145e-10,3.2475026531526727e-08,4.152040676137462e-09,1.1660118635924417e-12,4.041059322502533e-12,2.250931654137561e-16
1.3340591545899055e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551813912162693,0.0,0.17647058281108163,0.0,0.0,7.06957912900983e-13,1.0869479595545105e-18,0.0,4.19064519373027e-09,0.0,0.0,3.869792149511846e-14,0.0,0.11760524925898776,4.65984670307707e-17,0.0,0.0,0.0,4.1468608107482484e-05,5.988249833358874e-09,3.42128481626579e-07,8.555342201574845e-11,3.0498510534817613e-07,2.433109160695603e-10,3.2627111686145726e-08,4.1906956387494245e-09,1.17810003546318e-12,4.097768305710219e-12,2.283504649749965e-16
1.3402581562447257e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551813718385904,0.0,0.17647058277219219,0.0,0.0,7.168523559797484e-13,1.1054281407423209e-18,0.0,4.229508755605319e-09,0.0,0.0,3.905704162763661e-14,0.0,0.11760524732125027,4.7246698056540136e-17,0.0,0.0,0.0,4.146895698588585e-05,5.988249792054609e-09,3.4371730677809064e-07,8.555448997060718e-11,3.0638301455397786e-07,2.4330486663120956e-10,3.277919080487011e-08,4.229527867856221e-09,1.190251079189865e-12,4.1550040024795505e-12,2.316390479261697e-16
1.346457157899546e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181352595207,0.0,0.17647058273312496,0.0,0.0,7.268386371418355e-13,1.124140086461836e-18,0.0,4.268550025706109e-09,0.0,0.0,3.9417808045636766e-14,0.0,0.11760524539694278,4.79008710251976e-17,0.0,0.0,0.0,4.146929244186304e-05,5.988249751030784e-09,3.453061242085282e-07,8.555555779221291e-11,3.0778074448754197e-07,2.4329881762676753e-10,3.293126388805944e-08,4.26853733825521e-09,1.2024649871353993e-12,4.212768822548617e-12,2.349590635774113e-16
1.3526561595543662e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181333480966,0.0,0.17647058269388,0.0,0.0,7.369171796394488e-13,1.1430856896787751e-18,0.0,4.307768981253351e-09,0.0,0.0,3.9780220580000925e-14,0.0,0.11760524348555002,4.856101227836773e-17,0.0,0.0,0.0,4.146961499064839e-05,5.98824971027498e-09,3.468949339176616e-07,8.555662547990187e-11,3.0917829517191336e-07,2.4329276905412226e-10,3.30833309360719e-08,4.307724024747024e-09,1.214741751646863e-12,4.271065175312823e-12,2.3831066123403686e-16
1.3588551612091864e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181314490914,0.0,0.1764705826544573,0.0,0.0,7.470884067111286e-13,1.1622668507045844e-18,0.0,4.3471655994706894e-09,0.0,0.0,4.0144279061627366e-14,0.0,0.11760524158657652,4.922714814735282e-17,0.0,0.0,0.0,4.146992512769841e-05,5.988249669774532e-09,3.484837359052483e-07,8.555769303303699e-11,3.1057566663012313e-07,2.432867209112416e-10,3.3235391949264426e-08,4.347087902135568e-09,1.2270813650561858e-12,4.3298954698249365e-12,2.4169399019654194e-16
1.3650541628640067e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551812956202866,0.0,0.17647058261485693,0.0,0.0,7.573527415817503e-13,1.1816854771935522e-18,0.0,4.386739857584715e-09,0.0,0.0,4.050998332143067e-14,0.0,0.11760523969954585,4.989930495313589e-17,0.0,0.0,0.0,4.147022332945101e-05,5.988249629523556e-09,3.500725301710339e-07,8.555876045100555e-11,3.11972858885188e-07,2.4328067319617e-10,3.3387446927992644e-08,4.386628945228012e-09,1.2394838196807877e-12,4.389262114795128e-12,2.451091997606017e-16
1.371253164518827e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551812768645013,0.0,0.1764705825750789,0.0,0.0,7.677106074625233e-13,1.201343484139923e-18,0.0,4.426491732824953e-09,0.0,0.0,4.087733319034163e-14,0.0,0.11760523782399986,5.057750900638386e-17,0.0,0.0,0.0,4.147051005405545e-05,5.988249589511231e-09,3.516613167147523e-07,8.555982773321913e-11,3.133698719601116e-07,2.4327462590702567e-10,3.3539495872610995e-08,4.4263471288348e-09,1.2519491078241926e-12,4.449167518591019e-12,2.485564392170708e-16
1.3774521661736471e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551812582191527,0.0,0.17647058253512313,0.0,0.0,7.781624275509916e-13,1.2212427938750118e-18,0.0,4.466421202423864e-09,0.0,0.0,4.124632849930727e-14,0.0,0.11760523595949801,5.1261786607450575e-17,0.0,0.0,0.0,4.147078574207449e-05,5.988249549724534e-09,3.5325009553612664e-07,8.556089487911362e-11,3.14766705877885e-07,2.4326857904199773e-10,3.369153878347276e-08,4.466242427769633e-09,1.264477221776626e-12,4.509614089237731e-12,2.520358578519829e-16
1.3836511678284674e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551812396800047,0.0,0.17647058249498976,0.0,0.0,7.88708625031031e-13,1.2413853360643227e-18,0.0,4.506528243616845e-09,0.0,0.0,4.161696907929088e-14,0.0,0.11760523410561659,5.195216404637994e-17,0.0,0.0,0.0,4.147105081715944e-05,5.9882495101596495e-09,3.5483886663486896e-07,8.55619618881464e-11,3.161633606614859e-07,2.432625325993435e-10,3.3843575660930096e-08,4.506314816849483e-09,1.27706815381558e-12,4.570604234417924e-12,2.555476049465508e-16
1.3898501694832876e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551812212429845,0.0,0.17647058245467878,0.0,0.0,7.993496230728503e-13,1.2617730477046642e-18,0.0,4.5468128336422205e-09,0.0,0.0,4.198925476127192e-14,0.0,0.11760523226194829,5.2648667602909015e-17,0.0,0.0,0.0,4.147130568669923e-05,5.988249470807722e-09,3.5642763001068156e-07,8.556302875979622e-11,3.175598363338805e-07,2.4325648657738597e-10,3.3995606505334095e-08,4.546564270894578e-09,1.2897218962063596e-12,4.6321403614718455e-12,2.5909182977716607e-16
1.3960491711381079e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551812029041723,0.0,0.17647058241419022,0.0,0.0,8.100858448329903e-13,1.2824078731212708e-18,0.0,4.587274949741244e-09,0.0,0.0,4.2363185376246057e-14,0.0,0.1176052304281013,5.335132354647114e-17,0.0,0.0,0.0,4.147155074244479e-05,5.988249431654734e-09,3.580163856632565e-07,8.556409549356364e-11,3.18956132918023e-07,2.4325044097451064e-10,3.414763131703479e-08,4.586990764728413e-09,1.3024384412026102e-12,4.694224877397376e-12,2.626686816153985e-16
1.402248172792928e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551811846598035,0.0,0.17647058237352412,0.0,0.0,8.209177134543222e-13,1.303291763964917e-18,0.0,4.6279145691581e-09,0.0,0.0,4.2738760755225156e-14,0.0,0.11760522860369892,5.406015813619895e-17,0.0,0.0,0.0,4.147178636110924e-05,5.9882493926987105e-09,3.596051335922766e-07,8.556516208896848e-11,3.203522504368558e-07,2.432443957891642e-10,3.4299650096381256e-08,4.627594273177734e-09,1.3152177810468161e-12,4.756860188850072e-12,2.6627830972799624e-16
1.4084471744477483e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181166506252,0.0,0.17647058233268043,0.0,0.0,8.318456520660475e-13,1.3244266792090434e-18,0.0,4.668731669139889e-09,0.0,0.0,4.311598072923725e-14,0.0,0.11760522678837891,5.477519762092758e-17,0.0,0.0,0.0,4.14720129049452e-05,5.9882493539333394e-09,3.611938737974156e-07,8.556622854554915e-11,3.217481889133105e-07,2.432383510198512e-10,3.445166284372156e-08,4.668374771072554e-09,1.3280599079707902e-12,4.820048702143214e-12,2.6992086337688565e-16
1.4146461761025686e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181148440038,0.0,0.17647058229165924,0.0,0.0,8.428700837836987e-13,1.3458145851468713e-18,0.0,4.709726226936648e-09,0.0,0.0,4.349484512932651e-14,0.0,0.11760522498179289,5.549646823919766e-17,0.0,0.0,0.0,4.147223072229978e-05,5.988249315342955e-09,3.6278260627833836e-07,8.55672948628636e-11,3.2314394837030776e-07,2.4323230666513254e-10,3.460366955940288e-08,4.709332233246132e-09,1.3409648141961324e-12,4.8837928232478495e-12,2.7359649181917063e-16
1.4208451777573888e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181130457809,0.0,0.17647058225046056,0.0,0.0,8.539914317091363e-13,1.3674574553885295e-18,0.0,4.750898219801321e-09,0.0,0.0,4.387535378655331e-14,0.0,0.11760522318360593,5.622399621925851e-17,0.0,0.0,0.0,4.147244014814847e-05,5.98824927692699e-09,3.643713310347015e-07,8.556836104048735e-11,3.245395288307577e-07,2.432262627236227e-10,3.475567024377148e-08,4.750466634534989e-09,1.3539324919346808e-12,4.9480949577928364e-12,2.7730534430713293e-16
1.427044179412209e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181112556346,0.0,0.1764705822090844,0.0,0.0,8.6521011893055e-13,1.3893572708581735e-18,0.0,4.792247624989784e-09,0.0,0.0,4.4257506531994125e-14,0.0,0.11760522139349586,5.695780777907112e-17,0.0,0.0,0.0,4.1472641504608324e-05,5.988249238682546e-09,3.659600480661531e-07,8.5569427078012e-11,3.2593493031756017e-07,2.4322021919398824e-10,3.490766489717281e-08,4.7917779497789e-09,1.3669629333889367e-12,5.012957511064892e-12,2.8104757008823142e-16
1.4332431810670293e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551810947325496,0.0,0.1764705821675308,0.0,0.0,8.765265685224571e-13,1.411516019791111e-18,0.0,4.833774419760824e-09,0.0,0.0,4.4641303196741586e-14,0.0,0.11760521961115296,5.769792912631135e-17,0.0,0.0,0.0,4.147283510143163e-05,5.988249200591667e-09,3.6754875737233416e-07,8.557049297504638e-11,3.2733015285360516e-07,2.432141760749454e-10,3.5059653519951436e-08,4.833266153820883e-09,1.3800561307524776e-12,5.078382888008635e-12,2.8482331840510233e-16
1.4394421827218495e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181076983442,0.0,0.17647058212579975,0.0,0.0,8.879412035457029e-13,1.4339356977309248e-18,0.0,4.875478581376146e-09,0.0,0.0,4.502674361190443e-14,0.0,0.11760521783627935,5.844438645837293e-17,0.0,0.0,0.0,4.1473021236480443e-05,5.988249162654435e-09,3.6913745895287773e-07,8.557155873121542e-11,3.287251964617727e-07,2.432081333652584e-10,3.521163611245116e-08,4.874931221507215e-09,1.3932120762103517e-12,5.144373493226632e-12,2.886327384955586e-16
1.4456411843766698e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181059306158,0.0,0.1764705820838913,0.0,0.0,8.994544470474594e-13,1.4566183075265997e-18,0.0,4.91736008710037e-09,0.0,0.0,4.5413827608607524e-14,0.0,0.11760521606858865,5.919720596237058e-17,0.0,0.0,0.0,4.1473200196183125e-05,5.988249124872552e-09,3.7072615280740986e-07,8.557262434615809e-11,3.301200611649338e-07,2.432020910637375e-10,3.536361267501504e-08,4.916773127687423e-09,1.4064307619394556e-12,5.21093173097944e-12,2.924759795925902e-16
1.45184018603149e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551810416979456,0.0,0.17647058204180546,0.0,0.0,9.110667220612244e-13,1.4795658593296453e-18,0.0,4.959418914201026e-09,0.0,0.0,4.580255501799181e-14,0.0,0.11760521430780538,5.995641381514316e-17,0.0,0.0,0.0,4.1473372255973165e-05,5.988249087225246e-09,3.7231483893554943e-07,8.557368981952861e-11,3.315147469859501e-07,2.4319604916923726e-10,3.551558320798535e-08,4.9587918472142755e-09,1.4197121801089016e-12,5.278060005185659e-12,2.963531909243633e-16
1.4580391876863102e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551810241561537,0.0,0.17647058199954227,0.0,0.0,9.227784516068221e-13,1.5027803705912274e-18,0.0,5.001655039948562e-09,0.0,0.0,4.619292567121437e-14,0.0,0.11760521255366466,6.072203618325665e-17,0.0,0.0,0.0,4.1473537680711214e-05,5.9882490497120605e-09,3.73903517336909e-07,8.557475515099574e-11,3.3290925394767425e-07,2.4319000768065474e-10,3.5667547711703714e-08,5.000987354943795e-09,1.4330563228803657e-12,5.3457607194219625e-12,3.0026452171422083e-16
1.4642381893411305e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551810066782357,0.0,0.17647058195710175,0.0,0.0,9.345900586904017e-13,1.5262638660592913e-18,0.0,5.04406844161633e-09,0.0,0.0,4.658493939944831e-14,0.0,0.11760521080591187,6.149409922300733e-17,0.0,0.0,0.0,4.1473696725090985e-05,5.9882490123407816e-09,3.754921880110945e-07,8.557582034024053e-11,3.3430358207295033e-07,2.431839665969283e-10,3.581950618651101e-08,5.043359625735243e-09,1.4464631824084231e-12,5.414036276923156e-12,3.042101211806812e-16
1.4704371909959507e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180989261744,0.0,0.17647058191448392,0.0,0.0,9.465019663044369e-13,1.5500183777756937e-18,0.0,5.086659096480596e-09,0.0,0.0,4.697859603388289e-14,0.0,0.11760520906430201,6.227262908042481e-17,0.0,0.0,0.0,4.1473849634029494e-05,5.988248975087572e-09,3.770808509577059e-07,8.557688538695752e-11,3.3569773138461373e-07,2.4317792591703527e-10,3.5971458632747514e-08,5.085908634451133e-09,1.4599327508408723e-12,5.482889080582213e-12,3.0819013853743917e-16
1.476636192650771e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180971904322,0.0,0.17647058187168876,0.0,0.0,9.585145974277251e-13,1.5740459450733298e-18,0.0,5.1294269818205285e-09,0.0,0.0,4.7373895405723366e-14,0.0,0.11760520732859961,6.305765189127509e-17,0.0,0.0,0.0,4.147399664304238e-05,5.988248937949618e-09,3.786695061763371e-07,8.557795029085443e-11,3.37091701905492e-07,2.4317188563999085e-10,3.612340505075282e-08,5.128634355957215e-09,1.4734650203190424e-12,5.552321532950329e-12,3.1220472299336516e-16
1.4828351943055912e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551809546037055,0.0,0.17647058182871636,0.0,0.0,9.70628375025388e-13,1.598348614573266e-18,0.0,5.1723720749182066e-09,0.0,0.0,4.777083734619112e-14,0.0,0.11760520559857818,6.384919378106377e-17,0.0,0.0,0.0,4.1474137978604714e-05,5.98824890094261e-09,3.8025815366657625e-07,8.557901505164997e-11,3.3848549365840423e-07,2.431658457648472e-10,3.6275345440865965e-08,5.171536765122486e-09,1.4870599829780937e-12,5.622336036236954e-12,3.1625402375250486e-16
1.4890341959604114e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551809373577164,0.0,0.1764705817855667,0.0,0.0,9.828437220488706e-13,1.6229284401818684e-18,0.0,5.215494353058611e-09,0.0,0.0,4.8169421686523547e-14,0.0,0.11760520387401996,6.464728086503898e-17,0.0,0.0,0.0,4.147427385849811e-05,5.988248864039842e-09,3.8184679342800644e-07,8.55800796690743e-11,3.398791066661618e-07,2.431598062906909e-10,3.642727980342534e-08,5.214615836819186e-09,1.5007176309472997e-12,5.692934992309846e-12,3.203381900140794e-16
1.4952331976152317e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551809201642614,0.0,0.17647058174223984,0.0,0.0,9.951610614359392e-13,1.647787483087937e-18,0.0,5.258793793529627e-09,0.0,0.0,4.856964825797411e-14,0.0,0.1176052021547155,6.545193924819453e-17,0.0,0.0,0.0,4.147440449214442e-05,5.988248827233558e-09,3.834354254602049e-07,8.55811441428699e-11,3.4127254095156866e-07,2.431537672166425e-10,3.6579208138768805e-08,5.2578715459227914e-09,1.5144379563503251e-12,5.764120802695116e-12,3.2445737097248507e-16
1.501432199270052e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551809030213254,0.0,0.17647058169873578,0.0,0.0,1.0075808161106833e-12,1.6729278117598374e-18,0.0,5.30227037362204e-09,0.0,0.0,4.897151689181229e-14,0.0,0.11760520044046345,6.626319502527302e-17,0.0,0.0,0.0,4.147453008092658e-05,5.9882487905493626e-09,3.850240497627443e-07,8.5582208472789e-11,3.4266579653742073e-07,2.43147728541855e-10,3.6731130447233676e-08,5.301303867312017e-09,1.5282209513054866e-12,5.835895868577265e-12,3.2861171581729295e-16
1.5076312009248722e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180885926971,0.0,0.1764705816550545,0.0,0.0,1.0201034089835133e-12,1.6983515019426362e-18,0.0,5.345924070629544e-09,0.0,0.0,4.9375027419323646e-14,0.0,0.11760519873107013,6.708107428076887e-17,0.0,0.0,0.0,4.147465081849722e-05,5.98824875395866e-09,3.866126663351924e-07,8.558327265859325e-11,3.4405887344650724e-07,2.431416902655123e-10,3.6883046729156754e-08,5.3449127758688225e-09,1.5420666079260064e-12,5.9082625907992385e-12,3.3280137373324894e-16
1.5138302025796924e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551808688793373,0.0,0.17647058161119608,0.0,0.0,1.0327292629511601e-12,1.7240606366552324e-18,0.0,5.38975486184872e-09,0.0,0.0,4.978017967180971e-14,0.0,0.1176051970263493,6.790560308893141e-17,0.0,0.0,0.0,4.1474766891075454e-05,5.988248717445188e-09,3.882012751771119e-07,8.55843367000559e-11,3.454517717016099e-07,2.431356523868281e-10,3.703495698487428e-08,5.388698246478399e-09,1.5559749183202557e-12,5.981223369862461e-12,3.3702649390027333e-16
1.5200292042345126e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551808518766353,0.0,0.17647058156716053,0.0,0.0,1.045458800896677e-12,1.7500573061874967e-18,0.0,5.433762724579061e-09,0.0,0.0,5.018697348058808e-14,0.0,0.11760519532612194,6.873680751376796e-17,0.0,0.0,0.0,4.147487847773212e-05,5.988248681046519e-09,3.897898762880614e-07,8.558540059695941e-11,3.468444913255038e-07,2.4312961490504546e-10,3.7186861214722064e-08,5.432660254029177e-09,1.5699458745919875e-12,6.05478060592689e-12,3.412872254934608e-16
