Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37)
3.412595490832713e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285551900778885,0.0,0.176470587002729,1.4121585389568443e-39,3.125943091302214e-20,1.1868155659261819e-17,2.089385144776263e-19,0.0,2.7107188741527265e-12,0.0,0.0,2.5516307842372978e-17,0.0,0.11763901090950013,1.9052322072738823e-21,0.0,6.454549105100801e-16,0.0,8.040329773858124e-06,5.988958166298602e-09,8.760640049687137e-09,8.537033228320492e-11,7.827854640225792e-09,2.3696977048481316e-10,6.07820510407421e-10,2.786847833513418e-12,6.646614765286159e-17,6.977018354705444e-17,7.6398007113530995e-22,9.162866090436387e-15,6.082838773571199e-25,2.4812921140798772e-26,1.7300579309877385e-21,4.005107993762132e-24
3.465215247360431e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855517897296071,0.0,0.17647058700264368,1.479397515226447e-39,3.321161086453605e-20,1.2425622341493713e-17,2.188866533585806e-19,0.0,2.795866055578768e-12,0.0,0.0,2.6309166914604917e-17,0.0,0.11763889986061966,1.9958332481916297e-21,0.0,6.752472108081956e-16,0.0,8.151243580421479e-06,5.988955834714562e-09,8.895712482818425e-09,8.537027862100615e-11,7.949819756446503e-09,2.3737076843174253e-10,6.204432132444843e-10,2.8731687167339115e-12,6.956435174166392e-17,7.303624319482483e-17,8.1028080799717855e-22,9.437823424819009e-15,6.558321732785802e-25,2.5594511373911002e-26,1.7845505523956456e-21,4.258402950579647e-24
3.517835003888149e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555167904825673,0.0,0.17647058700255702,1.5487378567939504e-39,3.5253179609802916e-20,1.30002769429028e-17,2.2914567283551323e-19,0.0,2.882329755925347e-12,0.0,0.0,2.7114153496929547e-17,0.0,0.1176387891796458,2.0892617833139508e-21,0.0,7.059263260933721e-16,0.0,8.261789480646047e-06,5.988953512067056e-09,9.030784621354706e-09,8.537022544571674e-11,8.071783335289328e-09,2.3775092944258805e-10,6.330866834066225e-10,2.960806110623448e-12,7.275559615831881e-17,7.640268642661501e-17,8.585986470432877e-22,9.716554408245758e-15,7.06282640098462e-25,2.6388220887278066e-26,1.8398879885942672e-21,4.523435099672437e-24
3.570454760415867e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555156873361226,0.0,0.1764705870024691,1.620211895328719e-39,3.7386776672492816e-20,1.3592380369930326e-17,2.3972035516799816e-19,0.0,2.970109958346259e-12,0.0,0.0,2.7931267462268227e-17,0.0,0.11763867886535823,2.1855612291542034e-21,0.0,7.375043228017328e-16,0.0,8.371968694893858e-06,5.988951198630827e-09,9.165856466168847e-09,8.537017275571604e-11,8.193745377468022e-09,2.3811133337653363e-10,6.457498412114101e-10,3.049759998094573e-12,7.604115251455721e-17,7.987103257716089e-17,9.089874023048065e-22,9.999046900481317e-15,7.597638376847846e-25,2.7194049572735053e-26,1.8960702280061848e-21,4.80055460262865e-24
3.623074516943585e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855514587844565,0.0,0.1764705870023798,1.6938519621422493e-39,3.961507718264496e-20,1.4202193526534547e-17,2.5061548254190846e-19,0.0,3.0592066459548496e-12,0.0,0.0,2.876050868362159e-17,0.0,0.1176385689165406,2.2847750005950716e-21,0.0,7.699932284823444e-16,0.0,8.481782439478963e-06,5.988948890617462e-09,9.300928018129075e-09,8.537012054938936e-11,8.315705883693999e-09,2.384530042675622e-10,6.584316627993402e-10,3.1400303620150138e-12,7.942228804540268e-17,8.344280096006207e-17,9.615013903376795e-22,1.0285288800219919e-14,8.164078997549151e-25,2.801199732299605e-26,1.9530972590330457e-21,5.090116359842787e-24
3.675694273471303e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555134919957625,0.0,0.17647058700228918,1.7696903882571096e-39,4.19407917617568e-20,1.4829977314203557e-17,2.618358370693613e-19,0.0,3.1496198018265634e-12,0.0,0.0,2.9601877034069276e-17,0.0,0.11763845933198062,2.3869465108875323e-21,0.0,8.034050319222327e-16,0.0,8.591231926680839e-06,5.988946589862896e-09,9.43599927809905e-09,8.537006882512747e-11,8.437664854676354e-09,2.38776913081606e-10,6.71131177376769e-10,3.231617185210248e-12,8.290026562412116e-17,8.711951086774435e-17,1.0161954236000539e-21,1.057526804513904e-14,8.763505735088705e-25,2.884206405675261e-26,2.0109690700573692e-21,5.392479993620817e-24
3.728314029999021e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555123997776216,0.0,0.17647058700219728,1.847759504521809e-39,4.4366666407613e-20,1.54759926319681e-17,2.733862007886338e-19,0.0,3.2413494090019184e-12,0.0,0.0,3.0455372386769064e-17,0.0,0.11763835011047007,2.4921191716496034e-21,0.0,8.377516832720471e-16,0.0,8.700318364757845e-06,5.988944301601856e-09,9.571070246937481e-09,8.537001758132611e-11,8.559622291121864e-09,2.3908398091939017e-10,6.838474640126423e-10,3.324520450466486e-12,8.647634377719415e-17,9.090268157141349e-17,1.0731248038016046e-21,1.0868972612084615e-14,9.397312593163022e-25,2.9684249671493506e-26,2.0696856494449866e-21,5.708009831248504e-24
3.780933786526739e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855511311178091,0.0,0.17647058700210402,1.9280916413728678e-39,4.6895482380913357e-20,1.61405003764138e-17,2.852713556641628e-19,0.0,3.3343954504882496e-12,0.0,0.0,3.132099461495712e-17,0.0,0.1176382412508047,2.6003363928657967e-21,0.0,8.730450941691682e-16,0.0,8.809042957960473e-06,5.988942018988296e-09,9.706140925498613e-09,8.536996681638623e-11,8.681578193734994e-09,2.3937508090832037e-10,6.965796497471203e-10,3.4187401405324317e-12,9.015177669907691e-17,9.479383232103503e-17,1.1323453156196095e-21,1.1166390516330495e-14,1.0066930490198292e-24,3.053855401788011e-26,2.129246985545685e-21,6.037074888340929e-24
3.833553543054457e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855510226185162,0.0,0.1764705870020094,2.0107191288496355e-39,4.95300560910694e-20,1.6823761441693658e-17,2.9749608358648836e-19,0.0,3.428757909262279e-12,0.0,0.0,3.219874359194722e-17,0.0,0.11763813275178421,2.711641582886108e-21,0.0,9.092971378628576e-16,0.0,8.91740690654467e-06,5.9889397390366744e-09,9.841211314631946e-09,8.536991652871441e-11,8.803532563217902e-09,2.396510409810963e-10,7.093269068126425e-10,3.514276238121873e-12,9.392781426704778e-17,9.879448234529644e-17,1.193913220269036e-21,1.146750981146761e-14,1.0773827647308451e-24,3.1404977047472946e-26,2.1896530666942115e-21,6.3800488520658476e-24
3.880911323929403e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555092527652753,0.0,0.17647058700192322,2.0870731129288266e-39,5.199395129222377e-20,1.745494611682548e-17,3.0879262584455094e-19,0.0,3.514809644847178e-12,0.0,0.0,3.2999085936819994e-17,0.0,0.11763803541002833,2.8144923429154126e-21,0.0,9.42753390630471e-16,0.0,9.01462709792474e-06,5.988937696541068e-09,9.962774418089423e-09,8.53698716765614e-11,8.91329018550468e-09,2.398871101200432e-10,7.208116745923866e-10,3.601384240071471e-12,9.741329460689816e-17,1.0248994487228935e-16,1.2513782342925751e-21,1.174167202365714e-14,1.144315270156125e-24,3.21951191657539e-26,2.2447407870922925e-21,6.700930138401799e-24
3.928269104804349e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855508282248338,0.0,0.1764705870018359,2.1653360864185276e-39,5.454792237539043e-20,1.8101722492571712e-17,3.2037158143603125e-19,0.0,3.601927652174309e-12,0.0,0.0,3.380925075342336e-17,0.0,0.11763793835855649,2.9199111594980573e-21,0.0,9.770043240708085e-16,0.0,9.111557005532858e-06,5.988935661664611e-09,1.008433728840724e-08,8.536982720855504e-11,9.023046567031535e-09,2.4011209627028326e-10,7.323074700556746e-10,3.689558505440125e-12,1.0098217873475701e-16,1.0627643985740189e-16,1.3108322620008482e-21,1.2018814062563924e-14,1.2145017400842722e-24,3.2995077211594165e-26,2.3005127329991098e-21,7.033663060952116e-24
3.975626885679295e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555073146256793,0.0,0.1764705870017475,2.245531617421349e-39,5.719409507934785e-20,1.8764280755763653e-17,3.3223643620551554e-19,0.0,3.690111918778177e-12,0.0,0.0,3.4629237949562884e-17,0.0,0.11763784159650192,3.0279296739224405e-21,0.0,1.0120585145143889e-15,0.0,9.208197496108955e-06,5.9889336299138985e-09,1.0205899926194959e-08,8.536978312354467e-11,9.132801708305596e-09,2.40326517839408e-10,7.438137749103806e-10,3.778799021561764e-12,1.0463536890016143e-16,1.1015507477403387e-16,1.3723172832094528e-21,1.2298927299277958e-14,1.2880571088672019e-24,3.380485115746646e-26,2.3569688958860934e-21,7.378529677399987e-24
4.0229846665542413e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555063498886524,0.0,0.17647058700165807,2.327683273719205e-39,5.99346179222597e-20,1.9442811091666604e-17,3.443906759490525e-19,0.0,3.779362432178262e-12,0.0,0.0,3.545904743309397e-17,0.0,0.11763774512300042,3.1385795264028156e-21,0.0,1.0479245134107857e-15,0.0,9.304549433805008e-06,5.988931604093248e-09,1.0327462332058973e-08,8.53697394203831e-11,9.2425556098325e-09,2.405308690647396e-10,7.553300950329828e-10,3.869105775752509e-12,1.0837376455678358e-16,1.1412695708155854e-16,1.4358755750094273e-21,1.2582003129560443e-14,1.3650988523772071e-24,3.462444098739327e-26,2.4141092672182467e-21,7.735815069092742e-24
4.0703424474291874e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855505388028637,0.0,0.17647058700156754,2.4118146229456756e-39,6.277166213543399e-20,2.0137503683986688e-17,3.5683778641415075e-19,0.0,3.869679179880043e-12,0.0,0.0,3.6298679111921677e-17,0.0,0.11763764893719048,3.251892356078973e-21,0.0,1.0846108474018157e-15,0.0,9.400613680192817e-06,5.988929587886936e-09,1.0449024506602545e-08,8.536969609792662e-11,9.352308272116414e-09,2.407256211293002e-10,7.668559593526377e-10,3.960478755311701e-12,1.1219826237104675e-16,1.1819319422531075e-16,1.5015497082264168e-21,1.2868032974228468e-14,1.4457470098698147e-24,3.5453846433515374e-26,2.471933838455661e-21,8.105807331325696e-24
4.1177002283041335e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555044290370385,0.0,0.17647058700147591,2.4979492326055922e-39,6.570742159763235e-20,2.0848548714877668e-17,3.695812532997872e-19,0.0,3.961062149375893e-12,0.0,0.0,3.714813289400046e-17,0.0,0.11763755303821308,3.367899801016022e-21,0.0,1.1221260183940759e-15,0.0,9.49639109427165e-06,5.988927576613387e-09,1.0570586450425876e-08,8.536965315503498e-11,9.462059695660003e-09,2.4091122312443514e-10,7.78390918888594e-10,4.052917947522797e-12,1.1610975623066906e-16,1.2235489363657786e-16,1.5693825440011674e-21,1.3157008279153293e-14,1.5301242053288581e-24,3.629306739465154e-26,2.5304426010532342e-21,8.488797563714099e-24
4.1650580091790796e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555034729052875,0.0,0.17647058700138327,2.5861106699994198e-39,6.874411276903239e-20,2.1576136364947745e-17,3.826245622564072e-19,0.0,4.053511328146073e-12,0.0,0.0,3.8007408687334004e-17,0.0,0.11763745742521176,3.486633498204104e-21,0.0,1.1604785036302337e-15,0.0,9.59188253247593e-06,5.988925568593838e-09,1.0692148164126082e-08,8.536961059057127e-11,9.57180988096447e-09,2.4108810314540273e-10,7.899345456545993e-10,4.146423339654381e-12,1.2010913725325037e-16,1.266131627325882e-16,1.639417230296652e-21,1.3448920514975216e-14,1.6183556691134866e-24,3.7142104333889585e-26,2.589635546460403e-21,8.885079860511393e-24
4.207680011966531e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855502614824821,0.0,0.17647058700129895,2.6672083795136216e-39,7.156528148412509e-20,2.224526637244151e-17,3.946227861390439e-19,0.0,4.137627187612191e-12,0.0,0.0,3.8789154644961386e-17,0.0,0.11763737161731437,3.59585091845391e-21,0.0,1.1957186306418643e-15,0.0,9.677581023269332e-06,5.988923768357597e-09,1.0801553510192026e-08,8.536957260517284e-11,9.670583989457104e-09,2.412401755640981e-10,8.003308826267598e-10,4.231489782971059e-12,1.23784457981072e-16,1.3052908726845529e-16,1.7043669203944575e-21,1.3714145573353612e-14,1.7011650059286582e-24,3.791462967169454e-26,2.6434941665597413e-21,9.25334411719827e-24
4.2503020147539825e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855501759047701,0.0,0.17647058700121376,2.749984088998809e-39,7.447166593015122e-20,2.292808858601653e-17,4.0686924640755066e-19,0.0,4.2226066572983325e-12,0.0,0.0,3.957885629023105e-17,0.0,0.11763728603974523,3.707325289969147e-21,0.0,1.231649974145121e-15,0.0,9.763049185988212e-06,5.988921973411944e-09,1.0910958670770375e-08,8.536953492455896e-11,9.76935709574414e-09,2.4138579821802097e-10,8.107336251851749e-10,4.317419828599273e-12,1.2753233261914703e-16,1.3452493753285932e-16,1.7711671408148538e-21,1.3981736473522116e-14,1.7872948730922503e-24,3.869510552142489e-26,2.6979069615692525e-21,9.632834173895607e-24
4.292924017541434e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855500905567735,0.0,0.17647058700112772,2.8344549785652858e-39,7.746492856222301e-20,2.3624741644151728e-17,4.193664840003017e-19,0.0,4.3084497280559074e-12,0.0,0.0,4.037651355617876e-17,0.0,0.11763720069188531,3.821079673881355e-21,0.0,1.2682786630884924e-15,0.0,9.848287639674892e-06,5.988920182281994e-09,1.1020363646290076e-08,8.536949754790789e-11,9.868129200187903e-09,2.4152524333093833e-10,8.211425011822563e-10,4.404213467230411e-12,1.313534050707564e-16,1.3860152080371533e-16,1.8398499289276924e-21,1.4251687048689967e-14,1.876842062717019e-24,3.948353182754167e-26,2.75287392524898e-21,1.00237706089442e-23
4.335546020328885e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555000543787473,0.0,0.17647058700104082,2.9206382282157962e-39,8.054674648819661e-20,2.4335364184328573e-17,4.3211703982385345e-19,0.0,4.395156390730482e-12,0.0,0.0,4.1182126375871956e-17,0.0,0.11763711557311722,3.9371371306162985e-21,0.0,1.3056108104160484e-15,0.0,9.933297001707907e-06,5.988918396080338e-09,1.11297684371781e-08,8.536946047440007e-11,9.966900303149772e-09,2.416587716416089e-10,8.315572499544112e-10,4.491870689548233e-12,1.352483174428889e-16,1.4275964434969375e-16,1.9104475019420302e-21,1.4523991148199154e-14,1.9699051293513443e-24,4.027990853553352e-26,2.808395051357329e-21,1.0426375941603528e-23
4.378168023116337e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855499205474577,0.0,0.176470587000953,3.0085510178232194e-39,8.371881143032687e-20,2.506009484303492e-17,4.451234547529533e-19,0.0,4.4827266361622295e-12,0.0,0.0,4.1995694682409576e-17,0.0,0.11763703068282524,4.055520719893864e-21,0.0,1.3436525131086559e-15,0.0,1.0018077887806517e-05,5.988916615039111e-09,1.1239173043859448e-08,8.53694237032183e-11,1.0065670404990155e-08,2.4178663289563645e-10,8.419776218301921e-10,4.58039148622931e-12,1.392177100512256e-16,1.4700011543021683e-16,1.9829922549806735e-21,1.4798642637432086e-14,2.066584402161587e-24,4.1084235590921677e-26,2.864470333651802e-21,1.084087462643916e-23
4.420790025903788e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855498358849082,0.0,0.17647058700086435,3.098210527109626e-39,8.698282968707189e-20,2.5799072255768823e-17,4.58388269630551e-19,0.0,4.571160455186343e-12,0.0,0.0,4.2817218408921875e-17,0.0,0.11763694602039533,4.17625350072801e-21,0.0,1.3824098522253848e-15,0.0,1.010263091203512e-05,5.988914838584735e-09,1.1348577466757162e-08,8.536938723354744e-11,1.0164439506068527e-08,2.4190906630239863e-10,8.524033776733764e-10,4.669775847943456e-12,1.4326222142510454e-16,1.5132374129545515e-16,2.057516759185474e-21,1.507563539772691e-14,2.166981996978868e-24,4.189651293923801e-26,2.921099765888832e-21,1.1267493047733985e-23
4.4634120286912396e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554975144961336,0.0,0.17647058700077484,3.189633935665876e-39,9.03405220949884e-20,2.6552435057042292e-17,4.719140252678096e-19,0.0,4.660457838633436e-12,0.0,0.0,4.364669748857033e-17,0.0,0.11763686158521505,4.299358531426691e-21,0.0,1.4218888929451658e-15,0.0,1.0186956686807735e-05,5.988913066810602e-09,1.1457981706292351e-08,8.536935106457461e-11,1.0263207606743402e-08,2.420263009727525e-10,8.628342884452732e-10,4.76002376535413e-12,1.4738248831247332e-16,1.557313291863249e-16,2.134053759840454e-21,1.53549633263743e-14,2.2712018282655558e-24,4.2716740526032147e-26,2.9782833418238563e-21,1.1706459513913854e-23
4.506034031478691e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855496672409626,0.0,0.1764705870006844,3.282838422967379e-39,9.379362399069728e-20,2.7320321880385027e-17,4.857032624441189e-19,0.0,4.750618777329931e-12,0.0,0.0,4.4484131854547505e-17,0.0,0.11763677737667365,4.424858869591826e-21,0.0,1.4620956846084002e-15,0.0,1.0271055822892413e-05,5.988911299907781e-09,1.156738576288418e-08,8.53693151954891e-11,1.0361974707372355e-08,2.421385563456879e-10,8.73270134778084e-10,4.85113522911882e-12,1.515791456848321e-16,1.602236863344855e-16,2.2126361745086596e-21,1.563662033661094e-14,2.3793496210181004e-24,4.354491829687739e-26,3.036021055211826e-21,1.2158004251984582e-23
4.5486560342661424e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855495832583461,0.0,0.17647058700059315,3.3778411683617024e-39,9.734388517294085e-20,2.810287135834817e-17,4.997585219071081e-19,0.0,4.8416432620984315e-12,0.0,0.0,4.532952144007685e-17,0.0,0.11763669339416197,4.552777572119238e-21,0.0,1.5030362607583018e-15,0.0,1.0354928929415675e-05,5.988909537741915e-09,1.1676789636949926e-08,8.53692796254824e-11,1.046074080831201e-08,2.4224604260013504e-10,8.837107065631063e-10,4.94311022988944e-12,1.5585282674216437e-16,1.6480161996233708e-16,2.2932970911873833e-21,1.592060035755546e-14,2.4915329225855227e-24,4.438104619737439e-26,3.0943128998074685e-21,1.2622359401983752e-23
4.633900039841045e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554941596878786,0.0,0.17647058700040802,3.57331015017567e-39,1.047429566760109e-19,2.9712512803469377e-17,5.286772705249324e-19,0.0,5.026282833124856e-12,0.0,0.0,4.704416600283975e-17,0.0,0.1176365261047995,4.815962294313605e-21,0.0,1.5871428219513597e-15,0.0,1.0521999482102803e-05,5.988906027609946e-09,1.1895596839162788e-08,8.536920937948246e-11,1.0658270012545258e-08,2.424475044525839e-10,9.0460523006694e-10,5.129650805030278e-12,1.6463378388354294e-16,1.7421744550040698e-16,2.4609876238793317e-21,1.6495505227169686e-14,2.728445423270209e-24,4.6077152169870803e-26,3.2125589576401233e-21,1.3590439029957612e-23
4.7080429878171705e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855492711942682,0.0,0.17647058700024418,3.749335537655849e-39,1.1151134311565977e-19,3.116154041248151e-17,5.547193482183216e-19,0.0,5.189686021820389e-12,0.0,0.0,4.8561391992977584e-17,0.0,0.11763638133043668,5.0529576266064065e-21,0.0,1.6627399945648074e-15,0.0,1.0666583530629305e-05,5.988902989750581e-09,1.2085908880785473e-08,8.536914924654906e-11,1.0830072364231286e-08,2.4260904485259826e-10,9.22792270103223e-10,5.294707404939694e-12,1.725277145102122e-16,1.826930686871016e-16,2.613917528420809e-21,1.7003040556522586e-14,2.9486857276834326e-24,4.7578237353883873e-26,3.3172084890166054e-21,1.4476351476475358e-23
4.782185935793296e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855491270950632,0.0,0.1764705870000777,3.9310488728149614e-39,1.1859943021737987e-19,3.265692575125769e-17,5.81602853041829e-19,0.0,5.355702187651884e-12,0.0,0.0,5.010268969120564e-17,0.0,0.11763623723137663,5.297601633036812e-21,0.0,1.7406434932790484e-15,0.0,1.0810492276960254e-05,5.988899965996551e-09,1.2276220375986703e-08,8.536909000712942e-11,1.1001871695911832e-08,2.427588180701151e-10,9.40990946155236e-10,5.462376952029655e-12,1.8066372843946932e-16,1.9143922490404737e-16,2.7736185014138036e-21,1.751751895502005e-14,3.1827570534857457e-24,4.910337902142579e-26,3.423534743716474e-21,1.5404437036916028e-23
4.856328883769421e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855489836680177,0.0,0.17647058699990864,4.1185405819417234e-39,1.2601688948504294e-19,3.419939853723942e-17,6.093411582284623e-19,0.0,5.524331282225672e-12,0.0,0.0,5.166805874699742e-17,0.0,0.11763609380446516,5.550015660190515e-21,0.0,1.8208845748092665e-15,0.0,1.0953728875197363e-05,5.988896956619486e-09,1.2466531326903407e-08,8.536903165703742e-11,1.1173668009434124e-08,2.428976746934718e-10,9.592004079748928e-10,5.632659396951708e-12,1.8904510237127282e-16,2.0046016299483218e-16,2.940269989054607e-21,1.8038908971866035e-14,3.431285461249479e-24,5.065257688729674e-26,3.531537688878101e-21,1.637597855886382e-23
