Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CO2X(24),HOCO(73),CHO2(74)
1.3123963977430732e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679348537,0.11866996602352299,0.02282156769296064,6.461809806386298e-72,1.4043694396239094e-35,8.578815253824737e-24,1.1707050471348532e-50,9.49434534116423e-36,4.3386865057297766e-82,1.1582942289374877e-13,1.2066388066586648e-69,1.1582942285370783e-13,1.5214660597107628e-47,1.1887861172489962e-46,2.744677669710181e-68,3.182445208114149e-69,3.0900532783765036e-25,1.8087983560180833e-51,6.325760945045867e-12,1.872945387098363e-13,7.498044802212981e-16,2.601848741207145e-25,9.635261629427456e-25,7.498012205419648e-16,1.6080501504274294e-21,6.473695689563256e-24,3.919374079824878e-27,1.0893335305861793e-45,7.371640170480499e-34,8.150710112936864e-45,8.668472961752369e-25,1.1396115363754476e-35,4.833625923422321e-62,1.4084627518338603e-21,3.479385825316047e-65,3.0480730951961023e-74,1.6689226988805454e-55,1.971567104364688e-46,3.674187635024296e-62,2.5379149035285145e-65,2.2542954780495995e-90,1.3831484000776501e-92
2.6247933517524876e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767869708,0.11866996601708064,0.022821567692866994,3.247339876989592e-69,1.1234999674243385e-34,3.431571033836298e-23,1.4707894021373835e-48,7.595479265753132e-35,2.180170145866046e-79,2.3165889490365625e-13,7.722493052460333e-68,2.3165889474349245e-13,2.4343466260739603e-46,1.902009893489155e-45,6.896103652412568e-66,7.996007344851152e-67,1.2360217043172106e-24,1.1525034451606265e-49,1.2651524564582983e-11,3.7458915679674143e-13,1.4996125786465271e-15,1.0406243404186739e-24,3.854101037129924e-24,1.4995995141675435e-15,6.4064736821840764e-21,5.156588683481903e-23,6.156850665307342e-26,6.843453855817021e-44,5.8973846475268246e-33,2.597136793182243e-43,3.467383260300952e-24,9.115911439951557e-35,1.2144642103417753e-59,2.8175441110325847e-21,8.742363379382115e-63,1.5317018496571665e-71,1.0636045477687032e-53,3.154508709043975e-45,4.6818705375492855e-60,6.377212867698255e-63,2.2657157562903305e-87,1.4086283332657884e-89
5.249587259771317e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677394167,0.11866996600419596,0.0228215676926797,1.6369107161789252e-66,8.98806537086244e-34,1.3726633146442294e-22,1.853468508582029e-46,6.076383693989112e-34,1.0989489719098969e-76,4.633178389871569e-13,4.942395968881588e-66,4.633178383465018e-13,3.894954484009654e-45,3.043060024900305e-44,1.7380548822910232e-63,2.0152666830137788e-64,4.94408760347676e-24,7.313419196246945e-48,2.5303051783506552e-11,7.491783929443365e-13,2.9992388292867108e-15,4.161574414937737e-24,1.5416367880394848e-23,2.9991863673179404e-15,2.542235555862605e-20,4.089873402281923e-22,9.6993893800768e-25,4.312118986181196e-42,4.718019899336152e-32,8.240625411116157e-42,1.3869479032786787e-23,7.291156206690161e-34,3.0608562277141625e-57,5.6375608609615704e-21,2.2031474307280188e-60,7.720732992541562e-69,6.750012813271804e-52,5.047214217905977e-44,5.941288784196596e-58,1.6073142662093157e-60,2.2846316343960425e-84,1.4573266999954731e-86
1.0499175075808975e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674788346,0.11866996597842659,0.02282156769230511,8.214419228440454e-64,7.190555242879823e-33,5.490925071087048e-22,2.3253135825967707e-44,4.8611056025907605e-33,5.515010499799693e-74,9.266357274088959e-13,3.163132164336606e-64,9.266357248462819e-13,6.231924321446613e-44,4.86839308179234e-43,4.3611217817873666e-61,5.056692259861435e-62,1.9776351988507717e-23,4.6028857991735336e-46,5.060610614075104e-11,1.4983568651346723e-12,5.998532586887576e-15,1.6638914704990874e-23,6.166516667648795e-23,5.998321137722672e-15,1.0009679356614187e-19,3.2164896963938957e-21,1.5209755276904033e-23,2.704839610189457e-40,3.774590577009845e-31,2.5930191177716143e-40,5.547747084184609e-23,5.830408146522336e-33,7.680237815998464e-55,1.1285010486929925e-20,5.5265743704607304e-58,3.8743881337060833e-66,4.248522003994526e-50,8.075540446767867e-43,7.476990302411193e-56,4.032912503951898e-58,3.1460162644426e-81,1.5373420617631576e-83
2.099835070788429e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276695767,0.11866996592688785,0.02282156769155593,4.064998211440526e-61,5.752607903259592e-32,2.196577945648633e-21,2.876858739980331e-42,3.8888815968744455e-32,2.7294919689932655e-71,1.853271505271301e-12,2.0244024052479295e-62,1.8532714950208864e-12,9.971067804000621e-43,7.78782370128754e-42,1.0791728834020473e-58,1.2512897201586002e-59,7.910541112053972e-23,2.850775952544031e-44,1.0121221453282943e-10,2.9967138090959606e-12,1.1997293088157856e-14,6.649666057162757e-23,2.4665819857553764e-22,1.1996434939002589e-14,3.8818990480384135e-19,2.4882794182645363e-20,2.351572891890922e-22,1.6730137181999695e-38,3.0199399624611122e-30,8.028003389539994e-39,2.2190629468047013e-22,4.660303804700109e-32,1.9004720935874017e-52,2.2609574243182964e-20,1.3667265663864424e-55,1.9172605236426074e-63,2.6313791840569176e-48,1.2920854781993838e-41,9.257677394327673e-54,9.978381346487328e-56,3.116660135695143e-78,1.6692931015173908e-80
4.1996701972034925e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765915341,0.11866996582381036,0.022821567690057575,1.9539500199150642e-58,4.602347282957144e-31,8.787839835942517e-21,3.4573256161845316e-40,3.1111003730669602e-31,1.3123364804829083e-68,3.706543065071603e-12,1.2956145660863898e-60,3.706543024070276e-12,1.5953671350245992e-41,1.245539280886787e-40,2.5941644451189696e-56,3.007886499220942e-57,3.1642165095086504e-22,1.7125199309529167e-42,2.0242443002734385e-10,5.993427695341316e-12,2.399556432566075e-14,2.6551581042743093e-22,9.866129910073405e-22,2.399203961588183e-14,1.4630860723953295e-18,1.865657186622309e-19,3.530611196045638e-21,1.005048306343033e-36,2.416346226788236e-29,2.4101115874504187e-37,8.87596417624612e-22,3.721821911291965e-31,4.568314728041231e-50,4.537735977195167e-20,3.281315789551898e-53,9.215659465220895e-61,1.580753422588621e-46,2.0673333814567115e-40,1.1112877821808287e-51,2.3980445255629624e-53,3.000334036754168e-75,1.888474954082951e-77
6.299505323618556e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764873012,0.11866996572073289,0.022821567688559218,1.6436996765253033e-57,1.3160264489657645e-30,1.867625416972327e-20,2.2186958329262126e-39,9.236070875725895e-31,1.09912465792569e-67,5.559814628947399e-12,7.356110136234716e-60,5.5598145418198454e-12,6.035591197244084e-41,4.7477376836791964e-40,1.9172673359937173e-55,2.223032506281188e-56,6.72396012460234e-22,9.40259225216078e-42,3.036366442322159e-10,8.990141579911985e-12,3.599463923303443e-14,5.635309863176035e-22,2.096523503921936e-21,3.598702139951428e-14,2.986126954173013e-18,5.142022731733916e-19,1.2611350319289806e-20,5.4904105421276576e-36,6.909848447693937e-29,1.1005871563101997e-36,1.8861001312512223e-21,1.063155693376559e-30,3.3762762557706572e-49,6.826380331597154e-20,2.4365305084947452e-52,7.738859583928063e-60,8.679164544005656e-46,7.821135902108874e-40,7.15961737210325e-51,1.7811814837627885e-52,2.345787066338044e-74,1.832622635676612e-76
8.399340450033619e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763830683,0.11866996561765542,0.02282156768706086,8.937239424215578e-57,2.775962633026001e-30,3.186259508149941e-20,9.136496859538092e-39,2.0124892922480804e-30,5.513480339212812e-67,7.413086196898263e-12,2.8290083521062477e-59,7.413086048269599e-12,1.5710592415588401e-40,1.2771564271786533e-39,8.744253047163188e-55,1.0138752490597935e-55,1.147028495757079e-21,3.359541587211985e-41,4.048488571474457e-10,1.1986855462806041e-11,4.799456685024984e-14,9.602355094335537e-22,3.5763767296305764e-21,4.798138032233638e-14,4.911871300137707e-18,1.0495351748483198e-18,3.114371812126092e-20,2.0278864137600296e-35,1.4575980762454564e-28,3.4624402859189796e-36,3.217398552052383e-21,2.240491963276454e-30,1.5398365882136267e-48,9.126890487424095e-20,1.2268317346640862e-51,4.292355903660768e-59,3.1010721342893e-45,2.035835593712086e-39,2.876314910831468e-50,8.969879182283159e-52,1.6477732123462428e-73,1.1361193570886133e-75
1.2599010702863747e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761746024,0.11866996541150045,0.022821567684064147,1.416191741416467e-55,7.582385819869914e-30,6.597740888988647e-20,7.377502579810694e-38,5.8416239042892934e-30,5.88273875387968e-66,1.1119629342362946e-11,2.1530931403957074e-58,1.111962903464914e-11,5.7655534195948624e-40,5.163411830510738e-39,8.142573145777496e-54,9.440989139626337e-55,2.3747768097180337e-21,2.0869471353956604e-40,6.072732799511937e-10,1.798028322465694e-11,7.199656024487478e-14,1.9843148504558816e-21,7.404275729788505e-21,7.19686364524022e-14,9.585181936635466e-18,2.7170213229083933e-18,1.0421969880780136e-19,1.4082173771358705e-34,3.981626321415917e-28,1.8045763465618587e-35,6.6609856228636545e-21,6.110346795131799e-30,1.4338519914003054e-47,1.3755759108231912e-19,1.797204043636399e-50,7.271234932349664e-58,1.9263965847773253e-44,7.471216987852324e-39,2.1058441039128714e-49,1.3140972948811258e-50,4.800823811714747e-72,2.481954538548707e-74
1.6798680955693873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727596613657,0.1186699652053455,0.022821567681067433,7.951101082210353e-55,1.586557454868166e-29,1.1222522901176637e-19,3.0217453562362023e-37,1.277495101376121e-29,2.945487733162367e-65,1.482617250281132e-11,8.130063058098407e-58,1.4826171979475247e-11,1.4950485402365883e-39,1.398199309057122e-38,3.7162096218323016e-53,4.308767073831041e-54,4.038873358580665e-21,7.451638845128368e-40,8.096976980124673e-10,2.3973710980344776e-11,9.600204230462123e-14,3.3687763568690994e-21,1.2592477977962502e-20,9.595360237053133e-14,1.5425035892537084e-17,5.423202987711931e-18,2.512042907084612e-19,5.052935589375388e-34,8.331724560164899e-28,5.604566250615125e-35,1.1328220673679753e-20,1.2767971666943874e-29,6.543910255677824e-47,1.8428262512061135e-19,8.876427033397579e-50,3.899073319717492e-57,6.878401608314943e-44,1.9373398524691228e-38,8.44370629976449e-49,6.492435561899722e-50,3.044460726570382e-71,1.6493991225031633e-73
2.5198021461354127e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727554920486,0.11866996479303561,0.022821567675074005,4.667651335823124e-53,5.010477966248304e-29,2.445807283251939e-19,5.2278612074906665e-36,4.249534905104252e-29,1.507912924831457e-63,2.2239258872900326e-11,1.052552078237797e-56,2.2239257732680623e-11,7.38889314308249e-39,7.004620457683579e-38,1.0910196762411587e-51,1.2649358111019525e-52,8.799881541715205e-21,7.984335029338489e-39,1.2145465185623859e-09,3.596056647149458e-11,1.4402584208126547e-13,7.308567595978804e-21,2.743510450531864e-20,1.439160152935681e-13,2.9801322839600454e-17,1.512997674737142e-17,1.036775473758988e-18,5.3073136112921264e-33,2.631537830840963e-27,3.7580140733963883e-34,2.467994157275036e-20,4.016493728894353e-29,1.921019278133281e-45,2.791655069080896e-19,2.869775962460487e-48,2.2757212493348534e-55,7.370224997421348e-43,9.574818241067791e-38,1.476048910733856e-47,2.1039167853739768e-48,3.0477118549463363e-69,3.029711319227017e-71
3.359736196701438e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727513227315,0.11866996438072573,0.022821567669080577,3.5418124091704184e-52,1.1397726284053158e-28,4.2949335403522783e-19,2.774454989475743e-35,9.88604214660393e-29,1.1385894335103237e-62,2.9652345307825945e-11,4.990701189999405e-56,2.9652343306021475e-11,2.2027300853549685e-38,2.0999209365943226e-37,6.971082003862027e-51,8.082205149588415e-52,1.5449630807427254e-20,3.471863486758338e-38,1.6193953185844206e-09,4.79474219359967e-11,1.9206765489730564e-13,1.2779277739326706e-20,4.8164573083775334e-20,1.918685181217922e-13,4.692471524950355e-17,3.101564904405444e-17,2.758568299380074e-18,2.2947163631663731e-32,5.986618148371813e-27,1.3053505171781145e-33,4.332642326148514e-20,9.105858278626684e-29,1.2273943565840317e-44,3.759371279203736e-19,1.836497176445462e-47,1.710611062428606e-54,3.204852560517562e-42,2.854387415222638e-37,7.864280287729372e-47,1.3476464088614397e-47,2.6963286143968543e-68,2.919505287395677e-70
4.199670247267463e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727471534143,0.11866996396841589,0.02282156766308715,1.7113781958952507e-51,2.167531625058287e-28,6.671605468884904e-19,9.999741491580395e-35,1.9023946180985281e-28,5.353126898879692e-62,3.706543180779919e-11,1.673666306506407e-55,3.706542869887652e-11,5.129521429669608e-38,4.91720791579882e-37,2.8858399553589187e-50,3.345761938112526e-51,2.3994647079819694e-20,1.0683449605957433e-37,2.0242440980076446e-09,5.993427737377704e-11,2.4012890611754713e-13,1.9768215284727745e-20,7.48004354990249e-20,2.3981107857926385e-13,6.587307822145947e-17,5.359583534716511e-17,5.8552276135402215e-18,7.117516959639215e-32,1.1385473192184302e-26,3.392285710399911e-33,6.728481598494428e-20,1.7261241234668737e-28,5.080908363287175e-44,4.74604014009158e-19,7.880117328947428e-47,8.381407531120142e-54,9.861884736404664e-42,6.647049788051503e-37,2.819997441036142e-46,5.786524625569645e-47,1.5745321025007815e-67,1.7665058650615847e-69
5.039604297833488e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727429840983,0.11866996355610605,0.02282156765709372,6.473681070869002e-51,3.6797470706146705e-28,9.576540945956251e-19,2.894000047004297e-34,3.252291907323077e-28,1.9390364613675527e-61,4.447851837288139e-11,4.5969684355538315e-55,4.4478513911038825e-11,1.0274506961641998e-37,9.901397909908508e-37,9.382655834310066e-50,1.0877787632875762e-50,3.4437105669873046e-20,2.6877650185410797e-37,2.4290928568084173e-09,7.192113278482357e-11,2.8821074440775764e-13,2.8258706920938514e-20,1.0734865464883657e-19,2.877436872892518e-13,8.598714189592571e-17,8.306853784834823e-17,1.0797358099920202e-17,1.8173047821876015e-31,1.9329389033008154e-26,7.401560266530766e-33,9.65600319891934e-20,2.921116140995179e-28,1.6518831920206199e-43,5.751683404154181e-19,2.70525638877269e-46,3.2351125322968582e-53,2.481090424980478e-41,1.331415209089721e-36,8.07239485738099e-46,1.987682859789982e-46,7.204544348696036e-67,8.334612503682763e-69
6.719472398965539e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727346454647,0.11866996273148644,0.022821567645106865,6.196718144698153e-50,8.511000694665665e-28,1.6971778409291275e-18,1.6248103494200602e-33,7.578335744739557e-28,1.6363864301001152e-60,5.930469169836582e-11,2.3902785079877556e-54,5.930468379316669e-11,3.087149885870069e-37,3.0044764267358313e-36,6.4953410920043025e-49,7.5299947833449115e-50,6.101560171733691e-20,1.1640795105544682e-36,3.2387903125290043e-09,9.589484352676454e-11,3.8443926789552324e-13,4.9678079932697637e-20,1.9018303151552942e-19,3.8357905045970444e-13,1.283717039828232e-16,1.6228430551764092e-16,2.7964918450013014e-17,8.163790693042174e-31,4.470859235710824e-26,2.511870623735034e-32,1.7106004133067527e-19,6.714309194777631e-28,1.143450191924616e-42,7.819905658446866e-19,2.1548273316758544e-45,3.2348031879049136e-52,1.0745828561830456e-40,4.0004709476974194e-36,4.3842529663297057e-45,1.5851725001601846e-45,9.996734737430002e-66,1.3088562928258255e-67
8.39934050009759e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072726306831,0.11866996190686692,0.02282156763312001,3.138166244829549e-49,1.6398293532252933e-27,2.6481849735753844e-18,5.946751309849272e-33,1.4654458717887058e-27,7.796484769176146e-60,7.413086528427151e-11,8.287738339188924e-54,7.413085295212969e-11,7.2765137045485306e-37,7.13555419839797e-36,2.7337772101484552e-48,3.1691308206934962e-49,9.518802878013718e-20,3.556694912949775e-36,4.048487685714565e-09,1.198685541619231e-10,4.807592451054074e-13,7.689538910201573e-20,2.966702118714864e-19,4.793746087192943e-13,1.7175356572398765e-16,2.6728998750096217e-16,5.79580135422899e-17,2.5471127178032523e-30,8.613960332285803e-26,6.392206735890264e-32,2.668250881685051e-19,1.285821901746157e-27,4.81227963768872e-42,9.964067135006117e-19,9.579401698614032e-45,1.6375560952247754e-51,3.2832874756865723e-40,9.429259152559751e-36,1.569870567811891e-44,7.054329468823645e-45,6.039141924433516e-65,8.499924748547593e-67
1.007920860122964e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727179681973,0.11866996108224748,0.022821567621133153,1.2010198359982866e-48,2.814735581452398e-27,3.8107275994075024e-18,1.730230817962242e-32,2.5204467913269057e-27,2.8670264369108406e-59,8.895703913052972e-11,2.3123565210282433e-53,8.895702138780594e-11,1.4769237975578386e-36,1.455215333668086e-35,8.998698800453215e-48,1.043137264834423e-48,1.3695568636596788e-19,8.880487435921796e-36,4.858184976350984e-09,1.4384226469042983e-10,5.771752525947421e-13,1.0976300449564578e-19,4.2680733753972636e-19,5.751303724669946e-13,2.1518097964452882e-16,3.9538180811871697e-16,1.0442186490513626e-16,6.452785723128176e-30,1.4785050734651475e-25,1.3630431161628076e-31,3.8384879272815545e-19,2.1937069851732075e-27,1.5839454016398266e-41,1.218418082335224e-18,3.2699988456515336e-44,6.313544517716676e-51,8.197928189819677e-40,1.9138729921316514e-35,4.493734360677358e-44,2.4104487485925876e-44,2.739257627205552e-64,4.13590233492336e-66
1.1759076702361691e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727096295636,0.11866996025762812,0.022821567609146297,3.912430700927426e-48,4.455783492940112e-27,5.184794232858301e-18,4.3554150336806196e-32,3.994584828503116e-27,9.041126250023473e-59,1.037832132370152e-10,5.626438440513564e-53,1.0378318910023312e-10,2.7055050067519842e-36,2.672043570084311e-35,2.5490307249793195e-47,2.954746016951208e-48,1.863181995446845e-19,1.9399213708999254e-35,5.667882184442345e-09,1.6781597511243324e-10,6.736903899609001e-13,1.4813744999872343e-19,5.805863898085161e-19,6.708463607392844e-13,2.586970334543261e-16,5.433174107107713e-16,1.7053684366709144e-16,1.4248103376298593e-29,2.3403406011953205e-25,2.57335864170776e-31,5.221201679166409e-19,3.4512437540964646e-27,4.486482817278606e-41,1.4480242968805141e-18,9.55687364884906e-44,2.0838382303756634e-50,1.7908400326790475e-39,3.505937731365654e-35,1.1159562464227629e-43,7.052097885521955e-44,1.0501538133295221e-63,1.7170339885462678e-65
1.3438944803493742e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072701290929,0.11866995943300884,0.02282156759715944,1.1308049815549256e-47,6.640926162292394e-27,6.7703577901999265e-18,9.836986627156607e-32,5.957736969281414e-27,2.543040157847262e-58,1.186093876035893e-10,1.235691396331166e-52,1.1860935608949423e-10,4.5916491780556665e-36,4.5381955531070134e-35,6.455807010346904e-47,7.483031428958743e-48,2.432747175189199e-19,3.833962841133507e-35,6.477579309997905e-09,1.917896854280804e-10,7.703070250407255e-13,1.9188283991919258e-19,7.579980468680147e-19,7.665225946179934e-13,3.024828416073197e-16,7.083039959236537e-16,2.5889370019496256e-16,2.836968289441284e-29,3.487738680604407e-25,4.4386620627681405e-31,6.816271558861004e-19,5.1113744653831564e-27,1.136185931115462e-40,1.6852245058272154e-18,2.4773150987056234e-43,6.093562675196139e-50,3.539373197619439e-39,5.950115822473636e-35,2.4920243297964737e-43,1.830207569444679e-43,3.513325372498304e-63,6.29408932497466e-65
1.511881290462579e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726929522946,0.11866995860838965,0.022821567585172585,2.948206167460936e-47,9.446944460396115e-27,8.567408646300534e-18,2.031878163871948e-31,8.478686214038976e-27,6.495337036431879e-58,1.3343556223013105e-10,2.495190289100591e-52,1.334355223556284e-10,7.339100003538053e-36,7.252174020975193e-35,1.4891055888024055e-46,1.7259715480099386e-47,3.0782485034744113e-19,6.992221768039854e-35,7.287276353021906e-09,2.1576339563750633e-10,8.670273591840939e-13,2.4086930338073877e-19,9.590345311715324e-19,8.621590924957951e-13,3.464486394828475e-16,8.88265065876187e-16,3.716404378897176e-16,5.19919841723714e-29,4.960889891480621e-25,7.139712855729338e-31,8.623591488839569e-19,7.224769483023647e-27,2.620537434032533e-40,1.9300183187393418e-18,5.789361496622763e-43,1.6008295813424253e-49,6.455053114557806e-39,9.510435800997173e-35,5.099977938085813e-43,4.282969905539158e-43,1.0410547182717736e-62,2.0588646364801902e-64
1.679868100575784e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726846136604,0.11866995778377054,0.02282156757318573,7.141041532500365e-47,1.2950801273538296e-26,1.05759573361467e-17,3.909224168693256e-31,1.1626336605754392e-26,1.552343466948323e-57,1.4826173711654143e-10,4.714945312035103e-52,1.4826168789861333e-10,1.1179537431597138e-35,1.103943110502254e-34,3.2004664828725922e-46,3.709374224099004e-47,3.7996885408537386e-19,1.1954614111038094e-34,8.096973313511575e-09,2.39737105740834e-10,9.638534529675999e-13,2.949705514868991e-19,1.183690070487181e-18,9.577558693938355e-13,3.9037747249388865e-16,1.0815294076957173e-15,5.106503204165432e-16,8.915790220746056e-29,6.800051347871984e-25,1.087017084948861e-30,1.0643073400060648e-18,9.8408458972866e-27,5.6317055338534004e-40,2.182405991184683e-18,1.2489244540313604e-42,3.904387523600226e-49,1.1036384699858632e-38,1.4487130379269422e-34,9.73761254464058e-43,9.25496171244053e-43,2.852404663389793e-62,6.42039295152571e-64
2.0158417208021943e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307266793639,0.11866995613453257,0.022821567549212017,3.3623140141660587e-46,2.2364220095665784e-26,1.5227545229964523e-17,1.2040997656471343e-30,2.00810478573574e-26,7.287521153097645e-57,1.7791408766852946e-10,1.4219511541114016e-51,1.7791401681514963e-10,2.317386384644266e-35,2.2836250044167047e-34,1.2130462956119737e-45,1.4057931306174742e-46,5.470384113440388e-19,2.989246160425487e-34,9.716366986888633e-09,2.8768452562969737e-10,1.1578297676194495e-12,4.180153129260503e-19,1.7038314868847385e-18,1.148830326903012e-12,4.781265059688074e-16,1.5009172205698607e-15,8.744417953458841e-16,2.2396300403119753e-28,1.1739612088617098e-24,2.2213257902848027e-30,1.5318135400026429e-18,1.677693442605025e-26,2.134122659431224e-39,2.7099628497841367e-18,4.671056430039772e-42,1.8293473071865833e-48,2.7597315175167923e-38,3.0030243354124155e-34,2.9629005714787854e-42,3.475286111073393e-42,1.659897551938575e-61,4.8150208333939383e-63
2.3518153410286044e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726512591185,0.11866995448529494,0.022821567525238305,1.1969836210894218e-45,3.5505011182799786e-26,2.0725161696227743e-17,3.072046834302669e-30,3.1879494959518114e-26,2.615008724279961e-56,2.0756643925873106e-10,3.602970436972707e-51,2.0756634283898475e-10,4.292736128952598e-35,4.2200332724381315e-34,3.671804365088877e-45,4.254855478217566e-46,7.444848114200005e-19,6.406446357745287e-34,1.1335760330113683e-08,3.3563194509561933e-10,1.3522473628385623e-12,5.600489683079608e-19,2.318373582195444e-18,1.3397460920157597e-12,5.655540053900245e-16,1.95505484011303e-15,1.361732751147928e-15,4.817812074739715e-28,1.8632260976049275e-24,4.014050196080098e-30,2.084072727764025e-18,2.629718775465955e-26,6.458668366224223e-39,3.2678964999544355e-18,1.3888359700971527e-41,6.480285260188044e-48,5.914750265281885e-38,5.562838694657061e-34,7.485435292568192e-42,1.037226026052997e-41,6.908002118109243e-61,2.356266883371362e-62
2.6877889612550145e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072634581846,0.11866995283605764,0.022821567501264593,3.50062231354915e-45,5.299841049401872e-26,2.706880695891842e-17,6.82984604713964e-30,4.757980671050022e-26,7.72432563723587e-56,2.3721879188628356e-10,8.034341666193497e-51,2.372186659701121e-10,7.322039610696163e-35,7.17983691178219e-34,9.422554205993302e-45,1.0917865969652568e-45,9.723083068282934e-19,1.227728289247011e-33,1.2955153343184046e-08,3.835793641395207e-10,1.5471143235090101e-12,7.201482232609465e-19,3.0272639713880727e-18,1.5305032957680475e-12,6.529197629830722e-16,2.4349485986569376e-15,1.9811270224716977e-15,9.263822327754872e-28,2.7804170294780417e-24,6.640377121780136e-30,2.721008585244933e-18,3.876028706274256e-26,1.6571335905780615e-38,3.8562071905383484e-18,3.5088228009111517e-41,1.8924302748024448e-47,1.1335365413497887e-37,9.48847049629736e-34,1.64966088204795e-41,2.6298076467249896e-41,2.3095529752488136e-60,8.888430885665424e-62
3.023762581481425e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726179045727,0.11866995118682064,0.02282156747729088,8.899313803305169e-45,7.546973833703336e-26,3.4258466657072725e-17,1.370289366513015e-29,6.773947279505246e-26,1.982316995914852e-55,2.668711455503044e-10,1.6274735251661086e-50,2.668709862085841e-10,1.1726654080209874e-34,1.1469232558085915e-33,2.1412180902672463e-44,2.4808181813434238e-45,1.2305085315159727e-18,2.1630623541564257e-33,1.4574546026103756e-08,4.315267827622832e-10,1.7424365862822256e-12,8.974359697379518e-19,3.830448428113247e-18,1.7211020721896945e-12,7.403289969320355e-16,2.9340531656171435e-15,2.738931700827383e-15,1.6373200293528702e-27,3.958116241519389e-24,1.0278544567898314e-29,3.442543212655111e-18,5.45057390308412e-26,3.765102942019284e-38,4.474894551938827e-18,7.868181485929831e-41,4.81416794861241e-47,1.9971761443461708e-37,1.51963787384524e-33,3.282413947797945e-41,5.917249199584482e-41,6.62289609655043e-60,2.8236418937824004e-61
