Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),HOCO(73),CHO2(74),S(216)
4.874987360411422e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440639944191865,0.1106792586566549,0.022482835628864262,1.774138832792662e-10,2.2686287784586205e-07,0.00014210954914317125,3.495117299841823e-05,2.464851270034684e-07,7.231159616517047e-17,0.00042308133994342824,3.597862483814329e-15,0.00025272549776310697,9.225668402435425e-12,4.316808809559914e-09,1.5593711385745015e-12,1.6543701530020705e-14,2.1741793805426326e-06,3.191912761267071e-10,0.007519233954717005,0.000638227550797056,7.022945977999229e-05,5.8650600708209095e-09,2.366160062076346e-09,2.6283851359939268e-09,1.4634794887443961e-12,3.103063804943565e-08,1.2889589772994229e-05,1.4712838661333635e-08,2.646142190199408e-06,5.038562267601914e-10,1.3146810962633266e-09,1.0855797156490809e-10,2.2712277974810677e-13,1.8542589565935087e-06,1.0415962551793161e-11,3.7001742172856157e-14,1.0938221358816807e-11,3.500111465243595e-13,9.03214520727838e-17,3.4282901248084236e-18,1.9093357205324357e-19,2.1690740753986202e-29
4.8870777781201474e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444059516699073,0.11067507181095398,0.022482007241357203,1.7905499817285906e-10,2.2840182281526932e-07,0.0001428352538908192,3.517238870382275e-05,2.482391779528235e-07,7.310782290247935e-17,0.0004240932831020701,3.641770300690766e-15,0.0002530666733169862,9.294009573375005e-12,4.356280100383815e-09,1.5715304153930754e-12,1.6698900456103e-14,2.183075479598787e-06,3.223698012937753e-10,0.007522177082712131,0.0006396456053918447,7.032487595092249e-05,5.886132747894088e-09,2.371732894683043e-09,2.634470497442484e-09,1.4671157808300872e-12,3.108965926268293e-08,1.289645044013048e-05,1.4770487948419602e-08,2.6602550230101214e-06,5.08876888535804e-10,1.3178125701653134e-09,1.0924406583695851e-10,2.2832480727254774e-13,1.8611952309712458e-06,1.0486085821748908e-11,3.732500544289792e-14,1.1067591418347174e-11,3.5216683886999784e-13,9.121996027789341e-17,3.4646731150377506e-18,1.9295992127772774e-19,2.2109520676019835e-29
4.899168195828873e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440550621046512,0.1106709069063841,0.02248117888847849,1.8070619677183713e-10,2.2994704300955078e-07,0.0001435623915294308,3.5394212254175336e-05,2.500010538942654e-07,7.391026454002931e-17,0.00042510494913250603,3.686097156130525e-15,0.0002534069120873504,9.36267498598495e-12,4.396004709239628e-09,1.5837392776952748e-12,1.6855055421902383e-14,2.1919815223341787e-06,3.2557173407572164e-10,0.0075250980053225705,0.0006410629626278328,7.04201222674284e-05,5.907220267906245e-09,2.377303764047651e-09,2.6405541517211867e-09,1.4707500856173275e-12,3.114845127336693e-08,1.2903228806632895e-05,1.4828169350804646e-08,2.6743972444268723e-06,5.139345486215702e-10,1.3209431883073214e-09,1.0993204054226747e-10,2.2952920883804697e-13,1.8681352248628763e-06,1.0556492449347351e-11,3.7650011139518735e-14,1.1198144294519443e-11,3.5432903292340795e-13,9.212507868041182e-17,3.501324141726414e-18,1.9500120015787062e-19,2.2535178942195202e-29
4.910049571766725e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440510726057365,0.11066717711887758,0.02248043340045125,1.8220092212674938e-10,2.313431124128797e-07,0.0001442180385713285,3.559437221865107e-05,2.5159344291066e-07,7.463779873596603e-17,0.0004260152111350095,3.726351956605721e-15,0.00025371232820199804,9.424751578659916e-12,4.4319741799717e-09,1.5947696202735486e-12,1.6996414284821264e-14,2.200005427322323e-06,3.284735779946626e-10,0.007527707983708709,0.000642337988984882,7.050569962596039e-05,5.926211712038529e-09,2.382315865375913e-09,2.6460279782848984e-09,1.474019266852573e-12,3.120116971342107e-08,1.2909259784421373e-05,1.4880110228089634e-08,2.6871503289362112e-06,5.185182200440761e-10,1.3237600114882733e-09,1.1055282263974178e-10,2.3061520172817093e-13,1.8743843671407364e-06,1.0620100949339296e-11,3.794400843209102e-14,1.1316659419015084e-11,3.562805713491491e-13,9.294536260773723e-17,3.534540109919182e-18,1.9685116465126392e-19,2.292422930297235e-29
4.9209309477045776e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404710158551136,0.11066346485676425,0.02247968794039209,1.8370386194311786e-10,2.3274427573504733e-07,0.00014487484262262645,3.579502279593866e-05,2.5319218932532874e-07,7.537040981651203e-17,0.00042692524777048955,3.766950566816303e-15,0.0002540169895597758,9.48709172710666e-12,4.468150208458484e-09,1.6058400728008783e-12,1.713855122193592e-14,2.2080373209960376e-06,3.313945514936134e-10,0.007530300223735295,0.0006436124524978811,7.059114106715354e-05,5.9452151517073e-09,2.3873263717777034e-09,2.6515004171017204e-09,1.47728684982704e-12,3.125370546967432e-08,1.29152256105177e-05,1.4932077411690817e-08,2.6999271401432256e-06,5.231321280691525e-10,1.3265761387655677e-09,1.1117512249093658e-10,2.3170312070362723e-13,1.8806364619812464e-06,1.0683939460840858e-11,3.823942153807776e-14,1.143614423966172e-11,3.582373852580141e-13,9.37710485899423e-17,3.567974813686851e-18,1.98713312772265e-19,2.331899510109276e-29
4.93181232364243e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440431489253119,0.11065977000428329,0.022478942508263242,1.852150383512361e-10,2.3415053815117035e-07,0.0001455328019732317,3.5996163168990654e-05,2.547973021740459e-07,7.61081180920121e-17,0.0004278350586174715,3.8078950766474385e-15,0.0002543208980658989,9.549695865489271e-12,4.504533443649819e-09,1.6169506093646636e-12,1.7281467971111823e-14,2.2160771723405467e-06,3.3433473502236926e-10,0.007532874841672966,0.000644886354112841,7.067644736592732e-05,5.964230573518694e-09,2.3923352810360157e-09,2.656971465837169e-09,1.480552839641393e-12,3.1306059941476954e-08,1.2921126992851443e-05,1.4984071042281694e-08,2.712727641318669e-06,5.277763999505342e-10,1.3293915688458782e-09,1.1179893756387701e-10,2.3279296738637777e-13,1.8868914809965856e-06,1.0748008215067225e-11,3.853625255605799e-14,1.1556604284214022e-11,3.6019947897759614e-13,9.460215932366396e-17,3.6016290237988495e-18,2.0058768746783948e-19,2.3719545553621097e-29
4.9426936995802826e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403921450725536,0.1106560924464357,0.02247819710402727,1.8673447349970348e-10,2.3556190481781303e-07,0.00014619191491964224,3.619779252583444e-05,2.564087904686255e-07,7.685094389157186e-17,0.0004287446432555096,3.849187583090996e-15,0.00025462405562085396,9.612564426926568e-12,4.541124534446227e-09,1.628101203933466e-12,1.7425166266250174e-14,2.224124950407182e-06,3.3729420915938036e-10,0.007535431953029902,0.000646159694769882,7.076161928866844e-05,5.9832579642438715e-09,2.3973425909398448e-09,2.662441122164203e-09,1.4838172418733857e-12,3.1358234521118886e-08,1.2926964634102781e-05,1.5036091261686702e-08,2.7255517958923987e-06,5.324511631457018e-10,1.3322063004381768e-09,1.124242653423472e-10,2.338847433108733e-13,1.8931493958935567e-06,1.0812307442760814e-11,3.883450358157325e-14,1.1678045097073903e-11,3.621668569547963e-13,9.543871754172266e-17,3.635503511446089e-18,2.0247433171216754e-19,2.4125950549183707e-29
4.953575075518135e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440352982142365,0.11065243206897901,0.022477451727647056,1.882621895556583e-10,2.36978380873022e-07,0.0001468521797648805,3.639991005958122e-05,2.5802666319692484e-07,7.759890756304835e-17,0.0004296540012651882,3.8908301902446164e-15,0.0002549264641204072,9.675697843491443e-12,4.577924129694745e-09,1.639291830361113e-12,1.7569647837310213e-14,2.2321806243132595e-06,3.402730546114248e-10,0.007537971672556837,0.0006474324754032274,7.084665759336109e-05,6.002297310582068e-09,2.4023482992843485e-09,2.6679093837634247e-09,1.4870800622115858e-12,3.1410230594665696e-08,1.2932739231693146e-05,1.5088138212852074e-08,2.7383995674516364e-06,5.371565453153642e-10,1.3350203322542672e-09,1.1305110332592831e-10,2.349784500015977e-13,1.8994101784733238e-06,1.0876837374314083e-11,3.9134176706687744e-14,1.1800472239281738e-11,3.6413952376136704e-13,9.628074601305712e-17,3.669599048252224e-18,2.0437328850261837e-19,2.4538280644983827e-29
4.9644564514559875e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440313999299214,0.11064878875842243,0.022476706379085845,1.897982087050209e-10,2.3839997143636193e-07,0.00014751359481842782,3.660251496843336e-05,2.5965092932284603e-07,7.835202947306351e-17,0.0004305631322281225,3.9328250093107065e-15,0.0002552281254556122,9.739096546210235e-12,4.6149328781847454e-09,1.6505224623907238e-12,1.771491441033158e-14,2.240244163241949e-06,3.432713522132824e-10,0.007540494114252029,0.000648704696941204,7.093156302971301e-05,6.021348598605694e-09,2.4073524038707345e-09,2.6733762483148682e-09,1.4903413056738045e-12,3.146204954442029e-08,1.2938451477775575e-05,1.5140212039768915e-08,2.7512709197392614e-06,5.418926743229445e-10,1.3378336630081013e-09,1.1367944903001164e-10,2.360740892050537e-13,1.9056738006311567e-06,1.0941598238348137e-11,3.943527401660999e-14,1.1923891288507479e-11,3.661174838779213e-13,9.712826754270074e-17,3.703916406124566e-18,2.0628460084881544e-19,2.4956607053087848e-29
4.97533782739384e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440275195387433,0.11064516240202193,0.02247596105830719,1.91342553152702e-10,2.3982668160894906e-07,0.0001481761583961603,3.68056064556911e-05,2.612815977863397e-07,7.911033000701704e-17,0.0004314720357269589,3.97517415859534e-15,0.0002555290415128186,9.802760965062134e-12,4.652151428643775e-09,1.661793073658673e-12,1.7860967707456747e-14,2.248315536442151e-06,3.4628918292740854e-10,0.007542999391366191,0.000649976360306239,7.101633633928459e-05,6.040411814601847e-09,2.4123549025061833e-09,2.6788417135054258e-09,1.4936009778168577e-12,3.1513692745191795e-08,1.2944102059232263e-05,1.519231288742034e-08,2.764165816652122e-06,5.466596782340601e-10,1.3406462914158047e-09,1.1430929998581188e-10,2.3717166256693765e-13,1.911940234356175e-06,1.1006590262887037e-11,3.9737797593655705e-14,1.204830783904159e-11,3.6810074188168747e-13,9.798130497158728e-17,3.738456357389546e-18,2.0820831178878184e-19,2.538100167250832e-29
4.9862192033316924e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402365692589685,0.1106415528877753,0.022475215765274965,1.9289524512281429e-10,2.4125851647348474e-07,0.000148839868820285,3.700918372975796e-05,2.62918677503407e-07,7.98738295690816e-17,0.0004323807113453764,4.017879763507117e-15,0.0002558292141736797,9.866691528978557e-12,4.689580429733403e-09,1.6731036376984828e-12,1.8007809446953386e-14,2.256394713228369e-06,3.4932662784360684e-10,0.007545487616407405,0.0006512474664148608,7.110097825561252e-05,6.059486944950621e-09,2.4173557930040454e-09,2.6843057770318427e-09,1.4968590845215022e-12,3.156516156457964e-08,1.2949691657669072e-05,1.5244440901763765e-08,2.7770842222393755e-06,5.514576853160079e-10,1.3434582161964713e-09,1.1494065374039731e-10,2.3827117165616764e-13,1.9182094517310866e-06,1.1071813675981705e-11,4.004174951781405e-14,1.2173727501785892e-11,3.700893025284876e-13,9.883988117647087e-17,3.773219674855894e-18,2.101444643873617e-19,2.5811537090091125e-29
4.997100579269545e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440198119773335,0.11063796010441733,0.02247447049995339,1.944563068589095e-10,2.426954810942914e-07,0.00014950472441927742,3.7213246004145376e-05,2.645621773661034e-07,8.064254858221939e-17,0.0004332891586680864,4.0609439565559226e-15,0.0002561286453151614,9.930888665842587e-12,4.727220530045099e-09,1.6844541279446557e-12,1.8155441343236787e-14,2.264481662980584e-06,3.5238376817870186e-10,0.007547958901145987,0.0006525180161776998,7.118548950432903e-05,6.078573975232533e-09,2.422355073183776e-09,2.689768436589237e-09,1.5001156307355783e-12,3.161645736692999e-08,1.2955220949407278e-05,1.529659622965946e-08,2.790026100700845e-06,5.562868240372457e-10,1.3462694360714954e-09,1.1557350785669717e-10,2.3937261832980655e-13,1.9244814249319377e-06,1.1137268703765591e-11,4.034713186169793e-14,1.2300155904244264e-11,3.7208317045759046e-13,9.970401906994297e-17,3.808207131606993e-18,2.120931017188033e-19,2.624828655586359e-29
5.0079819552073974e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401598457975605,0.1106343839414148,0.022473725262307,1.9602576062417483e-10,2.441375805173462e-07,0.00015017072352781964,3.741779249747645e-05,2.6621210624254044e-07,8.141650748819622e-17,0.00043419737728083444,4.104368877351636e-15,0.00025642733680955024,9.99535280248836e-12,4.765072378096097e-09,1.6958445177364404e-12,1.8303865106892297e-14,2.272576355144127e-06,3.554606852762129e-10,0.007550413356619335,0.0006537880104994893,7.126987080328538e-05,6.0976728912633045e-09,2.4273527408707868e-09,2.6952296898783264e-09,1.5033706219705149e-12,3.1667581508812074e-08,1.2960690605484804e-05,1.534877901880691e-08,2.8029914163854e-06,5.611472230668758e-10,1.349079949764295e-09,1.1620785991350088e-10,2.404760043433999e-13,1.930756126227854e-06,1.120295557153286e-11,4.0653946694912776e-14,1.2427598690513233e-11,3.7408235036321176e-13,1.0057374160021559e-16,3.843419501130298e-18,2.1405426688631412e-19,2.6691324021471427e-29
5.01886333114525e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440121746206149,0.11063082428896191,0.02247298005230064,1.9760362870162516e-10,2.455848197703142e-07,0.00015083786448674008,3.762282243348848e-05,2.678684729768901e-07,8.219572674756456e-17,0.00043510536677039983,4.148156672602741e-15,0.00025672529052446166,1.0060084364700517e-11,4.8031366223253075e-09,1.7072747803215305e-12,1.8453082444697667e-14,2.2806787592295554e-06,3.585574606060269e-10,0.00755285109313674,0.0006550574502790676,7.135412286267043e-05,6.1167836791752715e-09,2.4323487938966394e-09,2.7006895346122572e-09,1.5066240643542524e-12,3.171853533836076e-08,1.2966101291654518e-05,1.5400989417735623e-08,2.815980133789367e-06,5.660390112741262e-10,1.3518897560013328e-09,1.1684370750548e-10,2.415813312857914e-13,1.937033527980785e-06,1.1268874505032575e-11,4.096219608612912e-14,1.2556061521272425e-11,3.7608684717827586e-13,1.0144907175101596e-16,3.878857557450873e-18,2.1602800302463988e-19,2.7140724147754514e-29
5.029744707083102e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400838198810166,0.11062728103797537,0.022472234869899476,1.9918993339433237e-10,2.4703720386258515e-07,0.00015150614564295308,3.7828335041034735e-05,2.695312863893877e-07,8.298022683968667e-17,0.0004360131267245973,4.1923094961148874e-15,0.00025702250832284945,1.0125083777213646e-11,4.841413911089205e-09,1.7187448888596985e-12,1.8603095059645513e-14,2.2887888448125238e-06,3.6167417576406993e-10,0.00755527222028416,0.0006563263364093839,7.143824638512227e-05,6.135906324076772e-09,2.4373432300990597e-09,2.70614796850164e-09,1.5098759627453753e-12,3.176932020120489e-08,1.2971453668377005e-05,1.545322757574369e-08,2.828992217554955e-06,5.709623177278337e-10,1.3546988535115851e-09,1.1748104824319162e-10,2.426886011179544e-13,1.9433136026452495e-06,1.133502572798999e-11,4.1271882096029874e-14,1.2685550073774892e-11,3.7809666570186577e-13,1.0233003254165685e-16,3.914522074862178e-18,2.1801435327416754e-19,2.759656226557332e-29
5.040626083020955e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440046065711453,0.1106237540800896,0.022471489715068994,2.0078469702561227e-10,2.4849473778530585e-07,0.0001521755653494006,3.8034329554085195e-05,2.712005552763349e-07,8.377002826276341e-17,0.00043692065673227645,4.236829508789351e-15,0.00025731899206301326,1.0190351463711735e-11,4.879904892657766e-09,1.7302548164263658e-12,1.875390465096569e-14,2.2969065815336634e-06,3.6481091247198053e-10,0.007557676846928973,0.0006575946697774996,7.152224206584608e-05,6.155040811278215e-09,2.442336047321725e-09,2.711604989260482e-09,1.5131263225225057e-12,3.1819937435183075e-08,1.2976748390825425e-05,1.550549364282253e-08,2.842027632468708e-06,5.759172716959253e-10,1.3575072410258827e-09,1.181198797530638e-10,2.437978157220934e-13,1.9495963227680864e-06,1.1401409462889056e-11,4.158300678177666e-14,1.2816070041837288e-11,3.8011181072266757e-13,1.0321664702679804e-16,3.9504138280293344e-18,2.2001336080369204e-19,2.8058914420558113e-29
5.051507458958807e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400084825940705,0.11062024330765213,0.022470744587774996,2.023879419391929e-10,2.4995742651141396e-07,0.00015284612196499373,3.8240805211726356e-05,2.7287628841010373e-07,8.456515153380344e-17,0.0004378279563833231,4.2817188786214465e-15,0.000257614743598608,1.0255887846827625e-11,4.918610215210391e-09,1.7418045360161086e-12,1.8905512914147692e-14,2.3050319390984543e-06,3.679677525767833e-10,0.007560065081224682,0.0006588624512645949,7.16061105927284e-05,6.174187126737637e-09,2.4473272434144256e-09,2.717060594618404e-09,1.516375150120249e-12,3.187038836802788e-08,1.2981986108888285e-05,1.5557787769653104e-08,2.855086343459981e-06,5.809040026449003e-10,1.3603149172781157e-09,1.1876019967740706e-10,2.44908976682507e-13,1.9558816609881937e-06,1.1468025933182287e-11,4.189557220140582e-14,1.294762713582997e-11,3.8213228733832725e-13,1.0410893829629624e-16,3.9865335922202335e-18,2.2202506882023517e-19,2.852785739256761e-29
5.06238883489666e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439971069432754,0.11061674861371883,0.02246999948798359,2.039996904994371e-10,2.5142527499567365e-07,0.00015351781385455595,3.84477612581603e-05,2.7455849453914005e-07,8.536561718864786e-17,0.0004387350252686598,4.326979780698853e-15,0.0002579097647786524,1.0321693348142504e-11,4.957530526831857e-09,1.7533940205460979e-12,1.9057921540963015e-14,2.3131648872770974e-06,3.7114477805055907e-10,0.0075624370306156125,0.0006601296817459763,7.168985264644077e-05,6.193345255129187e-09,2.4523168162331725e-09,2.722514782302184e-09,1.5196224503139742e-12,3.192067432587274e-08,1.2987167467162338e-05,1.5610110107558326e-08,2.8681683155994324e-06,5.859226402393109e-10,1.3631218810049662e-09,1.194020056744167e-10,2.4602208604966864e-13,1.962169590036281e-06,1.1534875360310273e-11,4.2209580404431017e-14,1.3080227082666915e-11,3.8415810051535403e-13,1.0500692947534548e-16,4.0228821429758536e-18,2.240495205321412e-19,2.90034686373663e-29
