Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),H2OX(23),COX(50)
1.1975529370297316e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32961866689893682,0.11290951220501942,0.02172971199869966,3.2376549010196767e-10,6.6722005506744762e-10,7.243352051712224e-06,7.3720322666204608e-06,7.6034998427536669e-16,1.2474361754186964e-19,1.0924397201810313e-08,1.6029600548749908e-30,2.1537176744174596e-08,3.7440555118873579e-23,1.1343497507714713e-18,1.901892871037933e-16,4.8519563413854678e-19,1.3824797409260608e-12,8.9637691174163502e-23,0.0057517420527452541,0.0021756281601016214,1.1878845252309203e-10,2.0090526670212808e-05,8.495231451657222e-15,8.3718215963849447e-10,6.1877718395801611e-07,1.121478186336868e-09,7.087523497452137e-07,1.0594825291723736e-07,7.6545878596134623e-14,1.9292828314438046e-13,4.5917505806998164e-14,5.987346605367163e-12
1.2021080354690735e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32961072598846303,0.11290954200929341,0.021725703357610281,3.2806936490464091e-10,6.7722869940097932e-10,7.3308623235936576e-06,7.4289584184907913e-06,7.6891603981750975e-16,1.2698786632415885e-19,1.0965793936140342e-08,1.6365774906192964e-30,2.165228298889181e-08,3.7942840314615048e-23,1.1524788518641148e-18,1.9274316557186361e-16,4.9100097201753783e-19,1.3980841074866665e-12,9.1175965296715736e-23,0.0057516502231142038,0.0021835843344951427,1.1920108626881915e-10,2.0160726866558767e-05,8.5261002875414749e-15,8.41339151441987e-10,6.1967117745229296e-07,1.1295368060434312e-09,7.1290724251642021e-07,1.0725220398873467e-07,7.7278034306318148e-14,1.9474205360708079e-13,4.6513485804775934e-14,6.0334363038150859e-12
1.2066631339084154e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32960278870241988,0.11290957291891701,0.021721695649073031,3.3241427742166834e-10,6.87338489804119e-10,7.4189138123757243e-06,7.4860876517570141e-06,7.7754701315899609e-16,1.2926105224996404e-19,1.1007203058714468e-08,1.6707739681538747e-30,2.176737271110449e-08,3.8450020086291899e-23,1.1708170518784122e-18,1.953190775987436e-16,4.9685104235254731e-19,1.4137845533101555e-12,9.2734838686392407e-23,0.0057515570747086698,0.0021915384301551674,1.1961361375918236e-10,2.0230681578909405e-05,8.5569673815982799e-15,8.4549445048808817e-10,6.2056511243210423e-07,1.1376095702101813e-09,7.1707248549666128e-07,1.0856441235223552e-07,7.8014558578809978e-14,1.9656426568327161e-13,4.7114665327558903e-14,6.0796887792368195e-12
1.2112182323477573e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959485499623958,0.11290960489193021,0.021717688872752435,3.3680047139273324e-10,6.9754989661801923e-10,7.5075054912344395e-06,7.5434199050092074e-06,7.8624316879647234e-16,1.3156339259519128e-19,1.1048624541994876e-08,1.7055573442025667e-30,2.1882443442619981e-08,3.8962124349543441e-23,1.1893658032996736e-18,1.9791708736160404e-16,5.0274600444357973e-19,1.4295810567620426e-12,9.4314511713016403e-23,0.005751462649553651,0.0021994904478171806,1.2002603500017199e-10,2.0300392634144499e-05,8.5878326935648483e-15,8.4964808706037291e-10,6.2145898905277872e-07,1.1456964213570562e-09,7.2124807465497646e-07,1.0988486213224905e-07,7.875546225041037e-14,1.9839492442961718e-13,4.7721065757946653e-14,6.1261039705688272e-12
1.2157733307870992e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958692482666041,0.11290963788768635,0.021713683028314213,3.4122819115597526e-10,7.0786338978439215e-10,7.5966363284611221e-06,7.6009551168343672e-06,7.9500477140064594e-16,1.3389510515423826e-19,1.1090058356849438e-08,1.7409355536579896e-30,2.1997492751233458e-08,3.9479183081026308e-23,1.2081265623756067e-18,2.005372585674035e-16,5.0868601754149583e-19,1.445473595308322e-12,9.5915185968585971e-23,0.0057513669883608723,0.0022074403882142457,1.204383499953943e-10,2.0369861869091758e-05,8.6186962034004134e-15,8.5380009391262652e-10,6.2235280747049131e-07,1.1537973045263173e-09,7.2543400596476563e-07,1.1121353735353908e-07,7.9500756185630424e-14,2.0023403539529162e-13,4.8332708431896189e-14,6.1726818167433781e-12
1.220328429226441e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957899815168629,0.11290967186681103,0.021709678115425304,3.4569768164736339e-10,7.1827943888634421e-10,7.6863052879105577e-06,7.6586932258170534e-06,8.0383208581316769e-16,1.3625640824982689e-19,1.1131504472578509e-08,1.7769166100608616e-30,2.2112518240588151e-08,4.0001226318043334e-23,1.2271007891466244e-18,2.0317965445821313e-16,5.1467124084802195e-19,1.4614621455545054e-12,9.7537064269757505e-23,0.0057512701305697843,0.0022153882520770554,1.2085055875023056e-10,2.0439091129618929e-05,8.6495579240695351e-15,8.5795050475549513e-10,6.2324656784413044e-07,1.161912167413409e-09,7.2963027540327683e-07,1.1255042194856549e-07,8.0250451233725223e-14,2.0208160444885037e-13,4.89496152457601e-14,6.2194222566607942e-12
1.224883527665783e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957107493054788,0.11290970679116238,0.021705674133753766,3.5020918840003043e-10,7.2879851317118267e-10,7.7765113294386461e-06,7.716634170539992e-06,8.1272537704350931e-16,1.3864752073432205e-19,1.1172962856941472e-08,1.8135086060799667e-30,2.2227517550026956e-08,4.0528284158176849e-23,1.2462899474512766e-18,2.0584433781654349e-16,5.2070183351576039e-19,1.4775466832835789e-12,9.918035066031296e-23,0.0057511721143872849,0.002223334040134009,1.2126266127343648e-10,2.0508082269749872e-05,8.68041781272257e-15,8.6209935199174374e-10,6.2414027033648082e-07,1.1700409587118202e-09,7.3383687895253049e-07,1.138954997647609e-07,8.1004558189113633e-14,2.0393763746367343e-13,4.957180764579845e-14,6.2663252292974817e-12
1.229438626105125e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956315512366519,0.11290974262379254,0.021701671082968776,3.5476295754364543e-10,7.3942108157087995e-10,7.8672534093294712e-06,7.7747778895847189e-06,8.2168491026583654e-16,1.4106866199558429e-19,1.1214433476183207e-08,1.8507197139927315e-30,2.2342488354435642e-08,4.106038675892614e-23,1.265695504928577e-18,2.0853137097069365e-16,5.2677795464820043e-19,1.4937271834931132e-12,1.0084525041361282e-22,0.0057510729768262027,0.0022312777531112607,1.2167465757037086e-10,2.0576837150792848e-05,8.7112758431476644e-15,8.6624667070373066e-10,6.2503391511039089e-07,1.1781836294373087e-09,7.3805381259900638e-07,1.152487545716438e-07,8.1763087884021754e-14,2.0580214083114596e-13,5.0199306857616679e-14,6.3133906736371977e-12
1.2339937245444668e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32955523869261044,0.11290977932891054,0.021697668962740606,3.5935923580379972e-10,7.5014761274719631e-10,7.9585304807118098e-06,7.8331243215321654e-06,8.3071095081587847e-16,1.4352005196928503e-19,1.1255916295060358e-08,1.8885581861664255e-30,2.2457428364078026e-08,4.159756433734898e-23,1.2853189330549937e-18,2.1124081580012225e-16,5.3289976329972879e-19,1.5100036204318699e-12,1.0253197003503384e-22,0.0057509727537425693,0.0022392193917327849,1.2208654764755461e-10,2.0645357640496085e-05,8.7421320487273516e-15,8.7039249744683301e-10,6.2592750233072638e-07,1.1863401335562976e-09,7.4228107233272981e-07,1.166101700677682e-07,8.2526051146656298e-14,2.0767512133707034e-13,5.0832134968982333e-14,6.3606185286083997e-12
1.2385488229838087e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954732560007322,0.11290981687184602,0.02169366777274059,3.6399827050133368e-10,7.6097857511469651e-10,8.0503414939653409e-06,7.8916734049632559e-06,8.398037641877947e-16,1.4600191113915581e-19,1.129741127686742e-08,1.9270323555399534e-30,2.2572335324423336e-08,4.2139847169707483e-23,1.3051617071507739e-18,2.1397273374080536e-16,5.3906741847564166e-19,1.5263759676352831e-12,1.0424071726439274e-22,0.0057508714798717459,0.0022471589567204303,1.2249833151658253e-10,2.0713645612229882e-05,8.7729863849003113e-15,8.7453686637197392e-10,6.2682103216683863e-07,1.1945104255837765e-09,7.4651865414851185e-07,1.1797972988751065e-07,8.3293458726802063e-14,2.0955658563198393e-13,5.147031355098652e-14,6.4080087332283318e-12
1.2431039214231506e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32953941580982626,0.11290985521901432,0.021689667512641078,3.686803095517074e-10,7.7191443685353772e-10,8.1426853971164775e-06,7.9504250784595279e-06,8.4896361603104045e-16,1.4851446054108909e-19,1.1338918383462703e-08,1.9661506361062573e-30,2.2687207015966048e-08,4.2687265591117981e-23,1.3252253063722222e-18,2.1672718579060741e-16,5.4528107913215555e-19,1.54284419796001e-12,1.0597170107835517e-22,0.0057507691888634043,0.0022550964487939771,1.2291000918460424e-10,2.0781702944176974e-05,8.8038388111174949e-15,8.786798144189472e-10,6.2771450478736131e-07,1.202694462020796e-09,7.5076655404579588e-07,1.1935741760769569e-07,8.4065321421388712e-14,2.1144654089326342e-13,5.2113863640408551e-14,6.4555612265416138e-12
1.2476590198624925e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32953150928669195,0.11290989433788251,0.021685668182115446,3.7340560146440519e-10,7.829556659597916e-10,8.2355611362238276e-06,8.0093792806036695e-06,8.5819077214722831e-16,1.510579217788508e-19,1.1380437575294078e-08,2.005921523395308e-30,2.2802041254038506e-08,4.3239849995205009e-23,1.3455112137567895e-18,2.1950423251467471e-16,5.515409041764203e-19,1.559408283618169e-12,1.077251316928307e-22,0.0057506659133154323,0.0022630318686711844,1.2332158065868914e-10,2.0849531518549338e-05,8.8346893876291812e-15,8.8282138093935768e-10,6.286079203619261e-07,1.210892202806398e-09,7.550247680271486e-07,1.207432167540602e-07,8.4841650043731622e-14,2.133449948230332e-13,5.276280754493944e-14,6.5032759475071598e-12
1.2522141183018344e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952360599651059,0.11290993419693671,0.021681669780838027,3.7817439534225268e-10,7.9410273027084389e-10,8.3289676557535877e-06,8.0685359499801202e-06,8.6748549848699066e-16,1.5363251702344914e-19,1.1421968811424547e-08,2.0463535949576816e-30,2.291683588861658e-08,4.3797630833759441e-23,1.366020916233381e-18,2.2230393405080022e-16,5.578470524665307e-19,1.5760681962104224e-12,1.0950122056535345e-22,0.0057505616848067612,0.0022709652170678487,1.2373304595334914e-10,2.0917133220836086e-05,8.8655380717629712e-15,8.869616015104957e-10,6.2950127906557205e-07,1.2191036079675968e-09,7.5929329209986222e-07,1.2213711080755741e-07,8.5622455297018007e-14,2.1525195481255968e-13,5.3417167061883046e-14,6.5511528351817193e-12
1.2567692167411763e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32951570590610851,0.11290997476565007,0.021677672308484126,3.8298694088078037e-10,8.0535609746684095e-10,8.4229038989449032e-06,8.1278950251756117e-06,8.7684806114684193e-16,1.5623846901400232e-19,1.1463512049557655e-08,2.0874555108487088e-30,2.3031588804118567e-08,4.436063861640055e-23,1.386755904599449e-18,2.2512635011478975e-16,5.6419968281153859e-19,1.5928239067579726e-12,1.1130018039744952e-22,0.0057504565339291909,0.0022788964946978507,1.2414440507774399e-10,2.0984509939054498e-05,8.8963847961018702e-15,8.9110051436596696e-10,6.3039458107194292e-07,1.2273286389601462e-09,7.6357212227616627e-07,1.2353908321050282e-07,8.6407747937438442e-14,2.1716742875275978e-13,5.4076962929497853e-14,6.5991918286812014e-12
1.2613243151805182e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950780898326915,0.11291001601445207,0.021673675764729963,3.8784348836765368e-10,8.1671623512671593e-10,8.5173688081649718e-06,8.1874564447797166e-06,8.8627872636603829e-16,1.5887600107794831e-19,1.1505067246062693e-08,2.1292360141132026e-30,2.3146297919197696e-08,4.492890391024212e-23,1.4077176735750575e-18,2.2797154000585626e-16,5.7059895397146665e-19,1.6096753857344985e-12,1.1312222513698979e-22,0.0057503504903182031,0.0022868257022732007,1.2455565803874917e-10,2.1051663563025422e-05,8.9272296550214623e-15,8.9523816168506283e-10,6.3128782655417881e-07,1.2355672614025297e-09,7.6786125457087802e-07,1.2494911737256161e-07,8.7197538771580887e-14,2.1909142526781161e-13,5.4742217681435658e-14,6.6473928669982797e-12
1.26587941361986e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32949991519670258,0.11291005791469863,0.021669680149252663,3.9274428868198045e-10,8.2818361075981955e-10,8.6123613252544844e-06,8.2472201473853957e-06,8.9577776052344169e-16,1.6154533713020357e-19,1.1546634355999709e-08,2.1717039312707462e-30,2.3260961186528434e-08,4.5502457339562582e-23,1.4289077218226171e-18,2.3083956261197033e-16,5.770450246573211e-19,1.6266226030969493e-12,1.1496756998052982e-22,0.005750243582682826,0.0022947528405040931,1.249668048538233e-10,2.1118595983686231e-05,8.9580726161899947e-15,8.9937458023753463e-10,6.321810156921442e-07,1.2438194405911963e-09,7.7216068500335393e-07,1.263671966765798e-07,8.7991838455105881e-14,2.210239524620538e-13,5.5412953503347467e-14,6.6957558892249557e-12
1.270434512059202e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.329492024516018,0.11291010043864326,0.021665685461730252,3.9768959329365632e-10,8.3975869179126392e-10,8.7078803918632848e-06,8.307186071589511e-06,9.0534543013438289e-16,1.6424670166861571e-19,1.1588213333144346e-08,2.2148681728015423e-30,2.3375576592586851e-08,4.6081329585478946e-23,1.4503275519020311e-18,2.3373047641519503e-16,5.8353805353110431e-19,1.6436655283149827e-12,1.1683643137563635e-22,0.0057501358388345547,0.0023026779100989432,1.2537784553462141e-10,2.1185309092401523e-05,8.9889135669120037e-15,9.035098088520405e-10,6.3307414866388616e-07,1.2520851423543763e-09,7.764704095984072e-07,1.2779330448426041e-07,8.8790657694448108e-14,2.2296501884588347e-13,5.6089190692027943e-14,6.7442808345597329e-12
1.2745341006546098e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948492553451553,0.11291013922122378,0.021662091036096075,4.0217862693391159e-10,8.5026873914103494e-10,8.7942968770282954e-06,8.361328252093799e-06,9.1401523647941996e-16,1.667055001444807e-19,1.1625644519817041e-08,2.2543187800729503e-30,2.3478687899535319e-08,4.6606887598484232e-23,1.46980310749487e-18,2.363519188241999e-16,5.8942205986285594e-19,1.659085965625254e-12,1.1853869318667511e-22,0.0057500381766942528,0.0023098087046346033,1.2574769140740421e-10,2.124516494155708e-05,9.0166688355627671e-15,9.0723053469419193e-10,6.3387792046057547e-07,1.2595358120200258e-09,7.8035795995939519e-07,1.2908365211759155e-07,8.9513468166698043e-14,2.2471928752627401e-13,5.6702526884329319e-14,6.7880916792119764e-12
1.2786336892500177e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32947782902392225,0.11291017846820942,0.021658497361611701,4.0670409737634938e-10,8.6086674721175897e-10,8.8811382390064797e-06,8.4156341376035593e-06,9.2274104800272537e-16,1.6919058854748313e-19,1.1663085245009259e-08,2.2943473109945413e-30,2.3581757414387706e-08,4.7136801196360451e-23,1.4894671076271444e-18,2.3899199222152609e-16,5.953443463989665e-19,1.6745838783156224e-12,1.2026033929955356e-22,0.0057499398781117412,0.0023169378246615112,1.2611745132987832e-10,2.1304846057907193e-05,9.0444225930851599e-15,9.1095036138262401e-10,6.3468164703829177e-07,1.2669973900150872e-09,7.8425384247979875e-07,1.3038047720135894e-07,9.0239955984184838e-14,2.2648048717481476e-13,5.7320354246827447e-14,6.832033587806987e-12
1.2827332778454256e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32947073496384405,0.11291021816112823,0.021654904438044156,4.1126618916753996e-10,8.7155305673915449e-10,8.9684037071383378e-06,8.4701036833660295e-06,9.3152305926503056e-16,1.7170213179379125e-19,1.1700535472452459e-08,2.334960437685399e-30,2.3684783738602672e-08,4.7671092862459176e-23,1.5093206558882542e-18,2.4165073841853865e-16,6.0130502870227946e-19,1.6901592432322283e-12,1.2200153011289043e-22,0.0057498409616063336,0.00232406527069259,1.2648712531704172e-10,2.1364353818566125e-05,9.0721746100332576e-15,9.1466931402352017e-10,6.3548532853282144e-07,1.2744698525909493e-09,7.881580542701219e-07,1.3168376758393697e-07,9.0970128841849732e-14,2.282486239356951e-13,5.7942686443312452e-14,6.8761065161509723e-12
1.2868328664408334e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32946364333441047,0.11291025828203018,0.021651312265160975,4.1586508724015271e-10,8.8232800848656183e-10,9.0560925114182099e-06,8.5247368446321476e-06,9.4036146490879732e-16,1.7424029520814786e-19,1.1737995165096089e-08,2.3761648885657332e-30,2.378776549523593e-08,4.8209785116634097e-23,1.5293648584861733e-18,2.443281989735756e-16,6.0730422230352145e-19,1.7058120369719653e-12,1.2376242685181449e-22,0.0057497414451753437,0.0023311910432396985,1.2685671336845868e-10,2.1423689599330169e-05,9.099925087334019e-15,9.1838742991411125e-10,6.3628896506967983e-07,1.2819531830827053e-09,7.920705924423809e-07,1.3299351111306628e-07,9.170399468191005e-14,2.3002370572468137e-13,5.856954055789194e-14,6.9203104197824277e-12
1.2900390675912648e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294580988029796,0.11291028994669113,0.021648503426033975,4.1948755640717255e-10,8.9081686108604358e-10,9.1249665725948909e-06,8.5675782681225558e-06,9.4731321919438844e-16,1.7624399659759348e-19,1.1767298166468251e-08,2.408806468960294e-30,2.3868273405170736e-08,4.8634166067215466e-23,1.545174579976996e-18,2.4643525204183253e-16,6.1202297591321881e-19,1.7181076964466386e-12,1.2515342380969049e-22,0.0057496632087432088,0.0023367627927128451,1.2714570045499661e-10,2.146997589464051e-05,9.1216272260195928e-15,9.2129472712481491e-10,6.3691744088910755e-07,1.287813300310849e-09,7.9513630591224136e-07,1.3402232281042806e-07,9.2280514095745936e-14,2.3141680401678598e-13,5.9062953602714225e-14,6.9549725968207383e-12
1.293245268741696e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32945255573734533,0.11291032185431511,0.021645695045808329,4.2313274018674856e-10,8.9936030297549489e-10,9.1940987281207363e-06,8.610519717804336e-06,9.5429967922427146e-16,1.7826416095703063e-19,1.1796606915674255e-08,2.4418171499166352e-30,2.394875258664626e-08,4.9061263226093261e-23,1.5611021243852395e-18,2.4855379662028615e-16,6.1676541073058507e-19,1.7304506891893954e-12,1.2655665081665847e-22,0.0057495846242315001,0.0023423335191606284,1.2743463500134659e-10,2.1516158495983677e-05,9.1433283070166288e-15,9.2420153996621237e-10,6.3754588936133372e-07,1.2936800432302441e-09,7.9820710904587847e-07,1.3505506831516057e-07,9.2859300638024321e-14,2.3281415728243442e-13,5.9559149974605876e-14,6.9897148362585155e-12
