Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
1.8781496287069813e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758677123,0.11866996510801231,0.022821567679652575,0.0,5.7993509492281471e-33,1.3737963287230292e-19,4.2565798620924477e-37,1.6931633659020998e-29,4.0514448285510643e-65,1.6576164760670246e-11,1.2570563009406194e-57,1.6576164171947195e-11,2.0654767836431218e-39,1.406697124685655e-38,5.20073770887636e-53,6.029989559719328e-54,4.8965773400504983e-28,7.0575151336235314e-45,9.0526954301663281e-10,2.6803423724259262e-11,1.0735468485389986e-13,4.1470022225548982e-21,1.5390658887933283e-20,1.0726597038410551e-13,2.3423470034033775e-17,1.2993743300341012e-17,6.4030601523038153e-19,1.6730078012953474e-29,1.4674591763993084e-33,1.0867393404479995e-27,7.6335759460498589e-50,9.1580152834260154e-47,1.935852481468627e-49
2.6294094821799327e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479727,0.11866996473923114,0.022821567674291891,0.0,2.1230433867522583e-32,2.6431846828828535e-19,4.7194110139252289e-36,4.6327905223701315e-29,1.1484371074323625e-63,2.3206630747101073e-11,1.1124213796309656e-56,2.3206629615031099e-11,7.9447119323862988e-39,5.4495067832788029e-38,9.0943389081103938e-52,1.0544025762877612e-52,1.2918828338054608e-27,3.8720857631106397e-44,1.2673773331247603e-09,3.7524793205873736e-11,1.5033018134609854e-13,7.9674306150023294e-21,2.9594414376130459e-20,1.5015295121572675e-13,3.9227375713990612e-17,2.9955181539295554e-17,2.0712343830104085e-18,4.4133681457335252e-29,1.0566227704015977e-32,2.8707551799491094e-27,6.0973142684132283e-49,1.601304637240889e-45,3.8164106590381547e-48
3.380669335652884e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727512188224,0.11866996437044998,0.022821567668931207,0.0,5.509254282355989e-32,4.3366706030278968e-19,2.1668300730787786e-35,9.7664617781027947e-29,7.6076797607515917e-63,2.9837096771528665e-11,4.5975712044195686e-56,2.983709491497406e-11,2.1103128087995913e-38,1.448903528121868e-37,5.0573325858521462e-51,5.8634113132983127e-52,2.6766033325874371e-27,1.2796561755458328e-43,1.6294851067228581e-09,4.8246162666020299e-11,1.9332819840767787e-13,1.3055245109574185e-20,4.8532727526882312e-20,1.9302851635445967e-13,5.6752668652461008e-17,5.5219793718664831e-17,4.873202618281905e-18,9.1427809941578327e-29,3.9388848875718252e-32,5.954084634094671e-27,2.4749853774624258e-48,8.90449363398312e-45,2.1101549502728481e-47
4.131929189125835e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727474896709,0.11866996400166883,0.022821567663570522,0.0,1.17865772192123e-31,6.4543842224384577e-19,7.0858938490217743e-35,1.7682718026248564e-28,3.2724674621533762e-62,3.6467562833938884e-11,1.4056526986062194e-55,3.6467560071791327e-11,4.576505079417697e-38,3.1474414905769454e-37,1.9069863529851968e-50,2.210904373261998e-51,4.7991073644239075e-27,3.2836402181700851e-43,1.9915928638126662e-09,5.8967532104704329e-11,2.3634995231245713e-13,1.9407159934671042e-20,7.2204529804512616e-20,2.3589266991449046e-13,7.5282611487590198e-17,8.8992421944640271e-17,9.5540046161966848e-18,1.6390953813662581e-28,1.105213374155989e-31,1.0685796923595572e-26,7.4267942787748869e-48,3.3575404517555362e-44,8.096630563959346e-47
4.883189042598786e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307274376052,0.1186699636328877,0.022821567658209838,0.0,2.2266539259169637e-31,8.9964210680215706e-19,1.9026097013160994e-34,2.8987974936384308e-28,1.1052488904913815e-61,4.309802893431997e-11,3.6006012691788688e-55,4.3098025085488162e-11,8.7224536318905556e-38,6.0122950765904744e-37,5.7653511006817779e-50,6.6840690037189155e-51,7.8190625098399025e-27,7.2040781846325869e-43,2.353700604394766e-09,6.9688901521929821e-11,2.7939641439214632e-13,2.7019890341592436e-20,1.0060906811398514e-19,2.7874541529553511e-13,9.4363371492148919e-17,1.3119920865957737e-16,1.6637942681652663e-17,2.6702299071354106e-28,2.6146081124254905e-31,1.742575171729934e-26,1.8577223302589128e-47,1.0150443835018297e-43,2.5342987203970218e-46
6.385708749544689e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727363022183,0.1186699628953255,0.02282156764748847,0.0,6.2017307260799555e-31,1.5353639177433764e-18,9.516185153953715e-34,6.4011007388021567e-28,8.3072649484515645e-61,5.6358961248955316e-11,1.691011238841442e-54,5.6358954683524224e-11,2.4554710900869413e-37,1.7020555351632304e-36,3.5519510210137893e-49,4.1177791941902306e-50,1.714047213190333e-26,2.556971234706144e-42,3.0779160360361768e-09,9.1131640292017623e-11,3.6556607320395131e-13,4.6015817745794936e-20,1.7161408474906202e-19,3.644166928511175e-13,1.3341777706308896e-16,2.3979036810114483e-16,3.9888393199372209e-17,5.8521952606526889e-28,1.0503403191680233e-30,3.8263387095537122e-26,8.2312521978051152e-47,6.2530526698738148e-43,1.7296692671423638e-45
7.888228456490592e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072728843916,0.11866996215776336,0.022821567636767102,0.0,1.394795898668617e-30,2.3408610865069828e-18,3.257546692664094e-33,1.1969285322119678e-27,3.7157592751835733e-60,6.9619893715349333e-11,5.5459412757834186e-54,6.9619883709090762e-11,5.5567471452156624e-37,3.8715434683057687e-36,1.400070525570325e-48,1.6230498444555618e-49,3.1913044458792067e-26,6.8995097691772562e-42,3.8021314016478716e-09,1.125743789763105e-10,4.5184232845461532e-13,7.0017152952885625e-20,2.6154285625796945e-19,4.5004237356335098e-13,1.7264292045754127e-16,3.7831218565481113e-16,7.8554152565042944e-17,1.0893528948791355e-27,3.0670778629635875e-30,7.1350555897955293e-26,2.6073370312673284e-46,2.4646180383161188e-42,7.1318794892811789e-45
9.390748163436495e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727213856131,0.11866996142020129,0.022821567626045734,0.0,2.7400357283305295e-30,3.3161404797983241e-18,9.0265377022848715e-33,2.0114644612485061e-27,1.3006258109192542e-59,8.2880826333413293e-11,1.4881564442430365e-53,8.2880812162192701e-11,1.0961674013352356e-36,7.6632066616618504e-36,4.3861763613763184e-48,5.0845701895062438e-49,5.3469713106264908e-26,1.5773651501677317e-41,4.5263467012302037e-09,1.3401711757483596e-10,5.3822926092991224e-13,9.899682290644072e-20,3.7039033838125382e-19,5.3562248292900712e-13,2.1169642330501386e-16,5.4329242505017131e-16,1.3642443196885714e-16,1.824787655163138e-27,7.4108278465526227e-30,1.1972299792721954e-25,6.8201603923222435e-46,7.7207748121721473e-42,2.3039726861162106e-44
1.0893267870382397e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727139273097,0.11866996068263927,0.022821567615324365,0.0,4.8977540505057591e-30,4.4611971972383603e-18,2.1840688928167182e-32,3.1344081640934766e-27,3.9321968225242542e-59,9.6141759103060208e-11,3.5115566770353167e-53,9.6141740042831192e-11,1.9655154222297859e-36,1.3762942884914468e-35,1.1923035596743588e-47,1.3821020394444034e-48,8.312387541284531e-26,3.2263492910252416e-41,5.2505619347830782e-09,1.5545985608762052e-10,6.2472989930269164e-13,1.3292818574357793e-19,4.9815165873281946e-19,6.2115704590388205e-13,2.5076328718060876e-16,7.3125785737078554e-16,2.1676259487975901e-16,2.8361723035798197e-27,1.5768277990705308e-29,1.8639064152941739e-25,1.5768015324826622e-45,2.0986250728336783e-41,6.4289620921264072e-44
1.2395787577328299e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727064690057,0.11866995994507733,0.022821567604602997,0.0,8.1540329133806845e-30,5.7760281535994991e-18,4.7733648613903863e-32,4.6151304128325422e-27,1.0663054361976701e-58,1.0940269202420586e-10,7.523148705083062e-53,1.094026673510063e-10,3.2805988943447646e-36,2.2978577604475332e-35,2.9155913137583889e-47,3.3795888156246629e-48,1.2214655882001796e-25,6.0731489583174761e-41,5.9747771023062737e-09,1.7690259451468965e-10,7.1134675356617962e-13,1.7178546935508871e-19,6.4482211026030088e-19,7.0664608668915336e-13,2.8996842132817162e-16,9.3937637325828126e-16,3.2225172955108346e-16,4.166662988794369e-27,3.0480211309877463e-29,2.7428510650419189e-25,3.326679411452943e-45,5.1315170493363801e-41,1.6028486528815224e-43
1.3898307284274201e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726990107023,0.11866995920751545,0.022821567593881629,0.0,1.2833137177838525e-29,7.2606351199066861e-18,9.5945223597186606e-32,6.5022277681134773e-27,2.6386040366137729e-58,1.2266362509676699e-10,1.4888284271486841e-52,1.2266359408671915e-10,5.1743400163062889e-36,3.6225800793206725e-35,6.5274838348132667e-47,7.5659985585873388e-48,1.7178193718568259e-25,1.0695196373407777e-40,6.6989922037996948e-09,1.9834533285606846e-10,7.9808214539332504e-13,2.1554343715122132e-19,8.1039702664998835e-19,7.9208962917593549e-13,3.2922602696543689e-16,1.1654265088922383e-15,4.5517529548356325e-16,5.8584598743697636e-27,5.4551852061670129e-29,3.8629201508536846e-25,6.5151661807654181e-45,1.1487735016577926e-40,3.6277558838784643e-43
1.6903346698166008e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726840940921,0.11866995773239189,0.022821567572438889,0.0,2.7951870369164932e-29,1.0739178949674138e-17,3.2063515072934894e-31,1.1692314167116538e-26,1.3906521370494943e-57,1.4918549169579765e-10,4.8802776949379963e-52,1.4918544584076776e-10,1.1312254177374384e-35,7.9032818293502447e-35,2.7266204812775291e-46,3.1601257291885126e-47,3.078992639479146e-25,2.8458604316542945e-40,8.1474222086973995e-09,2.4123080928185698e-10,9.7191682665996706e-13,3.1765978932721912e-19,1.1982411961927254e-18,9.6284031634007729e-13,4.0770594775881127e-16,1.6631320145300879e-15,8.1161132177927424e-16,1.0495664541005172e-26,1.46620354964457e-28,6.9432721485326556e-25,2.1174377291449837e-44,4.7977180960099666e-40,1.5065297157417637e-42
1.9607882170668634e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726706691415,0.11866995640478092,0.022821567553140423,0.0,5.0461423630155506e-29,1.4450506888471603e-17,7.9002004622019073e-31,1.8245452791750964e-26,4.7184945291909978e-57,1.7305517215192077e-10,1.1952966910729829e-51,1.7305511046161574e-10,2.0481419619135888e-35,1.4275206771250074e-34,7.8964976145115081e-46,9.1512985825127914e-47,4.791807912873542e-25,5.9849345892193302e-40,9.4510089872840065e-09,2.7982773777225942e-10,1.1287921944343049e-12,4.2607158081162381e-19,1.6119065402670571e-18,1.1163605734178921e-12,4.780374688420179e-16,2.1538710992812651e-15,1.2449894519126351e-15,1.6327349373587011e-26,3.0690022492593454e-28,1.0832542335045603e-24,5.1771054944979367e-44,1.3892545630927658e-39,4.3088055337900634e-42
2.231241764317126e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726572441882,0.11866995507717015,0.022821567533841958,0.0,8.4377586598980601e-29,1.871190572719161e-17,1.713847034490819e-30,2.6879281559722145e-26,1.3446931091515187e-56,1.9692485309731881e-10,2.5983462026954821e-51,1.9692477322772377e-10,3.4338737447434235e-35,2.3872211513418658e-34,1.9661648394522614e-45,2.278444798872497e-46,7.0413196545186326e-25,1.1425023175001201e-39,1.0754595551934771e-08,3.1842466598541729e-10,1.2860774957476865e-12,5.499702656831201e-19,2.0867484104490212e-18,1.2697337925957432e-12,5.4823661470068332e-16,2.6763162915106654e-15,1.7935746599710181e-15,2.3981993019040894e-26,5.7895979498765898e-28,1.5956754707235017e-24,1.125295010205491e-43,3.4586512412650333e-39,1.0590502925988505e-41
2.5016953115673887e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726438192331,0.11866995374955962,0.022821567514543492,0.0,1.3299146088558788e-28,2.3523368049797331e-17,3.3765248818998629e-30,3.7881105516054134e-26,3.358625192898462e-56,2.2079453453150003e-10,5.1587982786555069e-51,2.2079443413910467e-10,5.4259043387954294e-35,3.7620937586009733e-34,4.3679699989801923e-45,5.0613866342348962e-46,9.898846130962194e-25,2.0241659077484449e-39,1.2058181902649692e-08,3.5702159392147497e-10,1.443778758354936e-12,6.8921114499798662e-19,2.6227390895916261e-18,1.4229601150910188e-12,6.1846511441686323e-16,3.2236944354706957e-15,2.46383767469139e-15,3.3700062701230857e-26,1.0092824057503006e-27,2.2486525752554857e-24,2.2343375562577125e-43,7.6825858583883804e-39,2.3269801586569697e-41
2.7721488588176513e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726303942759,0.11866995242194928,0.022821567495245026,0.0,2.000050941028926e-28,2.8884891354006301e-17,6.1720977501373949e-30,5.1538284104097048e-26,7.5848213664674757e-56,2.4466421645397323e-10,9.5406050532889276e-51,2.4466409319577107e-10,8.1797314671940369e-35,5.6561744290199427e-34,8.8869346606889297e-45,1.0297066574638351e-45,1.3435048506103258e-24,3.38077045952077e-39,1.3361768039428751e-08,3.9561852158057578e-10,1.6019008248461064e-12,8.4365085699780173e-19,3.2198508751288651e-18,1.5760396819962072e-12,6.8868720925043745e-16,3.7908128772700238e-15,3.2608663352508337e-15,4.5719369010179287e-26,1.6538901226657242e-27,3.0592508184821264e-24,4.1320443505004891e-43,1.5628641972604627e-38,4.689705287212388e-41
3.0426024060679136e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726169693164,0.11866995109433917,0.022821567475946561,0.0,2.8952313543717954e-28,3.4796474149452581e-17,1.0624351320792239e-29,6.8137940820067198e-26,1.5810615586418586e-55,2.6853389886424783e-10,1.6661069450607838e-50,2.68533750397736e-10,1.1868707338580844e-34,8.1846105308380821e-34,1.6855006952665449e-44,1.9528203622661173e-45,1.7719865797056209e-24,5.3828065453764588e-39,1.4665353962271951e-08,4.3421544896286158e-10,1.7604474917321238e-12,1.0131475048010729e-18,3.8780560912559604e-18,1.7289726341746168e-12,7.5882327043107795e-16,4.3736134607326292e-15,4.1886580814423423e-15,6.0274851930721644e-26,2.5785222340403457e-27,4.044521910386024e-24,7.2150287395087228e-43,2.9637381864282981e-38,8.8195757735579045e-41
3.313055953318176e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726035443558,0.11866994976672926,0.022821567456648095,0.0,4.0604612576847893e-28,4.1258113098876124e-17,1.7407610468598445e-29,8.7967064355347118e-26,3.0871242421631995e-55,2.9240358176183413e-10,2.7748346641386554e-50,2.9240340574501264e-10,1.6683945970557746e-34,1.1473444369274582e-33,3.0180338721105717e-44,3.4964664633457207e-45,2.2822551615180995e-24,8.2375058850486073e-39,1.5968939671179321e-08,4.7281237606847279e-10,1.9194216486420849e-12,1.1975605817561305e-18,4.5973270786736374e-18,1.8817591123122047e-12,8.2886628547918594e-16,4.9688002094681939e-15,5.2503757336447629e-15,7.7598713126053379e-26,3.8587258018502744e-27,5.2215100414326695e-24,1.2014337420660845e-42,5.3061146075208024e-38,1.5669168565463815e-40
3.853963047818701e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725766944269,0.11866994711151009,0.022821567418051168,0.0,7.4006234950666297e-28,5.5831545294475889e-17,4.15366305531882e-29,1.3846145058263976e-25,1.0078408701254361e-54,3.4014294901698506e-10,6.8669271078698215e-50,3.4014271087555512e-10,3.0546417372874628e-34,2.0890048402816481e-33,8.4356843148262748e-44,9.7716804039533672e-45,3.57552747478741e-24,1.7537710556254708e-38,1.8576110447186742e-08,5.5000622945022651e-10,2.2386606359404524e-12,1.6105806348931839e-18,6.2189558015250465e-18,2.1868932084696437e-12,9.6867651144040897e-16,6.1864428412278469e-15,7.7849148457348133e-15,1.2146725332994358e-25,7.8374312812150057e-27,8.2188036330239064e-24,2.9721285992984957e-42,1.4827065537863015e-37,4.3168832448413587e-40
4.394870142319226e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072549844489,0.11866994445629178,0.02282156737945424,0.0,1.2457863782667563e-27,7.2605154081689998e-17,8.7819191804339289e-29,2.0531725118646248e-25,2.8193454528490827e-54,3.8788231821551686e-10,1.5109965464163485e-49,3.8788200858750703e-10,5.1650785895863739e-34,3.5125639901545491e-33,2.051713766048896e-43,2.3763372611950242e-44,5.2774494109505982e-24,3.3818677730752448e-38,2.1183280367451318e-08,6.2720008172693506e-10,2.5596299592018662e-12,2.0816128680563803e-18,8.0845159943436365e-18,2.4914430933482743e-12,1.1083510159755904e-15,7.4277468618906391e-15,1.0879125703661023e-14,1.7913129151642196e-25,1.4392773469035778e-26,1.2187488247202733e-23,6.5385793719423031e-42,3.605205718854112e-37,1.0353487266340275e-39
4.9357772368197515e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725229945423,0.11866994180107431,0.022821567340857312,0.0,1.973022879442008e-27,9.1578913877815767e-17,1.6920912822192886e-28,2.9083018826589104e-25,6.9466314020273194e-54,4.3562168935352782e-10,3.0329275694565436e-49,4.3562129888097662e-10,8.216492525645126e-34,5.5564832437144273e-33,4.4725359919589763e-43,5.179509385600751e-44,7.4411431587374103e-24,6.0422836962478011e-38,2.3790449431973334e-08,7.0439393289967576e-10,2.8823359582754898e-12,2.6095795618970946e-18,1.0193786808277312e-17,2.7954098876911244e-12,1.2477898790441129e-15,8.6832234217216488e-15,1.4541480456406368e-14,2.5235669625631924e-25,2.4486643830182952e-26,1.7263922493081136e-23,1.3123547476673204e-41,7.8568194263737319e-37,2.2275348485774956e-39
5.476684331320277e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724961445867,0.1186699391458577,0.022821567302260384,0.0,2.9775101656305862e-27,1.1275279903666599e-16,3.0305465231873819e-28,3.972958162281934e-25,1.5476415775264452e-53,4.8336106242712436e-10,5.6589203022678179e-49,4.8336058175607288e-10,1.2454102834085011e-33,8.3752243823520697e-33,8.9406893917021272e-43,1.0352623827147142e-43,1.0118742281265016e-23,1.0161635638097757e-37,2.6397617640753058e-08,7.8158778296950604e-10,3.2067812324534475e-12,3.1934230842387362e-18,1.2546547601658789e-17,3.09879471007003e-12,1.3869001683377682e-15,9.9471167188736009e-15,1.8776713380580243e-14,3.4286961557502938e-25,3.923941478436987e-26,2.3584462193494727e-23,2.4485199532518817e-41,1.5701646774627211e-36,4.399053614740945e-39
6.017591425820801e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724692946234,0.11866993649064196,0.022821567263663457,0.0,4.3207754811866079e-27,1.3612678072004272e-16,5.1181670102664388e-28,5.2700951389828736e-25,3.1823326760796384e-53,5.3110043743242006e-10,9.9531904107360215e-49,5.3109985721290442e-10,1.8151549808281815e-33,1.2138739837887217e-32,1.6674162113388468e-42,1.9304956824833602e-43,1.3361411474961551e-23,1.6271113632563201e-37,2.900478499379075e-08,8.587816319374633e-10,3.5329662209313957e-12,3.8321054875121356e-18,1.514257793516828e-17,3.4015986768994385e-12,1.5257216354478961e-15,1.1215572116322285e-14,2.3587527053522194e-14,4.5235729695291411e-25,5.9929333714491064e-26,3.1285459922275046e-23,4.3062968905679769e-41,2.9275232646074893e-36,8.1117349278487369e-39
6.558498520321326e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724424446506,0.11866993383542705,0.022821567225066529,0.0,6.0700005417039175e-27,1.6170083012831258e-16,8.2374868982335699e-28,6.8226650095482111e-25,6.1300302790486608e-53,5.7883981436553721e-10,1.6674412871213491e-48,5.7883912525158033e-10,2.5610884822066185e-33,1.7032001988492977e-32,2.938051880665553e-42,3.401184051645502e-43,1.7219365572948931e-23,2.5018086866607244e-37,3.1611951491086687e-08,9.35975479804566e-10,3.8608901305350526e-12,4.5246081221964591e-18,1.7981657567715021e-17,3.7038229024545946e-12,1.664293979609643e-15,1.248597382716813e-14,2.8975387386128976e-14,5.824688712525413e-25,8.7991356109897305e-26,4.0503265891453243e-23,7.2136187498307112e-41,5.1570138886124817e-36,1.4141827862696329e-38
7.09940561482185e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724155946689,0.11866993118021302,0.022821567186469601,0.0,8.2978955986293366e-27,1.8947491970039544e-16,1.2735494992832085e-27,8.653618477215803e-25,1.118318793229426e-52,6.2657919322260471e-10,2.6815496648869384e-48,6.2657838587220929e-10,3.516256646709915e-33,2.3254563553992347e-32,4.9374622017746383e-42,5.7150583751063247e-43,2.1741887173299823e-23,3.7177343318666088e-37,3.4219117132641129e-08,1.0131693265718131e-09,4.1905513268399765e-12,5.2699312788188404e-18,2.1063566455881467e-17,4.0054684988789165e-12,1.8026080505038958e-15,1.3756651363762543e-14,3.4940865963580352e-14,7.3481608112352992e-25,1.2501569636838568e-25,5.1374228475981617e-23,1.1599635230655259e-40,8.6641362475360999e-36,2.3526809101943606e-38
7.640312709322375e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723887446783,0.11866992852499982,0.022821567147872673,0.0,1.1082576402821141e-26,2.1944902200484194e-16,1.9030113164224855e-27,1.0785904750145379e-24,1.9482956919947756e-52,6.7431857399975931e-10,4.1647107141375743e-48,6.7431763907489985e-10,4.7165459414856565e-33,3.1020129909195204e-32,7.9708937493947335e-42,9.2250862339815091e-43,2.6977343596715719e-23,5.3662340699267371e-37,3.6826281918454344e-08,1.0903631722401858e-09,4.5219475369264362e-12,6.0670938438384585e-18,2.4388084754886668e-17,4.3065365761849508e-12,1.9406514889347363e-15,1.502658550151294e-14,4.1483888439907833e-14,9.1097398358979453e-25,1.7274649653181849e-25,6.4034694183463081e-23,1.8013536986656777e-40,1.3983349897055199e-35,3.7616187050920463e-38
