Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),C2H6X(52)
1.7538090082704732e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32869205987540073,0.11291497214238527,0.021246932536302859,0.0,1.2669841579543643e-05,1.0831360826313547e-05,1.5233082988312402e-05,5.6350770748488811e-11,7.2888398784755292e-22,2.3611257028248292e-06,7.02829477099164e-23,2.622245420583536e-08,7.6857906021668445e-18,3.5136447412279636e-09,4.9096291334646477e-16,1.5646130635171791e-18,8.7524435272078934e-08,1.9179814879846276e-17,0.0057371249146356291,0.0031210356116645574,4.4045553998601714e-08,2.3999423464916068e-07,1.6830947559878462e-05,7.6978097870625856e-12,5.7438071853379494e-08,1.6962008080577874e-07,1.3874058729826152e-11,7.1874401017823325e-10,1.233730763807205e-11,1.4533925974272585e-13
1.7547423480525924e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32869052396314735,0.11291498059529451,0.02124613385317593,0.0,1.2690867893787525e-05,1.0841862508817726e-05,1.5248792452851957e-05,5.6466324180018054e-11,7.304979800267038e-22,2.363308899229264e-06,7.0586537069362093e-23,2.6232545884889124e-08,7.708243456669237e-18,3.5198844466230825e-09,4.9167684351094843e-16,1.5670801386195512e-18,8.7625802479993709e-08,1.9244181043620553e-17,0.005737098535757254,0.0031225959875740808,4.4067485395768666e-08,2.4014004697281595e-07,1.683268901073892e-05,7.700304315996792e-12,5.7443946611057526e-08,1.6961908457167576e-07,1.3885757859953996e-11,7.1986595247122996e-10,1.2349973288451763e-11,1.4563816690897727e-13
1.7556756878347117e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868898815539604,0.11291498903954214,0.021245335207539465,0.0,1.271191276045956e-05,1.0852363179058484e-05,1.5264509676981478e-05,5.6582062287188237e-11,7.3211446382868876e-22,2.365492874893457e-06,7.0891294559290528e-23,2.6242627734924655e-08,7.7307514459539348e-18,3.5261310585618256e-09,4.9239125928394077e-16,1.5695497800550148e-18,8.772720390903352e-08,1.9308735199642782e-17,0.0057370721570035319,0.0031241562621772503,4.4089415903130379e-08,2.402858306766482e-07,1.6834427178096903e-05,7.7027973068836055e-12,5.7449810871060268e-08,1.6961809052451153e-07,1.3897461342573128e-11,7.2098879205592722e-10,1.2362645108533237e-11,1.4593755270941753e-13
1.756609027616831e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868745245212871,0.11291499747512128,0.021244536599390951,0.0,1.2732976180525661e-05,1.0862862832077325e-05,1.5280234660301515e-05,5.6697985278684763e-11,7.3373344122897412e-22,2.3676776295240011e-06,7.1197224100445786e-23,2.6252699762290325e-08,7.7533146776013632e-18,3.5323845799687817e-09,4.931061604823659e-16,1.5720219891385024e-18,8.7828639521936288e-08,1.9373477809427156e-17,0.0057370457783820659,0.003125716435478538,4.4111345520569043e-08,2.4043158577618073e-07,1.6836162068110108e-05,7.7052884230123061e-12,5.7455664653801168e-08,1.6961709866101738e-07,1.3909169322199685e-11,7.2211252894820966e-10,1.237532309791645e-11,1.4623741768486121e-13
1.7575423673989501e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868591685332699,0.11291500590202502,0.021243738028727876,0.0,1.2754058154950074e-05,1.0873361462926653e-05,1.5295967402412919e-05,5.6814093363319613e-11,7.3535491420271669e-22,2.3698631628275664e-06,7.1504329624709782e-23,2.6262761973339173e-08,7.7759332593421129e-18,3.5386450137675987e-09,4.9382154692313464e-16,1.5744967671849437e-18,8.7930109281470788e-08,1.943840933538813e-17,0.00573701939990041,0.0031272765074824211,4.4133274247964492e-08,2.4057731228620078e-07,1.6837893686917755e-05,7.7077779821752386e-12,5.7461507979134472e-08,1.696161089777737e-07,1.3920881664038773e-11,7.2323716311087319e-10,1.2388007256201367e-11,1.4653776237644858e-13
1.7584757071810694e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868438135897277,0.11291501432024652,0.021242939495547727,0.0,1.2775158684695279e-05,1.0883859066669737e-05,1.5311707902916299e-05,5.6930386750031455e-11,7.3697888472476411e-22,2.3720494745109036e-06,7.1812615075127956e-23,2.6272814374428807e-08,7.7986072990570497e-18,3.5449123628809721e-09,4.9453741842314536e-16,1.576974115509266e-18,8.8031613150436535e-08,1.9503530240841689e-17,0.0057369930215660685,0.0031288364781933784,4.4155202085198874e-08,2.4072301022200783e-07,1.683962204064097e-05,7.7102656947638255e-12,5.746734086731221e-08,1.6961512147151094e-07,1.3932598492746062e-11,7.2436269455135055e-10,1.240069758298802e-11,1.4683858732564558e-13
1.7594090469631886e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868284596904795,0.11291502272977902,0.021242140999847992,0.0,1.2796277770722081e-05,1.0894355638380694e-05,1.5327456161412548e-05,5.704686564788553e-11,7.3860535476965395e-22,2.3742365642808432e-06,7.2122084405934718e-23,2.6282856971921376e-08,7.8213369047774173e-18,3.5511866302306545e-09,4.9525377479928255e-16,1.5794540354263936e-18,8.8133151091663845e-08,1.9568840990006599e-17,0.0057369666433864965,0.0031303963476158867,4.4177129032152203e-08,2.4086867959829959e-07,1.6841347135382515e-05,7.7127518348098351e-12,5.7473163338098737e-08,1.6961413613882816e-07,1.3944319691974823e-11,7.2548912323916944e-10,1.2413394077876468e-11,1.4713989307424363e-13
1.7603423867453079e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32868131068353473,0.11291503113061575,0.021241342541626171,0.0,1.2817415413989511e-05,1.0904851173144452e-05,1.5343212177502339e-05,5.7163530266073677e-11,7.4023432631161271e-22,2.3764244318442928e-06,7.2432741582579187e-23,2.6292889772183521e-08,7.8441221846849625e-18,3.5574678187374452e-09,4.9597061586841895e-16,1.5819365282512477e-18,8.8234723068013632e-08,1.9634342048005663e-17,0.0057369402653690994,0.0031319561157544277,4.4199055088706609e-08,2.4101432043016824e-07,1.6843068977227231e-05,7.7152361533022697e-12,5.7478975411590769e-08,1.6961315297645643e-07,1.3956045369244166e-11,7.2661644917564806e-10,1.2426096740466816e-11,1.4744168016435961e-13
1.761275726527427e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867977550241484,0.11291503952275005,0.02124054412087974,0.0,1.2838571615454893e-05,1.0915345666056735e-05,1.5358975950786587e-05,5.7280380813914278e-11,7.418658013245571e-22,2.3786130769082391e-06,7.2744590581750747e-23,2.6302912781586334e-08,7.8669632471120323e-18,3.5637559313211964e-09,4.9668794144741517e-16,1.5844215952987476e-18,8.8336329042377369e-08,1.9700033880867e-17,0.0057369138875212342,0.0031335157826134809,4.422098025474229e-08,2.4115993273221068e-07,1.6844787572241713e-05,7.7177188865542601e-12,5.7484777107459007e-08,1.6961217198101226e-07,1.3967775424125289e-11,7.2774467233506535e-10,1.2438805570359193e-11,1.4774394913843587e-13
1.7622090663095463e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867824042567062,0.11291504790617529,0.021239745737606206,0.0,1.285974637607389e-05,1.09258391122233e-05,1.5374747480866041e-05,5.7397417500843875e-11,7.434997817821131e-22,2.3808024991797459e-06,7.3057635390652472e-23,2.6312926006505016e-08,7.8898602005316231e-18,3.5700509709008705e-09,4.974057513531204e-16,1.5869092378838094e-18,8.8437968977675091e-08,1.9765916955464713e-17,0.0057368875098502128,0.0031350753481975296,4.4242904530140852e-08,2.4130551651930539e-07,1.6846502926475975e-05,7.7201998447947165e-12,5.7490568445636464e-08,1.6961119314922212e-07,1.3979509938913384e-11,7.2887379271307271e-10,1.2451520567153771e-11,1.4804670053921841e-13
1.7631424060916656e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867670545328431,0.11291505628088487,0.021238947391803039,0.0,1.288093969680032e-05,1.0936331506761422e-05,1.539052676734162e-05,5.7514640536434738e-11,7.4513626965757253e-22,2.3829926983659575e-06,7.3371880008600474e-23,2.6322929453319454e-08,7.9128131535786209e-18,3.5763529403944099e-09,4.9812404540237108e-16,1.5893994573213459e-18,8.8539642836859482e-08,1.9831991739646838e-17,0.0057368611323632933,0.0031366348125110573,4.4264827914783189e-08,2.4145107180605042e-07,1.6848215045960601e-05,7.7226791315316005e-12,5.7496349445771089e-08,1.6961021647774441e-07,1.3991248870018128e-11,7.3000381029218178e-10,1.2464241730450774e-11,1.4834993490980231e-13
1.7640757458737848e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867517058523804,0.11291506464687226,0.021238149083467751,0.0,1.2902151578586162e-05,1.0946822844799428e-05,1.5406313809814188e-05,5.7632050130389759e-11,7.4677526692390523e-22,2.3851836741741024e-06,7.3687328446589633e-23,2.6332923128413984e-08,7.9358222150436744e-18,3.5826618427187702e-09,4.9884282341199196e-16,1.5918922549262674e-18,8.8641350582914606e-08,1.9898258702199559e-17,0.005736834755067686,0.0031381941755585477,4.4286750408551775e-08,2.4159659860699349e-07,1.6849923936707891e-05,7.7251567419108e-12,5.750212012752836e-08,1.6960924196326918e-07,1.4002992220573861e-11,7.3113472505798329e-10,1.2476969059850437e-11,1.4865365279361846e-13
1.765009085655904e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867363582151415,0.11291507300413098,0.021237350812597821,0.0,1.2923382022381668e-05,1.0957313121476175e-05,1.5422108607884648e-05,5.7749646492536653e-11,7.4841677555377373e-22,2.3873754263114873e-06,7.4003984726811157e-23,2.6342907038177148e-08,7.9588874938664532e-18,3.5889776807899667e-09,4.9956208519879699e-16,1.5943876320134819e-18,8.8743092178854493e-08,1.9964718312807573e-17,0.0057368083779705563,0.0031397534373444887,4.4308672011327449e-08,2.4174209693664223e-07,1.6851629604712599e-05,7.7276326539714789e-12,5.7507880510529074e-08,1.6960826960249463e-07,1.4014740000610304e-11,7.3226653699814035e-10,1.2489702554953046e-11,1.4895785473441855e-13
1.7668757652201425e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32867056660696342,0.11291508969243658,0.021235754383244005,0.0,1.296589859979392e-05,1.0978290471353488e-05,1.5453721469222976e-05,5.7985400361337894e-11,7.5170733479322925e-22,2.391761258403587e-06,7.4640936958634883e-23,2.6362845587284149e-08,8.0051871400863215e-18,3.6016301758322291e-09,5.0100205937116217e-16,1.599386129894406e-18,8.8946676772592778e-08,2.0098217361409033e-17,0.0057367556244001475,0.0031428716571496669,4.435251254342581e-08,2.4203300823965766e-07,1.6855031296386507e-05,7.7325794359119524e-12,5.75193704583368e-08,1.6960633132883296e-07,1.4038248830388966e-11,7.3453285234373719e-10,1.2515188040668404e-11,1.4956771296357471e-13
1.768742444784381e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32866749780949167,0.11291510634575071,0.021234158103721534,0.0,1.300848943660384e-05,1.099926351771442e-05,1.5485365348164308e-05,5.8221903823963682e-11,7.5500796315104225e-22,2.3961501923022664e-06,7.5282769107160476e-23,2.6382745151831533e-08,8.0517129667493926e-18,3.6143104488303656e-09,5.0244396645376771e-16,1.6043949614833228e-18,8.9150396322784068e-08,2.02324926609988e-17,0.0057367028717084439,0.0031459894719625047,4.439634951012653e-08,2.4232380582960207e-07,1.6858420168591119e-05,7.7375195019303876e-12,5.753081944481327e-08,1.6960440163039457e-07,1.4061775355731024e-11,7.3680275621556285e-10,1.2540698184399815e-11,1.5017951395372165e-13
1.7706091243486195e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32866442942896001,0.11291512296402309,0.021232561974010349,0.0,1.305115454034958e-05,1.1020232222048848e-05,1.5517040241516676e-05,5.845915856355933e-11,7.5831867639730666e-22,2.4005422256687989e-06,7.592951375833928e-23,2.6402605783075804e-08,8.0984658507869229e-18,3.6270185230782217e-09,5.0388780498075277e-16,1.6094141372993943e-18,8.935425053461865e-08,2.0367548001748498e-17,0.0057366501199510814,0.0031491068818189326,4.4440182910481814e-08,2.4261448981982435e-07,1.6861796268655541e-05,7.7424528739492177e-12,5.7542227624627489e-08,1.69602480480887e-07,1.4085319574051709e-11,7.3907624849842404e-10,1.2566232982950824e-11,1.5079326206650371e-13
1.7743424834770964e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32865829391816509,0.11291515609524524,0.021229370163941611,0.0,1.3136707578656043e-05,1.1062156451437177e-05,1.558048305868842e-05,5.8935928616369013e-11,7.649704206103451e-22,2.409335581456836e-06,7.7237871836502209e-23,2.6442210450997641e-08,8.1926563108768857e-18,3.6525181684213023e-09,5.067812705036717e-16,1.619483563689421e-18,8.9762361766373116e-08,2.0640014041095383e-17,0.0057365446194582847,0.0031553404868063873,4.4527839008369749e-08,2.4319551744877235e-07,1.6868510340294911e-05,7.752299620515493e-12,5.756492217823677e-08,1.6959866372386483e-07,1.4132461080427496e-11,7.4363399782816294e-10,1.2617376531728579e-11,1.520266171325842e-13
1.7780758426055734e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32865216007348508,0.11291518908571542,0.021226178952877407,0.0,1.3222557774437465e-05,1.1104062854786296e-05,1.5644049895209273e-05,5.9415724025391188e-11,7.7166269349225917e-22,2.4181413070831441e-06,7.8566275578174412e-23,2.6481660002358046e-08,8.2877655844408629e-18,3.6781292979036917e-09,5.0968244421010902e-16,1.6295944932168859e-18,9.0171008118931218e-08,2.0915646095482059e-17,0.0057364391233523781,0.0031615724723998888,4.4615480829528132e-08,2.4377609201036862e-07,1.6875173884416072e-05,7.7621198434833612e-12,5.758745533774793e-08,1.6959488084890139e-07,1.4179673331069978e-11,7.4820609937550763e-10,1.2668618661441089e-11,1.5326781315898137e-13
1.7818092017340504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32864602789384184,0.11291522193505728,0.021222988340657417,0.0,1.3308705186946933e-05,1.1145951130014742e-05,1.5707740725555509e-05,5.9898558328589849e-11,7.7839562102197217e-22,2.4269593838833579e-06,7.9914992351946682e-23,2.6520954849426892e-08,8.3838007745668119e-18,3.7038520973197599e-09,5.1259131436818155e-16,1.6397470100334779e-18,9.0580187250944282e-08,2.119447501787186e-17,0.0057363336320526946,0.0031678028388876251,4.4703108366397159e-08,2.443562143704356e-07,1.6881787269782182e-05,7.7719137088878964e-12,5.7609828306967985e-08,1.6959113164831438e-07,1.4226956307529416e-11,7.5279255215294447e-10,1.2719959346536483e-11,1.5451688522598735e-13
1.7855425608625273e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32863989737817229,0.11291525464290537,0.021219798327121418,0.0,1.3395149874959932e-05,1.1187820977662868e-05,1.5771555524208379e-05,6.0384445096244354e-11,7.8516932909705993e-22,2.4357897932132788e-06,8.1284292537689292e-23,2.6560095405390526e-08,8.4807690234551413e-18,3.729686752214908e-09,5.155078692442082e-16,1.649941198290175e-18,9.0989896828573177e-08,2.1476531899480232e-17,0.0057362281459676012,0.0031740315865581249,4.4790721611425605e-08,2.449358853771281e-07,1.6888350860878469e-05,7.7816813809609672e-12,5.7632042275170561e-08,1.6958741591559547e-07,1.4274309991341814e-11,7.5739335514276565e-10,1.2771398561471439e-11,1.5577386849695254e-13
1.7892759199910043e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32863376852542758,0.11291528720890508,0.02121660891210923,0.0,1.3481891896768097e-05,1.1229672100865212e-05,1.5835494265653908e-05,6.0873397930929142e-11,7.9198394353339557e-22,2.4446325164488555e-06,8.2674449554302639e-23,2.6599082084308629e-08,8.5786775125298813e-18,3.755633447884453e-09,5.184320971029694e-16,1.6601771421372463e-18,9.1400134525425106e-08,2.1761848071101283e-17,0.0057361226654947858,0.0031802587157002617,4.4878320557077591e-08,2.4551510586127106e-07,1.6894865017979705e-05,7.79142302215218e-12,5.7654098417329149e-08,1.6958373344540301e-07,1.4321734364035218e-11,7.6200850729697365e-10,1.2822936280710968e-11,1.5703879821822668e-13
1.7930092791194812e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32862764133457362,0.11291531963271197,0.021213420095460747,0.0,1.3568931310173179e-05,1.1271504205324291e-05,1.5899556924382687e-05,6.1365430467496338e-11,7.9883959006480233e-22,2.4534875349861723e-06,8.4085739887094602e-23,2.663791530107339e-08,8.6775334625495158e-18,3.781692369372555e-09,5.2136398620795335e-16,1.6704549257242477e-18,9.1810898022493596e-08,2.2050455104418736e-17,0.0057360171910215254,0.003186484226603259,4.4965905195831483e-08,2.4609387663666626e-07,1.6901330097214211e-05,7.8011387931561319e-12,5.7675997894340454e-08,1.6958008403356016e-07,1.4369229407128621e-11,7.666380075371212e-10,1.28745724787283e-11,1.5831170971910768e-13
1.800475997376435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32861539193446881,0.11291538405242062,0.021207044256614887,0.0,1.374390254049783e-05,1.1355110193514448e-05,1.6028053891674106e-05,6.2358789346973985e-11,8.1267448193588642e-22,2.4712343836509364e-06,8.697284193471127e-23,2.6715123011644752e-08,8.8781168257710665e-18,3.8341476287191886e-09,5.272507012055051e-16,1.6911363487127094e-18,9.263399317784924e-08,2.2637669254954704e-17,0.0057358062615722695,0.0031989303948505338,4.5141031522615358e-08,2.4725007223290043e-07,1.6914114426226552e-05,7.8204933587485197e-12,5.7719331427389424e-08,1.6957288357402881e-07,1.4464431430547344e-11,7.7594004780809569e-10,1.2978140209029202e-11,1.6088161979132913e-13
1.807942715633389e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32860314916985495,0.11291544789947471,0.021200670809304475,0.0,1.3920064018329258e-05,1.1438636638242317e-05,1.6157046222091497e-05,6.3364631458375228e-11,8.2667500892691742e-22,2.4890301907783058e-06,8.9947872940343139e-23,2.6791721871391411e-08,9.0825776700615762e-18,3.887054005545132e-09,5.3316792032818125e-16,1.7119861404377572e-18,9.3459163888105878e-08,2.3238431792257805e-17,0.0057355953605198471,0.0032113700936210322,4.5316100531840088e-08,2.4840447834712354e-07,1.6926706616384447e-05,7.8397463291470202e-12,5.776205188821842e-08,1.6956581292679272e-07,1.4559915913575794e-11,7.8529946671350739e-10,1.3082101548317489e-11,1.6348388300500319e-13
1.8146627620646474e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32859213634859941,0.11291550487021156,0.021194936750431433,0.0,1.4079627377290257e-05,1.1513740556398681e-05,1.6273562686390386e-05,6.4280653623806994e-11,8.3941793015611473e-22,2.5050881542604465e-06,9.2702500742373977e-23,2.6860143042230935e-08,9.2699565863387781e-18,3.9350566661693304e-09,5.385194209457491e-16,1.7308954646359408e-18,9.420357700605552e-08,2.3790917895102995e-17,0.0057354055761277998,0.0032225602930350686,4.5473613584252404e-08,2.4944191874779468e-07,1.6937877546654372e-05,7.8569881515592619e-12,5.7799983405742135e-08,1.6955955901782121e-07,1.4646093328818975e-11,7.9377199442304714e-10,1.3176003120805692e-11,1.6585381786685982e-13
1.8213828084959059e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32858112889022739,0.11291556137349112,0.021189204626735653,0.0,1.42401555146496e-05,1.1588776585557687e-05,1.639048008101055e-05,6.5206957214733264e-11,8.5229655835392212e-22,2.5211855463767695e-06,9.5531964491496381e-23,2.6928076198613618e-08,9.4605677956752239e-18,3.9834269933396389e-09,5.4389548537249583e-16,1.7499422035127146e-18,9.4949643248683171e-08,2.4354783159895992e-17,0.0057352158188722817,0.0032337452557585694,4.5631080117655867e-08,2.5047791862607352e-07,1.6948896967955657e-05,7.8741495495394095e-12,5.7837431742329377e-08,1.6955340781954109e-07,1.473249930824444e-11,8.0229098350116018e-10,1.3270223202795259e-11,1.6825039923369226e-13
