Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
1.4857644727416306e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412387509854423,0.09653773136476047,0.014500584186569175,0.0,0.0037994125972089124,0.02193979847379869,0.012510894925886399,6.216825415899663e-05,1.7772027959870824e-11,0.002322370824540287,6.702580494026475e-11,0.0004481676877868026,3.053545553392453e-09,1.8862661226201644e-05,1.019649733153788e-09,7.027804394900199e-11,3.157577590595056e-05,7.91702619007536e-06,0.006954923533299431,0.00027154911332861537,0.000358936127315478,2.314366128552908e-07,8.377950274733698e-09,5.664388969045249e-08,1.711281067895583e-07,1.4408836984697397e-09,7.783750812511332e-06,0.0001484361804782175,9.720928441609864e-08,0.0004401029306474413,7.218026561281056e-09,1.2528608373889476e-05,3.887405016827966e-08,9.115112701655923e-06,3.271040985036573e-11,7.270750760554573e-11,8.904657998122509e-07,1.7200151374746098e-07,2.240597483199027e-12,2.0964013098512566e-10,6.724278723148941e-11,4.8344998377831225e-11,1.181705624153165e-12,1.5670352941497043e-11,7.954240295065899e-11,6.925999571041079e-07,1.3489156568523136e-10,3.270374569835956e-09
1.4872497736301635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441247692537031,0.09652482063220016,0.01449396401907984,0.0,0.0038008887110805366,0.02196578277174994,0.012524212773235411,6.215433371041456e-05,1.7828121400756446e-11,0.0023220710934052377,6.701551412862123e-11,0.0004482440857038445,3.0533406797060773e-09,1.8849340177825947e-05,1.0209095171809402e-09,7.035696493793527e-11,3.1521449535012003e-05,7.927380849019617e-06,0.00695400904869438,0.0002700667192299362,0.0003591271216067944,2.3029588087856227e-07,8.373044581230743e-09,5.663720647490353e-08,1.7119464368391785e-07,1.4494940323871296e-09,7.826987298063221e-06,0.00014918163222173004,9.730886747656719e-08,0.00044062573482884316,7.2171095164116905e-09,1.254499512952844e-05,3.8915510160853044e-08,9.112469575054218e-06,3.276127644229745e-11,7.27755110038148e-11,8.916631027574e-07,1.7196339416318314e-07,2.2435324722887932e-12,2.0949250360687056e-10,6.801676876630005e-11,4.8883475842306314e-11,1.194234764566153e-12,1.5688978346111934e-11,7.968173913142727e-11,6.944071933769695e-07,1.3524354546387435e-10,3.278926535898178e-09
1.4887350745186963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441256517864979,0.09651191224366677,0.014487346825791657,0.0,0.00380235736650345,0.02199177007348752,0.012537524428524382,6.214039105820906e-05,1.7884327539469893e-11,0.0023217712090375232,6.700517898049518e-11,0.00044832045579612295,3.053134974787289e-09,1.8835983499668223e-05,1.022169102921604e-09,7.043583830720175e-11,3.146726893358794e-05,7.937732843826515e-06,0.006953094548586206,0.0002685919126708811,0.0003593180035377707,2.2916021510641416e-07,8.368141040667112e-09,5.663053966633119e-08,1.712608423901933e-07,1.4581563341082428e-09,7.870465826117218e-06,0.00014993094868981523,9.740839938613597e-08,0.000441148590580011,7.216191802677935e-09,1.2561377669367634e-05,3.8956950060498614e-08,9.109826215059515e-06,3.281215185816909e-11,7.284345364029098e-11,8.928600731849354e-07,1.7192520815691848e-07,2.246466660409737e-12,2.0934447415412115e-10,6.879973580071907e-11,4.942797585062358e-11,1.2068980399854038e-12,1.5707594373682597e-11,7.98211602841141e-11,6.962167035225577e-07,1.3559596810556582e-10,3.287489219626666e-09
1.4902203754072291e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441265227018242,0.0964990061963229,0.01448073260574025,0.0,0.0038038185917686268,0.022017760352291412,0.01255082988042528,6.212642639528474e-05,1.7940646445760985e-11,0.0023214711735581625,6.699479987034105e-11,0.00044839679801137556,3.0529284475844805e-09,1.8822591488589736e-05,1.0234284888686776e-09,7.051466398321465e-11,3.141323436452335e-05,7.948082180533917e-06,0.0069521800328700666,0.0002671246780563009,0.00035950877305039537,2.2802961354861894e-07,8.363239660218223e-09,5.6623889393724603e-08,1.713267041677183e-07,1.4668708201082935e-09,7.914187239955192e-06,0.00015068414047339303,9.750788008103385e-08,0.000441671497328607,7.215273426821975e-09,1.2577756002961786e-05,3.8998369829083384e-08,9.107182623736106e-06,3.2863036015947e-11,7.291133551440898e-11,8.940567115478634e-07,1.718869562684579e-07,2.2494000490609458e-12,2.091960459378281e-10,6.959178390447827e-11,4.997855944799797e-11,1.2196967383936756e-12,1.572620104132629e-11,7.996066647775915e-11,6.980284868561821e-07,1.359488334769541e-10,3.296062617195125e-09
1.491705676295762e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412738200488466,0.09648610248733099,0.01447412135796103,0.0,0.003805272415204102,0.022043753581421254,0.012564129117755212,6.2112439913601e-05,1.799707818912447e-11,0.0023211709890770867,6.698437717080048e-11,0.000448473112297629,3.0527211069992228e-09,1.8809164440925394e-05,1.0246876735265612e-09,7.059344189271189e-11,3.135934608600185e-05,7.958428865253896e-06,0.006951265501445351,0.0002656649996146408,0.00035969943008794806,2.2690407402696853e-07,8.358340447005103e-09,5.661725578588238e-08,1.713922302776829e-07,1.4756377060105073e-09,7.958152376839413e-06,0.00015144121803324292,9.76073094990316e-08,0.00044219445450216537,7.214354395556617e-09,1.2594130139983012e-05,3.9039769428957396e-08,9.104538803145924e-06,3.291392883415217e-11,7.29791566264282e-11,8.95253018308786e-07,1.7184863903510145e-07,2.2523326397643147e-12,2.0904722226332067e-10,7.039300941915294e-11,5.053528812099849e-11,1.2326321560546398e-12,1.574479836631036e-11,8.010025778185625e-11,6.998425426956191e-07,1.3630214144516728e-10,3.304646724789769e-09
1.4931909771842948e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441282297011919,0.09647320111385344,0.014467513081489193,0.0,0.0038067188651736248,0.02206974973411747,0.012577422129478273,6.209843180417583e-05,1.805362283880039e-11,0.0023208706576931643,6.697391125270818e-11,0.00044854939860320244,3.052512961886441e-09,1.8795702652478643e-05,1.025946655411327e-09,7.067217196276408e-11,3.1305604351519634e-05,7.96877290417241e-06,0.00695035095421572,0.0002642128613975048,0.0003598899745950279,2.257835941787425e-07,8.353443408094605e-09,5.661063897134446e-08,1.714574219830123e-07,1.4844572065118406e-09,8.002362067876927e-06,0.00015220219169821735,9.770668757939935e-08,0.00044271746152812054,7.2134347155654135e-09,1.261050009022038e-05,3.908114882295933e-08,9.101894755348519e-06,3.296483023162016e-11,7.304691697744239e-11,8.96448993939881e-07,1.718102569916694e-07,2.255264434064491e-12,2.088980064302458e-10,7.120350940851594e-11,5.109822378080759e-11,1.2457055972975497e-12,1.576338636605065e-11,8.023993426634787e-11,7.016588703611271e-07,1.3665589187781806e-10,3.313241538609447e-09
1.4946762780728277e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441290657965702,0.0964603020730526,0.014460907775359692,0.0,0.003808157970075289,0.022095748783602584,0.012590708904707348,6.208440225708955e-05,1.811028046377446e-11,0.002320570181494231,6.696340248509797e-11,0.0004486256568767108,3.052304021054553e-09,1.8782206418516432e-05,1.0272054330508924e-09,7.075085412078227e-11,3.1252009409859365e-05,7.979114303548981e-06,0.006949436391089159,0.0002627682472792672,0.00036008040651751744,2.246681714457721e-07,8.348548550499548e-09,5.66040390784589e-08,1.7152228054842077e-07,1.4933295354734273e-09,8.04681713797008e-06,0.0001529670716633911,9.780601426302752e-08,0.0004432405178338362,7.212514393502727e-09,1.2626865863579446e-05,3.912250797442191e-08,9.099250482401063e-06,3.301574012807826e-11,7.311461656938779e-11,8.976446389228802e-07,1.717718106705134e-07,2.2581954335288194e-12,2.087484017325107e-10,7.202338172511042e-11,5.166742879498066e-11,1.25891837485166e-12,1.578196505811091e-11,8.037969600161837e-11,7.03477469175462e-07,1.3701008464300515e-10,3.3218470548657596e-09
1.4961615789613605e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441298902971577,0.09644740536209064,0.014454305438607241,0.0,0.003809589758340163,0.022121750703082397,0.012603989432705895,6.20703514614886e-05,1.8167051132778458e-11,0.0023202695625571205,6.695285123520865e-11,0.00044870188706706913,3.0520942932655877e-09,1.8768676033764197e-05,1.0284640049851895e-09,7.082948829452605e-11,3.1198561505064127e-05,7.989453069716465e-06,0.0069485218119779936,0.000261331140956702,0.00036027072580263413,2.2355780307866564e-07,8.343655881178947e-09,5.6597456235384944e-08,1.7158680724031442e-07,1.5022549058461655e-09,8.091518405667161e-06,0.00015373586798833578,9.790528949239098e-08,0.0004437636228466344,7.2115934359939055e-09,1.2643227470081732e-05,3.91638468471789e-08,9.096605986358335e-06,3.306665844389433e-11,7.318225540505167e-11,8.988399537490498e-07,1.7173330060152717e-07,2.2611256397472655e-12,2.0859841145823226e-10,7.285272501245658e-11,5.2242965976035684e-11,1.272271809701682e-12,1.580053446020332e-11,8.051954305849891e-11,7.052983384638932e-07,1.3736471960931563e-10,3.3304632697831856e-09
1.4976468798498934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441307032094088,0.09643451097812977,0.014447706070266311,0.0,0.0038110142584309166,0.022147755465747297,0.012617263702889712,6.205627960558902e-05,1.822393491429067e-11,0.0023199688029476914,6.694225786849003e-11,0.00044877808912349487,3.051883787235335e-09,1.8755111792400714e-05,1.029722369766331e-09,7.090807441211154e-11,3.114526087641147e-05,7.999789209080697e-06,0.006947607216798945,0.00025990152594864655,0.0003604609323989712,2.2245248614376174e-07,8.33876540703832e-09,5.6590890569985594e-08,1.7165100332662455e-07,1.5112335295559808e-09,8.136466683011776e-06,0.00015450859059542847,9.800451321146322e-08,0.000444286775993824,7.210671849635421e-09,1.2659584919864258e-05,3.920516540557048e-08,9.09396126927271e-06,3.3117585099633045e-11,7.324983348808151e-11,9.000349389191679e-07,1.716947273121571e-07,2.2640550543323467e-12,2.084480388896753e-10,7.369163861585968e-11,5.2824898551423833e-11,1.2857672307173196e-12,1.5819094590186618e-11,8.065947550826358e-11,7.07121477554218e-07,1.3771979664583075e-10,3.339090179599201e-09
1.4991321807384262e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441315045400962,0.09642161891833219,0.01444110966937111,0.0,0.0038124314988404284,0.02217376304477346,0.012630531704828656,6.20421868766803e-05,1.828093187653629e-11,0.0023196679047208556,6.693162274860873e-11,0.00044885426299551225,3.0516725116334884e-09,1.8741513988053066e-05,1.030980525958777e-09,7.098661240201951e-11,3.109210775838751e-05,8.010122728120152e-06,0.006946692605473162,0.00025847938559571924,0.00036065102625644247,2.2135221750904372e-07,8.33387713492973e-09,5.658434220991241e-08,1.717148700768953e-07,1.5202656176323838e-09,8.18166277551657e-06,0.0001552852492680601,9.810368536587319e-08,0.0004448099767027307,7.209749640994897e-09,1.2675938223179128e-05,3.924646361444811e-08,9.091316333194143e-06,3.316852001682003e-11,7.331735082299245e-11,9.012295949435029e-07,1.716560913274131e-07,2.2669836789190895e-12,2.0829728730319252e-10,7.454022267218211e-11,5.3413290206002345e-11,1.2994059751062387e-12,1.5837645466065456e-11,8.079949342262016e-11,7.089468857767778e-07,1.380753156221267e-10,3.3477277805644e-09
1.5004689515381058e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413221584133306,0.09641001804932849,0.014435175444933085,0.0,0.003813700831754141,0.022197172251705546,0.012642467538729314,6.202948572829068e-05,1.833232596826897e-11,0.002319396979488404,6.692201574089962e-11,0.00044892279534119035,3.05148171273658e-09,1.8729247510022904e-05,1.0321126870122479e-09,7.105725538496176e-11,3.104439626367477e-05,8.019420660290805e-06,0.0069458694414129335,0.0002572058361954146,0.0003608220142961494,2.2036628928898463e-07,8.329479578389741e-09,5.657846358726568e-08,1.717720696203404e-07,1.528440382577027e-09,8.222551801109719e-06,0.0001559876153821366,9.819289617343232e-08,0.00044528089753273573,7.208919126572309e-09,1.2690652659498288e-05,3.928361457497083e-08,9.088935705176802e-06,3.3214368441579296e-11,7.337806448920785e-11,9.023045043751269e-07,1.716212657685646e-07,2.269618766967993e-12,2.0816128951813572e-10,7.531229998781169e-11,5.394841820686022e-11,1.3118044983952348e-12,1.5854333357096312e-11,8.092558267738796e-11,7.10591692733731e-07,1.3839566045191044e-10,3.355510759277419e-09
1.5018057223377855e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413291777263736,0.09639841905852965,0.014429243622639157,0.0,0.0038149643282396287,0.022220583698580532,0.012654398279646302,6.201676795895675e-05,1.838381184083411e-11,0.002319125945114153,6.691237546887214e-11,0.0004489913047805055,3.0512903037274444e-09,1.871695429662895e-05,1.0332446769274387e-09,7.112785927524891e-11,3.099680460274072e-05,8.028716480129215e-06,0.0069450462641624305,0.0002559383152308256,0.00036099291094338136,2.1938444494720126e-07,8.325083815923184e-09,5.6572599177890314e-08,1.7182900435867534e-07,1.536658776194617e-09,8.263642781744916e-06,0.0001566931844528934,9.828206513346397e-08,0.00044575185600650557,7.2080881181453035e-09,1.2705363753210353e-05,3.9320748999446717e-08,9.086554902924667e-06,3.326022343856864e-11,7.343872895834427e-11,9.033791480049627e-07,1.7158639022907813e-07,2.272253217684242e-12,2.080249897576009e-10,7.60923662059574e-11,5.448887704180705e-11,1.3243211895077219e-12,1.587101378033588e-11,8.105174126980647e-11,7.12238336662876e-07,1.3871636305330077e-10,3.3633023920803976e-09
1.5031424931374651e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413361033961485,0.09638682194386697,0.014423314201784691,0.0,0.00381622200912541,0.022243997365819394,0.012666323920302818,6.200403370330192e-05,1.843538954344393e-11,0.0023188548030735,6.690270219395775e-11,0.00044905979127731155,3.051098290831045e-09,1.8704634560758786e-05,1.0343764946841352e-09,7.1198424021533e-11,3.094933293646839e-05,8.03801019250794e-06,0.006944223073673527,0.0002546768101860349,0.0003611637161645165,2.1840668180209924e-07,8.320689852415142e-09,5.65667490742878e-08,1.7188567522032925e-07,1.5449209501901595e-09,8.304936290541331e-06,0.00015740196331714352,9.837119220962501e-08,0.0004462228517067109,7.207256620442307e-09,1.2720071512026153e-05,3.93578668633382e-08,9.084173927927087e-06,3.3306084951695497e-11,7.34993442355284e-11,9.044535262246249e-07,1.715514650866657e-07,2.2748870323062365e-12,2.078883903975432e-10,7.688049587276045e-11,5.503471403451558e-11,1.3369570398950592e-12,1.5887686749210605e-11,8.117796925305255e-11,7.138868170813753e-07,1.3903742333226065e-10,3.371102676267754e-09
1.5044792639371448e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413429354808476,0.09637522670327175,0.014417387181664866,0.0,0.0038174738952563253,0.02226741323383698,0.01267824445352728,6.19912830953506e-05,1.84870591251458e-11,0.0023185835548347254,6.689299617643256e-11,0.0004491282547956719,3.0509056802424487e-09,1.869228851492526e-05,1.0355081392706232e-09,7.126894957272539e-11,3.090198142253318e-05,8.04730180234651e-06,0.006943399869901078,0.00025342130842768827,0.00036133442992683414,2.1743299703664431e-07,8.316297692716055e-09,5.656091336892804e-08,1.7194208313471683e-07,1.5532270556790878e-09,8.346432896076009e-06,0.00015811395871641827,9.846027736674042e-08,0.0004466938842161065,7.206424638173088e-09,1.2734775943730703e-05,3.939496814245777e-08,9.081792781671804e-06,3.335195292578455e-11,7.355991032647494e-11,9.055276394318988e-07,1.7151649071746689e-07,2.277520212086962e-12,2.0775149380990656e-10,7.767676416668419e-11,5.558597683085573e-11,1.3497130466814003e-12,1.590435227724297e-11,8.130426668058582e-11,7.155371335080981e-07,1.39358841195082e-10,3.3789116091428136e-09
1.5058160347368244e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441349674040807,0.09636363333467539,0.01441146256157467,0.0,0.0038187200074927046,0.022290831283042767,0.012690159872254237,6.19785162685304e-05,1.8538820634822548e-11,0.002318312201859013,6.688325767542066e-11,0.00044919669529986186,3.0507124781268793e-09,1.8679916371263473e-05,1.036639609683778e-09,7.133943587800161e-11,3.0854750215387974e-05,8.05659131461121e-06,0.006942576652802968,0.0002521717972049025,0.0003615050521986079,2.1646338771792202e-07,8.311907341642063e-09,5.655509215401934e-08,1.7199822903194202e-07,1.5615772429354903e-09,8.38813316221654e-06,0.00015882917729614845,9.854932057056411e-08,0.00044716495311754854,7.20559217602892e-09,1.2749477056182909e-05,3.9432052812971366e-08,9.07941146564492e-06,3.339782730539998e-11,7.362042723749249e-11,9.06601488030726e-07,1.7148146749605505e-07,2.280152758293919e-12,2.0761430236258155e-10,7.848124667291572e-11,5.614271332217646e-11,1.3625902117644964e-12,1.5921010378049205e-11,8.143063360615163e-11,7.171892854636278e-07,1.396806165483928e-10,3.386729188017875e-09
1.507019128456536e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413556588327174,0.09635320090178806,0.014406132454935971,0.0,0.0038198365890784996,0.022311909376048576,0.012700879370459812,6.1967012367058e-05,1.858548463221943e-11,0.0023180678958327505,6.687446546436929e-11,0.0004492582720471624,3.050538095538885e-09,1.8668759303347565e-05,1.0376577833153274e-09,7.140283995570213e-11,3.0812345116309495e-05,8.064950086365822e-06,0.006941835745988862,0.000251052348378966,0.00036165853399329267,2.1559422130659636e-07,8.307957576002816e-09,5.6549865525964315e-08,1.720485370841558e-07,1.56913022504303e-09,8.425837993848065e-06,0.00015947563525139545,9.86294235565305e-08,0.0004475889458993721,7.204842553668485e-09,1.276270522598398e-05,3.9465414796661866e-08,9.077268137292963e-06,3.3439119678512254e-11,7.36748504142646e-11,9.075677258682565e-07,1.7144990513646952e-07,2.2825215092339217e-12,2.07490579908715e-10,7.921236692598532e-11,5.66484959925125e-11,1.3742840830108906e-12,1.5935996329824483e-11,8.154442330461788e-11,7.186777912058847e-07,1.3997051994384046e-10,3.3937723991213347e-09
1.5082222221762476e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441361567967228,0.0963427699820364,0.014400804291235804,0.0,0.0038209485259457243,0.022332989205657218,0.012711594715286807,6.19554955323287e-05,1.8632223166142443e-11,0.002317823507202624,6.68656473379395e-11,0.0004493198300984797,3.050363243236368e-09,1.8657581421819884e-05,1.03867581434198e-09,7.14662121665916e-11,3.0770037696241546e-05,8.073307166831706e-06,0.006941094828322895,0.0002499377320023914,0.0003618119416338364,2.1472835119807558e-07,8.304009282685825e-09,5.654465077670186e-08,1.7209863433571998e-07,1.576719143177248e-09,8.463708647975133e-06,0.0001601247139940995,9.87094925101101e-08,0.0004480129675170435,7.204092549788133e-09,1.2775930719448853e-05,3.949876329149009e-08,9.075124673709504e-06,3.348041715634e-11,7.372923376633104e-11,9.085337500082316e-07,1.714183037796013e-07,2.2848897489620606e-12,2.0736662225358316e-10,7.995025815885816e-11,5.715878672443694e-11,1.386077646276395e-12,1.595097628670822e-11,8.165826937981175e-11,7.201677829924817e-07,1.402607127636306e-10,3.400822609368535e-09
