Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216),CHO2X(213)
6.706215762395335e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679667104,0.11866996602667336,0.022821567693006434,4.0639703000245463e-72,1.873778280236388e-36,2.2692927474285187e-24,1.760663469403499e-52,1.2354420410391691e-36,1.707893267728104e-84,5.918767223401931e-14,2.0949440596155063e-71,5.918767222652459e-14,1.0116548723792044e-48,6.50552979565341e-48,2.112671603840124e-70,2.4496373788893824e-71,8.068465005189827e-26,2.2299012430318873e-55,3.232401265561078e-12,9.570565645263909e-14,3.831473125096533e-16,6.794279324143804e-26,2.5158727822819736e-25,3.8313649890653834e-16,5.201461630770819e-21,1.3570523737399763e-22,7.012615817622713e-26,5.122423245884685e-45,1.5206502356794283e-36,9.955668505907173e-35,1.7369921472374492e-48,2.2634347611002355e-25,3.1211360766020786e-65,3.720610252743343e-64,7.1963331061302355e-22,3.3942335663908927e-66,1.1979250698332423e-76,1.8176854362427735e-59,1.3109362140534232e-47,2.316937152162044e-66,2.282169860870743e-85,6.910739688709349e-93,9.592941545473852e-131,1.361886969071944e-76
1.3412437209725029e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679334215,0.11866996602338138,0.02282156769295858,1.6033638954787076e-69,1.499026475625154e-35,9.188924470707421e-24,1.7360962097027986e-50,9.883546061315735e-36,6.730603924423784e-82,1.1837539464171477e-13,1.340766179543147e-69,1.1837539461173594e-13,1.6186494627339891e-47,1.040884045787574e-46,4.1640556826123086e-68,4.828210988639741e-69,3.227388054499912e-25,1.3147135757959223e-53,6.46480526951113e-12,1.9141139403375535e-13,7.663064223537297e-16,2.717638843362102e-25,1.0063491069336808e-24,7.662626502009685e-16,2.028776327448806e-20,1.0600761324977585e-21,8.67279023625791e-25,2.528312837666452e-43,1.216487190602535e-35,8.056346161777227e-34,5.42948296519148e-47,9.053735424876955e-25,6.158645245901563e-63,7.33328104274581e-62,1.4394286005639244e-21,6.697931308482172e-64,4.723502947773852e-74,1.136552966078528e-57,2.0975001488354615e-46,2.7310483648027896e-64,1.7946248956772393e-82,7.429472370232117e-90,1.524111816166947e-126,5.355483426652947e-74
2.6824880104384417e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767866844,0.11866996601679743,0.022821567692862876,6.800044497701796e-67,1.1992260069200897e-34,3.7589920717023004e-23,1.840412706883658e-48,7.906840692120659e-35,2.8524837348065886e-79,2.3675083945597226e-13,8.580909508290316e-68,2.367508393360568e-13,2.5898403581048842e-46,1.665408742578556e-45,8.825373118106585e-66,1.0232991191070997e-66,1.290955632588276e-24,7.799665299040033e-52,1.2929613272149674e-11,3.8282286918914265e-13,1.5326618937936011e-15,1.0869961963590932e-24,4.025392540989079e-24,1.5324829371016198e-15,7.728328523576915e-20,8.098012679793154e-21,1.1517130446314556e-23,1.3410745104099478e-41,9.73135877161525e-35,6.582461582504722e-33,1.6602145392305116e-45,3.6214878206202715e-24,1.3062064083675025e-60,1.5542257912935817e-59,2.8795032885605518e-21,1.4210100611503471e-61,2.0025552489771276e-71,6.953143669071945e-56,3.3560019642404136e-45,3.2400297073624825e-62,2.3481361628704483e-79,1.3271997076927445e-86,2.2852673249407464e-121,3.5054284131009713e-71
5.3649765893703194e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767733689,0.11866996600362953,0.022821567692671463,2.9554506621259264e-64,9.59387989511004e-34,1.562102820745432e-22,1.9996038899050377e-46,6.32547401071922e-34,1.23947158216169e-76,4.735017290799532e-13,5.491783504312121e-66,4.735017286002921e-13,4.143745176560587e-45,2.6646342640500876e-44,1.9175277951325827e-63,2.2233652756372873e-64,5.163823354356304e-24,4.514054703465893e-50,2.585922925638053e-11,7.656458194725366e-13,3.065538463547937e-15,4.347508059088041e-24,1.6101531392293045e-23,3.0647954588537524e-15,2.820051716611099e-19,5.939330859059407e-20,1.5652454568116014e-22,7.287057294229016e-40,7.784220813512981e-34,5.459531954942831e-32,4.87708038872218e-44,1.4485893580716526e-23,2.8386941095643395e-58,3.3769231224970595e-57,5.761589096931021e-21,3.089262501519595e-59,8.702424187125986e-69,4.0878957868550995e-54,5.36960439894922e-44,3.7505853768102805e-60,2.042766685376833e-76,2.05367949030825e-83,3.181511734875299e-117,1.5242046902449377e-68
1.0729953747234075e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767467379,0.11866996597729373,0.02282156769228864,1.2491300760245528e-61,7.675216604338667e-33,6.616538335996103e-22,2.1130130614910377e-44,5.060379663089049e-33,5.2401020553820375e-74,9.470035083097741e-13,3.5147412722896344e-64,9.470035063911364e-13,6.629991579517942e-44,4.2633500018301885e-43,4.053094327131043e-61,4.699537438044047e-62,2.0655295084831564e-23,2.4621469485169603e-48,5.1718461140657294e-11,1.5312917199298033e-12,6.132052094726467e-15,1.7386215474269714e-23,6.44058000425465e-23,6.128908379774065e-15,9.572995707145045e-19,4.0672422517023494e-19,2.0658718837612876e-21,3.8491663633446545e-38,6.225989415148645e-33,4.613277135014794e-31,1.3390755205106572e-42,5.794309889937776e-23,5.998521064801432e-56,7.137779973073965e-55,1.1533506443164086e-20,6.531448663394969e-57,3.678499003611643e-66,2.247483277867564e-52,8.591367644202887e-43,4.092431001682705e-58,1.7248223686055695e-73,3.2521924385533424e-80,3.866842030503666e-113,6.434755630604652e-66
2.1459908062961587e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727669347587,0.11866996592462213,0.022821567691522996,4.888871223473234e-59,6.14035244636565e-32,2.842093412830142e-21,2.0679430946112283e-42,4.0483037071078245e-32,2.0525039611483363e-71,1.894007066696826e-12,2.2494335603428144e-62,1.8940070590223237e-12,1.0607982170376781e-42,6.821151283971968e-42,7.936311617116938e-59,9.202071820852397e-60,8.262118382914832e-23,1.2204914531209484e-46,1.0343692457247099e-10,3.062583520406275e-12,1.2268581598902686e-14,6.95143384891091e-23,2.5762056528380527e-22,1.2255086415951795e-14,2.922305317391594e-18,2.5157959424531703e-18,2.5214227388092855e-20,1.8820973597764544e-36,4.978572605874483e-32,3.955515639436949e-30,3.325666540050051e-41,2.31768564668798e-22,1.1736343804165668e-53,1.3976197686594792e-52,2.3108324053464957e-20,1.2787375355676345e-54,1.4401813154087544e-63,1.1185190848266173e-50,1.374618743881546e-41,4.058673002830302e-56,1.346970283841007e-70,4.9094805775045625e-77,3.849906789309401e-109,2.5124098342290753e-63
3.21898623786891e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727664021386,0.11866996587195053,0.02282156769075735,3.956327471467907e-58,1.7557864021101194e-31,6.2479546668549696e-21,1.2613855172893704e-41,1.2018401380179402e-31,1.6523730114089265e-70,2.841010625011287e-12,1.2771615830508982e-61,2.8410106087030105e-12,4.013214298674187e-42,2.6005313855329765e-41,5.60983464398191e-58,6.504539200644243e-59,1.7557001799174184e-22,6.333312656562477e-46,1.5515538766754488e-10,4.593875320444684e-12,1.840888644230683e-14,1.47673160718711e-22,5.474398226455784e-22,1.8379217330913388e-14,5.2421443484005576e-18,6.283165882140016e-18,8.270316368840606e-20,9.69723840847682e-36,1.4231962901621644e-31,1.163701096105844e-29,1.42302511694704e-40,4.925025655764581e-22,8.345344846541143e-53,9.879129231904983e-52,3.4714124581465924e-20,9.089840353594129e-54,1.1631389845188425e-62,5.808401487549546e-50,5.200461706378563e-41,2.4902978713012623e-55,1.0028126790908569e-69,4.160192019693129e-76,1.7996004213375157e-108,1.6213305193296658e-62
4.2919816694416613e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727658695186,0.11866996581927892,0.022821567689991707,2.0674233922935387e-57,3.7035181784530465e-31,1.091147643558293e-20,4.947290196120591e-41,2.6187463246631354e-31,7.972323347497022e-70,3.7880141832531006e-12,4.911703519091042e-61,3.788014155433205e-12,1.0446371995609689e-41,6.996806938709421e-41,2.4499541553711015e-57,2.8406892333446454e-58,2.9950179770734847e-22,2.141172434825476e-45,2.0687385042587897e-10,6.12516712004507e-12,2.455313147902541e-14,2.518426887106392e-22,9.33861836338764e-22,2.4501301808871718e-14,7.766736890585862e-18,1.1842041038529456e-17,1.907212726080002e-19,3.389284508636798e-35,3.0012363700657416e-31,2.5052033616620833e-29,4.199808993019013e-40,8.401425817016257e-22,4.023622049771411e-52,4.314443169030878e-51,4.6350908027033045e-20,4.384692295282546e-53,6.20842039864566e-62,1.9649766646164658e-49,1.3536771652538166e-40,9.536083717765355e-55,6.657360850350071e-69,2.831487180961088e-75,4.546804702038913e-107,1.0560699732696068e-61
6.437972532587164e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764804278,0.11866996571393573,0.022821567688460415,2.976981398792105e-56,1.0115711946992946e-30,2.3241350294454052e-20,3.6241951387873165e-40,7.601412164498819e-31,7.847988944202679e-69,5.682021299566103e-12,3.738190950539836e-60,5.682021241968994e-12,3.8336698137172077e-41,2.8298725369532376e-40,2.088401692538338e-56,2.421456899725639e-57,6.2008043385201425e-22,1.1924821105430305e-44,3.1031077515223946e-10,9.187750718217923e-12,3.6851156244396286e-14,5.211653256461404e-22,1.933421234008786e-21,3.6740670023998615e-14,1.305718385131704e-17,2.734915937054903e-17,5.776920018768364e-19,2.1131312718860625e-34,8.194139256646219e-31,7.02163181943461e-29,1.9360955017747918e-39,1.7393778942635587e-21,5.3159366904371656e-51,3.677697198696362e-50,6.969718992836388e-20,5.802208487935487e-52,9.601238350786438e-61,1.0955173535623087e-48,4.967803711215667e-40,6.337468031879983e-54,1.796337644696308e-67,7.99621460237734e-74,1.0337276756678524e-104,2.6573811219768146e-60
8.583963395732667e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763739037,0.11866996560859254,0.022821567686929122,1.6008315813460584e-55,2.1165926311975487e-30,4.030722725442093e-20,1.4098249828234526e-39,1.6623429977467657e-30,3.757206204574209e-68,7.576028415611718e-12,1.4115393937212354e-59,7.576028317654816e-12,9.940990029868383e-41,7.665146989596731e-40,9.083018974758661e-56,1.0531526321562782e-56,1.0545944121912282e-21,3.9923113651296086e-44,4.137476986402875e-10,1.2250334314780172e-11,4.9164320605226217e-14,8.859727543391192e-22,3.2882090018316854e-21,4.8972518440917e-14,1.8579891221375057e-17,4.98182980105068e-17,1.2914708628605026e-18,7.1777893668732355e-34,1.7139003112226933e-30,1.4957078818583568e-28,5.60520383007419e-39,2.9581766882208437e-21,2.51135670996955e-50,1.5995182108811256e-49,9.315740706673925e-20,2.7421756051945985e-51,4.942748253058766e-60,3.6694863204471137e-48,1.2881885872565198e-39,2.3976171450554737e-53,1.1527165886886326e-66,5.668461929821604e-73,1.1090380534188117e-103,1.501823994148202e-59
1.072995425887817e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727626737965,0.11866996550324935,0.02282156768539783,6.539462528544858e-55,3.853263565519531e-30,6.248298855625207e-20,4.343347071408263e-39,3.118781480170067e-30,1.4170794013768858e-67,9.470035531370663e-12,4.317612043027201e-59,9.470035381715706e-12,2.1735737488823816e-40,1.7219045606713117e-39,3.1141570422128725e-55,3.610770201339403e-56,1.6111819723494346e-21,1.0778514843842286e-43,5.171846208015725e-10,1.531291790961691e-11,6.149398102024388e-14,1.3529520234980147e-21,5.023586993225334e-21,6.119631449946529e-14,2.4181931280681124e-17,7.979694406209643e-17,2.4701510384239604e-18,1.9663074030462733e-33,3.1190023365177805e-30,2.7619183563788083e-28,1.3230098652930102e-38,4.5193480846121526e-21,9.334999152909727e-50,5.483984779419171e-49,1.1673969767247857e-19,1.0198449133450132e-50,2.055819636317242e-59,9.91017116701099e-48,2.8165941874352228e-39,7.277261225533779e-53,5.595967214116983e-66,2.97529661395468e-72,1.1774596202014339e-102,6.7750185341825325e-59
1.2875945122023672e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761608555,0.11866996539790615,0.022821567683866537,2.2983400947848803e-54,6.391327108548518e-30,8.987603899515464e-20,1.1574743232793315e-38,5.279534710037009e-30,4.59302921524435e-67,1.1364042646837486e-11,1.1509268401272254e-58,1.1364042433939876e-11,4.237282576072927e-40,3.4140146510700884e-39,9.194096210882946e-55,1.0660222174777736e-55,2.2920675509264517e-21,2.5289671894074873e-43,6.206215416119176e-10,1.837550150269686e-11,7.384063322962417e-14,1.9238085615199002e-21,7.146476731708831e-21,7.34119168311953e-14,2.979315772033163e-17,1.1735385774895542e-16,4.2565125153452556e-18,4.680372710544033e-33,5.171422709771954e-30,4.634741573340469e-28,2.72506867020703e-38,6.429111048161864e-21,3.0232434931273323e-49,1.6190529603005906e-48,1.4044628617799104e-19,3.3048152687917263e-50,7.422884497504968e-59,2.325774274062223e-47,5.490822711008355e-39,1.913867918820381e-52,2.3298361243050952e-65,1.3252372363754061e-71,9.742899909110275e-102,2.628262840607687e-58
1.7167926848314677e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759478072,0.11866996518721978,0.022821567680803952,4.001384782570225e-53,1.4800401728635008e-29,1.6030908698715597e-19,7.949913642452749e-38,1.2530727990354092e-29,6.991052602497748e-66,1.515205687689402e-11,7.511211293203914e-58,1.515205650290069e-11,1.3527052477397392e-39,1.0943183832127554e-38,9.290433987076273e-54,1.0771695567093114e-54,4.026497626571945e-21,1.2062497477624185e-42,8.27495379182345e-10,2.4500668683590605e-11,9.858564037074412e-14,3.3760403742334473e-21,1.2553978284136436e-20,9.781858729750325e-14,4.0988733404721155e-17,2.1444304477090186e-16,1.041917450176197e-17,2.2253474440072442e-32,1.1963622069706645e-29,1.0936835757281954e-27,9.237342590062912e-38,1.1293635972407322e-20,3.3396474397173785e-48,1.6359492380852974e-47,1.8823212173944993e-19,3.653480633115579e-49,1.2751175805323717e-57,1.1097017448033317e-46,1.752885167089604e-38,1.303336991336586e-51,6.245023437603485e-64,6.078301324702462e-70,8.887278878197013e-100,4.1594560439584066e-57
2.1459908574605682e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727573475893,0.11866996497653341,0.022821567677741367,2.2129461961888058e-52,2.845740855899555e-29,2.51564258826763e-19,2.9984440185717123e-37,2.4393825902804003e-29,3.8482712917849874e-65,1.8940071105781702e-11,2.74563647956236e-57,1.894007052461562e-11,3.26036912150535e-39,2.636311765713597e-38,4.261212491413284e-53,4.940568123501089e-54,6.257064786997815e-21,3.709870144600322e-42,1.0343692113604807e-09,3.06258358574741e-11,1.2340005535842134e-13,5.240883381163355e-21,1.9508061365541647e-20,1.2219262170585381e-13,5.2164417266745496e-17,3.4010130669452983e-16,2.0674336711751455e-17,6.817265641062178e-32,2.2981818736859204e-29,2.1285092806559475e-27,2.2885403574339918e-37,1.7549312397427286e-20,1.5226659728655845e-47,7.50338549166112e-47,2.365140938849528e-19,1.6664736415613254e-48,6.927215609801615e-57,3.4133757498753847e-46,4.2249086004539547e-38,4.9194313276472077e-51,4.0250074734373826e-63,4.6048696081891474e-69,7.957919261676395e-99,2.2416224703905407e-56
2.5751890300896688e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727552171046,0.11866996476584704,0.022821567674678783,8.43480910678746e-52,4.85943158736243e-29,3.636204371468242e-19,8.57369876005303e-37,4.1950477202762906e-29,1.4599440373837962e-64,2.272808533349945e-11,7.737850226770858e-57,2.272808449911102e-11,6.644371037931392e-39,5.374383927936912e-38,1.4102110979262872e-52,1.6350227939232564e-53,8.983495753790154e-21,9.071779342037881e-42,1.2412430381492943e-09,3.675100302435241e-11,1.4828471656681823e-13,7.516899845681836e-21,2.8007767818724055e-20,1.4653407972290424e-13,6.332323967101428e-17,4.933052184663636e-16,3.598272606285516e-17,1.6692050661637668e-31,3.920931369756991e-29,3.665584269780619e-27,4.7403582561712075e-37,2.5195219805934373e-20,5.070104134051807e-47,2.4831299714567498e-46,2.8529192932004707e-19,5.552269409648938e-48,2.6492878820913667e-56,8.347363108945384e-46,8.610029968033055e-38,1.405473534381744e-50,1.7559005428485064e-62,2.2494931060278033e-68,6.283715038674319e-98,8.686632827489938e-56
3.0043872027187693e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275308662,0.1186699645551607,0.022821567671616198,2.6145338519825636e-51,7.64825741755564e-29,4.964641896341843e-19,2.0731199370672605e-36,6.631691205914102e-29,4.466396496280808e-64,2.6516099560045706e-11,1.8639918813572634e-56,2.6516098426395908e-11,1.2116691463040562e-38,9.81221099354768e-38,3.849222082954042e-52,4.462810101708615e-53,1.220569943974324e-20,1.9200254584358014e-41,1.4481168595497772e-09,4.287617018422804e-11,1.7324048301299273e-13,1.0202770429633145e-20,3.805270421745803e-20,1.7084301023860367e-13,7.446683613645484e-17,6.7304584277810455e-16,5.730275540396301e-17,3.551352084626365e-31,6.165768190009827e-29,5.805605073335468e-27,8.733899626618281e-37,3.4230943894756214e-20,1.411263767808445e-46,6.77765682270707e-46,3.3456553694085154e-19,1.546631685161657e-47,8.318509021186694e-56,1.7667872490932362e-45,1.5701280394264787e-37,3.387083195335432e-50,6.1873139614176025e-62,8.676910024674995e-68,3.9300861395452823e-97,2.788292260962953e-55
3.86278354797697e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727488256484,0.118669964133788,0.02282156766549103,1.7628823512286297e-50,1.6022519859381059e-28,8.244777981181674e-19,8.804322419135847e-36,1.3961508846528775e-28,2.8494471129462215e-63,3.409212800961734e-11,8.000004905979837e-56,3.4092126139340437e-11,3.2161618111656535e-38,2.615593774921629e-37,2.011008519558784e-51,2.331518081411645e-52,2.0137372573671592e-20,6.467876561728132e-41,1.861864486186318e-09,5.512650448297665e-11,2.233683759660548e-13,1.6799445701553943e-20,6.277769818778165e-20,2.1936345074915009e-13,9.670931750562561e-17,1.1086050900935877e-15,1.2134693047712006e-16,1.2171464416743045e-30,1.2894737192719767e-28,1.226731464050667e-26,2.3422457267030077e-36,5.647110696438144e-20,7.895419952658026e-46,3.5407949812025594e-45,4.34600016282329e-19,8.669426646894036e-47,5.8132165222538115e-55,5.95200432382524e-45,4.167632072409655e-37,1.418889160308545e-49,5.412984240545853e-61,8.939979083009994e-67,9.24231719269877e-96,2.0451856448936787e-54
4.721179893235171e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072744564674,0.11866996371241532,0.022821567659365865,7.437113527608709e-50,2.898793864858633e-28,1.235525818349596e-18,2.7239130086978576e-35,2.53234852212009e-28,1.159593933498704e-62,4.166815645448274e-11,2.492090743571276e-55,4.166815366346362e-11,7.010737415176674e-38,5.728348332941483e-37,7.181812429620298e-51,8.326272280857663e-52,3.005196240040237e-20,1.6852933719728171e-40,2.2756120912714285e-09,6.737683875373151e-11,2.737901448417747e-13,2.5020910716117066e-20,9.368178688528724e-20,2.677542938817479e-13,1.1889286233871048e-16,1.6393146866564187e-15,2.199195936132761e-16,3.215079898969324e-30,2.329022488197895e-28,2.23198704678332e-26,5.120628072743466e-36,8.426818778964142e-20,2.9257435965218755e-45,1.2644612748060893e-44,5.366174099875598e-19,3.217363217675737e-46,2.467425549800475e-54,1.5509204204560172e-44,9.084805054722749e-37,4.336052168504746e-49,2.660556419046763e-60,4.869259101863354e-66,8.297916135981013e-95,8.981543879382926e-54
5.5795762384933724e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072740303698,0.11866996329104268,0.0228215676532407,2.481672087924958e-49,4.761803163429473e-28,1.7295283919203193e-18,7.002242146406052e-35,4.165943742781005e-28,3.7668532446647324e-62,4.924418489462718e-11,6.447970580202382e-55,4.924418099877363e-11,1.346842194104217e-37,1.1045416077733817e-36,2.086178848524498e-50,2.4185772067305528e-51,4.1949414569653495e-20,3.7479009947992585e-40,2.689359674805702e-09,7.96271729965038e-11,3.2451205491106093e-13,3.4856760041797597e-20,1.3076387814519933e-19,3.160159029998767e-13,1.4101717446058814e-16,2.2578200746234105e-15,3.600122518466146e-16,7.225160166895404e-30,3.8194683346259253e-28,3.6811283346056794e-26,9.811460702800098e-36,1.176206950060553e-19,8.732838313278225e-45,3.6728910969477014e-44,6.40617663566387e-19,9.618589597727922e-46,8.289751412242478e-54,3.449118732444045e-44,1.7452958202082805e-36,1.1028251196300947e-48,1.0149098344977203e-59,2.036351986941918e-65,5.264782680747484e-94,3.108060057369129e-53
7.296368929009775e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731781736,0.11866996244829743,0.022821567640990362,2.729666355846626e-48,1.0605398519208223e-27,2.966103703966256e-18,3.709018796880348e-34,9.291871383667677e-28,4.085633998879273e-61,6.439624176069538e-11,3.41730229819316e-54,6.439623510295056e-11,3.935123400354726e-37,3.239638428095977e-36,1.5562830730781195e-49,1.8041313595461722e-50,7.16930725336882e-20,1.4352843609660634e-39,3.5168547772199296e-09,1.041278413981378e-10,4.26876516159773e-13,5.933197560005323e-20,2.2345899806458633e-19,4.121528001207653e-13,1.850886494040364e-16,3.7338576516233565e-15,7.877367179683486e-16,2.787269330320883e-29,8.476122694277403e-28,8.240443678680992e-26,2.806189780212958e-35,2.0098724794149984e-19,6.470705457454802e-44,2.7395987018092303e-43,8.545669164043555e-19,7.150306225042233e-45,8.915141636820647e-53,1.3208371034030913e-43,5.099313645569286e-36,5.744139984019085e-48,1.6349712151251774e-58,5.3250021563690915e-64,1.8536428701940373e-92,3.164735194693639e-52
8.738829143732137e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727246215197,0.11866996174021753,0.022821567630697554,1.083822651163399e-47,1.820013187813347e-27,4.260938864748251e-18,1.0702931075255844e-33,1.5954732675728759e-27,1.6163570330079805e-60,7.71270969745865e-11,9.941609274989192e-54,7.712708742715576e-11,8.077822007199031e-37,6.659168441270602e-36,5.295730663888065e-49,6.138891941622661e-50,1.0281564382587404e-19,3.4611194347355805e-39,4.212121395776148e-09,1.2471345983085905e-10,5.138564184683437e-13,8.47998512047175e-20,3.204387393076413e-19,4.925311006617902e-13,2.2193585395182254e-16,5.191742002812806e-15,1.3261933898206167e-15,6.745426008133329e-29,1.450291571971902e-27,1.417869067212496e-25,5.635645148247196e-35,2.8820021617095637e-19,2.2059208638660765e-43,9.321665716275183e-43,1.040460199521768e-18,2.443353425132515e-44,3.566717567211852e-52,3.1850358924354956e-43,1.0467632146335538e-35,1.6458156377103352e-47,7.416228099315459e-58,2.7166172220032627e-63,1.485160655288803e-91,1.2542928877803085e-51
1.01812893584545e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072717461295,0.1186699610321377,0.022821567620404746,3.5229913266385337e-47,2.876807033930514e-27,5.78904119901781e-18,2.6160586438491143e-33,2.5225635891884967e-27,5.275264216286991e-60,8.985795217495845e-11,2.4545975877075676e-53,8.985793921822186e-11,1.4852567392284845e-36,1.2251139119629773e-35,1.4986000910688688e-48,1.7371375885858054e-49,1.3953751905878522e-19,7.251989219625366e-39,4.9073879534760744e-09,1.4529907818469118e-10,6.017450111710316e-13,1.1469673066240375e-19,4.348524426402415e-19,5.725490214373915e-13,2.586178496255451e-16,6.822737293203758e-15,2.0521479611893033e-15,1.4185351355948239e-28,2.2856420361456505e-27,2.2450848831896373e-25,1.0110992959151022e-34,3.910837744466309e-19,6.201446517691805e-43,2.637673452964185e-42,1.2319527778501355e-18,6.884983268901938e-44,1.1500446653492044e-51,6.673230394101279e-43,1.924671007873508e-35,3.9982751440423487e-47,2.7418832709119203e-57,1.1517358818270709e-62,7.19199988419309e-91,4.0209194514188226e-51
1.1623749573176863e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072710301062,0.11866996032405792,0.022821567610111938,9.65918858248801e-47,4.280032786868351e-27,7.55006224923728e-18,5.639000337512628e-33,3.7534341919085664e-27,1.4465316863274337e-59,1.0258880736174467e-10,5.369248077629698e-53,1.0258879047616363e-10,2.5182661898882838e-36,2.077593106651614e-35,3.6527254975053615e-48,4.233990643869351e-49,1.8185870158906628e-19,1.3702039658140254e-38,5.6026544503196785e-09,1.6588469645967954e-10,6.905588878540114e-13,1.489771183699423e-19,5.666959120288491e-19,6.522081768201659e-13,2.9513543208613323e-16,8.605406185852724e-15,2.985422677582012e-15,2.6907040518326396e-28,3.3905351919291295e-27,3.344172283059723e-25,1.670737840797633e-34,5.096318315446316e-19,1.5143444627916192e-42,6.428667738048039e-42,1.4290446541280854e-18,1.6857355359991811e-43,3.170206832374657e-51,1.2607901757988553e-42,3.2633029696559997e-35,8.569946008672166e-47,8.394207573501497e-57,3.916114459572802e-62,3.4185278557646694e-90,1.1048435785275124e-50
1.3066209787899226e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072703140819,0.11866995961597823,0.02282156759981913,2.3453343057544476e-46,6.078841685406898e-27,9.543655185798087e-18,1.1075345471544772e-32,5.331065692673534e-27,3.506605942732476e-59,1.153196625348791e-10,1.0720748833718083e-52,1.1531964120099611e-10,4.0139229146635534e-36,3.3115515716235953e-35,7.990122660764381e-48,9.261272175887882e-49,2.297791950686931e-19,2.395039783905526e-38,6.297920886306927e-09,1.8647031465586912e-10,7.803120761311077e-13,1.8759600193537785e-19,7.159649529819874e-19,7.315101737969329e-13,3.314892773053028e-16,1.0520899707579432e-14,4.1432589258728734e-15,4.721889081025376e-28,4.801414699766139e-27,4.753555992631481e-25,2.5935181533270187e-34,6.438382989019782e-19,3.3255533494713366e-42,1.4061330687155293e-41,1.6317358313951383e-18,3.71222609368713e-43,7.75237421182738e-51,2.2036722695004618e-42,5.20146371503708e-35,1.6739571747425366e-46,2.247897072123174e-56,1.1471602864869569e-61,1.3337160637947839e-89,2.694311134227157e-50
