Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52)
1.5734457735291817e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319933495,0.11866996602933079,0.022821567693039033,0.0,4.0686372013778625e-45,2.5616902830336203e-31,0.0,2.3414715140465299e-41,0.0,1.599970113589717e-19,2.0230839697935021e-87,1.5999686102061781e-19,8.8434403229019311e-59,1.2723743135492923e-49,0.0,0.0,1.2397490795744762e-38,6.4346912026861226e-69,6.3452472028621667e-13,3.0508512428615718e-14,1.1759628934066113e-17,2.0427293104201782e-27,1.1759629082361349e-17,9.2931871407784435e-39,1.2545493768688222e-31,4.8772190734549162e-53
3.14689688238249e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319866987,0.11866996602869626,0.022821567693023778,0.0,6.509832474478044e-44,1.0246787193598152e-30,0.0,1.8731845774049009e-40,0.0,3.1999486591646816e-19,1.2947823541306529e-85,3.1999426456153e-19,1.4149564166792719e-57,2.0358064548333318e-48,0.0,0.0,9.9180142132406449e-38,2.059110157092976e-67,1.2690515920598604e-12,6.1017128306936389e-14,2.3519297446578174e-17,8.1709310923714776e-27,2.3519298039760631e-17,7.4345626322086251e-38,5.0182142919811888e-31,7.8035834097387708e-52
6.293799100089106e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319733977,0.11866996602742717,0.022821567692993268,0.0,1.0415723736543633e-42,4.0987200912545978e-30,0.0,1.4985505554540346e-39,0.0,6.3999147704924384e-19,8.2866423705983202e-84,6.3998907162648339e-19,2.2639349610667947e-56,3.2572923093056397e-47,0.0,0.0,7.9344105812897313e-37,6.5891666359138501e-66,2.5381053353283004e-12,1.2203436006300303e-13,4.7038633581401469e-17,3.2683710496424917e-26,4.7038635954134329e-17,5.947644307205309e-37,2.0072914872224016e-30,1.2485759328573477e-50
1.258760353550234e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319467951,0.11866996602488902,0.022821567692932251,0.0,1.6665091930450223e-41,1.639489080478929e-29,0.0,1.1988415170682504e-38,0.0,1.2799883073856443e-18,5.3034723229983165e-82,1.2799786856889054e-18,3.6222994447585775e-55,5.2116562851206877e-46,0.0,0.0,6.3475130774268878e-36,2.1085354424792448e-64,5.0762128207497916e-12,2.440688235728376e-13,9.4077302290244927e-17,1.3073448164555797e-25,9.4077311781182432e-17,4.758095580198137e-36,8.0291967979575483e-30,1.9977234213458907e-49
2.5175212406328806e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318935904,0.11866996601981271,0.022821567692810216,0.0,2.6663903948921099e-40,6.5579584195780221e-29,0.0,9.5907350720380515e-38,0.0,2.5599964003396562e-18,3.3942417554175638e-80,2.5599579135438122e-18,5.7956811221959806e-54,8.3385993447270179e-45,0.0,0.0,5.0779801921387941e-35,6.7473158953992588e-63,1.0152427787131213e-11,4.8813775058331197e-13,1.881546254647218e-16,5.2293454517897405e-25,1.8815466342848422e-16,3.8064404444620705e-35,3.2117003355581728e-29,3.1963585657576172e-48
5.035043014798174e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317871811,0.11866996600966009,0.022821567692566148,0.0,4.2661442857382836e-39,2.6231837951297634e-28,0.0,7.6725870632996485e-37,0.0,5.1200703153550326e-18,2.1723371874671236e-78,5.1199163681738759e-18,9.2730888597859426e-53,1.3341585317599859e-43,0.0,0.0,4.0623334629997421e-34,2.1591409002566883e-61,2.0304857702047818e-11,9.7627560456748095e-13,3.7630921484085233e-16,2.0917101325973366e-24,3.7630936669592903e-16,3.0450930312917928e-34,1.2846968147426546e-28,5.1141731339648304e-47
1.0070086563128761e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315743625,0.11866996598935485,0.02282156769207801,0.0,6.825571726461963e-38,1.0492736097244511e-27,0.0,6.1380657832675066e-36,0.0,1.0240449061675802e-17,1.3903490842250309e-76,1.0239833273115006e-17,1.483693328566575e-51,2.1345969539998931e-42,0.0,0.0,3.2497847643005526e-33,6.9092468516840385e-60,4.0609717460496081e-11,1.9525513123887019e-12,7.5261816570196179e-16,8.3666141592083461e-24,7.5261877312232558e-16,2.4359788327742735e-33,5.138919477889229e-28,8.1826719348528754e-46
2.0140173659789936e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311487246,0.11866996594874436,0.022821567691101736,0.0,1.0920083988479185e-36,4.1970946719455302e-27,0.0,4.9104455282503617e-35,0.0,2.048213021835738e-17,8.8987541681940754e-75,2.0479667065721262e-17,2.373906009260312e-50,3.415173324000739e-41,0.0,0.0,2.5996962497758292e-32,2.2109559599744358e-58,8.1219436691852794e-11,3.905102727442676e-12,1.5052351558606913e-15,3.3464641815756195e-23,1.5052375855423488e-15,1.9486298610491764e-32,2.0556733211214864e-27,1.309225624021883e-44
4.028034785311228e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302974489,0.1186699658675234,0.022821567689149183,0.0,1.7469475064074944e-35,1.6788379551498627e-26,0.0,3.928344701024645e-34,0.0,4.096918717892761e-17,5.6958659009533118e-73,4.0959334581829802e-17,3.7982386249004112e-49,5.4636950904209775e-40,0.0,0.0,2.079546387521843e-31,7.0750389372952557e-57,1.6243887401240698e-10,7.8102055551967565e-12,3.010465489933145e-15,1.3384404292416227e-22,3.0104752086608479e-15,1.558658695330024e-31,8.2235370319341739e-27,2.0947547565840824e-43
6.042052204643463e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756294461732,0.11866996578630244,0.02282156768719663,0.0,6.4294977383625173e-35,3.567530765899874e-26,0.0,1.1662253448662767e-33,0.0,6.1459938777752388e-17,3.2339269631840436e-72,6.1439002028834361e-17,1.4369488119670503e-48,2.0829333870157623e-39,0.0,0.0,5.9458570335694338e-31,3.3004862506043778e-56,2.4365831019080191e-10,1.171530838059697e-11,4.5156921777695504e-15,2.8439726148458772e-22,4.5157128300668256e-15,4.4563870039989209e-31,1.7476255306279565e-26,7.9248713281801422e-43
1.0070087043307931e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756277436223,0.11866996562386052,0.022821567683291528,0.0,4.9456802483530164e-34,9.8631739569134331e-26,0.0,5.4628131270613754e-33,0.0,1.0245622045679286e-16,8.6963986028427387e-71,1.0239833664642755e-16,1.1340482435694435e-47,1.7125227599934118e-38,0.0,0.0,2.7320146935239274e-30,4.4228417196107132e-55,4.0609717797895537e-10,1.9525514021982077e-11,7.5261309685697649e-15,7.8612275093888946e-22,7.5261880661079312e-15,2.0474308217349739e-30,4.8325538876115619e-26,6.2543529714991083e-42
1.3695318398105953e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756262113263,0.1186699654776628,0.022821567679776937,0.0,1.3619129498933534e-33,1.7563391367442646e-25,0.0,1.2605950484868934e-32,0.0,1.3936481132695802e-16,3.7766955505190801e-70,1.3926173757898475e-16,3.1825004757345469e-47,4.9941169846676316e-38,0.0,0.0,6.1491378183759707e-30,1.46790695645713e-54,5.5229215529794875e-10,2.6554699091623423e-11,1.0235514099319646e-14,1.3996722930309029e-21,1.0235615773129965e-14,4.6080480109879862e-30,8.6063893315642605e-26,1.7551704787377683e-41
1.7320549752903976e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756246790304,0.11866996533146508,0.022821567676262346,0.0,3.0670368555632549e-33,2.7416703074758413e-25,0.0,2.4271916235581215e-32,0.0,1.7628603758502151e-16,1.143621300130517e-69,1.7612513827520814e-16,7.2865052132734522e-47,1.1426507424584322e-37,0.0,0.0,1.1621081329401577e-29,3.944273998238717e-54,6.9848712871078801e-10,3.3583884153214757e-11,1.2944884760215855e-14,2.1846256938964749e-21,1.2945043474482395e-14,8.70812628684456e-30,1.3436337339351734e-25,4.0185564748299703e-41
2.0945781107701998e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756231467344,0.11866996518526736,0.022821567672747754,0.0,5.8940841980345755e-33,3.9303840844390597e-25,0.0,4.1268088078555953e-32,0.0,2.1321919925514727e-16,2.969351095851888e-69,2.1298853874818922e-16,1.4209092114768845e-46,2.2594574580351472e-37,0.0,0.0,1.9422344109872646e-29,8.7256560773527107e-54,8.4468209843385073e-10,4.0613069207202149e-11,1.5654243642064643e-14,3.1314339656704516e-21,1.5654471170537526e-14,1.4553146667713754e-29,1.9264211227548597e-25,7.8364090301650966e-41
2.819624381729804e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756200821431,0.11866996489287195,0.022821567665718568,0.0,1.5239260013601518e-32,6.7716220459339448e-25,0.0,9.1243599591591876e-32,0.0,2.8711274093611594e-16,1.3138696592067574e-68,2.8671533918505137e-16,3.7724395367544899e-46,6.318906532375528e-37,0.0,0.0,4.1458079239185863e-29,2.7453553410219063e-53,1.137072029465509e-09,5.4671439297836455e-11,2.1072934544008209e-14,5.3940010019150281e-21,2.1073326550727388e-14,3.1061847936055717e-29,3.3196622335639408e-25,2.0805253333236903e-40
3.5446706526894086e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756170175517,0.11866996460047652,0.022821567658689382,0.0,3.22678090779127e-32,1.036464518918836e-24,0.0,1.7094266884675506e-31,0.0,3.6105040032824354e-16,3.9544207936415809e-68,3.6044213879671896e-16,8.1828972508008431e-46,1.4146893639107315e-36,0.0,0.0,7.5376017491908556e-29,6.7906555794558856e-53,1.4294619468582524e-09,6.8729809360363862e-11,2.6491581906227945e-14,8.2543925467850715e-21,2.6492181911791285e-14,5.6469798201481476e-29,5.0820434695893513e-25,4.5129214765652004e-40
4.2697169236490134e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756139529603,0.11866996430808112,0.022821567651660195,0.0,6.103673602959447e-32,1.4760445583055161e-24,0.0,2.8930255776308408e-31,0.0,4.350351694820214e-16,1.0239053725975908e-67,4.3416893752722108e-16,1.5814358545025451e-45,2.79472203168969e-36,0.0,0.0,1.2466815686886598e-28,1.4769909351943482e-52,1.7218518496869843e-09,8.2788179392878345e-11,3.1910182775876903e-14,1.1752782467027355e-20,3.1911037252808245e-14,9.3390552444965075e-29,7.238821326429182e-25,8.721721558814702e-40
5.719809465568222e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756078237787,0.11866996372329038,0.022821567637601826,0.0,1.8490109792875956e-31,2.6005615149574626e-24,0.0,6.8798758108422176e-31,0.0,5.8314868940111737e-16,6.3402512935728628e-67,5.8162253229507603e-16,4.9762392243957586e-45,8.9142619083629837e-36,0.0,0.0,2.874634095025764e-28,6.1880424421174384e-52,2.3066316108317494e-09,1.1090491936617974e-10,4.2747242419913921e-14,2.0697102360322328e-20,4.2748747875977862e-14,2.1529846573839033e-28,1.2759193652758786e-24,2.7444274933098297e-39
7.169902007487432e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756016945977,0.11866996313849969,0.022821567623543457,0.0,4.3469716527446686e-31,4.0512012517408901e-24,0.0,1.3435958031595283e-30,0.0,7.3145358416906483e-16,2.2954618253387714e-66,7.2907612348325932e-16,1.1953771026838445e-44,2.1492093391096413e-35,0.0,0.0,5.5203010174031441e-28,1.8112304102593678e-51,2.8914113128112725e-09,1.3902165921756131e-10,5.358411319639545e-14,3.2227753044183362e-20,5.3586458423197959e-14,4.1336861851638242e-28,1.988497808910826e-24,6.5925788651186152e-39
1.007008709132585e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755894362372,0.11866996196891849,0.022821567595426716,0.0,1.7048261538615409e-30,7.931500674568129e-24,0.0,3.7571685918006023e-30,0.0,1.028637862854581e-15,2.0142893284793532e-65,1.0239832951134699e-15,4.8105789064821865e-44,8.5617193019682668e-35,0.0,0.0,1.5171512992751227e-27,1.0699229336654532e-50,4.0609705391565717e-09,1.9525513855433974e-10,7.52572877870904e-14,6.3034981742131444e-20,7.5261879307863844e-14,1.1355562014272773e-27,3.896664526309465e-24,2.6530623521778396e-38
1.5870457259002687e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755649195236,0.11866995962975681,0.02282156753919324,0.0,1.1300350246925471e-29,1.9608329766772175e-23,0.0,1.5119366032757127e-29,0.0,1.6253043509324687e-15,3.9154903594722405e-64,1.6137975953876854e-15,3.2547674453725457e-43,5.6123423689654492e-34,0.0,0.0,6.0261043699629371e-27,1.2650060712536319e-49,6.4000882813661588e-09,3.0772209576402137e-10,1.1860136914640387e-13,1.5551769432437276e-19,1.1861272035462658e-13,4.5058862704769473e-27,9.6519559128777218e-24,1.7950204713792595e-37
2.7471197594356357e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755158861235,0.11866995495143629,0.022821567426726287,0.0,1.1108237825313153e-28,5.8627566758683436e-23,0.0,8.1162589750099716e-29,0.0,2.827828512988332e-15,1.3183721776039316e-62,2.7934260239846359e-15,3.2443292049748791e-42,5.3637933307851773e-33,0.0,0.0,3.2057680585708561e-26,2.4082283690638974e-48,1.1078320923752114e-08,5.3265600432859124e-10,2.0528046111828584e-13,4.6302525944593552e-19,2.0531440049361314e-13,2.3919468455379347e-26,2.8974019919203003e-23,1.7892578464768627e-36
5.06726782650637e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754178194393,0.11866994559480661,0.022821567201792386,0.0,1.3697900619500364e-27,1.9932899732944258e-22,0.0,5.2345928836707084e-28,0.0,5.2696345975636082e-15,6.0810687337803016e-61,5.152682193370063e-15,4.0580268612933419e-41,6.4547694407164849e-32,0.0,0.0,2.0481600692952558e-25,5.9256800684562352e-47,2.0434774840356059e-08,9.8252379804594442e-10,3.7860236905975842e-13,1.560857898377035e-18,3.7871776030970631e-13,1.5216118633281092e-25,9.9305517928188394e-23,2.2379997478618832e-35
9.70756396064784e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752216865271,0.11866992688159272,0.022821566751924635,0.0,1.8881925354089654e-26,7.3138730360555545e-22,0.0,3.7433926395657059e-27,0.0,1.0300221074450691e-14,3.3396952723119331e-59,9.8711917809033103e-15,5.7266542211764391e-40,8.7917661689804949e-31,0.0,0.0,1.4421158538636854e-24,1.6611866769476252e-45,3.9147637200885571e-08,1.882259291889963e-09,7.2510113766841896e-13,5.6306677465264802e-18,7.2552453520239863e-13,1.0621368639054747e-24,3.7024721483028088e-22,3.1582045959725666e-34
1.8988156228930779e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748294225331,0.11866988945534682,0.022821565852189321,0.0,2.7097668382754844e-25,2.7981502032892769e-21,0.0,2.8263574969136786e-26,0.0,2.0948835148063506e-14,2.0340703745100068e-57,1.930819995103892e-14,8.5943644217459554e-39,1.2646713939403123e-29,0.0,0.0,1.0572182373728611e-23,4.9710060293587758e-44,7.6573180031984994e-08,3.6817299056486917e-09,1.4175189418716053e-12,2.0835512226131662e-17,1.4191387374028376e-12,7.6540308073692588e-24,1.461446859531444e-21,4.7395971088627453e-33
2.8268748497213715e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744371609754,0.11866985202934344,0.02282156495245425,0.0,1.1029557589901487e-24,6.2018064665768017e-21,0.0,8.8268261288281728e-26,0.0,3.2380108827781077e-14,1.4289679024808127e-56,2.8745193447963505e-14,3.5847382250950336e-38,5.3719787079187599e-29,0.0,0.0,3.2379462172949338e-23,2.6444422099604867e-43,1.1399848034418558e-07,5.4812000213988478e-09,2.1091643639036491e-12,4.4929482710235435e-17,2.1127543408104854e-12,2.3169079062709012e-23,3.3218483405292837e-21,1.9768725136751298e-32
3.754934076549665e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740449018563,0.11866981460358254,0.022821564052719422,0.0,3.0224990359131117e-24,1.0942400209164357e-20,0.0,1.9961782215817166e-25,0.0,4.4593211041891106e-14,6.3231104216666836e-56,3.8182172271721304e-14,1.0051705968744969e-37,1.5221705885548294e-28,0.0,0.0,7.1893860329316961e-23,8.9323272327502847e-43,1.51423538138969e-07,7.2806696398347697e-09,2.800038234780065e-12,7.7210136433873186e-17,2.8063720477957909e-12,5.0870191215307338e-23,6.0027892489798407e-21,5.5431275947556625e-32
4.682993303377959e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736526451736,0.11866977717806416,0.022821563152984843,0.0,6.6875247351458208e-24,1.7019976980374391e-20,0.0,3.7865876530365125e-25,0.0,5.7587283428007074e-14,2.1446780498090019e-55,4.7619136422360061e-14,2.2751429238827992e-37,3.4506808725600659e-28,0.0,0.0,1.3393022448270924e-22,2.3640410803947814e-42,1.8884835341787773e-07,9.0801387616161301e-09,3.4901414128044367e-12,1.170051335522635e-16,3.4999925306004233e-12,9.3708881335272339e-23,9.5572726024905991e-21,1.2546358176365761e-31
6.539111757034547e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672868139124,0.11866970232775492,0.022821561353516415,0.0,2.2342323504740093e-23,3.3186248420707482e-20,0.0,1.0001236582157446e-24,0.0,8.5915160879947255e-14,1.5312880252193112e-54,6.6493020704465576e-14,7.9606207079781374e-37,1.19182098889212e-27,0.0,0.0,3.4139702161956718e-22,1.0742740371318328e-41,2.6369725643380746e-07,1.2679075517360405e-08,4.8680388679134149e-12,2.1692832626616279e-16,4.8872440330437054e-12,2.335765484250587e-22,1.9482986399818959e-20,4.3897857915032268e-31
8.395230210691134e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756720836428245,0.11866962747841568,0.022821559554048965,0.0,5.5263478640957342e-23,5.4700985949960459e-20,0.0,2.0828190215581928e-24,0.0,1.173568723837983e-13,6.3011271302182088e-54,8.5366846294686558e-14,2.0532161472343248e-36,3.0145649855300773e-27,0.0,0.0,6.8720083318963635e-22,3.3494963019511345e-41,3.3854518940438209e-07,1.6278010293160844e-08,6.242863597554655e-12,3.401730447409618e-16,6.2745133739278827e-12,4.5988120687882382e-22,3.3522789513190443e-20,1.1321908144760769e-30
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053879583,0.11866956276567769,0.022821557998259499,0.0,1.0453849849164419e-22,7.7613674470440147e-20,0.0,3.4955139106773462e-24,0.0,1.4704519798125809e-13,1.7470496289500602e-53,1.0168480124368304e-13,4.0267654866825e-36,5.7811409026989252e-27,0.0,0.0,1.1200773600607906e-21,7.5578539229195802e-41,4.0325671150965814e-07,1.9389589101167019e-08,7.4290434717609772e-12,4.6240121689430989e-16,7.4739413592158146e-12,7.3510733313946432e-22,4.9319985410581336e-20,2.2204005592936529e-30
1.0251348664347722e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756712991562754,0.11866955263004643,0.022821557754582493,0.0,1.1440880459565032e-22,8.1564574009288788e-20,0.0,3.7629632118250831e-24,0.0,1.5190520108104303e-13,2.0061696190100839e-53,1.0424061319346882e-13,4.4297991622759849e-36,6.3381665816555879e-27,0.0,0.0,1.2004381401894515e-21,8.4687531210515032e-41,4.1339215234266797e-07,1.9876943093126926e-08,7.61462281808342e-12,4.8267855221134677e-16,7.6618046139968982e-12,7.8547885535046016e-22,5.2121647307245595e-20,2.4426295810793531e-30
1.210746711800431e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756705146794769,0.11866947778264715,0.022821555955117,0.0,2.1002422272870979e-22,1.1377739380697129e-19,0.0,6.1745858114798467e-24,0.0,1.8955300997577612e-13,5.4670741014852196e-53,1.231143214012748e-13,8.4860715726711976e-36,1.1771784206743897e-26,0.0,0.0,1.9041842413043238e-21,1.8710394543793564e-40,4.8823814526162511e-07,2.3475873920512401e-08,8.9833236659936133e-12,6.4122601478274977e-16,9.0491209720306311e-12,1.2174243978159358e-21,7.5719198469655619e-20,4.6791651688900935e-30
1.3963585571660897e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756697302124272,0.11866940293621786,0.022821554155652485,0.0,3.5287965220560711e-22,1.5133981667628332e-19,0.0,9.447171191285474e-24,0.0,2.302933667792905e-13,1.3253360324849825e-52,1.4198797091857151e-13,1.4902117863281761e-35,1.9981617503132135e-26,0.0,0.0,2.8161499154261517e-21,3.7445914904716166e-40,5.6308316817387817e-07,2.7074802777828502e-08,1.0348973073083013e-11,8.1334653952852587e-16,1.0436464916921451e-11,1.7582278327460024e-21,1.0474206298988818e-19,8.2166954248754495e-30
1.7675822478974072e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756681613075767,0.11866925324626909,0.02282155055672639,0.0,8.2212652392594514e-22,2.4251494605347338e-19,0.0,1.9084907253758997e-23,0.0,3.2102428052041895e-13,6.1301332241386647e-52,1.7973509388352852e-13,3.8047795412834829e-35,4.7507362831922798e-26,0.0,0.0,5.324234901232049e-21,1.2096342759984272e-39,7.1277030402838263e-07,3.4272654590751801e-08,1.3071145006441793e-11,1.1900178459745001e-15,1.321124385644448e-11,3.1692061922208174e-21,1.8075099435299927e-19,2.0977400796725703e-29
2.101683569555593e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756667493265546,0.11866911852863238,0.022821547317696249,0.0,1.5113402292908951e-21,3.4287189344372992e-19,0.0,3.197162798953639e-23,0.0,4.1319008759330236e-13,1.8694724910615485e-51,2.1370730383525044e-13,7.5864506877481367e-35,8.8969913476340788e-26,0.0,0.0,8.4221162870782414e-21,2.8718024538373033e-39,8.4748540899986114e-07,4.0750714502999557e-08,1.5510732343115991e-11,1.5575503358540723e-15,1.5708657140401618e-11,4.8024116600125879e-21,2.7192430625778766e-19,4.1825029073608047e-29
2.4357848912137788e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756653373771184,0.11866898381413815,0.022821544078669279,0.0,2.514056986738407e-21,4.6056728437077218e-19,0.0,4.9606506935681497e-23,0.0,5.1526950928258549e-13,4.8314638866606217e-51,2.476793236372652e-13,1.3655904380685593e-34,1.5082995436670838e-25,0.0,0.0,1.237014614706185e-20,5.9947543210034119e-39,9.8219737134432121e-07,4.7228768057042049e-08,1.7940539244552862e-11,1.9446347726090345e-15,1.8206184229487824e-11,6.7595065289236419e-21,3.8719916868703305e-19,7.5282422950241692e-29
2.7698862128719646e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756639254592674,0.11866884910278636,0.022821540839645476,0.0,3.884617030323975e-21,5.9560328169616865e-19,0.0,7.2713033339005768e-23,0.0,6.2722273549347924e-13,1.1067711041447408e-50,2.8165115329251596e-13,2.277953282444422e-34,2.3758574468289055e-25,0.0,0.0,1.7206832569274944e-20,1.1372200584337501e-38,1.1169061911352379e-06,5.3706815258326014e-08,2.0360605517984437e-11,2.3459311462484884e-15,2.0703830462928791e-11,9.0150432355638202e-21,5.2901405843924567e-19,1.2557220663970179e-28
3.1039875345301504e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756625135730006,0.11866871439457688,0.022821537600624841,0.0,5.6725535809943964e-21,7.4798205030891129e-19,0.0,1.0200637895224038e-22,0.0,7.4901008821482128e-13,2.3132215795160727e-50,3.1562279280398384e-13,3.5833016813576245e-34,3.5377032878314023e-25,0.0,0.0,2.2960468164462122e-20,2.0045514059683502e-38,1.2516118684461397e-06,6.0184856110877274e-08,2.2770970838564738e-11,2.757527959616562e-15,2.320159975164563e-11,1.1540724115302757e-20,6.9979589976899214e-19,1.9751846527255764e-28
3.438088856188336e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756611017183158,0.1186685796895097,0.02282153436160738,0.0,7.922359231639027e-21,9.177057530790056e-19,0.0,1.3819203526154448e-22,0.0,8.8059209722050501e-13,4.4956293924036308e-50,3.4959424217467431e-13,5.3799778285898797e-34,5.0391090666055362e-25,0.0,0.0,2.965127137263116e-20,3.3335285313462357e-38,1.3863144033504728e-06,6.6662890617611431e-08,2.5171674673673632e-11,3.1766427158181621e-15,2.5699494877676407e-11,1.430723990170721e-20,9.0195540887131714e-19,2.9653804861718743e-28
3.772190177846522e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756596898952135,0.11866844498758472,0.022821531122593084,0.0,1.0673491068994442e-20,1.1047765513397414e-18,0.0,1.8196612473454467e-22,0.0,1.021929489195734e-12,8.2335572747885089e-50,3.8356550140761006e-13,7.7768879287869676e-34,6.9251400838896861e-25,0.0,0.0,3.7293774628645353e-20,5.2872907530800082e-38,1.5210137959216177e-06,7.314091878064588e-08,2.7562756293791804e-11,3.6012879804537695e-15,2.8197517828022684e-11,1.7286054678758015e-20,1.1378878081441643e-18,4.2862882165168845e-28
4.4403928211628936e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756568663437481,0.11866817559316103,0.022821524644574005,0.0,1.7814068383413064e-20,1.5309680794246348e-18,0.0,2.9502050296484448e-22,0.0,1.3337141661260651e-12,2.399037567617156e-49,4.5150744947237343e-13,1.4858924710431134e-33,1.2029735882433294e-24,0.0,0.0,5.5472432507355037e-20,1.1894740463135901e-37,1.790403154357783e-06,8.6096956081373482e-08,3.231620913370055e-11,4.4619580178212758e-15,3.3193952411942062e-11,2.377525475468508e-20,1.7205839634402304e-18,8.1886827090257029e-28
5.108595464479265e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756540429185961,0.11866790621130528,0.022821518166567599,0.0,2.7320314301827948e-20,2.0265739315016935e-18,0.0,4.46568135044634e-22,0.0,1.6840531313166305e-12,6.040665635511225e-49,5.1944863702265852e-13,2.5906054935521366e-33,1.9205102613889434e-24,0.0,0.0,7.7553687610642356e-20,2.3869080122691888e-37,2.0597799443415998e-06,9.9052968021752888e-08,3.7031640323522303e-11,5.3318907698224817e-15,3.8190911146923506e-11,3.0825427905073739e-20,2.4667829889032959e-18,1.4275094456263607e-27
5.776798107795637e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375651219619748,0.11866763684201687,0.022821511688573867,0.0,3.9360892371440169e-20,2.5916114141937423e-18,0.0,6.4187589338401417e-22,0.0,2.0726378456014702e-12,1.3612970728420126e-48,5.8738906408292334e-13,4.215477361143998e-33,2.8797644024878917e-24,0.0,0.0,1.0357491876623734e-19,4.3948473337016897e-37,2.3291441664601288e-06,1.1200895460758373e-07,4.1709358380156462e-11,6.2062171438009202e-15,4.3188398897970556e-11,3.8296149208113951e-20,3.3951804567635966e-18,2.3226051861789974e-27
6.445000751112008e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756483964471951,0.1186673674852952,0.022821505210592809,0.0,5.4063130788545926e-20,3.2260978329110265e-18,0.0,8.8607702990678271e-22,0.0,2.4991624138747703e-12,2.8195934255006615e-48,6.5532873067770044e-13,6.4998096437058989e-33,4.1150773913897318e-24,0.0,0.0,1.3354909165352062e-19,7.5666386171849449e-37,2.5984958213001637e-06,1.2496491584126673e-07,4.6349669176647783e-11,7.0834817524301769e-15,4.8186417117017916e-11,4.6070029866809369e-20,4.5242571503791608e-18,3.5807997263450992e-27
7.11320339442838e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756455734009283,0.11866709814113967,0.022821498732624425,0.0,7.1518023687489802e-20,3.9300505020351339e-18,0.0,1.184177236129654e-21,0.0,2.9633233676692098e-12,5.4432343571172621e-48,7.2326763683154492e-13,9.5981815256974192e-33,5.6602808791454988e-24,0.0,0.0,1.6748359990806188e-19,1.2342498961292565e-36,2.8678349094485685e-06,1.3792085172450828e-07,5.095287615959124e-11,7.9630084864685295e-15,5.3184966476678249e-11,5.4061837914078875e-20,5.8722931491007603e-18,5.2871184211206855e-27
