Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C2H6(343),C4H6(54),C4H5X(365),C4H7X(141),C4H7X(140),C4H7X(142),C4H5X(366),C4H7X(143),C6H9X(424),C6H9X(546),C6H9(574),C6H9X(642),SX(952),SX(982),C5H7X(950),C3H6(75),SX(1099),C3H5X(138),C3H5X(144),C6H9X(949),SX(983),SX(1351),S(1390),S(1079),SX(1821),SX(1816),SX(1818),SX(1820),SX(1819),SX(1823),SX(1822),SX(1058),SX(1057),SX(1056),SX(2706),C4H6a(364),S(1764),SX(3150),SX(3147),SX(2708),SX(4496),S(4575),SX(4700),SX(1454)
5.2006085873554723e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280557690719,0.66999998130089544,3.3464212113709272e-12,0.0,2.7782075405778622e-16,2.983198707496105e-29,3.2143463197755211e-30,0.0,3.9657559944344057e-33,4.9399699765991107e-32,0.0,1.5946158249470984e-09,1.8666171325104472e-08,8.5480773489525616e-09,5.533866651557276e-13,1.2824649869441192e-11,1.8883527403373346e-14,2.9261658406071987e-16,1.592162219996343e-18,3.5361520333735752e-19,5.6801199333400712e-20,1.6057561833809542e-20,7.0947996663940379e-20,1.1273110937746965e-18,9.4433550044885595e-24,1.0061191778475485e-20,5.0065076873129182e-26,2.841538390083706e-25,1.4263727338393568e-25,1.4264889029466453e-25,4.9310695573436599e-32,2.3161151687961391e-31,5.5314695714700741e-34,4.5816001324261047e-25,5.6050855644335906e-31,3.9218202571597329e-30,6.5667804319368492e-35,1.2759198354189691e-33,4.4459043638396955e-36,7.3919497342142623e-36,5.7480917182488764e-35,1.3473229259013869e-40,1.3473463873458132e-40,8.0184785643905682e-42,8.0184817522447702e-42,4.8264368539334518e-30,2.3686879200359137e-30,2.1938047086707756e-31,8.4740118476031548e-36,1.3180223920172507e-19,4.1349604798579948e-41,1.4877449175035233e-38,1.4958689117299733e-38,1.8642822149116815e-35,1.1310259783597038e-34,9.4685070786170169e-40,4.15069151469797e-37,4.5780982317382228e-37
5.256162189339577e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280551479543,0.66999998123244298,3.3942421079863031e-12,0.0,2.7782075494596861e-16,2.9723876711484195e-29,3.2722237920796037e-30,0.0,4.0799069836564773e-33,5.0754396105572509e-32,0.0,1.5888371332924935e-09,1.8734061348788051e-08,8.5851392138242429e-09,5.5745728513968382e-13,1.3055611550845566e-11,1.9293524403256505e-14,2.9474563270589413e-16,1.619093211210946e-18,3.5997293948447357e-19,5.8034454606517368e-20,1.6346264182554261e-20,7.2513660685951434e-20,1.1644650748914637e-18,9.7546303216112652e-24,1.0504005011024126e-20,5.2353045231262935e-26,2.9901256082919646e-25,1.5178234302693856e-25,1.5179482649927347e-25,5.2663106491936926e-32,2.4736540567472455e-31,5.9075284372195748e-34,4.8335112111855241e-25,5.9710319684105896e-31,4.2249895131150634e-30,7.0744832453892068e-35,1.3947278284535774e-33,4.8775830700644084e-36,8.1096991808589793e-36,6.3073164487509643e-35,1.478137029703894e-40,1.4781626735274404e-40,8.7970046517764281e-42,8.7970081355901972e-42,5.1929972023983678e-30,2.533759406591424e-30,2.335473510176278e-31,9.1202220052538644e-36,1.3556203378645287e-19,4.5366032174492171e-41,1.6503415387350019e-38,1.6594534220510811e-38,2.0084062129595445e-35,1.2320586994430183e-34,1.0314430598976909e-39,4.5718972944838454e-37,4.9500173076186439e-37
5.3117157913236815e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280545310816,0.66999998116449588,3.4422359784365289e-12,0.0,2.7782075583473801e-16,2.961734908083898e-29,3.3305200224655907e-30,0.0,4.196099297912199e-33,5.213188744981589e-32,0.0,1.5831430394676752e-09,1.8801442273307214e-08,8.6219059237472015e-09,5.6151323547498658e-13,1.328824548313462e-11,1.9707941782012927e-14,2.9686632165346552e-16,1.6461962797190033e-18,3.6637592413697512e-19,5.9281006119063875e-20,1.6637021241900333e-20,7.4096498035236595e-20,1.2024296767652732e-18,1.0072697983893256e-23,1.0961334063244182e-20,5.471947769684355e-26,3.1446825250507406e-25,1.6140282323283389e-25,1.6141622733910036e-25,5.6202547870298951e-32,2.6399866378277819e-31,6.3045675234886199e-34,5.0964034549342337e-25,6.3563589513620085e-31,4.5478339946869913e-30,7.6151397252155316e-35,1.5231030704301259e-33,5.3457111528201513e-36,8.8880547235315897e-36,6.9138584931790836e-35,1.6199961305877283e-40,1.6200241320871891e-40,9.6412635847430421e-42,9.6412673882403678e-42,5.5829231631431864e-30,2.7082395867171852e-30,2.4845608057815087e-31,9.8077918478210741e-36,1.3938814297914411e-19,4.9721747607208081e-41,1.8286268698654742e-38,1.8388339728766645e-38,2.1618844769641891e-35,1.340851331893076e-34,1.1225335064147591e-39,5.0305135334500613e-37,5.3475117136197129e-37
5.367269393307786e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280539183906,0.66999998109704573,3.4904015314795475e-12,0.0,2.7782075672408254e-16,2.951236545070401e-29,3.3892333727495215e-30,0.0,4.3143473836375456e-33,5.3532318668038933e-32,0.0,1.577531473264691e-09,1.8868322508315861e-08,8.6583827119074734e-09,5.6555472984728218e-13,1.3522545138198451e-11,2.0126777435375923e-14,2.9897874499318144e-16,1.6734706761289667e-18,3.7282396857419774e-19,6.0540847541091254e-20,1.6929824442134871e-20,7.5696500806729981e-20,1.2412135835486862e-18,1.039763077228846e-23,1.1433493911204688e-20,5.7166180726085802e-26,3.3053764111870051e-25,1.7151770096095905e-25,1.7153208249656891e-25,5.9937189709393877e-32,2.8154972687226638e-31,6.723503301510454e-34,5.3706324266151123e-25,6.7618555600184647e-31,4.8913894098648984e-30,8.190484798767426e-35,1.661697327633827e-33,5.8529116803508106e-36,9.7313780098269289e-36,7.5711305504765641e-35,1.7736950426999448e-40,1.7737255890563109e-40,1.0555985574331045e-41,1.0555989722840383e-41,5.9974223473999364e-30,2.8925454030628616e-30,2.641365088387754e-31,1.0538867795381747e-35,1.4328101519408424e-19,5.4441181690571482e-41,2.0239171777884889e-38,2.0353371266493301e-38,2.3252094848106382e-35,1.4579041445042245e-34,1.2205410274457632e-39,5.5293972292900751e-37,5.7720249809734775e-37
5.4228229952918906e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280533098197,0.66999998103008462,3.5387374970974581e-12,0.0,2.7782075761399011e-16,2.9408888408354561e-29,3.4483622230910089e-30,0.0,4.4346656272083746e-33,5.4955834000787897e-32,0.0,1.5720004349983629e-09,1.8934710242362623e-08,8.6945746657552631e-09,5.695819767387479e-13,1.3758504060991848e-11,2.0550029205988132e-14,3.0108299480358656e-16,1.7009156593436914e-18,3.7931688606246815e-19,6.1813972382908387e-20,1.7224665303768062e-20,7.7313660914437879e-20,1.2808254718456516e-18,1.0729501404624354e-23,1.1920802885234511e-20,5.9694981966489145e-26,3.4723771350411261e-25,1.8214649189662073e-25,1.8216191048469567e-25,6.3875459707175299e-32,3.0005824384637894e-31,7.1652811496478228e-34,5.6565612570187671e-25,7.1883332663698985e-31,5.2567333711443088e-30,8.8023235980134029e-35,1.8111987786325148e-33,6.401964148854139e-36,1.0644290806111018e-35,8.2827493326009988e-35,1.9400759770189028e-40,1.9401092679510317e-40,1.1546182904931888e-41,1.1546187425475532e-41,6.4377503114197424e-30,3.0871069235036355e-30,2.8061932280371675e-31,1.1315681844327681e-35,1.4724109657841818e-19,5.9550223033261222e-41,2.2376228323551444e-38,2.250384407523633e-38,2.4988936445391177e-35,1.5837435560921529e-34,1.3259065070368422e-39,6.0715885196475178e-37,6.2250644409416797e-37
5.478376597275995e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280527053082,0.66999998096360425,3.587242625942014e-12,0.0,2.7782075850444935e-16,2.9306881816814511e-29,3.5079049716118019e-30,0.0,4.5570683556256084e-33,5.6402577067393836e-32,0.0,1.56654799317975e-09,1.9000613451553372e-08,8.7304867324977614e-09,5.7359517960548118e-13,1.3996115867984296e-11,2.0977694907442774e-14,3.0317916130208152e-16,1.7285304978532691e-18,3.8585449215709945e-19,6.3100374067542225e-20,1.7521535451260192e-20,7.8947970102494657e-20,1.3212740106225358e-18,1.1068382534855824e-23,1.2423582666964886e-20,6.2307730251365854e-26,3.6458571667065198e-25,1.9330924860420703e-25,1.9332576680297154e-25,6.8026048381319749e-32,3.1956510078564186e-31,7.6308759280372249e-34,5.9545607215357686e-25,7.6366263216939279e-31,5.6449865785224468e-30,9.4525334417399284e-35,1.9723336048723619e-33,6.9958119257883285e-36,1.1631687373854919e-35,9.0525452740738962e-35,2.1200307966904186e-40,2.1200670451437146e-40,1.2617163356570408e-41,1.2617168277956179e-41,6.9052118834172698e-30,3.2923675791400962e-30,2.9793606022406737e-31,1.214055394621266e-35,1.512688310353789e-19,6.5076287685517686e-41,2.4712538799646652e-38,2.4854979359943329e-38,2.6834698572499331e-35,1.7189231853491082e-34,1.4390936127663725e-39,6.6603202007291054e-37,6.7082032836258036e-37
5.5339301992601e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280521047958,0.66999998089759716,3.6359156887995137e-12,0.0,2.7782075939544955e-16,2.9206310738346956e-29,3.5678600340207591e-30,0.0,4.6815698371529863e-33,5.7872690872992634e-32,0.0,1.561172280401708e-09,1.906603990585828e-08,8.7661237243082626e-09,5.7759453704659038e-13,1.423537424571516e-11,2.1409772289958972e-14,3.0526733276349696e-16,1.7563144672374174e-18,3.9243660411910039e-19,6.4400045827232176e-20,1.7820426586510691e-20,8.0599419939987836e-20,1.3625678611206815e-18,1.1414346752332569e-23,1.294215828633798e-20,6.5006295593801965e-26,3.8259915820686198e-25,2.0502656869291586e-25,2.0504425210590083e-25,7.2397913744279368e-32,3.401124432697871e-31,8.1212925029919984e-34,6.2650093167631768e-25,8.1075921111826767e-31,6.0573140209766899e-30,1.0143065848773649e-34,2.1458676318641887e-33,7.6375698888746331e-36,1.2698747175017981e-35,9.8845725467385205e-35,2.3145033310623949e-40,2.314542763925669e-40,1.3774543976235902e-41,1.3774549329152813e-41,7.4011625107939093e-30,3.5087844030113289e-30,3.1611912265143399e-31,1.3015894423135239e-35,1.5536466024705161e-19,7.1048390456643356e-41,2.7264258790886795e-38,2.7423063290515648e-38,2.8794920888149367e-35,1.8640249300311635e-34,1.560589699840893e-39,7.2990276256772131e-37,7.2230826044145317e-37
5.589483801244204e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280515082269,0.66999998083205559,3.6847554760751207e-12,0.0,2.7782076028697962e-16,2.9107141416559456e-29,3.6282258432580588e-30,0.0,4.8081842819946809e-33,5.9366317815984377e-32,0.0,1.5558714924210228e-09,1.9130997178205892e-08,8.8014903233305196e-09,5.8158024296688662e-13,1.4476272949298898e-11,2.1846259098173242e-14,3.0734759579084572e-16,1.7842668536343518e-18,3.9906304173242714e-19,6.5712980877726041e-20,1.8121330526012712e-20,8.2268001841811918e-20,1.404715676773159e-18,1.1767466581100438e-23,1.3476858118582486e-20,6.7792569180066095e-26,4.012958066648494e-25,2.1731960299463426e-25,2.1733852038372699e-25,7.7000286755794842e-32,3.6174370165460611e-31,8.6375663586782039e-34,6.5882933369661918e-25,8.6021115091464722e-31,6.4949261964764254e-30,1.0875948582189561e-34,2.3326080204884715e-33,8.3305324188855566e-36,1.385094816201844e-35,1.0783119484966069e-34,2.5244917977972346e-40,2.5245346566436527e-40,1.5024265492650527e-41,1.5024271309770706e-41,7.9270096276937116e-30,3.7368282694988174e-30,3.3520178851165935e-31,1.3944206419755374e-35,1.5952902369668123e-19,7.7497219451567573e-41,3.004866007397176e-38,3.0225508756997855e-38,3.0875359504200545e-35,2.0196600759462174e-34,1.690906740160779e-39,7.9913589933983102e-37,7.7714135676067284e-37
5.645037403228309e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280509155427,0.66999998076697231,3.7337607972941687e-12,0.0,2.7782076117902866e-16,2.9009341172300642e-29,3.6890008491363091e-30,0.0,4.9369258428704756e-33,6.0883599694337218e-32,0.0,1.5506438825341446e-09,1.919549264828131e-08,8.8365910863884125e-09,5.8555248673116095e-13,1.4718805801124446e-11,2.2287152979686419e-14,3.0942003501883085e-16,1.8123869475958848e-18,4.0573362586087748e-19,6.7039172142451256e-20,1.8424239135251742e-20,8.3953707045984311e-20,1.4477261031210433e-18,1.2127814479200795e-23,1.4028013881157007e-20,7.0668463362481654e-26,4.2069369192565836e-25,2.3021006375362858e-25,2.3023028715501533e-25,8.184267556840154e-32,3.8450361172942512e-31,9.1807640732633e-34,6.9248069503970615e-25,9.1210892347784101e-31,6.9590803505822089e-30,1.1653287724784269e-34,2.5334050117524945e-33,9.0781815269271122e-36,1.5094080293323903e-35,1.1752719265804052e-34,2.7510512648742894e-40,2.751097806734812e-40,1.6372606968165967e-41,1.6372613284248171e-41,8.4842140429505149e-30,3.976984134402275e-30,3.5521822619806998e-31,1.4928088392050713e-35,1.6376235869054754e-19,8.4455211976635519e-41,3.308419448912246e-38,3.3280919964407245e-38,3.3081992879649574e-35,2.1864704362109824e-34,1.8305822767480959e-39,8.7411860386650805e-37,8.3549794828979838e-37
5.7005910052124134e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280503266915,0.6699999807023399,3.7829304806222656e-12,0.0,2.7782076207158686e-16,2.8912878447016685e-29,3.7501835180149087e-30,0.0,5.0678086157274153e-33,6.2424677713424276e-32,0.0,1.5454877639908712e-09,1.9259533514143776e-08,8.8714304495864457e-09,5.8951145331441619e-13,1.4962966689343894e-11,2.2732451639941093e-14,3.1148473374456216e-16,1.8406740538267538e-18,4.1244818073276153e-19,6.8378612719507507e-20,1.872914443255861e-20,8.5656526663796942e-20,1.4916077777369105e-18,1.2495462838027064e-23,1.4595960630662356e-20,7.3635911651777126e-26,4.4081110554615574e-25,2.4372023282749137e-25,2.4374183767052256e-25,8.6934871909024899e-32,4.084382436404383e-31,9.751984034915496e-34,7.2749522754709368e-25,9.6654542084542496e-31,7.4510817336603416e-30,1.2477269785558621e-34,2.7491537218849355e-33,9.8841955157733821e-36,1.6434259934878947e-35,1.2798161132147013e-34,2.9952962753369934e-40,2.9953467735224209e-40,1.782620141983336e-41,1.7826208271832001e-41,9.0742913484552577e-30,4.229751275662735e-30,3.762035071833427e-31,1.5970236632865896e-35,1.6806510037940547e-19,9.1956635261241318e-41,3.6390560726113483e-38,3.6609159983218635e-38,3.542102780333653e-35,2.3651295212287063e-34,1.9801804039152041e-39,9.552615134348075e-37,8.9756381465904662e-37
5.756144607196518e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280497416167,0.66999998063815136,3.8322633723990186e-12,0.0,2.7782076296464416e-16,2.8817722607354858e-29,3.8117723324448625e-30,0.0,5.2008466401821141e-33,6.3989692490828793e-32,0.0,1.5404014993933613e-09,1.9323126790052277e-08,8.9060127325215053e-09,5.9345732344161328e-13,1.5208749566822726e-11,2.3182152582690608e-14,3.1354177299650372e-16,1.8691274742426684e-18,4.1920652997265796e-19,6.973129509921961e-20,1.903603840874491e-20,8.7376451604580925e-20,1.5363693301419099e-18,1.2870483981633037e-23,1.5181036759723162e-20,7.6696868708927446e-26,4.6166660108789751e-25,2.5787296989865498e-25,2.5789603512768752e-25,9.2286953812754279e-32,4.3359501683182784e-31,1.0352356748237792e-33,7.6391394567968926e-25,1.0236159908536538e-30,7.9722848767262709e-30,1.3350163837742657e-34,2.9807959960103688e-33,1.0752457446289673e-35,1.7877943946958698e-35,1.3924501671653741e-34,3.2584034107967668e-40,3.2584581557168638e-40,1.9392051074466962e-41,1.9392058501642811e-41,9.698813347956578e-30,4.4956435347046356e-30,3.9819361914887092e-31,1.707344783427932e-35,1.72437681779528e-19,1.0003766569933415e-40,3.9988774088060366e-38,4.0231421320617166e-38,3.7898905465429495e-35,2.5563437398332779e-34,2.14029277354764e-39,1.0429998816762112e-36,9.6353238216195849e-37
5.8116982091806225e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280491602662,0.66999998057440036,3.8817583366924105e-12,0.0,2.7782076385819036e-16,2.8723844161176031e-29,3.8737657908911775e-30,0.0,5.3360539004004497e-33,6.5578784066049522e-32,0.0,1.5353835125045141e-09,1.9386279326945746e-08,8.9403421426174908e-09,5.9739027372890239e-13,1.5456148449402975e-11,2.3636253561021764e-14,3.1559123326056165e-16,1.8977465366847368e-18,4.2600850333804232e-19,7.1097212523859452e-20,1.9344913333297337e-20,8.9113472719749521e-20,1.5820193817404809e-18,1.3252950166179397e-23,1.5783583993840721e-20,7.9853310336500964e-26,4.8327899442842604e-25,2.7269172069584311e-25,2.7271632889507259e-25,9.7909294852055395e-32,4.6002273994682025e-31,1.0983045869919556e-33,8.0177867410626844e-25,1.0834184728654571e-30,8.5240948859365926e-30,1.4274323687503733e-34,3.2293223081846448e-33,1.1687064756045271e-35,1.9431945663474025e-35,1.5137077053298092e-34,3.5416142091998328e-40,3.5416735092532716e-40,2.1077544734862854e-41,2.1077552778907579e-41,1.0359409506313817e-29,4.7751895583708751e-30,4.212254791306138e-31,1.824062168682324e-35,1.7688053379331834e-19,1.0873647820819205e-40,4.3901239390702513e-38,4.4170299672186445e-38,4.0522307617783952e-35,2.7608536320515154e-34,2.311539627879876e-39,1.1377947745322525e-36,1.0336049969956638e-36
5.8616964509663166e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280486401939,0.66999998051739251,3.9264414516515053e-12,0.0,2.7782076466279229e-16,2.8640421906216735e-29,3.9299046456494841e-30,0.0,5.4596066446140171e-33,6.7029667424940733e-32,0.0,1.5309244281658769e-09,1.9442745294791807e-08,8.9710257954245411e-09,6.0091902528619376e-13,1.5680184232550556e-11,2.4048704221912046e-14,3.1742933139860373e-16,1.9236447440306406e-18,4.3216743326255065e-19,7.2337847398772665e-20,1.9624587903830278e-20,9.0691401211095184e-20,1.6238712139852137e-18,1.3603594906829948e-23,1.6341099418749566e-20,8.2777397139356281e-26,5.033930589930172e-25,2.8661789480150309e-25,2.8664396539474744e-25,1.0320928375546294e-31,4.8493581121567371e-31,1.1577574916524754e-33,8.371284954582336e-25,1.1396593916865598e-30,9.0480958763165709e-30,1.5151915247392875e-34,3.4682912075512279e-33,1.2588502592733039e-35,2.0930798445254827e-35,1.6306770554213198e-34,3.8147730515162506e-40,3.8148367304537607e-40,2.2703215015796127e-41,2.2703223652765431e-41,1.0986183832341933e-29,5.0389039972805715e-30,4.4287611890005975e-31,1.9348247894736342e-35,1.809395364338371e-19,1.1712683808223423e-40,4.7710840747868948e-38,4.8005864401277807e-38,4.3013514245713976e-35,2.9569208935106007e-34,2.4757182858390261e-39,1.2295463552304692e-36,1.1003522283462943e-36
5.906694868573441e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280481746418,0.66999998046637987,3.966767058977585e-12,0.0,2.778207653872608e-16,2.8566189892715799e-29,3.9807079350638739e-30,0.0,5.572324427658443e-33,6.8352317137829956e-32,0.0,1.526956579502835e-09,1.9493267991239539e-08,8.9984712068422861e-09,6.0408617550640409e-13,1.5882927965799308e-11,2.4422953811872028e-14,3.1907847123811032e-16,1.9470669715367273e-18,4.3774046077497247e-19,7.3463574943591062e-20,1.9877656873791991e-20,9.2123364560882476e-20,1.662164343288685e-18,1.3924424686544253e-23,1.6855411607715196e-20,8.5477800841829567e-26,5.2204475863962323e-25,2.9964416254317316e-25,2.9967161143583504e-25,1.0818042553820232e-31,5.0830356889378977e-31,1.2135215321933667e-33,8.7000044589158163e-25,1.1922995888730364e-30,9.5428095655808349e-30,1.5980461467450376e-34,3.6964332581512219e-33,1.3451466851580451e-35,2.2365682390620469e-35,1.7426670817566886e-34,4.0762727970432932e-40,4.0763406555534181e-40,2.4259497302742993e-41,2.4259506505593379e-41,1.1577483885250225e-29,5.2864153971104861e-30,4.6313271108627646e-31,2.0393360150789348e-35,1.8464185892369233e-19,1.2515932743757104e-40,5.1388873998010656e-38,5.1709177159672454e-38,4.5365494602864535e-35,3.1436142884582098e-34,2.6320487160353422e-39,1.3176573937669449e-36,1.1635428124616104e-36
5.951693286180565e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228047711444,0.66999998041564246,4.0071970383018624e-12,0.0,2.7782076611203307e-16,2.849274633749106e-29,4.0317740920996888e-30,0.0,5.6864901306281457e-33,6.9691010757081366e-32,0.0,1.5230308746230568e-09,1.9543513151388667e-08,9.0257578405393556e-09,6.0724515021464296e-13,1.6086721521575911e-11,2.4800085785175413e-14,3.2072277518617133e-16,1.9705966820619412e-18,4.4334180765222294e-19,7.4597972526409635e-20,2.0132011811175822e-20,9.3566527777854094e-20,1.7010557190058204e-18,1.4250267405218781e-23,1.7381805100945998e-20,8.8244434294203695e-26,5.4122737586359452e-25,3.1315105309590405e-25,3.1317994136830961e-25,1.1334831211990356e-31,5.3259661080844178e-31,1.2714925635943233e-33,9.0389818492779635e-25,1.2469145086086434e-30,1.0060275348850964e-29,1.6847117503496925e-34,3.9375836553958907e-33,1.4365995549800537e-35,2.3886307050247857e-35,1.861361668180887e-34,4.3533972478533759e-40,4.3534695233105111e-40,2.5908767671952198e-41,2.5908777472770473e-41,1.2195546081385592e-29,5.5438747759452617e-30,4.8414154881439527e-31,2.1485945365588903e-35,1.883910452913317e-19,1.3367201213703572e-40,5.5317876889300819e-38,5.5665400222830606e-38,4.7825654964936566e-35,3.3404661406720028e-34,2.7968865238335327e-39,1.4113090933000881e-36,1.2298110924928684e-36
