Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H6(343),C4H7X(141),H2(190),C4H6(54),C4H7X(140),C4H7X(143),C4H7X(142),C4H5X(381),C4H5X(380),SX(176),SX(175),SX(174),SX(178),SX(177),SX(172),C6H9X(524),C6H9X(720),C4H7X(479),SX(480),SX(657),C4H9X(153),C4H9X(171),C4H7X(145),C4H7X(146),SX(155),SX(150),SX(152),SX(154),SX(157),SX(156),SX(168),SX(167),SX(169),SX(688),SX(691),SX(357),SX(181),SX(185),C8H14(705),SX(1663),SX(1661),SX(1660),SX(1662),SX(1659),SX(183),C8H12(538),SX(539),SX(2184),SX(2190),SX(2189),SX(2188),SX(2186),SX(2187),SX(180),SX(786),SX(3228),S(3298),SX(3397),SX(854),SX(483),C8H14(997),SX(4081),C6H9X(752),SX(4079),SX(4077),C6H8(537),SX(4909),SX(4907),SX(4908),SX(3395),SX(756),SX(527),SX(186),SX(4076),SX(4083),SX(3400),SX(658),SX(659),SX(6491),C8H14(673),SX(526)
1.490386116730824e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25683738737956091,0.66175728068086193,2.858841062473531e-11,1.6874116780231141e-27,2.5339656042412014e-11,7.3268396747834847e-32,2.2451987051079194e-22,2.8410447549513832e-53,7.1220061024944885e-23,2.8921954261679981e-22,1.1761146218611246e-39,0.0082427192003029694,0.0082427192323812903,3.3567660513471361e-12,5.4358247796086555e-15,4.0360737604083402e-13,3.3286017761796187e-13,4.1052323019461789e-14,4.099085388297857e-14,2.052207295414089e-14,7.2919597961869386e-16,3.6549236084033913e-16,1.508813577332783e-25,5.3867041832952638e-25,2.7567920998030704e-26,2.0158555012190976e-25,1.0085047441965717e-25,1.0085180727208584e-25,5.1167805602924869e-25,1.2276606300640154e-28,3.520914121945244e-23,3.5780427530861214e-23,1.0256689037334843e-26,6.135272890591174e-20,2.4104099694435051e-22,3.5794756400315215e-30,1.1931478294551982e-30,2.0552983117934315e-26,3.0494666420847687e-23,2.937334124368945e-26,1.8390279082581861e-25,1.8377486644211534e-25,9.1950679729222761e-26,1.501241432968067e-25,9.9631469470686028e-26,4.9782534879757689e-26,1.1135090441923771e-34,1.1696412596975598e-34,2.3949179796392386e-38,4.365784918944189e-42,7.6472214747742617e-43,4.4911628738092517e-39,3.3939756229216704e-42,1.2187967894133098e-44,1.5101091356388864e-44,1.6975796226796421e-42,3.8400519845221141e-43,7.6472191503871838e-43,6.4547792439252617e-31,2.4832314576512776e-34,2.4820733889916221e-34,2.4811937513310147e-34,2.481193751387472e-34,2.481193753227694e-34,1.241036306998672e-34,1.2410497888423755e-34,5.1080570662727609e-43,4.8642580109939687e-32,1.1556000770657402e-35,1.5769875522821899e-42,1.0276558236257932e-45,1.175677970340835e-35,2.3873078166309128e-39,4.5375385103157303e-43,2.2636090978099673e-46,1.1928314826515015e-37,2.2636070215532383e-46,1.2303471202013577e-48,4.9308701863915892e-30,5.0162104828361074e-33,2.5092840668734811e-33,2.50869453996733e-33,1.0276534180181084e-45,1.5447300631343583e-39,3.6808610288121293e-40,2.5490455399630142e-43,1.5090649872254778e-46,1.5085831355339707e-46,6.8482027201760024e-46,1.1517046682735289e-34,1.1694993438400864e-34,2.3946802099260945e-38,6.0230242113501457e-36,2.7243463784041298e-38
1.5154309719273534e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25657952199804035,0.66162834798701708,2.9529276572413161e-11,1.8313555681799555e-27,2.6069773402299512e-11,7.5328884186384558e-32,2.3870628225942789e-22,3.2784698944220196e-53,7.5983552692980969e-23,3.0863618092659952e-22,1.3181120297127948e-39,0.0083716518901142557,0.0083716519233552993,3.5725310103663435e-12,5.4349846156293601e-15,4.2320148834665834e-13,3.4930506628557095e-13,4.3061032699702046e-14,4.2994918447231854e-14,2.1526338807376497e-14,7.7703492545620588e-16,3.895022801009743e-16,1.5581409734729668e-25,5.5643484319999538e-25,2.8993007435352749e-26,2.1843865519271268e-25,1.0928393410422728e-25,1.0928542644702308e-25,5.5463399576271075e-25,1.3535927988510679e-28,3.756976071080498e-23,3.8173138409229859e-23,1.1130232590413683e-26,6.4292615012851379e-20,2.5721136822656487e-22,3.9441680599061733e-30,1.3147104863896293e-30,2.0265029374030316e-26,3.1580778424856116e-23,3.0780603824554998e-26,1.9697174598509055e-25,1.9683119573321802e-25,9.8485089276399292e-26,1.5501979826988777e-25,1.0794040309372238e-25,5.3935506263981313e-26,1.2268290998835746e-34,1.2891911278919263e-34,2.6852418796620977e-38,4.7360311508639781e-42,8.7020703609439886e-43,5.0346797087276776e-39,3.8631815794151888e-42,1.3427077100159412e-44,1.6636829752242958e-44,1.9322868493624591e-42,4.2559990200734531e-43,8.7020676289541096e-43,7.2286621309111667e-31,2.8236699893260203e-34,2.8223524213179998e-34,2.8213189462646997e-34,2.8213189463300066e-34,2.8213189484586298e-34,1.4111757610044959e-34,1.4111916009822476e-34,5.8122793565858963e-43,5.27837147471926e-32,1.2753829551086097e-35,1.7700144309724178e-42,1.1709285389272129e-45,1.2973539155935486e-35,2.6792387841554997e-39,5.1788190977333364e-43,2.6225947964538694e-46,1.3376675491154247e-37,2.6225923113166566e-46,1.3800152063634426e-48,5.43650037887032e-30,5.6151301480288647e-33,2.8089284742179511e-33,2.8082466377388611e-33,1.170925707157657e-45,1.6773635180090153e-39,4.1105426607575188e-40,2.9006568644078666e-43,1.7483871384907019e-46,1.7478105229714927e-46,7.8028517676556202e-46,1.2696399292524661e-34,1.2890318060525873e-34,2.6849703774637598e-38,6.7458347882003473e-36,2.9530420608448681e-38
1.5404758271238827e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25632225336764936,0.66149971366868321,3.0484466024635074e-11,1.9848629098414838e-27,2.6804789257598721e-11,7.7406577750625346e-32,2.5358820170109707e-22,3.7737763673078307e-53,8.0976856285009792e-23,3.2899572577052778e-22,1.4744227538677994e-39,0.0085002862043462232,0.0085002862387740605,3.7978741736901254e-12,5.4342086553018322e-15,4.4338507547287445e-13,3.6626265094039118e-13,4.5131112402819642e-14,4.5060060795190303e-14,2.2561288077769047e-14,8.2710962812312982e-16,4.1463745110987753e-16,1.6082014490229731e-25,5.7447037005207312e-25,3.0462333673576907e-26,2.3637662779828699e-25,1.1826051569602458e-25,1.1826218341783121e-25,6.0037725697119412e-25,1.4900022826719719e-28,4.0044873212938469e-23,4.0681394828966109e-23,1.2061674607526551e-26,6.7315969884159837e-20,2.7416641084275261e-22,4.3389013375388466e-30,1.4462865876469622e-30,1.9989840598061498e-26,3.2683435107772865e-23,3.2235818799238276e-26,2.1083304089564701e-25,2.1067876304870382e-25,1.0541566294697582e-25,1.599874666068222e-25,1.1678222540657882e-25,5.8354894258747011e-26,1.3494567135383329e-34,1.418621955490242e-34,3.0049702367988648e-38,5.1306429216055086e-42,9.8807415634711498e-43,5.6331239651326683e-39,4.3875884595830352e-42,1.476770666616919e-44,1.829842132560335e-44,2.1946106507934883e-42,4.7079196438776785e-43,9.8807383611572194e-43,8.0798881006460497e-31,3.2037867781129293e-34,3.2022910102579375e-34,3.2010801017512665e-34,3.2010801018266235e-34,3.2010801042828096e-34,1.6011449845374191e-34,1.6011635444035781e-34,6.599127064076367e-43,5.7199160309158999e-32,1.405272827200805e-35,1.9828640058551685e-42,1.3312574397983669e-45,1.4292745429651828e-35,3.001110967672868e-39,5.8977886707125934e-43,3.0310296442528914e-46,1.497226968802895e-37,3.0310266786728488e-46,1.5449152288489882e-48,5.9841780916655582e-30,6.2735758751488866e-33,3.1383609454498594e-33,3.1375742791041208e-33,1.3312541154899037e-45,1.8188754208659916e-39,4.5803636143930412e-40,3.2935415277142379e-43,2.0206750840014825e-46,2.0199871370788136e-46,8.8711304772544662e-46,1.397348115881507e-34,1.4184434374679528e-34,3.0046608998320259e-38,7.5409167167515368e-36,3.196558559464848e-38
1.5655206823204121e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25606557980950945,0.66137137688642078,3.1453938111644384e-11,2.1483930605617738e-27,2.7544441677170391e-11,7.9501128472501369e-32,2.6918733532065691e-22,4.3333892714931328e-53,8.6206841142832621e-23,3.503267650906479e-22,1.6462120024381714e-39,0.0086286229824382426,0.0086286230180771754,4.0330182908109099e-12,5.4333586562099153e-15,4.6416481892608533e-13,3.8373955480987864e-13,4.7263298068876403e-14,4.7187003446863414e-14,2.3627288661919029e-14,8.7948245257303264e-16,4.4092951571226575e-16,1.6589924123918214e-25,5.9277624110633203e-25,3.1976386642265814e-26,2.5544878663599514e-25,1.2780493362531596e-25,1.2780679388688103e-25,6.4903655701138752e-25,1.6375628645759935e-28,4.2637945000322669e-23,4.3308663327157676e-23,1.30537863225621e-26,7.0423324728022737e-20,2.9192984958217256e-22,4.7655771075507612e-30,1.5885099942752857e-30,1.9723303032626822e-26,3.3802589548423444e-23,3.3739481306532782e-26,2.2552318836341922e-25,2.2535399870739355e-25,1.127606567211329e-25,1.650268633000173e-25,1.2618100856850434e-25,6.3052736531229994e-26,1.4819777188204758e-34,1.5585618582005047e-34,3.3565115473756958e-38,5.5507714785970725e-42,1.1195292772643108e-42,6.290981147296906e-39,4.9725846618114398e-42,1.6216218877203119e-44,2.0093754547001495e-44,2.4872473796053942e-42,5.1981647065875896e-43,1.1195289028938521e-42,9.0146828358513755e-31,3.6274117373014171e-34,3.6257172495403825e-34,3.6243021846706267e-34,3.6243021847573748e-34,3.6243021875848045e-34,1.8128580233850212e-34,1.8128797128409498e-34,7.4766427901277493e-43,6.1902033392652927e-32,1.5459333063251397e-35,2.217193443408263e-42,1.5103357982328603e-45,1.5721103476950947e-35,3.3554229591850686e-39,6.7023420876247991e-43,3.4947266816718762e-46,1.6727238162434372e-37,3.4947231530762808e-46,1.7263046601849535e-48,6.5766054427991161e-30,6.9963016893368552e-33,3.4999613787443637e-33,3.4990559188554465e-33,1.510331906044548e-45,1.9696968961920613e-39,5.0931365373002781e-40,3.7317186577576906e-43,2.3298041351438035e-46,2.3289857424239782e-46,1.0064316764264284e-45,1.535452936336775e-34,1.5583622040240804e-34,3.356159854843544e-38,8.4140864039174559e-36,3.4555779677767153e-38
1.5905655375169415e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25580949965099048,0.66124333680391467,3.2437651705251451e-11,2.3224191116869499e-27,2.8288469986303646e-11,8.1612194403039902e-32,2.8552565521599128e-22,4.964311886045725e-53,9.1680453628486796e-23,3.7265822663989993e-22,1.8347178845843758e-39,0.0087566630607051957,0.0087566630975795118,4.2781849883833916e-12,5.4327074750653882e-15,4.8554732154920802e-13,4.0174234889385379e-13,4.945831815395201e-14,4.93764610709139e-14,2.4724704710700939e-14,9.342162578061371e-16,4.6841038265438194e-16,1.7105112852154559e-25,6.113517026762919e-25,3.3535647444736869e-26,2.7570575631644483e-25,1.3794255863491908e-25,1.3794462994664798e-25,7.0074415501372581e-25,1.796979204312822e-28,4.5352483427621829e-23,4.6058450097430179e-23,1.4109421405619963e-26,7.3615181064694675e-20,3.1052568429927584e-22,5.2261816811507034e-30,1.7420427914983913e-30,1.9472834711678774e-26,3.4938195052577554e-23,3.5292082441995943e-26,2.4107970431623011e-25,2.4089433118655986e-25,1.2053882811471626e-25,1.7013770444431178e-25,1.3616145299701195e-25,6.8041385028878514e-26,1.6250037413865218e-34,1.7096671156744297e-34,3.7424263595018616e-38,5.9976010519756591e-42,1.2658722221374471e-42,7.0130186556637883e-39,5.6239801243521542e-42,1.7779248712052634e-44,2.2031056482266918e-44,2.813104403214922e-42,5.7291906398762258e-43,1.2658717855922704e-42,1.0039655132716381e-30,4.0986699970511344e-34,4.0967543078896049e-34,4.095104884900455e-34,4.0951048850000871e-34,4.0951048882473945e-34,2.0483764607196374e-34,2.0484017428125132e-34,8.4534962421785722e-43,6.6905839989283815e-32,1.6980595053722048e-35,2.4747679412794957e-42,1.7099927340043889e-45,1.726563480099242e-35,3.7448357948990699e-39,7.6010288388206947e-43,4.0200700717058119e-46,1.8654497174897774e-37,4.0200658850376255e-46,1.9255191216744067e-48,7.2166082306591056e-30,7.7883506268289784e-33,3.8962544540062168e-33,3.8952146553475869e-33,1.7099881885974517e-45,2.1302721987084928e-39,5.6518049494181408e-40,4.2195208850280475e-43,2.6800303449133215e-46,2.6790595044894915e-46,1.1394592977532056e-45,1.6846062576912109e-34,1.709444225846475e-34,3.7420273372504877e-38,9.3715178079879342e-36,3.7308012704984582e-38
1.615610392713471e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25555401122568372,0.66111559258796015,3.3435566699293238e-11,2.5074280358742715e-27,2.90366148885618e-11,8.3739440470741843e-32,3.0262538461786133e-22,5.6741632200592734e-53,9.7404716234364194e-23,3.9601937470068729e-22,2.0412544487422084e-39,0.0088844072723516052,0.0088844073104859811,4.5335946478199115e-12,5.4316578395905536e-15,5.0753910829360207e-13,4.2027755227155191e-13,5.1716893715339401e-14,5.1629140577539262e-14,2.585389667688831e-14,9.9137438458910501e-16,4.9711222188952618e-16,1.7627555061365806e-25,6.3019600077937998e-25,3.5140591386257936e-26,2.9719947467945078e-25,1.4869942157122473e-25,1.4870172387381434e-25,7.5563587781127505e-25,1.9689876380573755e-28,4.8192036533737608e-23,4.8934300565821011e-23,1.5231516846034711e-26,7.6892010893642787e-20,3.2997818682538591e-22,5.722788092164248e-30,1.9075759706485326e-30,1.9220174332864043e-26,3.6090205132323712e-23,3.6894108882855386e-26,2.5754111364598622e-25,2.5733819276350189e-25,1.2876943909931275e-25,1.7531970785005221e-25,1.467488905143075e-25,7.3333507558422155e-26,1.7791728039161764e-34,1.8726228640417426e-34,4.1654337146637129e-38,6.4723502973815661e-42,1.4285021375173956e-42,7.8042976334855693e-39,6.3480300407590961e-42,1.9463727900735127e-44,2.411892111418983e-44,3.1753119834952957e-42,6.3035622460966763e-43,1.4285016297299749e-42,1.1161812393663052e-30,4.6219981430661698e-34,4.6198366597789697e-34,4.617918814907516e-34,4.6179188150216888e-34,4.6179188187429317e-34,2.3099175324658645e-34,2.3099469294656168e-34,9.5390193502286903e-43,7.2224479624710565e-32,1.8623789185516544e-35,2.7574655735340837e-42,1.9322011785214665e-45,1.8933686213516606e-35,4.1721802073269901e-39,8.6030933910473667e-43,4.6140583977074842e-46,2.0767772093572256e-37,4.614053443790584e-46,2.1439826334456394e-48,7.9071391291950991e-30,8.6550661943172858e-33,4.3299153826265221e-33,4.3287239702080146e-33,1.9321958834307364e-45,2.3010591384882807e-39,6.2594461747916475e-40,4.7616119049149219e-43,3.0760193723835443e-46,3.074870816986698e-46,1.2875098880356208e-45,1.8454888093380948e-34,1.8723744693469638e-34,4.1649818981821798e-38,1.0419756838631768e-35,4.0229473962652949e-38
1.6406552479100003e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25529911287336932,0.66098814340844769,3.4447641323099833e-11,2.7039208341885184e-27,2.9788618586098653e-11,8.5882538341417481e-32,3.2050900573965512e-22,6.4712175696849776e-53,1.0338672669016222e-22,4.2043980679012585e-22,2.2672148195699675e-39,0.0090118564474874832,0.0090118564869063975,4.7994662844109294e-12,5.4314282723423697e-15,5.3014662699101575e-13,4.3935163245006355e-13,5.4039738430651221e-14,5.394574111670129e-14,2.7015221315424853e-14,1.0510206431994804e-15,5.2706745890073502e-16,1.8157225218793395e-25,6.4930839030437094e-25,3.6791688024285618e-26,3.1998319990121057e-25,1.6010221707488567e-25,1.6010477182313129e-25,8.1385114546730239e-25,2.1543569907242567e-28,5.1160192643180496e-23,5.1939798964262172e-23,1.6423093833512105e-26,8.0254256874811662e-20,3.5031189788015595e-22,6.2575581669292452e-30,2.085830119050854e-30,1.9001679197098242e-26,3.7258573502314835e-23,3.8546043430835256e-26,2.7494695597722228e-25,2.747250250772255e-25,1.3747225898546952e-25,1.8057259165160736e-25,1.5796928738712208e-25,7.8942089311763058e-26,1.9451499380932282e-34,2.048143797822435e-34,4.628417797329152e-38,6.9762700970651084e-42,1.6089229906718411e-42,8.6701851936287731e-39,7.1514596096071443e-42,2.1276854776147301e-44,2.6366275641497366e-44,3.5772356753909441e-42,6.9239549302044903e-43,1.608922401430777e-42,1.2388576612116779e-30,5.2021611394491298e-34,5.1997269999878275e-34,5.1975023906248061e-34,5.1975023907553627e-34,5.1975023950105128e-34,2.5998625845689061e-34,2.5998966843619132e-34,1.0743242904841096e-42,7.7872249487993996e-32,2.0396523195045223e-35,3.0672823079481851e-42,2.1790862091270875e-45,2.0732938753903202e-35,4.6404641329753872e-39,9.7185176049058883e-43,5.2843506763875612e-46,2.3081632113807514e-37,5.2843448301147468e-46,2.3831976236031178e-48,8.6512809331334135e-30,9.6021041436874242e-33,4.8037758162326619e-33,4.8024136263874129e-33,2.17908005552984e-45,2.4825286849266971e-39,6.9192740756039126e-40,5.3630048014441627e-43,3.522877157210084e-46,3.5215219354233377e-46,1.4519987091623247e-45,2.0188108964335979e-34,2.0478674486851317e-34,4.6279071924821244e-38,1.1565736261273081e-35,4.3327560070215364e-38
1.6657001031065297e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25504480293998882,0.66086098843834717,3.5473837889696351e-11,2.9124126903674935e-27,3.054422490475133e-11,8.8041166272373636e-32,3.3919923916754266e-22,7.3644476368710187e-53,1.0963365702760813e-22,4.4594945020654194e-22,2.5140745629081021e-39,0.0091390114131420716,0.0091390114538710786,5.0760174216400434e-12,5.4293039087314377e-15,5.5337624916212457e-13,4.5897100564849983e-13,5.6427558754500134e-14,5.6326954271944977e-14,2.8209031781529426e-14,1.1132193005867174e-15,5.5830876875783903e-16,1.8694098070015096e-25,6.6868811535180716e-25,3.8489401220233559e-26,3.4411151781029997e-25,1.7217830738597407e-25,1.7218113763598331e-25,8.7553299780683643e-25,2.3538894391561857e-28,5.4260579950842486e-23,5.5078567886390752e-23,1.7687258682840724e-26,8.3702332529573176e-20,3.7155162380155923e-22,6.832744718184908e-30,2.2775561512319645e-30,1.8733114394568464e-26,3.8443254050470951e-23,4.0248363214791159e-26,2.9333779094780402e-25,2.9309528418702884e-25,1.4666756706191596e-25,1.8589607739474354e-25,1.6984924744314244e-25,8.488043443058723e-26,2.1236278328030858e-34,2.2369749145789892e-34,5.1344350888120438e-38,7.5106485921475977e-42,1.8087495387057195e-42,9.6163675687731766e-39,8.0414909146596035e-42,2.3226171019036057e-44,2.8782466693928073e-44,4.0224897934363252e-42,7.5931571963228157e-43,1.808748856533604e-42,1.3727801545068486e-30,5.8442706867505274e-34,5.8415345926318755e-34,5.8389601430370104e-34,5.8389601431859898e-34,5.8389601480414762e-34,2.9207662474985518e-34,2.9208057105559027e-34,1.2076936338347018e-42,8.3863848764405575e-32,2.2306747179937815e-35,3.4063374172258533e-42,2.4529341215618157e-45,2.26714171865085e-35,5.1528808078583713e-39,1.0958067038352648e-42,6.0393170804715881e-46,2.5611527647165657e-37,6.0393101987925677e-46,2.644775181838959e-48,9.4522500061898371e-30,1.0635445102819559e-32,5.3208301855973623e-33,5.31927599530437e-33,2.4529269869322347e-45,2.6751659485620292e-39,7.6346419325640296e-40,6.0290819430981542e-43,4.0261837338015675e-46,4.0245887450701098e-46,1.6344483434183498e-45,2.2053131571562395e-34,2.2366679699345027e-34,5.1338591300969736e-38,1.2816791613603235e-35,4.6609812590229186e-38
1.690744958303059e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25479107977760557,0.66073412685369193,3.6514109643070182e-11,3.1334331253569346e-27,3.1303179417894545e-11,9.0215008967883499e-32,3.5871908765334113e-22,8.3635698479539341e-53,1.1615275263751276e-22,4.7257855854956139e-22,2.7833951803448385e-39,0.0092658729932836737,0.0092658730353465443,5.3634639667350748e-12,5.4317890125885217e-15,5.7723427082537555e-13,4.7914203726810042e-13,5.888105376765735e-14,5.8773463813778219e-14,2.9435677508562698e-14,1.1780350675390674e-15,5.9086907018350339e-16,1.9238148156581186e-25,6.8833445417300083e-25,4.0234189189067339e-26,3.6964034903984398e-25,1.849557260718333e-25,1.8495885657175334e-25,9.408281206753045e-25,2.5684213916987805e-28,5.7496866097974341e-23,5.8354267834549646e-23,1.9027203760879177e-26,8.7236622456452093e-20,3.9372243331615512e-22,7.4506937739814941e-30,2.4835360517978187e-30,1.8619566154445466e-26,3.9644200868056885e-23,4.200154344808909e-26,3.1275520479546467e-25,3.1249044692985992e-25,1.5637615588766526e-25,1.9128988258721332e-25,1.8241601510037902e-25,9.1162167527679997e-26,2.3153274918774792e-34,2.4398922721334271e-34,5.6867217715724645e-38,8.0768013915873626e-42,2.0297135779399575e-42,1.064886371678296e-38,9.0258710732062955e-42,2.5319419642931705e-44,3.1377106485604481e-44,4.5149515144367949e-42,8.3140731811771739e-43,2.0297127899602989e-42,1.5187790442956491e-30,6.5538044197325971e-34,6.5507344594863994e-34,6.5477618661621718e-34,6.5477618663318252e-34,6.5477618718611057e-34,3.2753660303987697e-34,3.2754115973635353e-34,1.3551649371885675e-42,9.0214382978073047e-32,2.4362763377989598e-35,3.7768790970198308e-42,2.7562019568017434e-45,2.4757499704258622e-35,5.712817170292238e-39,1.2333339737671812e-42,6.8880930078525609e-46,2.8373829066550448e-37,6.888084927542479e-46,2.9303827233983256e-48,1.0313399794416633e-29,1.1761407602940276e-32,5.8842422392991114e-33,5.8824725830025435e-33,2.7561937034417869e-45,2.8794688499272833e-39,8.40904537612304e-40,6.7656158127326969e-43,4.5920292763899725e-46,4.5901567553481843e-46,1.8364950301524423e-45,2.4057673332103182e-34,2.4395518877952265e-34,5.686073277768069e-38,1.4180677847832721e-35,5.0084082204323815e-38
1.7157898134995885e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.25453794174438388,0.66060755783356406,3.7568425621903899e-11,3.3675261477842621e-27,3.2065229565496666e-11,9.2403757440032053e-32,3.7909207081498591e-22,9.4790909625352996e-53,1.2295133133845124e-22,5.0035770833082875e-22,3.076827614708366e-39,0.0093924420088302707,0.0093924420522508659,5.6620200910289251e-12,5.4297418754896722e-15,6.0172691328495011e-13,4.9987104207504586e-13,6.1400915492580465e-14,6.1285946121484094e-14,3.0695504420050174e-14,1.2455330861837455e-15,6.2478151977955577e-16,1.9789350675887952e-25,7.0824663417667629e-25,4.2026504539359038e-26,3.9662695578363954e-25,1.9846318155804694e-25,1.9846663884233285e-25,1.0098868711268253e-24,2.7988243626919794e-28,6.0872757762859907e-23,6.1770596782698582e-23,2.0446208390148675e-26,9.0857482558386068e-20,4.1684965426897839e-22,8.1138467868389965e-30,2.7045836117255819e-30,1.8387850956577424e-26,4.0861368178116483e-23,4.3806060247103293e-26,3.3324182361764989e-25,3.3295302394884947e-25,1.6661933792076046e-25,1.9675373398501291e-25,1.956974782067549e-25,9.7801235113347768e-26,2.5209988848139529e-34,2.6577037395947478e-34,6.288701224838364e-38,8.6760902874372054e-42,2.2736703540996978e-42,1.1774039085437972e-38,1.011290112078833e-41,2.7564819111260598e-44,3.4160368346800241e-44,5.0587753499955866e-42,9.0897254389983418e-43,2.2736694458922906e-42,1.6777313934994031e-30,7.3366255762942257e-34,7.3331870392417072e-34,7.32976223367802e-34,7.3297622338708388e-34,7.3297622401550184e-34,3.6665921507027524e-34,3.6666446506314179e-34,1.5179754734678736e-42,9.6939368224135089e-32,2.6573235925191026e-35,4.1812901733401285e-42,3.0915273074847455e-45,2.6999927606835387e-35,6.323862394972801e-39,1.3856816631910237e-42,7.8406356644964335e-46,3.13858659838182e-37,7.8406261996880099e-46,3.241848697166455e-48,1.1238224318854139e-29,1.2986661219256512e-32,6.4973516400570377e-33,6.4953406134647503e-33,3.0915177809239626e-45,3.0959507181169589e-39,9.2461253692599233e-40,7.5787903734478676e-43,5.2270518198642025e-46,5.2248587660578724e-46,2.0598951879601506e-45,2.6209770345545445e-34,2.6573268561093876e-34,6.2879723519582067e-38,1.5665585915038385e-35,5.375821428174007e-38
