Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H7X(140),C4H7(68),C4H7X(145),C4H7(373),C2H6(343),C2H5(67),C4H6(54),C4H5X(694),C4H7X(654),C4H7X(146),SX(161),C6H11(102),SX(159),C6H11(100),S(1071),S(1081),SX(1036),C6H11(87),SX(155),SX(152),C6H11(84),C4H7X(142),C4H7X(143),C4H6a(693),C6H10(698),C4H5X(695)
7.885298731305267e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582637241,0.66999999999432891,4.7991572097984227e-20,2.5315620844437738e-25,1.5301057119250875e-18,2.8668422830496168e-29,4.5835842151690343e-26,6.5985692733814961e-31,3.0105218962625773e-50,5.3075769488412275e-39,2.4259711514010181e-47,5.6710075464442735e-12,5.6710981719833932e-12,4.5288616698102849e-17,1.4272196011212935e-18,1.9132116383979567e-20,3.9062025605994039e-20,2.6921374257313433e-22,5.7876782674242517e-22,6.7263698111527393e-24,4.2290981427445024e-21,4.0963746786176381e-24,1.9833181686421261e-21,2.1805936860454436e-28,1.8624055647366948e-23,3.6935102760534778e-29,9.6844086546164787e-29,3.7248120951955998e-29,1.2777422747716048e-30,1.0316465153516695e-32,1.4693761448871155e-37,9.546920387458121e-35,7.828203609531311e-35,2.7064651006842089e-24,5.3418953225044312e-24,8.9566125348885854e-26,8.0741323133272005e-28,3.1925921662195956e-27,3.2762676107301722e-32,2.9288559436950451e-32,1.6895131128698719e-32,1.5617910340264287e-33
8.129900103370992e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582635431,0.66999999999431992,5.2103909753661652e-20,2.9439256258721269e-25,1.5936542890293136e-18,2.8715248322398292e-29,5.2585724220512292e-26,7.8490030071989845e-31,3.6129618337987154e-50,6.1533329942330152e-39,3.0190320740032784e-47,5.6800281137173729e-12,5.6801231705517305e-12,4.7502125295024026e-17,1.4831606352725333e-18,2.0026032370848901e-20,4.1926027108791229e-20,2.904939205664373e-22,6.4769562549969563e-22,7.0412927027621297e-24,4.5883830100077988e-21,4.2883935272694485e-24,2.0820616959089845e-21,2.3619064972206709e-28,2.0244789185424207e-23,4.2590230197462503e-29,1.1087459496976532e-28,4.078127683175262e-29,1.5144560056998436e-30,1.2441145890856488e-32,1.7720420891146486e-37,1.1683078506462103e-34,9.9259083469186595e-35,2.8677710549633013e-24,5.8800588044422619e-24,1.0234172852670148e-25,9.3805672132535673e-28,3.5212117317500455e-27,3.6337978481766313e-32,3.1957342405483358e-32,1.843463858351905e-32,1.6688325280387428e-33
8.374501475436717e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582633899,0.66999999999431226,5.639390704577629e-20,3.4051318425744956e-25,1.6572815014855102e-18,2.8755112570341387e-29,6.0013228800232782e-26,9.27938481803764e-31,4.3068835743904378e-50,7.0967857031707866e-39,3.7288945872485217e-47,5.6877062103737294e-12,5.6878057117016905e-12,4.9722137048880327e-17,1.5389191120512843e-18,2.0919210998022574e-20,4.4883127582207452e-20,3.1254047104674767e-22,7.2195846734641512e-22,7.3559729624557846e-24,4.962844101969284e-21,4.4808977948352263e-24,2.1812690963712758e-21,2.5500369068568446e-28,2.1936623864063101e-23,4.8868589220355532e-29,1.2633850821173661e-28,4.4488925111573452e-29,1.7847400735691865e-30,1.4905478345950559e-32,2.123101417143052e-37,1.4193738732345182e-34,1.2481986073689358e-34,3.0304043127908132e-24,6.4476486859660576e-24,1.1637299180730799e-25,1.0837015125856649e-27,3.8699188044353855e-27,4.0140587303590959e-32,3.4756076848689051e-32,2.0049111859138166e-32,1.7779411022762119e-33
8.619102847502442e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582632583,0.66999999999430571,6.0861535564368524e-20,3.9188740827155798e-25,1.720973402923197e-18,2.8789043426002019e-29,6.8154363456076792e-26,1.0907782345867397e-30,5.1018780731171298e-50,8.1450147351433783e-39,4.5732428251138071e-47,5.6942401435302039e-12,5.6943441006283637e-12,5.1947691060906061e-17,1.5944829309122623e-18,2.1811154905025763e-20,4.7931807114286283e-20,3.3534165252036593e-22,8.0174339057286435e-22,7.6702345605707114e-24,5.3524559567024259e-21,4.6738100503750878e-24,2.2808989973417173e-21,2.7448628454989674e-28,2.3699198699263994e-23,5.5812220988623586e-29,1.4332201376901224e-28,4.8370773103934203e-29,2.0919474973461526e-30,1.7748548844434791e-32,2.5281244839792942e-37,1.7126890388255801e-34,1.5574797877204191e-34,3.1941760794107665e-24,7.044712550109506e-24,1.3172638283514413e-25,1.2453456660637132e-27,4.2390238615489109e-27,4.4173843765275603e-32,3.7685343584281898e-32,2.1738886237120512e-32,1.8889894760592347e-33
8.863704219568167e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582631479,0.66999999999430004,6.5506761839030764e-20,4.4889691253032812e-25,1.7847181146713171e-18,2.8817919103103974e-29,7.7045153605321565e-26,1.2753320668876468e-30,6.0080901447163955e-50,9.3052999451740698e-39,5.5716547337072441e-47,5.6997993276458156e-12,5.6999077501489874e-12,5.4177966432250747e-17,1.6498420043562821e-18,2.2701437060836407e-20,5.1070538826171343e-20,3.5888556439405338e-22,8.8723450227341157e-22,7.9839262145543497e-24,5.7571936240157712e-21,4.8670639249421622e-24,2.3809159241258847e-21,2.9462611094256078e-28,2.5532113901798271e-23,6.3464057305580986e-29,1.6191273430615746e-28,5.2426410799599464e-29,2.4396276273388356e-30,2.1012196887457189e-32,2.9930741510439984e-37,2.0534407790358032e-34,1.9292461645712075e-34,3.358916998621122e-24,7.671261786746046e-24,1.4846840001016044e-25,1.4239978000690672e-27,4.6288109557622831e-27,4.8440827638443578e-32,4.0745673027188456e-32,2.3504267925936483e-32,2.0018580597763855e-33
9.108305591633891e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582630535,0.66999999999429538,7.0329550969780641e-20,5.1193555242663856e-25,1.8485055219611429e-18,2.8842489365491752e-29,8.6721609223304899e-26,1.4836200448647145e-30,7.0362221387443933e-50,1.0585115730732313e-38,6.7457205929844402e-47,5.7045283828280217e-12,5.7046412789695034e-12,5.6412262405512867e-17,1.7049879558383234e-18,2.3589691772543735e-20,5.4297792836677774e-20,3.8316019443822548e-22,9.7861294555141886e-22,8.2969184409816381e-24,6.1770329994205988e-21,5.0606025726620078e-24,2.4812894643884062e-21,3.15410796035645e-28,2.7434936778862392e-23,7.1867864743980124e-29,1.8219966354363429e-28,5.6655331517633356e-29,2.8315292325417447e-30,2.4741078690835262e-32,3.524314852825737e-37,2.4472169509272003e-34,2.3733611597088197e-34,3.5244756631436076e-24,8.3272755874045281e-24,1.6666549557883227e-25,1.620675142902313e-27,5.0395384513586355e-27,5.294437528057339e-32,4.3937552413463364e-32,2.5345538227888706e-32,2.1164347058228698e-33
9.352906963699616e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582629736,0.66999999999429127,7.5329869091605527e-20,5.8140919250941558e-25,1.9123270136413789e-18,2.886339387030563e-29,9.7219695429289389e-26,1.7177715437751461e-30,8.1975370933704838e-50,1.1992125502751819e-38,8.1191631165148209e-47,5.7085506786170968e-12,5.7086680554346063e-12,5.8649981193232921e-17,1.759913861814323e-18,2.4475606737470912e-20,5.7612039615003688e-20,4.0815345862148624e-22,1.0760568775404536e-21,8.6091005579845009e-24,6.6119510512175984e-21,5.2543773471832311e-24,2.5819935454873799e-21,3.3682796295069105e-28,2.9407206859666693e-23,8.1068189865528562e-29,2.0427310616660901e-28,6.105695017475928e-29,3.2716034465222784e-30,2.898272773750481e-32,4.128621237561267e-37,2.9000172783885699e-34,2.9008178771572471e-34,3.6907171230895165e-24,9.012704613879688e-24,1.863840074532023e-25,1.8364017307977625e-27,5.4714397838754773e-27,5.7687096718370892e-32,4.7261431992076067e-32,2.7262957110681728e-32,2.2326144258810929e-33
9.597508335765341e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582629047,0.66999999999428794,8.0507684915089066e-20,6.5773553588337478e-25,1.9761752609139327e-18,2.8881178025356002e-29,1.0857530660142738e-25,1.9800269378773081e-30,9.5038614219217845e-50,1.3534176281632577e-38,9.7179589593841297e-47,5.7119713974999875e-12,5.7120932610119102e-12,6.0890613133556456e-17,1.814614033199249e-18,2.5358916065368584e-20,6.101175280992933e-20,4.3385323475184487e-22,1.1797414561828488e-21,8.9203783746797621e-24,7.0619259625021005e-21,5.448346665991809e-24,2.6830058096681549e-21,3.5886527360916914e-28,3.1448440326291418e-23,9.1110305606943199e-29,2.2822462135943085e-28,6.5630619322108241e-29,3.764006580343246e-30,3.3787612499718069e-32,4.8131864042352187e-37,3.4182643277859553e-34,3.5238191545735892e-34,3.857521426934551e-24,9.7274743428890486e-24,2.0769009898736981e-25,2.0722067480380405e-27,5.9247242340889023e-27,6.2671391756915944e-32,5.0717730291285964e-32,2.9256766245191863e-32,2.3502990798394622e-33
9.842109707831066e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258262847,0.66999999999428494,8.5862970540049794e-20,7.4134395070048411e-25,2.0400440285847913e-18,2.889630666210682e-29,1.2082424351116963e-25,2.2727392284159254e-30,1.0967587177367918e-49,1.5219293400433155e-38,1.1570461447031769e-46,5.7148801765816914e-12,5.7150065319377289e-12,6.3133723889951133e-17,1.8690838296184437e-18,2.6239394117189158e-20,6.4495411642987468e-20,4.602473912374363e-22,1.2898388345285015e-21,9.230671881357213e-24,7.5269372061956877e-21,5.6424750180042564e-24,2.7843070752363327e-21,3.8151046359161754e-28,3.3558133862920007e-23,1.0204015893223178e-28,2.5414696960542308e-28,7.0375643195778625e-29,4.3131028102897892e-30,3.9209191475984639e-32,5.5856297565666085e-37,4.0088140356849729e-34,4.2558595167124725e-34,4.0247822272895989e-24,1.0471488099362579e-23,2.3064970598630282e-25,2.3291230056274044e-27,6.3995777146481523e-27,6.789946516781992e-32,5.4306838613468126e-32,3.1327191598188764e-32,2.4693970502807311e-33
9.999999999999998e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582628137,0.6699999999942835,8.941404988862069e-20,7.993866167203785e-25,2.0812797264512271e-18,2.8904849858305688e-29,1.2922208862205661e-25,2.479011030854627e-30,1.2002062160870823e-49,1.6386850253913189e-38,1.2915334749772794e-46,5.7165221551894222e-12,5.7166514124164752e-12,6.4582793701708939e-17,1.9041199695156432e-18,2.6806148779420948e-20,6.6787988215867181e-20,4.7764793030509454e-22,1.364391828017577e-21,9.4304115836662448e-24,7.8350786932755959e-21,5.7678550293373392e-24,2.8498427594761576e-21,3.9644507879616925e-28,3.4956057404116269e-23,1.0958863444919199e-28,2.7197047303719309e-28,7.3529220618397491e-29,4.699787165601306e-30,4.3062673696842522e-32,6.134666433788495e-37,4.4318128434132137e-34,4.7932053949932836e-34,4.1329470648518283e-24,1.0967226742042858e-23,2.4637906470777243e-25,2.5066591311621078e-27,6.7176282554163146e-27,7.1404611009990365e-32,5.6694316259572461e-32,3.2704441843613599e-32,2.5469851808594578e-33
1.008671107989679e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258262797,0.66999999999428261,9.1395701721805026e-20,8.3267529336166819e-25,2.1039280131331846e-18,2.8909175786593158e-29,1.3400219304120012e-25,2.5983756092044163e-30,1.2601673941029944e-49,1.705567530596461e-38,1.3707524346896151e-46,5.717353376546812e-12,5.717484228156644e-12,6.5378943456903249e-17,1.9233195006247826e-18,2.7116850057283443e-20,6.8061502935776099e-20,4.8732381162084871e-22,1.4065181616887655e-21,9.5399134327690589e-24,8.006965569584581e-21,5.8367320930362019e-24,2.8858808737161982e-21,4.0475137135384616e-28,3.5735767997934494e-23,1.13904319839199e-28,2.8213406244560313e-28,7.5291290029946983e-29,4.9234667475850022e-30,4.5303965684283577e-32,6.4540044941512852e-37,4.6789658071663917e-34,5.1118089321024688e-34,4.1924054655550357e-24,1.1244629797535631e-23,2.5532849026460554e-25,2.6081855537368704e-27,6.8961635672864474e-27,7.3373341003159317e-32,5.8029124893012001e-32,3.3474445657662403e-32,2.5898229141578239e-33
1.0331312451962515e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582627548,0.6699999999942805,9.7105857751595085e-20,9.3218172902656945e-25,2.1678227040030646e-18,2.8920122652570627e-29,1.4814471024157624e-25,2.9595189724237118e-30,1.4419650381326693e-49,1.9051688463211044e-38,1.6162626527030277e-46,5.7194560256624538e-12,5.7195913773055614e-12,6.7625956740212319e-17,1.9773180501303814e-18,2.7991123079012927e-20,7.1708522820701508e-20,5.1507041525754433e-22,1.5299455894840508e-21,9.8480459684068368e-24,8.5019931429193911e-21,6.0310920303632693e-24,2.987713053268092e-21,4.2857596256312787e-28,3.7980809992959645e-23,1.267499317629303e-28,3.1228091492609948e-28,8.0376802812703555e-29,5.5998858966032115e-30,5.2131528750743176e-32,7.4268047606103182e-37,5.4364722048503686e-34,6.107998282561481e-34,4.3603081373295157e-24,1.2046766409085497e-23,2.8179179910761294e-25,2.9104304215267744e-27,7.4146233646484414e-27,7.9094876023909457e-32,6.1884937002475e-32,3.5698729339890453e-32,2.7114971153062839e-33
1.057591382402824e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582627188,0.66999999999427862,1.0299342107403429e-19,1.0403265503000689e-24,2.2317242654778527e-18,2.8929434388824353e-29,1.6328720254978441e-25,3.3588693581597265e-30,1.6435615521686605e-49,2.1215862367651154e-38,1.8971997355448077e-46,5.7212434847106177e-12,5.7213833396299714e-12,6.9874495489530784e-17,2.0310771213082828e-18,2.8862078256908636e-20,7.5434978175642893e-20,5.434751746677637e-22,1.6602842837677115e-21,1.0155021621272241e-23,9.0120032830698766e-21,6.2255327779257217e-24,3.0897914390112293e-21,4.529723500638554e-28,4.0292716323830626e-23,1.4062466339044269e-28,3.446836004791144e-28,8.5631408623381913e-29,6.3473630073922897e-30,5.9754614725469787e-32,8.5129724675182491e-37,6.2895482490348317e-34,7.2623064625349692e-34,4.5284171412778079e-24,1.2877750175821743e-23,3.1010463002517164e-25,3.236893477001773e-27,7.9550777102711771e-27,8.5065772226310569e-32,6.5874605569716948e-32,3.8000233614427479e-32,2.8343456382460369e-33
1.0820515196093965e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582626888,0.66999999999427728,1.0905837672034712e-19,1.1575839944427931e-24,2.2956294362981081e-18,2.8937355387025677e-29,1.7946491594246749e-25,3.7992453494405519e-30,1.8664239749258927e-49,2.3556884660016337e-38,2.2174742691158066e-46,5.7227628726889359e-12,5.7229072336708662e-12,7.2124331390107439e-17,2.0845948990904058e-18,2.9729602946835969e-20,7.923938782328212e-20,5.7252613018274973e-22,1.7976944396102759e-21,1.0460800381069537e-23,9.5369805594061646e-21,6.4200355431320737e-24,3.1921055421331054e-21,4.7792881007934298e-28,4.267093481244413e-23,1.5557666190263802e-28,3.7943920799688659e-28,9.1054326699587325e-29,7.1711183277276711e-30,6.823914374664246e-32,9.7219038113889768e-37,7.2468803482944208e-34,8.5942490282441592e-34,4.6966682169477659e-24,1.3737420584978538e-23,3.4033160023345024e-25,3.5886093994089293e-27,8.5176270331209181e-27,9.128758849636738e-32,6.999844637344817e-32,4.0379140885913198e-32,2.9582996858884278e-33
1.106511656815969e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582626627,0.66999999999427584,1.1530071161262882e-19,1.2844390590874254e-24,2.3595354441275263e-18,2.8944093621560274e-29,1.9671292275446292e-25,4.2835854132335809e-30,2.112076559232319e-49,2.6083596335019478e-38,2.5812971319211641e-46,5.7240542860832937e-12,5.7242031555255467e-12,7.4375270154784125e-17,2.1378700273593063e-18,3.0593603653612603e-20,8.3120283533179087e-20,6.022114023402423e-22,1.9423332997818815e-21,1.0765349038960445e-23,1.0076910687060498e-20,6.6145843179907878e-24,3.2946463111020008e-21,5.034337953095606e-28,4.5114906459644992e-23,1.7165450766410053e-28,4.1664580088403403e-28,9.6644775393754055e-29,8.0765917594426043e-30,7.7654265665031857e-32,1.1063455499711191e-36,8.3176348787910169e-34,1.0125068318599162e-33,4.8650049736954663e-24,1.4625606126983221e-23,3.7253692034753283e-25,3.9666107567306376e-27,9.1023523751080247e-27,9.7761751451517893e-32,7.4256762385799797e-32,4.2835626172274186e-32,3.0832953653538286e-33
1.1554319312291139e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582626222,0.66999999999427384,1.2831747099773627e-19,1.5689347129296381e-24,2.4873409263407557e-18,2.8954701179752919e-29,2.3455917634767312e-25,5.396518540680745e-30,2.6781355675146011e-49,3.173019074273805e-38,3.4580089719813242e-46,5.7260841666872223e-12,5.7262420589740231e-12,7.8879821626094867e-17,2.2436888209092619e-18,3.2310739866623374e-20,9.1105729524743682e-20,6.6343783630240874e-22,2.2539114791633512e-21,1.1370651720456699e-23,1.1201577579487066e-20,7.0037675400301748e-24,3.5003776628403723e-21,5.5604409100327393e-28,5.0197847772633017e-23,2.0738397090629331e-28,4.9880883994793081e-28,1.0832516648829078e-28,1.0155562906607824e-29,9.9569279645646636e-32,1.4186184045803537e-36,1.0838524903051563e-33,1.3877494266804746e-33,5.2017443155298079e-24,1.6486790309092704e-23,4.4313729623430628e-25,4.8055848658352981e-27,1.0338563007820709e-26,1.1147222106551552e-31,8.3177977449588127e-32,4.7981999440803922e-32,3.336178819454161e-33
1.1994601782009446e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625961,0.6699999999942724,1.4063907035751626e-19,1.8628838702578819e-24,2.6023485640923503e-18,2.8961718061260081e-29,2.726291440943373e-25,6.580493050594087e-30,3.2819953852583171e-49,3.7538852033232179e-38,4.4448252728201509e-46,5.7274234822325698e-12,5.7275895004489486e-12,8.2936274397473048e-17,2.3380893952186178e-18,3.3843476149702374e-20,9.8539775677141971e-20,7.2059378989133209e-22,2.560571824942434e-21,1.1910991375754381e-23,1.2264793919064209e-20,7.3540729896669471e-24,3.6862428365083151e-21,6.0515741139578781e-28,5.4991674160589926e-23,2.4388559583825082e-28,5.8214032046638368e-28,1.1940280720024604e-28,1.2365254330185334e-29,1.2323669126016629e-31,1.75587170986709e-36,1.3597299352972378e-33,1.8186559454714545e-33,5.5046687397867925e-24,1.8257483439326228e-23,5.1407869931637817e-25,5.660846019639896e-27,1.1527437930100207e-26,1.2468661424001376e-31,9.1669809782846025e-32,5.2880689240365342e-32,3.5667853351328982e-33
1.2423691733591775e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625766,0.66999999999427151,1.5320022718370779e-19,2.1869669945617843e-24,2.7144088039401793e-18,2.8966852634996138e-29,3.1358257076142946e-25,7.9206232599841246e-30,3.9667937259951702e-49,4.3916850509907906e-38,5.6195317334989291e-46,5.7284003938742145e-12,5.7285743352185266e-12,8.6891192672888839e-17,2.4293274120974419e-18,3.5325464179163782e-20,1.0600202076122034e-19,7.7810145236501513e-22,2.884190807448982e-21,1.243347571498298e-23,1.3347426745672874e-20,7.6954637334089418e-24,3.8679989150346012e-21,6.5456856510029306e-28,5.9860122887544077e-23,2.8370843578348008e-28,6.7249591352727459e-28,1.3070994435506264e-28,1.486447246778411e-29,1.5038022074284676e-31,2.1426688228212053e-36,1.6798044126616413e-33,2.340776451453865e-33,5.7995811963161466e-24,2.0069161040708744e-23,5.9032224354525666e-25,6.5915454939849436e-27,1.2755662698819435e-26,1.3836821611336754e-31,1.0036910810062283e-31,5.7899073722343061e-32,3.7940087353128127e-33
1.2852781685174104e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625617,0.66999999999427073,1.6630695344764087e-19,2.5511521004622049e-24,2.826440005881027e-18,2.8970726204294679e-29,3.585217650821636e-25,9.4647819721074887e-30,4.7568663831135942e-49,5.1055356926639115e-38,7.0390284641246412e-46,5.7291343319251831e-12,5.7293161993317199e-12,9.0847282784691108e-17,2.5198138623280961e-18,3.6795691579114174e-20,1.1367116539610225e-19,8.3732951916015893e-22,3.2330055568760171e-21,1.2951847783268754e-23,1.4475857841997309e-20,8.0368125731478712e-24,4.0503417367537625e-21,7.0545007151536568e-28,6.491940589021276e-23,3.2799975137220658e-28,7.7243856677200058e-28,1.4251788598891097e-28,1.7742170218581185e-29,1.8203870891546575e-31,2.5938155149158638e-36,2.0571266285012825e-33,2.9822557688180768e-33,6.0940525893241352e-24,2.1964581439463552e-23,6.7391374570534746e-25,7.6236429598159425e-27,1.4052446404189651e-26,1.5284701388406969e-31,1.0948767988280556e-31,6.315933959921321e-32,4.0234616582303252e-33
