Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),CH2X(27),HX(19),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25)
5.267813574359833e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33096343767419695,0.11304217078911621,0.022332726241826289,0.0,1.4626757649296923e-06,1.7046296883039838e-07,1.7231732674605174e-06,4.3970053566816778e-16,3.663273853437616e-24,1.8672013755911126e-08,9.7439226341014423e-31,5.6217489870667714e-09,7.1924212400721836e-23,1.9792904081500736e-12,1.047660892837049e-17,4.8736651341590846e-20,3.6947018719647636e-07,3.4702345452542308e-23,0.0056258228161701635,0.00097388098641807428,2.3884347036014206e-10,1.6597138755625603e-14,3.9595866760304963e-06,2.3770470147947804e-10,2.1506513520580279e-07,2.3135383635442541e-07,2.0528512921415176e-10,1.5035717561444446e-08
5.281853830926925e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33095954455488014,0.11304076760033707,0.022331463845140273,0.0,1.4777301486593488e-06,1.7158882741349581e-07,1.7324806490280035e-06,4.4753613910691773e-16,3.7075273532273083e-24,1.8828489541351136e-08,1.0086934717383877e-30,5.6367677898590667e-09,7.3741400272084684e-23,1.9980634853873897e-12,1.0567644049042525e-17,4.915500738449791e-20,3.7207915486851946e-07,3.56185173422558e-23,0.0056272165634971673,0.00097637807216038376,2.3939146468603693e-10,1.6635098766568366e-14,3.9612088543760865e-06,2.3772541357710987e-10,2.1499175767616649e-07,2.3203883097242476e-07,2.0678371680517878e-10,1.5086102331391717e-08
5.295894087494017e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33095566596218706,0.11303937835286718,0.022330201642993187,0.0,1.492861165571232e-06,1.7271500431014523e-07,1.7418087379787909e-06,4.5550239878111678e-16,3.752166567697082e-24,1.8985951343332897e-08,1.0441550443161877e-30,5.6517607361588147e-09,7.5601633077046926e-23,2.0169402201997754e-12,1.0659133194922712e-17,4.9575614344865345e-20,3.7469451189851601e-07,3.6557818750899829e-23,0.0056285963473377866,0.00097887466879508292,2.3993931564895933e-10,1.6673046689094342e-14,3.962760280774612e-06,2.3774228799467469e-10,2.1491880653621368e-07,2.3272006275840328e-07,2.082836377654526e-10,1.5136548333428531e-08
5.3099343440611085e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33095180175926614,0.11303800291074514,0.022328939635475692,0.0,1.5080685134941457e-06,1.7384145611949757e-07,1.7511575318952228e-06,4.636012306501447e-16,3.7971934334801727e-24,1.9144401256917806e-08,1.0808142124555624e-30,5.6667276491310265e-09,7.7505839966979749e-23,2.035920646142869e-12,1.0751076426531761e-17,4.999847723297808e-20,3.7731620535699839e-07,3.7520796998716598e-23,0.0056299623036568215,0.00098137077648798011,2.4048702340070832e-10,1.6710982555153862e-14,3.9642416690256096e-06,2.3775536872787332e-10,2.1484627861250667e-07,2.3339754212334884e-07,2.0978485153972115e-10,1.5187055571602102e-08
5.3239746006282004e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33094795181058773,0.11303664113933316,0.022327677822679397,0.0,1.5233518885564865e-06,1.7496813985940679e-07,1.760527028370504e-06,4.7183457305071611e-16,3.8426098874773201e-24,1.9303841354789432e-08,1.1187093223334563e-30,5.6816683546461546e-09,7.9454967623532276e-23,2.0550047962664863e-12,1.0843473795726428e-17,5.0423601058686937e-20,3.7994418249481407e-07,3.8508011204430209e-23,0.0056313145670956275,0.0009838663954039777,2.4103458810192983e-10,1.6748906397465503e-14,3.9656537347681895e-06,2.3776469976751113e-10,2.147741707276667e-07,2.3407128001532705e-07,2.1128731850664044e-10,1.5237624048170208e-08
5.338014857195292e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33094411598193146,0.11303529290530384,0.022326416204696834,0.0,1.5387109852910866e-06,1.7609501297019491e-07,1.7699172250070017e-06,4.8020438686535548e-16,3.8884178668191123e-24,1.9464273687339148e-08,1.157879865503669e-30,5.6965826812803732e-09,8.1449980528567161e-23,2.0741927031680093e-12,1.0936325345783274e-17,5.0850990831409002e-20,3.8257839074968389e-07,3.9520032507468318e-23,0.0056326532709849979,0.00098636152570699361,2.4158200992191215e-10,1.6786818249492324e-14,3.9669971952699888e-06,2.3777032509029012e-10,2.1470247970233466e-07,2.3474128790821425e-07,2.1279099997701157e-10,1.5288253763686393e-08
5.352055113762384e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33094029414037401,0.11303395807662772,0.022325154781621469,0.0,1.5541454967389689e-06,1.7722203331820919e-07,1.7793281194146342e-06,4.8871265569106555e-16,3.9346193088287155e-24,1.9625700282754352e-08,1.1983665101503566e-30,5.7114704603151731e-09,8.3491861237042115e-23,2.0934843990453284e-12,1.1029631111483354e-17,5.1280651560127488e-20,3.8521877775261108e-07,4.0557444293598275e-23,0.005633978547357932,0.00098885616755988565,2.4212928903838394e-10,1.6824718145418326e-14,3.9682727692188593e-06,2.3777228864968293e-10,2.1463120235704077e-07,2.3540757779040772e-07,2.1429585819169466e-10,1.5338944717082603e-08
5.366095370329476e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33093648615427668,0.11303263652256046,0.022323893553547653,0.0,1.5696551145519743e-06,1.7834915919917366e-07,1.788759709209344e-06,4.9736138600818051e-16,3.9812161509850011e-24,1.9788123147109193e-08,1.2402111330984464e-30,5.726331525736264e-09,8.5581610652850906e-23,2.1128799157493009e-12,1.1123391119197807e-17,5.1712588253391393e-20,3.8786529133414302e-07,4.16208424240146e-23,0.0056352905269622545,0.00099135032112437427,2.4267642563731121e-10,1.6862606120125032e-14,3.969481176517351e-06,2.3777063436689554e-10,2.145603355139868e-07,2.3607016215351808e-07,2.1580185631896031e-10,1.5389696905749354e-08
5.380135626896568e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33093269189327307,0.11303132811363041,0.022322632520570661,0.0,1.5852395290942377e-06,1.7947634934133663e-07,1.7982119920116481e-06,5.0615260734939864e-16,4.0282103308860543e-24,1.9951544264457741e-08,1.2834568525965269e-30,5.7411657142318118e-09,8.772024830763762e-23,2.1323792848357331e-12,1.1217605386974261e-17,5.2146805919314692e-20,3.9051787953048388e-07,4.271083546791511e-23,0.0056365893392731322,0.00099384398656097018,2.4322341991269305e-10,1.6900482209168003e-14,3.970623138080062e-06,2.3776540612192626e-10,2.1448987599874227e-07,2.367290539810549e-07,2.173089584514636e-10,1.544051032561333e-08
5.39417588346366e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33092891122825696,0.11303003272162628,0.022321371682786639,0.0,1.6008984295424739e-06,1.8060356290841702e-07,1.8076849654452673e-06,5.1508837246898381e-16,4.0756037862130937e-24,2.0115965596929524e-08,1.3281480618880556e-30,5.7559728651900081e-09,8.9908812642597484e-23,2.1519825376168418e-12,1.1312273924624077e-17,5.2583309565575285e-20,3.931764905894595e-07,4.3828044938603312e-23,0.0056378751125054716,0.0009963371640288991,2.4377027206635925e-10,1.693834644875367e-14,3.9716993756338623e-06,2.3775664774471572e-10,2.1441982064185827e-07,2.3738426673710399e-07,2.1881712960283043e-10,1.5491384971212619e-08
5.4082161400307515e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33092514403137036,0.11302875021958467,0.022320111040292617,0.0,1.616631503985048e-06,1.8173075950235187e-07,1.8171786271358304e-06,5.241707575121355e-16,4.1233984546947792e-24,2.0281389084827487e-08,1.3743304635869538e-30,5.7707528206959934e-09,9.2148361293277624e-23,2.1716897052122188e-12,1.140739673381031e-17,5.3022104199413631e-20,3.958410729763348e-07,4.4973105533154655e-23,0.0056391479736261647,0.00099882985368603128,2.4431698230776771e-10,1.6976198875716157e-14,3.9727106115210868e-06,2.3774440300640423e-10,2.1435016628040068e-07,2.3803581435501045e-07,2.2032633570370859e-10,1.5542320835769428e-08
5.4222563965978434e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33092139017599193,0.11302748048177813,0.022318850593186491,0.0,1.6324384395198019e-06,1.8285789916584726e-07,1.8266929747096497e-06,5.3340186218451481e-16,4.1715962740719234e-24,2.0447816646728042e-08,1.4220511048739391e-30,5.785505425528142e-09,9.4439971377390993e-23,2.19150081859926e-12,1.1502973808136458e-17,5.3463194827631034e-20,3.985115753794816e-07,4.6146665375684431e-23,0.0056404080483662645,0.0010013220556888073,2.448635508538008e-10,1.7014039527494264e-14,3.9736575685057185e-06,2.3772871561068902e-10,2.1428090975940564e-07,2.3868371122606582e-07,2.2183654359761197e-10,1.5593317911260529e-08
5.436296653164935e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33091764953672476,0.11302622338370305,0.022317590341567016,0.0,1.6483189223506128e-06,1.8398494238473498e-07,1.8362280057925663e-06,5.4278380992192399e-16,4.2201991820626197e-24,2.0615250179583505e-08,1.4713584135301924e-30,5.800230527153722e-09,9.6784739785656875e-23,2.211415908663056e-12,1.1599005133235829e-17,5.3906586456587804e-20,4.0118794671590083e-07,4.734938626425536e-23,0.005641655461232996,0.0010038137701921725,2.4540997792856423e-10,1.705186844210869e-14,3.9745409695826025e-06,2.3770962918529333e-10,2.1421204793325979e-07,2.3932797218821116e-07,2.2334772103616145e-10,1.564437618848532e-08
5.450336909732027e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33091392198938496,0.11302497880206762,0.0223163302855338,0.0,1.6642726378826497e-06,1.8511185009013824e-07,1.8457837180088644e-06,5.5231874806013009e-16,4.2692091163277628e-24,2.0783691558826559e-08,1.5223022348252264e-30,5.8149279757239196e-09,9.9183783475680391e-23,2.2314350062457338e-12,1.1695490686861578e-17,5.435228409220099e-20,4.038701361365957e-07,4.8581943921463028e-23,0.0056428903355216766,0.0010063049973495033,2.459562637631843e-10,1.7089685658139225e-14,3.9753615377897394e-06,2.3768718727354578e-10,2.1414357766700709e-07,2.3996861251475684e-07,2.2485983667414374e-10,1.5695495657131643e-08
5.464377166299119e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3309102074109902,0.11302374661478035,0.022315070425187288,0.0,1.680299270816318e-06,1.8623858366044858e-07,1.8553601089802486e-06,5.620088480048306e-16,4.3186280144369878e-24,2.0953142638476844e-08,1.5749338692760887e-30,5.829597624068293e-09,1.016382397688845e-22,2.2515581421952374e-12,1.1792430438977388e-17,5.4800292739942045e-20,4.0655809303179928e-07,4.9845028248737345e-23,0.0056441127933275111,0.0010087957373125435,2.4650240859560796e-10,1.7127491214702306e-14,3.9761199960236873e-06,2.3766143332607395e-10,2.1407549583758518e-07,2.4060564790312667e-07,2.2637286006407497e-10,1.5746676305839293e-08
5.478417422866211e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33090650567974805,0.11302252670093804,0.022313810760628751,0.0,1.6963985052398572e-06,1.8736510492311648e-07,1.8649571763248861e-06,5.7185630540174986e-16,4.3684578138350282e-24,2.1123605251249571e-08,1.6293061112952931e-30,5.8442393276885958e-09,1.0414926665050687e-22,2.2717853474135432e-12,1.1889824351848623e-17,5.5250617404834157e-20,4.0925176703605432e-07,5.1139343584398845e-23,0.0056453229555572821,0.0010112859902313344,2.4704841267040107e-10,1.7165285151428645e-14,3.9768170668581152e-06,2.3763241069262058e-10,2.1400779933499336e-07,2.4123909446363212e-07,2.2788676165045576e-10,1.5797918122261375e-08
5.4924576794333027e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33090281667504473,0.11302131894081442,0.022312551291960289,0.0,1.7125700247205784e-06,1.8849137615625897e-07,1.8745749176565092e-06,5.8186334030686496e-16,4.4187004518084734e-24,2.1295081208666066e-08,1.6854732887451602e-30,5.8588529447520494e-09,1.0671804307267437e-22,2.2921166529042826e-12,1.1987672380134106e-17,5.5703263091449476e-20,4.1195110803314856e-07,5.2465608965507924e-23,0.005646520941940905,0.0010137757562541524,2.4759427623854998e-10,1.7203067508441019e-14,3.9774534723655229e-06,2.3760016261397643e-10,2.1394048506339455e-07,2.4186896870828011e-07,2.2940151276373513e-10,1.584922109312352e-08
5.5064979360003945e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089914027743411,0.11302012321584863,0.022311292019284806,0.0,1.7288135123947177e-06,1.8961736009008712e-07,1.8842133305835709e-06,5.9203219735675073e-16,4.4693578654529565e-24,2.1467572301166283e-08,1.7434913034165054e-30,5.8734383360840236e-09,1.0934576926056781e-22,2.3125520898197831e-12,1.20859744709783e-17,5.6158234803906018e-20,4.1465606616090344e-07,5.3824558393546464e-23,0.0056477068710428973,0.001016265035527444,2.4813999955726242e-10,1.7240838326332358e-14,3.9780299339421674e-06,2.3756473221403999e-10,2.1387354994215301e-07,2.4249528753962051e-07,2.3091708561382533e-10,1.5900585204280949e-08
5.5205381925674864e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089547636862654,0.11301893940863386,0.022310032942706004,0.0,1.7451286510558884e-06,1.907430199081556e-07,1.8938724127084663e-06,6.0236514593904222e-16,4.5204319916407549e-24,2.1641080298223076e-08,1.8034176724499061e-30,5.8879953651601681e-09,1.1203366702168946e-22,2.3330916895075115e-12,1.2184730564103983e-17,5.6615537545864473e-20,4.1736659181581884e-07,5.5216941103970163e-23,0.0056488808602737145,0.0010187538281957627,2.4868558288976912e-10,1.7278597646143939e-14,3.978547172136228e-06,2.3752616249200651e-10,2.1380699090681039e-07,2.4311806823963753e-07,2.3243345328343782e-10,1.5952010440773456e-08
5.534578449134578e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308918248314775,0.11301776740290621,0.022308774062328382,0.0,1.7615151232421179e-06,1.9186831924843815e-07,1.903552161626799e-06,6.1286448036300534e-16,4.5719247669888083e-24,2.1815606948458332e-08,1.8653115707180407e-30,5.9025238980980045e-09,1.1478298005824519e-22,2.3537354835559033e-12,1.2283940591905319e-17,5.7075176320524995e-20,4.200826356575734e-07,5.6643521839671122e-23,0.0056500430259009901,0.0010212421344017073,2.4923102650512806e-10,1.7316345509343809e-14,3.9790059064792169e-06,2.374844963146821e-10,2.1374080491000245e-07,2.4373732845869013e-07,2.3395058972101762e-10,1.6003496786878431e-08
5.54861870570167e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088818554997712,0.11301660708353335,0.022307515378257231,0.0,1.7779726113214467e-06,1.9299322220423089e-07,1.9132525749267024e-06,6.2353252003021232e-16,4.6238381278271701e-24,2.1991153979760777e-08,1.9292338741879011e-30,5.9170238036479677e-09,1.1759497428265382e-22,2.3744835038395816e-12,1.2383604479541279e-17,5.7537156130623431e-20,4.2280414861338226e-07,5.8105081128389909e-23,0.0056511934830606519,0.0010237299542858634,2.4977633067802809e-10,1.735408195780543e-14,3.9794068553206506e-06,2.3743977640893471e-10,2.1367498892231795e-07,2.4435308620450664e-07,2.3546846973339883e-10,1.6055044226161798e-08
5.562658962268762e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308845584092393,0.1130154583365038,0.022306256890598609,0.0,1.7945007975760821e-06,1.9411769332488803e-07,1.9229736501882145e-06,6.3437160960531366e-16,4.6761740101678623e-24,2.2167723099405495e-08,1.9952472042819338e-30,5.9314949531839374e-09,1.204709381361961e-22,2.3953357825639513e-12,1.2483722145029416e-17,5.8001481978427952e-20,4.2553108188221153e-07,5.9602415564116029e-23,0.0056523323457679528,0.0010262172879867432,2.5032149568859509e-10,1.7391807033786652e-14,3.9797507356660475e-06,2.3739204535427779e-10,2.1360953993310178e-07,2.4496535983123658e-07,2.3698706897824862e-10,1.610665274152714e-08
5.576699218835854e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088094329549111,0.11301432104891578,0.022304998599459318,0.0,1.8110993642850883e-06,1.9524169761639115e-07,1.9327153849826942e-06,6.4538411918690587e-16,4.7289343496741658e-24,2.2345315994174975e-08,2.0634159732574874e-30,5.9459372206932587e-09,1.2341218291081422e-22,2.4162923523091665e-12,1.2584293499339914e-17,5.8468158865735083e-20,4.2826338693885232e-07,6.1136338092517268e-23,0.0056534597269283686,0.0010287041356407288,2.5086652182219869e-10,1.74295207799087e-14,3.9800382630181905e-06,2.3734134557559091e-10,2.1354445495120501e-07,2.4557416802856552e-07,2.3850636395609659e-10,1.6158322315262812e-08
5.5907394754029456e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087734009606196,0.11301319510896647,0.022303740504946962,0.0,1.8277679938056028e-06,1.9636520054175688e-07,1.9424777768722863e-06,6.5657244447848326e-16,4.782121081630343e-24,2.2523934330481835e-08,2.1338064306242036e-30,5.9603504827662521e-09,1.2642004307407476e-22,2.437353246073457e-12,1.2685318446489899e-17,5.8937191793865905e-20,4.3100101553785328e-07,6.2707678300436629e-23,0.0056545757383484052,0.0010311904973820151,2.514114093692604e-10,1.7467223239135596e-14,3.9802701512217359e-06,2.3728771933598013e-10,2.1347973100568328e-07,2.4617952981089581e-07,2.4002633200229416e-10,1.6210052929087253e-08
5.6047797319700375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087374869937292,0.11301208040594138,0.022302482607169848,0.0,1.84450636865257e-06,1.9748816802128456e-07,1.9522608234094356e-06,6.6793900695947383e-16,4.8357361409117666e-24,2.2703579754492928e-08,2.2064867106193102e-30,5.974734618585254e-09,1.2949587659730633e-22,2.4585184973158165e-12,1.2786796883637955e-17,5.9408585763662128e-20,4.3374391971731387e-07,6.4317282709497478e-23,0.0056556804907462906,0.0010336763733425568,2.5195615862506342e-10,1.7504914454753759e-14,3.9804471123111455e-06,2.3723120872977817e-10,2.1341536514644489e-07,2.4678146450659882e-07,2.4154695127852677e-10,1.6261844564192513e-08
5.6188199885371293e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087016899492749,0.11301097683020368,0.022301224906237056,0.0,1.8613141715769757e-06,1.9861056643264886e-07,1.9620645221364308e-06,6.794862540563501e-16,4.8897814619554813e-24,2.2884253892254908e-08,2.2815268807610512e-30,5.9890895099131702e-09,1.3264106528692376e-22,2.4797881399980414e-12,1.2888728701178854e-17,5.9882345775481796e-20,4.3649205180253914e-07,6.5966015073856585e-23,0.0056567740937625817,0.0010361617636520132,2.5250076988956433e-10,1.7542594470351821e-14,3.9805698563619452e-06,2.3717185567568797e-10,2.1335135444485181e-07,2.473799917473404e-07,2.4306820076425994e-10,1.6313697201285964e-08
5.632860245104221e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086660087329961,0.1130098842731838,0.022299967402258369,0.0,1.8781910856425857e-06,1.9973236261083823e-07,1.9718888705850031e-06,6.9121665931381361e-16,4.9442589787312105e-24,2.3065958349821245e-08,2.3589989915008014e-30,6.0034150410815703e-09,1.3585701511894985e-22,2.5011622086261164e-12,1.2991113782838373e-17,6.0358476829195348e-20,4.3924536440955757e-07,6.7654756682145229e-23,0.0056578566559706434,0.0010386466684376965,2.5304524346720494e-10,1.7580263329800757e-14,3.9806390913453574e-06,2.3710970191007184e-10,2.1328769599427425e-07,2.4797513145748699e-07,2.4459006024782888e-10,1.6365610820630305e-08
