Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
8.411324508608106e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074141024600527,0.10242950318441077,0.017681112882030864,6.203141493740415e-06,0.00013689357442221836,0.013356147401955702,0.0064225620441166606,5.876446557437524e-05,3.242409840446877e-12,0.002332097456195223,5.44380971800679e-11,0.0004261915521164058,2.692011429460405e-09,6.1896167052661775e-06,4.976030495517208e-10,3.3128760055535596e-11,2.141369678481144e-05,3.1525457299033505e-06,0.007323981652792259,0.0036688334465405847,0.00029209001626781864,2.9165073274475457e-07,1.0258328364554487e-08,9.844540212472256e-09,6.65462924189552e-12,8.815698162513788e-08,1.2550253395503456e-05,1.922338690738416e-06,0.0002655639420659083,4.988653840766053e-06,7.193050321773454e-09,6.171515987924449e-09,1.9804213680028588e-08,1.0348804098466405e-05,8.652909994506712e-11,5.080855308331223e-10,3.748124331314908e-11,1.6126547072573573e-07,3.4021558189020963e-07,8.854067686068558e-13,2.015779403405159e-13,1.1256319663622654e-14,7.508880781048627e-21
8.438113663617423e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074088348015267,0.10240373260172576,0.017666786714227087,6.253965405627997e-06,0.00013762946894936616,0.01340838534867803,0.006449486126285602,5.882308973241052e-05,3.2779989518828765e-12,0.0023325022904679012,5.4565094993778514e-11,0.0004263660882998838,2.695510699088484e-09,6.206839299270726e-06,4.998950786439194e-10,3.3295958429711026e-11,2.1410059648590215e-05,3.1716144259595333e-06,0.007322127246278485,0.003669706157516975,0.000292546935074615,2.9217670803425934e-07,1.0251795945911506e-08,9.84614584476495e-09,6.6620488149668464e-12,8.829363828499451e-08,1.2550085280180167e-05,1.9299405411001476e-06,0.00026660495433954916,5.0188303450392875e-06,7.194290422063242e-09,6.2045703010714895e-09,1.988721196946649e-08,1.0344980513575658e-05,8.700727489370694e-11,5.102278695340059e-10,3.764490273682088e-11,1.6142700840432904e-07,3.4236645515632297e-07,8.907612347029319e-13,2.0331266530686723e-13,1.1353192829450881e-14,7.616196521772147e-21
8.464902818626739e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074038516146413,0.1023779678890296,0.017652472076543246,6.304995112769433e-06,0.000138366658961681,0.01346062562315426,0.006476414266415648,5.888090149228032e-05,3.3138498644612375e-12,0.002332897638599484,5.4690909311964326e-11,0.00042654043370950683,2.698975088797281e-09,6.2239751985083545e-06,5.021889077873229e-10,3.346319692921777e-11,2.1406376612572164e-05,3.190703231228469e-06,0.007320273751549122,0.0036705501866913007,0.00029300306822844206,2.9269981082897253e-07,1.0245225672696508e-08,9.847709766733143e-09,6.669455794627933e-12,8.843037777803544e-08,1.254996394994e-05,1.937543165491961e-06,0.0002676460299750069,5.049038677947919e-06,7.1955017246763134e-09,6.2376822378345826e-09,1.9970223862999973e-08,1.0341148154215307e-05,8.748631624854358e-11,5.123674506911679e-10,3.780848666352044e-11,1.6158631920552298e-07,3.4451993175555316e-07,8.961213935905605e-13,2.0505534355613424e-13,1.145051015470137e-14,7.724557384096018e-21
8.491691973636055e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407399151544405,0.1023522090503846,0.017638168958076236,6.356230261402931e-06,0.000139105140237778,0.013512868061261478,0.006503346352864852,5.893790770236839e-05,3.3499634749679055e-12,0.0023332835985752707,5.481554627896435e-11,0.0004267145883092437,2.702404883130822e-09,6.24102453763454e-06,5.044845258387965e-10,3.3630473954019964e-11,2.1402648105804785e-05,3.2098118807012942e-06,0.007318421166133874,0.0036713656718010274,0.00029345841916523087,2.932200443205163e-07,1.0238618073309693e-08,9.849232390905549e-09,6.676850441159323e-12,8.856720272180308e-08,1.2549889409256083e-05,1.945146538065362e-06,0.0002686871657972274,5.079278420064455e-06,7.196684529962044e-09,6.270851610904569e-09,2.0053249026239414e-08,1.0337307118494288e-05,8.796622120960422e-11,5.145042395900361e-10,3.7971994130365383e-11,1.6174342195929407e-07,3.4667597942973185e-07,9.014871715828035e-13,2.0680596954130213e-13,1.1548271329617406e-14,7.833967992922862e-21
8.518481128645372e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073947332468755,0.10232645608986239,0.017623877347944336,6.40767049428716e-06,0.00013984490854555346,0.013565112500533905,0.006530282275111354,5.899411516912017e-05,3.3863406786139944e-12,0.0023336602673008234,5.493901207463602e-11,0.0004268885520688457,2.7058003649852015e-09,6.25798745365639e-06,5.067819217335549e-10,3.379778792086455e-11,2.1398874547909484e-05,3.228940111535793e-06,0.007316569487585581,0.0036721527494473372,0.0002939129912953406,2.9373741169296e-07,1.0231973669868502e-08,9.850714125328858e-09,6.684233012888022e-12,8.870411572438694e-08,1.2549861663096709e-05,1.9527506332319216e-06,0.00026972835866385876,5.109549155390439e-06,7.197839134943539e-09,6.304078232514429e-09,2.0136287128203642e-08,1.0333457502427184e-05,8.84469869892992e-11,5.166382017106314e-10,3.8135424188790105e-11,1.618983353798853e-07,3.488345661793268e-07,9.068584955993848e-13,2.085645375676423e-13,1.1646476036193055e-14,7.944432952373831e-21
8.545270283654688e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407390595389048,0.10230070901154371,0.017609597235287124,6.459315450722446e-06,0.00014058595964215162,0.013617358780145,0.006557221923741176,5.9049530656924595e-05,3.4229823690324818e-12,0.0023340277406149815,5.506131291249836e-11,0.0004270623249637589,2.7091618156015238e-09,6.274864085879196e-06,5.090810844844658e-10,3.396513726311806e-11,2.1395056349317415e-05,3.2480876630436587e-06,0.007314718713479957,0.0036729115551073486,0.00029436678800382154,2.9425191612279277e-07,1.0225292978286803e-08,9.852155373621504e-09,6.691603766215492e-12,8.884111938462117e-08,1.2549880716933207e-05,1.960355425660478e-06,0.0002707696054648957,5.139850471336297e-06,7.1989658333579015e-09,6.337361914437627e-09,2.0219337841282605e-08,1.0329599399989992e-05,8.892861081240584e-11,5.187693027261348e-10,3.82987759043649e-11,1.620510780654861e-07,3.509956602620732e-07,9.122352931630918e-13,2.1033104179328929e-13,1.1745123948205366e-14,8.05595684563472e-21
8.572059438664004e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073867366487257,0.10227496781951816,0.01759532860926531,6.511164766571837e-06,0.00014132828927393434,0.013669606740889802,0.00658416519043613,5.910416088800746e-05,3.4598894382750034e-12,0.002334386113302709,5.518245503791216e-11,0.00042723590697503846,2.712489514559367e-09,6.291654575853965e-06,5.113820031813581e-10,3.4132520430604885e-11,2.139119391149981e-05,3.2672542766777223e-06,0.007312868841415346,0.0036736422231462046,0.0002948198126507111,2.947635607788766e-07,1.0218576508353026e-08,9.853556535026747e-09,6.6989629556430375e-12,8.897821629229529e-08,1.254994657674758e-05,1.967960890274355e-06,0.00027181090312232686,5.170181958701123e-06,7.200064915695948e-09,6.370702467986573e-09,2.0302400841200226e-08,1.032573290317438e-05,8.941108991593908e-11,5.208975085014613e-10,3.846204835661712e-11,1.6220166849794494e-07,3.5315923019159513e-07,9.176174923961586e-13,2.1210547622981487e-13,1.184421473124645e-14,8.16854423480415e-21
8.598848593673321e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073831557144166,0.10224923251788406,0.01758107145906062,6.563218074282e-06,0.00014207189317645369,0.013721856225167452,0.006611111967961892,5.915801254233678e-05,3.4970627768087084e-12,0.002334735479107764,5.5302444726296884e-11,0.0004274092980892641,2.715783739770769e-09,6.30835906732592e-06,5.136846669903384e-10,3.429993588944654e-11,2.1387287627192924e-05,3.286439696019124e-06,0.007311019869012476,0.003674344886829011,0.0002952720685712789,2.952723488224314e-07,1.0211824763807168e-08,9.854918004464992e-09,6.706310833799709e-12,8.911540902834204e-08,1.255005924904009e-05,1.97556700224863e-06,0.0002728522485897884,5.2005432116523794e-06,7.201136669241417e-09,6.40409970401124e-09,2.03854758069779e-08,1.032185810204049e-05,8.989442154916609e-11,5.230227850918572e-10,3.862524063885431e-11,1.6235012504251457e-07,3.553252447360178e-07,9.230050220166454e-13,2.138878347428001e-13,1.1943748042755407e-14,8.282199660743563e-21
8.625637748682637e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407379851285211,0.10222350311074824,0.017566825773875718,6.615475002903977e-06,0.00014281676707442629,0.013774107076963912,0.006638062150156228,5.921109225753905e-05,3.534503273513205e-12,0.0023350759307452047,5.5421288281383575e-11,0.0004275824982984572,2.7190447674747157e-09,6.3249777061839635e-06,5.159890651531171e-10,3.446738212190239e-11,2.138333788061764e-05,3.3056436667644552e-06,0.007309171793914189,0.00367501967833263,0.0002957235590763284,2.957782834069853e-07,1.0205038242416856e-08,9.856240172585505e-09,6.713647651466243e-12,8.925270016504984e-08,1.2550218740836605e-05,1.9831737370074283e-06,0.00027389363885221884,5.230933827705554e-06,7.202181378109645e-09,6.437553432897849e-09,2.0468562420898396e-08,1.0317975084768362e-05,9.037860297344168e-11,5.251450987415026e-10,3.878835185798977e-11,1.624964659476279e-07,3.574936729165699e-07,9.283978113348e-13,2.1567811105240353e-13,1.2043723532050081e-14,8.396927642929383e-21
8.652426903691954e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073768220706677,0.10219777960222566,0.017552591542934017,6.667935178113781e-06,0.00014356290668171117,0.013826359141834946,0.0066650156319173265,5.926340662882662e-05,3.572211815677566e-12,0.0023354075599137177,5.553899203350381e-11,0.0004277555075999974,2.722272872232119e-09,6.341510640411058e-06,5.182951869863379e-10,3.463485762621157e-11,2.137934504769398e-05,3.324865936712865e-06,0.007307324613785221,0.003675666728757338,0.0002961742874524171,2.9628136767837443e-07,1.0198217436052174e-08,9.857523425817308e-09,6.720973657603458e-12,8.939009226623942e-08,1.2550425059695937e-05,1.990781070221241e-06,0.0002749350709255203,5.2613534077037465e-06,7.203199323285682e-09,6.471063464567706e-09,2.055166036847008e-08,1.0314083937707923e-05,9.086363146226883e-11,5.272644158821288e-10,3.8951381134369637e-11,1.6264070934470354e-07,3.5966448400617815e-07,9.337957902494168e-13,2.1747629873392854e-13,1.2144140840358706e-14,8.512732679306885e-21
8.67921605870127e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073740667907074,0.10217206199643951,0.017538368755479605,6.720598222232855e-06,0.00014431030770128986,0.013878612266889268,0.006691972309192308,5.931496220893576e-05,3.6101892889974243e-12,0.002335730457307795,5.5655562337913635e-11,0.0004279283259965416,2.7254683269212717e-09,6.3579580200355395e-06,5.206030218809161e-10,3.4802360916436125e-11,2.1375309496250373e-05,3.344106255753128e-06,0.007305478326311951,0.0036762861681383418,0.0002966242569621724,2.967816047746868e-07,1.0191362830759647e-08,9.858768146419531e-09,6.728289099374075e-12,8.952758788748031e-08,1.2550678213716912e-05,1.998388977804288e-06,0.000275976541856224,5.291801555797214e-06,7.2041907826619585e-09,6.5046296084761615e-09,2.0634769338391735e-08,1.0310184745427713e-05,9.134950430107323e-11,5.293807031316509e-10,3.9114327601602377e-11,1.6278287324798078e-07,3.618376475280536e-07,9.39198889244184e-13,2.1928239121838518e-13,1.2244999600851335e-14,8.629619246146214e-21
8.706005213710586e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073715841754957,0.10214635029752071,0.01752415740077714,6.773463754248364e-06,0.0001450589658252487,0.01393086630077189,0.006718932078965857,5.936576550807506e-05,3.648436577572127e-12,0.002336044712629739,5.57710055731526e-11,0.0004281009534959432,2.7286314027337715e-09,6.374319997083325e-06,5.229125593013841e-10,3.4969890522305476e-11,2.1371231586228228e-05,3.363364375850692e-06,0.007303632929202155,0.0036768781254571583,0.0002970734708444744,2.9727899782628184e-07,1.0184474906835125e-08,9.859974712531e-09,6.735594222172368e-12,8.966518957625132e-08,1.2550978211545434e-05,2.005997435911904e-06,0.00027701804872115767,5.322277879422869e-06,7.205156031075405e-09,6.538251673611627e-09,2.071788902251765e-08,1.0306277590762237e-05,9.183621878734887e-11,5.314939272928111e-10,3.9277190406390196e-11,1.6292297555438378e-07,3.640131332542704e-07,9.44607039384022e-13,2.2109638179305298e-13,1.2346299438671214e-14,8.747591797900092e-21
8.732794368719903e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407369372965338,0.10212064450960799,0.017509957468111664,6.826531389833364e-06,0.00014580887673476333,0.013983121093647657,0.006745894839248979,5.9415822993883776e-05,3.686954563901976e-12,0.002336350414601506,5.588532813943698e-11,0.0004282733901111738,2.7317623691708864e-09,6.390596725530988e-06,5.252237887852435e-10,3.5137444989062074e-11,2.1367111669881408e-05,3.3826400510346993e-06,0.0073017884201847785,0.003677442728652862,0.00029752193231480535,2.9777354995571914e-07,1.0177554138895621e-08,9.861143498219193e-09,6.742889269643048e-12,8.980289987217032e-08,1.2551325062381327e-05,2.013606420937955e-06,0.0002780595886271189,5.352781989283739e-06,7.2060953403440816e-09,6.5719294684947575e-09,2.0801019115823277e-08,1.0302362554858093e-05,9.232377223031844e-11,5.336040553518338e-10,3.94399687083622e-11,1.630610340434124e-07,3.6619091120433785e-07,9.500201723114218e-13,2.229182636020369e-13,1.2448039970965873e-14,8.866654767063625e-21
8.759583523729219e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073674319105716,0.10209494463684733,0.01749576894678856,6.879800741366808e-06,0.00014656003610008641,0.014035376497185042,0.00677286048906791,5.946514109140012e-05,3.7257441288855244e-12,0.002336647650976407,5.599853645708717e-11,0.00042844563586024364,2.734861494040368e-09,6.406788361259734e-06,5.27536699942325e-10,3.530502287730837e-11,2.136295009197113e-05,3.401933037384983e-06,0.007299944797009704,0.003677980104633195,0.00029796964456537,2.982652642778091e-07,1.017060099595029e-08,9.862274873528602e-09,6.750174483713371e-12,8.994072130712665e-08,1.2551718775985182e-05,2.0212159095122858e-06,0.00027910115871055194,5.3833134993283885e-06,7.20700897930334e-09,6.6056628011776874e-09,2.088415931637113e-08,1.0298439717218854e-05,9.281216195123303e-11,5.35711054477095e-10,3.960266167990991e-11,1.6319706637706064e-07,3.6837095164376565e-07,9.554382202427688e-13,2.2474802964682595e-13,1.2550220806918296e-14,8.98681256403564e-21
8.786372678738535e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407365759771457,0.10206925068339218,0.017481591826133413,6.933271417953412e-06,0.00014731243958053652,0.014087632364540009,0.0067998289284531485,5.951372618303902e-05,3.76480615181696e-12,0.002336936508550635,5.611063696498831e-11,0.00042861769076612546,2.7379290434536918e-09,6.4228950620101975e-06,5.298512824541505e-10,3.547262276285495e-11,2.135874718995615e-05,3.4212430930190437e-06,0.007298102057447514,0.0036784903792855474,0.0002984166107655129,2.987541438995122e-07,1.0163615941470335e-08,9.863369204528368e-09,6.757450104607268e-12,9.007865640553932e-08,1.2552159362684938e-05,2.0288258784982045e-06,0.0002801427561372273,5.413872026730317e-06,7.2078972138414765e-09,6.639451479243432e-09,2.0967309325277292e-08,1.0294509155748745e-05,9.330138528282712e-11,5.378148920178058e-10,3.976526850602426e-11,1.633310900997605e-07,3.7055322508262334e-07,9.608611159646725e-13,2.265856727868424e-13,1.2652841547777595e-14,9.108069576982388e-21
8.813161833747852e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407364355318071,0.10204356265340286,0.017467426095491883,6.986943025443389e-06,0.00014806608282448975,0.014139888550340258,0.006826800058428611,5.9561584608579e-05,3.804141510383541e-12,0.002337217073174651,5.622163611908424e-11,0.00042878955485667705,2.7409652818237082e-09,6.438916987338092e-06,5.321675260733098e-10,3.564024323657001e-11,2.1354503294178424e-05,3.4405699780790213e-06,0.0072962601992892645,0.003678973677487812,0.00029886283406172886,2.9924019192003827e-07,1.0156599433457991e-08,9.864426853359344e-09,6.764716370882662e-12,9.021670768444221e-08,1.2552646833382549e-05,2.0364363049899758e-06,0.00028118437810192664,5.44445719186733e-06,7.2087603069349176e-09,6.6732953098052785e-09,2.105046884667805e-08,1.0290570946795148e-05,9.37914395698984e-11,5.399155355027021e-10,3.9927788384134806e-11,1.634631226383521e-07,3.7273770227409395e-07,9.662887928302798e-13,2.284311857399972e-13,1.2755901786890031e-14,9.230430171702462e-21
8.839950988757168e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073632173302035,0.10201788055104666,0.017453271744229597,7.040815166452026e-06,0.00014882096146937357,0.01419214491066939,0.006853773781000939,5.960872266515823e-05,3.84375108066312e-12,0.002337489429764414,5.633154039090381e-11,0.0004289612281645673,2.7439704718626997e-09,6.454854298570664e-06,5.344854206228346e-10,3.580788290423005e-11,2.1350218728044327e-05,3.4599134547186435e-06,0.007294419220346264,0.003679430123119104,0.0002993083175782146,2.9972341143069214e-07,1.014955192451458e-08,9.865448178280522e-09,6.7719735194370115e-12,9.035487765379691e-08,1.2553181199560254e-05,2.044047166310376e-06,0.00028222602182813056,5.475068618300893e-06,7.209598518682956e-09,6.707194099506435e-09,2.1133637587697312e-08,1.0286625165189947e-05,9.428232216837931e-11,5.420129526387536e-10,4.009022052395079e-11,1.635931813020776e-07,3.7492435421302285e-07,9.717211847556026e-13,2.302845610832306e-13,1.2859401109729226e-14,9.353898691493993e-21
8.866740143766484e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407362344597263,0.1019922043804975,0.017439128761732068,7.094887440379135e-06,0.00014957707114166235,0.014244401303051626,0.006880749999148903,5.9655146607279035e-05,3.883635737121705e-12,0.0023377536623124667,5.644035626611953e-11,0.00042913271072720076,2.7469448745808402e-09,6.470707158763976e-06,5.368049559955895e-10,3.5975540386371785e-11,2.1345893808201595e-05,3.479273287090166e-06,0.007292579118449844,0.0036798598390703585,0.00029975306441667755,3.002038055150532e-07,1.0142473861907641e-08,9.866433533714856e-09,6.779221785555088e-12,9.049316881649412e-08,1.2553762473287157e-05,2.0516584400082368e-06,0.0002832676845677105,5.505705932755465e-06,7.210412106342002e-09,6.741147654519566e-09,2.1216815258413928e-08,1.0282671884289827e-05,9.477403044644794e-11,5.441071113098843e-10,4.025256414730392e-11,1.637212832825995e-07,3.7711315213446173e-07,9.771582262158206e-13,2.321457912530683e-13,1.2963339093927159e-14,9.478479457023492e-21
