Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H6(54),C4H5X(380),C4H7X(140),C4H7X(142),C4H7X(143),C4H5X(381),C4H7(69),C6H9X(441),C6H9X(640),C6H9(670),C6H9X(739),SX(1079),SX(1110),SX(1077),C3H6(75),SX(1111),SX(1342),S(1381),S(1211),SX(1814),SX(1809),SX(1811),C4H6a(379),SX(1076),SX(1233),SX(1190),SX(2663),SX(1189),SX(1188),SX(2665),SX(2909),S(2972),SX(3081),SX(3784),SX(3848),SX(3782),SX(3849),SX(4061),S(4128),S(4012),SX(4830),SX(4823),SX(4826),SX(4825),C6H10(384),SX(5968),SX(5969),S(1757),SX(6385),SX(6382),SX(1383),SX(1194),C4H7X(146),SX(3993),SX(3992),SX(3781),SX(1380),SX(8214),SX(8211),S(4762),SX(9385),SX(9382),C4H7(68),C4H7X(145),SX(4130),SX(3996),SX(1813),SX(1812),SX(11572),SX(11569),SX(4127),SX(4829),SX(4828),SX(4827),C3H5X(138),C3H5X(144),S(1760),SX(1816)
0.9145369879553691,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282362419041,0.66999996970364339,8.9981471157379411e-09,4.774783749707121e-13,2.7782172852241879e-16,2.5344252779224143e-28,8.8425757106149181e-25,2.8668433897506449e-29,2.8672533950399507e-26,6.3260647086774912e-25,7.9346264525669015e-29,1.4231588833091233e-11,2.1971970271067543e-09,6.0477032547469607e-09,2.8445683557224308e-15,6.2768017674444342e-11,5.0148203807829536e-09,8.6918895829394154e-13,6.8995630139128898e-16,1.1192331926901791e-16,5.082378097371163e-18,2.6144622839608319e-18,4.7674273582017329e-20,3.3764863495027833e-18,6.7644930208987791e-15,7.5143373274339192e-20,5.203565628126513e-13,3.3252338964990836e-18,4.2415787373678108e-17,3.2260256913076251e-13,9.3177523329370113e-13,1.470662753605122e-18,9.6934998499213123e-14,1.6245371516133777e-18,1.5881156292992452e-13,6.5173615529932705e-17,1.0839269698457732e-16,8.6281791688055976e-16,2.0170500356670272e-15,1.4559361739341062e-15,3.7914779108525026e-20,1.3128560014438128e-13,2.3666843734186291e-19,9.7711870732581961e-18,5.1623833295200771e-19,5.7184641139131413e-19,1.1292182393106326e-15,1.1929959067635735e-20,6.9541244516830517e-14,3.7145649916488275e-19,1.7891276051938595e-18,4.8649812518198275e-14,1.7754935476557084e-19,1.0228773053117732e-14,1.7145137347116047e-19,9.5504353879197579e-15,3.9295728490622429e-18,6.5287224147866214e-18,1.0390900945355324e-16,1.0390900945070877e-16,6.7951814462209793e-13,8.7837362930086407e-21,1.6905081849861961e-20,1.2142286647832042e-21,7.2189293649287212e-17,8.6781771716275832e-15,5.5939598197661892e-19,3.3089043215293952e-18,2.2612294218743612e-20,1.4735148366999471e-18,6.2365563489821909e-22,6.5987789247719077e-18,2.989240253280766e-15,5.9068477377986942e-22,9.9278623626934228e-21,6.756821402245064e-23,4.0043762107432265e-18,3.6638146994597405e-16,5.7816715956285627e-21,9.183405037877194e-18,5.2788969955349527e-20,1.1037194125295152e-19,1.9741339980813847e-21,1.974141662495121e-21,2.4962580698226785e-23,4.1941382969912734e-22,3.14039437439175e-16,1.1908545245230155e-22,1.1908543147753876e-22,1.1908908776171916e-22,1.7882056277534991e-19,4.2530556285704605e-22,6.1224728007444667e-23,1.1748309894428678e-22
0.9629835913881505,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282362404509,0.66999996816282681,9.4881352484369723e-09,5.3160366187747184e-13,2.7782179120284088e-16,2.5344580674039307e-28,9.3314494698442124e-25,3.1123330475688589e-29,3.1880289928687713e-26,6.8422902045284657e-25,9.1903200251895896e-29,1.4231770336554198e-11,2.1971690003225966e-09,6.3231875401681445e-09,2.8445054135828088e-15,6.5941974525358275e-11,5.2930858983649145e-09,9.1740736551887917e-13,7.1323143202793804e-16,1.1801652262556321e-16,5.3590672816746309e-18,2.7595000251729142e-18,4.7673218687095965e-20,3.5638092103508224e-18,7.1779367828345033e-15,7.9946343007267666e-20,5.5808657885824598e-13,3.5663418682796541e-18,4.5491354603422327e-17,3.5524192832488742e-13,1.0686842070473662e-12,1.6204238667934497e-18,1.0816929719568283e-13,1.8128131725328258e-18,1.8909846090678316e-13,7.7601863857045445e-17,1.2906280823881866e-16,1.027356634099549e-15,2.1290697268960179e-15,1.5615967090992218e-15,4.3485174970183841e-20,1.4698926901465576e-13,2.6497743723926955e-19,1.0759798726627591e-17,5.6846884633311362e-19,6.4024833203310917e-19,1.275476783969424e-15,1.3541609552170428e-20,8.0421603030824779e-14,4.2957441015437016e-19,2.0690562450257488e-18,5.9277456215816886e-14,2.1649758693671945e-19,1.2758368404255215e-14,2.138516301260977e-19,1.2752116736593549e-14,5.2468532715530145e-18,8.7173085620419399e-18,1.38743647990125e-16,1.3874364798658543e-16,7.568332548346678e-13,9.7830190565052966e-21,1.8828290461185564e-20,1.4627166094127979e-21,8.6981934290742353e-17,1.0806720612261655e-14,6.2422753830686011e-19,3.6923959615304755e-18,2.5175214090898297e-20,1.7954107025953378e-18,7.5989439039868247e-22,7.6312570025124786e-18,3.3397713526005525e-15,7.3556522395353425e-22,1.2362923826172491e-20,9.1167134961591677e-23,5.4050689567137858e-18,5.1548539464400952e-16,5.9767137949354095e-21,9.5517191011440395e-18,6.5843813405162224e-20,1.3766730518808406e-19,2.3505911635559186e-21,2.3505996195773755e-21,3.5121442761666e-23,5.901000681456153e-22,3.9267519384298075e-16,1.5900589232533776e-22,1.5900586622603758e-22,1.5901040862740734e-22,2.0509280579333711e-19,4.8779096716928037e-22,7.2900282436851782e-23,1.3988647646154945e-22
0.9999999999999998,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282362393107,0.66999996698553055,9.8625137114000188e-09,5.7571490594472449e-13,2.7782183909420581e-16,2.5344833243380823e-28,9.7049741047742717e-25,3.3064551567270627e-29,3.4445798096706368e-26,7.248261956342286e-25,1.0243458561721751e-28,1.423191016067927e-11,2.1971474099556766e-09,6.5336753389077105e-09,2.8444569266041548e-15,6.8367114823634509e-11,5.5056857712012096e-09,9.5424619215677958e-13,7.3101444424362518e-16,1.2267195773818698e-16,5.5704681604108483e-18,2.8703087497232797e-18,4.7672406057150065e-20,3.7069238474957024e-18,7.4941843795359974e-15,8.3622103898182905e-20,5.8700072601494681e-13,3.7511133746967055e-18,4.7848295749618874e-17,3.8068382950712064e-13,1.1806448164558714e-12,1.7372015065481968e-18,1.1698687165121851e-13,1.9605872239769161e-18,2.144426566837322e-13,8.8001702121633974e-17,1.4635938941217831e-16,1.1650413689806008e-15,2.2146547911002363e-15,1.6425696794573823e-15,4.8040423759478774e-20,1.5934374435173398e-13,2.872488471861297e-19,1.1530407297306437e-17,6.091817653584815e-19,6.9406191908371411e-19,1.391457621959574e-15,1.4824738273563373e-20,8.9193709901697894e-14,4.7643101364629584e-19,2.2947442397314975e-18,6.8275827436810699e-14,2.4949615515105031e-19,1.4938910580027548e-14,2.5040117075281056e-19,1.5697481695911499e-14,6.458659088838383e-18,1.0730657748152772e-17,1.7078940567587336e-16,1.7078940567173645e-16,8.1872021635006782e-13,1.0582881695651315e-20,2.0367697296904066e-20,1.6730717316510345e-21,9.9506208684011619e-17,1.2655811090378306e-14,6.7511252876531047e-19,3.9933910210943305e-18,2.7263919796581922e-20,2.0679586509204183e-18,8.7524704356674677e-22,8.4636776658013415e-18,3.6150518108329865e-15,8.6142455849149919e-22,1.4478290190046595e-20,1.1310685569616786e-22,6.7076422737362956e-18,6.5906564270898008e-16,6.1257329937068839e-21,9.837370028940882e-18,7.7097251719305625e-20,1.6119626283206474e-19,2.6656069436293164e-21,2.6656160117944767e-21,4.4903961512607346e-23,7.5446311028458482e-22,4.605757843140637e-16,1.9572995905267011e-22,1.9572992854809189e-22,1.9573523129110753e-22,2.2657721117097847e-19,5.3888905230548263e-22,8.267030322654829e-23,1.5863340655189523e-22
1.0114301948209319,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282362389537,0.66999996662199457,9.9781161481690058e-09,5.898307188311014e-13,2.7782185388233897e-16,2.5344911579927541e-28,9.8203124716429683e-25,3.3675575169846919e-29,3.5258048478418573e-26,7.3756410221237661e-25,1.0585865823914504e-28,1.4231953531107641e-11,2.1971407131810754e-09,6.5986712193132573e-09,2.8444418872566157e-15,6.9115972036768945e-11,5.5713315524364817e-09,9.6562098549217239e-13,7.3650548394718834e-16,1.2410946586721479e-16,5.6357446542971477e-18,2.9045233666519193e-18,4.7672154001350501e-20,3.7511136384526289e-18,7.5918894991985139e-15,8.4758023595827768e-20,5.9594192104009252e-13,3.8082507381089971e-18,4.8577138729751706e-17,3.8862125002082656e-13,1.2165177270046989e-12,1.77364066311823e-18,1.1974755725021825e-13,2.0068536544893958e-18,2.2266083097046208e-13,9.1373949263462239e-17,1.5196797712159038e-16,1.2096870172821634e-15,2.2410814222025547e-15,1.6676092646271082e-15,4.9499941261461836e-20,1.6321651054698317e-13,2.9423028200789777e-19,1.1770823509569866e-17,6.2188347187749536e-19,7.10930912281705e-19,1.4279677429825307e-15,1.5229511487285104e-20,9.1979119502730002e-14,4.913094061205807e-19,2.3664070485279461e-18,7.1209962187022008e-14,2.6025984220462951e-19,1.5656681876087468e-14,2.6243222039748965e-19,1.6702202246769344e-14,6.8720259678386622e-18,1.141744482591412e-17,1.8172079844268269e-16,1.817207984383497e-16,8.3832251122988239e-13,1.083623043487325e-20,2.0855289493472551e-20,1.7417148006780469e-21,1.0359341911440951e-16,1.3267553609893785e-14,6.9104406123686708e-19,4.0876292972824819e-18,2.7932309782369258e-20,2.1568295099133194e-18,9.1286054271978809e-22,8.7279968464024539e-18,3.7012639987612231e-15,9.0306314098960683e-22,1.5178125919709652e-20,1.2063474022619865e-22,7.1546414768420647e-18,7.092661400455291e-16,6.1717471789351508e-21,9.9263357500023727e-18,8.0801558082784212e-20,1.6894131721750341e-19,2.7677538363644128e-21,2.7677630946157892e-21,4.8324260013166872e-23,8.119299760711732e-22,4.8294652161860613e-16,2.082571515568435e-22,2.0825711960441279e-22,2.0826267198445479e-22,2.3346089032423441e-19,5.5526105589388704e-22,8.5838331061064972e-23,1.6471227814344636e-22
1.0598767982537134,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282362374161,0.6699999650811459,1.0468089757959289e-08,6.523157201769484e-13,2.7782191656090221e-16,2.5345245378020297e-28,1.0309164617413252e-24,3.6326851488250927e-29,3.8805802386523187e-26,7.9261163733475499e-25,1.2131670635201782e-28,1.4232138349998025e-11,2.1971121760077466e-09,6.8741543566275361e-09,2.8443777999460584e-15,7.2290010579071054e-11,5.8495572794398541e-09,1.0138297947683535e-12,7.5977845180097741e-16,1.3020214671096149e-16,5.9124101115683513e-18,3.0495322378754597e-18,4.7671079913644206e-20,3.9383995097330329e-18,8.0062416741839118e-15,8.9576586952200118e-20,6.3389692222671998e-13,4.0507964797996105e-18,5.1671047307348771e-17,4.2265665284044015e-13,1.3754462470428671e-12,1.9299226820573898e-18,1.3163266583437157e-13,2.2060366222293472e-18,2.5957918868597427e-13,1.0652285637043297e-16,1.7716306983967321e-16,1.4102457881707287e-15,2.353085095984202e-15,1.7739017522005109e-15,5.5965994574976548e-20,1.7991242624937268e-13,3.2432800610102726e-19,1.2801720697982654e-17,6.7634797987792408e-19,7.8365502300029908e-19,1.5861435835791632e-15,1.6987436833225249e-20,1.0416757514132497e-13,5.5641460692081362e-19,2.6799908954589316e-18,8.4467526149046151e-14,3.0891447472750194e-19,1.8936417184298359e-14,3.1740607985898795e-19,2.1501650068859371e-14,8.8466166263840335e-18,1.4698125709484675e-17,2.3393873002123213e-16,2.3393873001600273e-16,9.2398561533605747e-13,1.1943364164299413e-20,2.2986066891456892e-20,2.0524743723789005e-21,1.2209849893112774e-16,1.6082952123115983e-14,7.596313765181053e-19,4.4933374247653817e-18,3.0890968683866846e-20,2.5583830126172362e-18,1.0828129864550213e-21,9.8846124865937956e-18,4.0725391182176223e-15,1.0946947498929123e-21,1.8398952447989338e-20,1.5686241306488742e-22,9.3061820042692784e-18,9.565421105614451e-16,6.366771711345804e-21,1.0307495466622653e-17,9.7727766543085139e-20,2.0433105958543414e-19,3.2266211415450747e-21,3.2266312100537632e-21,6.5171854705073387e-23,1.0949984030582476e-21,5.8527240003756497e-16,2.6809769937033929e-22,2.6809766081506221e-22,2.6810435015755636e-22,2.6395743827487469e-19,6.2779341526961735e-22,1.0006986494452845e-22,1.9201996264239822e-22
1.108323401686495,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228236235839,0.66999996354028002,1.0958056022928979e-08,7.1920940155617915e-13,2.7782197923852054e-16,2.534558196301034e-28,1.0798005812186073e-24,3.9078904863440276e-29,4.2523544377539251e-26,8.4937154660571218e-25,1.3838522954767039e-28,1.4232324734087501e-11,2.1970833979511442e-09,7.1496370142038546e-09,2.8443131722091727e-15,7.5464090509112774e-11,6.1277630182056779e-09,1.0620337710521899e-12,7.8305033030659248e-16,1.3629456299152351e-16,6.1890635551639921e-18,3.1945265717809606e-18,4.7669996768524749e-20,4.1256667111318279e-18,8.420905507299882e-15,9.4400567350885907e-20,6.7193100510260539e-13,4.2938475937098063e-18,5.4771402824765376e-17,4.5727278700021562e-13,1.5456247694946459e-12,2.0889189002742609e-18,1.4379087643730476e-13,2.4097965167388999e-18,2.9992396148691202e-13,1.230774276817339e-16,2.0469606342049245e-16,1.6294148265967494e-15,2.4650807236018814e-15,1.8804163787038031e-15,6.2889622264669207e-20,1.9702672973388909e-13,3.5517995821245535e-19,1.385020798435466e-17,7.3174179315920389e-19,8.5820162359995963e-19,1.7494854006203569e-15,1.8809391221225167e-20,1.1694057564981942e-13,6.2464219476754253e-19,3.0086141467352805e-18,9.9060162123309554e-14,3.6250202940868354e-19,2.2606953557949098e-14,3.7893042011655626e-19,2.7253846862748674e-14,1.1213147761806638e-17,1.8630002206638687e-17,2.9652208369235054e-16,2.9652208368612539e-16,1.0138222677472603e-12,1.3104413954175589e-20,2.5220610548303093e-20,2.3961490012515002e-21,1.4256610558338877e-16,1.9274073777435462e-14,8.2979473651848911e-19,4.9083683533549092e-18,3.4058320174147151e-20,3.0003745671771271e-18,1.2698800941720408e-21,1.1096701258857284e-17,4.4525237364700835e-15,1.3119001557110402e-21,2.2049607837909869e-20,2.0078407159151708e-22,1.1915322433852311e-17,1.2669363642452779e-15,6.5617873561349962e-21,1.0695430333253407e-17,1.1667084410915043e-19,2.4393774151236792e-19,3.7280667368479455e-21,3.7280776214460076e-21,8.6319872363965182e-23,1.4503213249545248e-21,6.9996577330674723e-16,3.3981621591222048e-22,3.398161699900563e-22,3.3982412521881641e-22,2.9661210377198375e-19,7.0545857310844865e-22,1.1562198356792238e-22,2.218615219577443e-22
1.1567700051192764,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282362342242,0.66999996199939638,1.1448014890311648e-08,7.9065706795655801e-13,2.7782204191518307e-16,2.5345921243617182e-28,1.1286835964649926e-24,4.1933540453497847e-29,4.6411267115634406e-26,9.0784375043045434e-25,1.5717579431453145e-28,1.4232512632115438e-11,2.1970543869439178e-09,7.4251192517640787e-09,2.8442480218736093e-15,7.8638212170088536e-11,6.405948709973012e-09,1.1102328918914904e-12,8.0632111360218872e-16,1.423867124959e-16,6.4657048845928313e-18,3.3395063008337251e-18,4.7668904864779186e-20,4.3129151342476424e-18,8.835810650284648e-15,9.9228790607824876e-20,7.100276880901522e-13,4.5372987540729119e-18,5.7876861664827624e-17,4.92402169360611e-13,1.7271939192900852e-12,2.2503147254336184e-18,1.5619164621369321e-13,2.6176214693518684e-18,3.4375657590343025e-13,1.4106280963400838e-16,2.3460878750858483e-16,1.8675270761364239e-15,2.5770682813879962e-15,1.9871068542732388e-15,7.027652603276458e-20,2.1451361924448049e-13,3.867035714831154e-19,1.491424133708637e-17,7.8795692300347244e-19,9.3437120703684898e-19,1.9175056870431453e-15,2.0689666816554501e-20,1.3025238686679136e-13,6.9574787788919769e-19,3.3511001446540511e-18,1.1498859022286117e-13,4.2102846448259875e-19,2.6674500677766961e-14,4.4710932583365875e-19,3.4063705917013894e-14,1.4014767506657283e-17,2.3284765055642231e-17,3.7061205385264327e-16,3.7061205384531688e-16,1.1078321681544927e-12,1.4319373460360633e-20,2.7558908254146723e-20,2.7737995328285564e-21,1.6505962741780866e-16,2.2860913146902558e-14,9.0135788159031505e-19,5.3316794537892499e-18,3.744123594041526e-20,3.482826022484612e-18,1.4740710972099782e-21,1.2359923112612331e-17,4.8402460838811393e-15,1.5560402997545653e-21,2.6152965980406341e-20,2.5336916440363511e-22,1.5039820814009309e-17,1.6508250179601502e-15,6.7567940721194652e-21,1.1090364026950611e-17,1.3766283847967998e-19,2.8782837101416923e-19,4.2728523238601828e-21,4.2728640285407314e-21,1.124752664914917e-22,1.8897767808323121e-21,8.2723818246354845e-16,4.2472034238304102e-22,4.2472028832202178e-22,4.2472963919989002e-22,3.3145177873773135e-19,7.8832048772829195e-22,1.3251831387791012e-22,2.5428228549385835e-22
1.205216608552058,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282362325733,0.6699999604584943,1.1937966309211366e-08,8.6679860182580824e-13,2.7782210459088112e-16,2.5346263129742163e-28,1.1775654986732038e-24,4.4892620945114255e-29,5.0468963207120711e-26,9.6802816883293219e-25,1.7780351329973435e-28,1.4232701993484752e-11,2.1970251508142442e-09,7.7006011269309237e-09,2.8441823665309703e-15,8.1812375893104149e-11,6.6841142981116837e-09,1.1584271369994827e-12,8.2959079674620681e-16,1.4847859326100643e-16,6.7423340107122214e-18,3.4844713640125128e-18,4.766780449723848e-20,4.5001446833097127e-18,9.2509007492041139e-15,1.040603162300758e-19,7.481737714242531e-13,4.7810656075943873e-18,6.0986347751493144e-17,5.2798452681574104e-13,1.9202809869828103e-12,2.413829008599311e-18,1.6880744713669132e-13,2.8290501368554243e-18,3.911304621320747e-13,1.60500865727625e-16,2.6693761142438908e-16,2.1248720139184817e-15,2.6890477465329478e-15,2.0939361063019327e-15,7.8131864695049131e-20,2.3233158690789366e-13,4.1882401963815405e-19,1.5991995112359767e-17,8.4489691842175721e-19,1.0119829691496305e-18,2.0897498963768878e-15,2.2622878408822715e-20,1.440585829563142e-13,7.6949435290683416e-19,3.7063058902551849e-18,1.3224517000339449e-13,4.8446856028205203e-19,3.1142299388747912e-14,5.2199711901080859e-19,4.2036830012983318e-14,1.7294905204515805e-17,2.8734572516141219e-17,4.5735727875650337e-16,4.5735727874797055e-16,1.2060150153813462e-12,1.5588236336315951e-20,3.0000947794509101e-20,3.1863989356482647e-21,1.8963720446899482e-16,2.6862279189451641e-14,9.7416195026638985e-19,5.7623310118528632e-18,4.1046330509428962e-20,4.0055059900062087e-18,1.6952880505686382e-21,1.3670062129352223e-17,5.2348298075861479e-15,1.8283954237218382e-21,3.0730544416248636e-20,3.1561572538819438e-22,1.8739147196036042e-17,2.1192768446149619e-15,6.9517918255309363e-21,1.1492511870870029e-17,1.6072047557347199e-19,3.3603792066244195e-19,4.861640161981345e-21,4.861652689216218e-21,1.44392183156611e-22,2.4260357270692621e-21,9.6720592833003268e-16,5.2412624338958193e-22,5.2412618041570385e-22,5.2413705654000887e-22,3.6850079458942313e-19,8.7643702766856048e-22,1.5077939841208163e-22,2.8932166477703066e-22
1.2536632119848394,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228236230888,0.66999995891757314,1.242791023044879e-08,9.4776847591314342e-13,2.778221672656062e-16,2.5346607524382141e-28,1.2264462793331866e-24,4.7958064362071832e-29,5.4696625203947962e-26,1.0299247214744466e-24,2.0038691018175345e-28,1.4232892763720899e-11,2.1969956979887199e-09,7.9760826954007348e-09,2.8441162251166217e-15,8.498658199817228e-11,6.9622597279483044e-09,1.2066164869468562e-12,8.5285937532553601e-16,1.5457020341095151e-16,7.0189508483388781e-18,3.6294217028752444e-18,4.7666695983254693e-20,4.6873552692480814e-18,9.6661306176225648e-15,1.0889439022533641e-19,7.8635867464667073e-13,5.0250805396995959e-18,6.4098998540823465e-17,5.6396615772208732e-13,2.1250009354237973e-12,2.5792111239747993e-18,1.8161356058402969e-13,3.043668258951014e-18,4.4209197656832002e-13,1.8141055487503287e-16,3.0171407338567892e-16,2.4017006599744979e-15,2.8010190970138334e-15,2.2008744187357252e-15,8.64602949944531e-20,2.5044318353127776e-13,4.5147379298788377e-19,1.7081842712338586e-17,9.024758442920033e-19,1.090873784332663e-18,2.265797035583165e-15,2.4603985701503193e-20,1.5831653464122386e-13,8.4565391278736618e-19,4.0731346051992382e-18,1.5081485033411929e-13,5.5276940399356547e-19,3.6010854445074263e-14,6.0360226018035645e-19,5.127874589999666e-14,2.1096956353063198e-17,3.5051526904888565e-17,5.5790550717526131e-16,5.5790550716541594e-16,1.3083705074182095e-12,1.6910996203106224e-20,3.2546716892561389e-20,3.6348374322989905e-21,2.1635203449170473e-16,3.1295791256401633e-14,1.0480642938473319e-18,6.1994792164578143e-18,4.4879961787292876e-20,4.5679586144387019e-18,1.9333380095707255e-21,1.502307286063849e-17,5.6354876057938323e-15,2.1301647980840468e-21,3.5802499770783941e-20,3.8854359473048364e-22,2.3074079280107629e-17,2.6839860616499471e-15,7.1467805867330341e-21,1.1902080840640205e-17,1.8584636069007668e-19,3.8857183900077768e-19,5.4950045288267967e-21,5.4950178798399572e-21,1.8286738168875535e-22,3.0724850971109642e-21,1.1198973172783311e-15,6.3934905876896604e-22,6.3934898611155329e-22,6.3936151600958457e-22,4.07781114735777e-19,9.698604295127565e-22,1.7042305075249005e-22,3.2701383547280213e-22
1.302109815417621,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282362291682,0.66999995737663243,1.2917846606647032e-08,1.0336957740374052e-12,2.7782222993935039e-16,2.5346954328214558e-28,1.2753259302469704e-24,5.1131841881790589e-29,5.9094245606935981e-26,1.0935333276954606e-24,2.2504778495682194e-28,1.4233084887046776e-11,2.1969660370947591e-09,8.251564010846697e-09,2.8440496170167089e-15,8.8160830793655225e-11,7.2403849468637332e-09,1.2548009230759462e-12,8.7612684527877602e-16,1.6066154114475696e-16,7.2955553156913155e-18,3.7743572613009157e-18,4.7665579647734935e-20,4.8745468086821236e-18,1.0081463994510123e-14,1.1373040767428916e-19,8.2457391117958712e-13,5.2692893167882341e-18,6.7214122186976526e-17,6.0029931575969169e-13,2.3414573642070541e-12,2.7462381381801487e-18,1.9458785987343946e-13,3.2611050137576211e-18,4.9668124344983751e-13,2.0380827696495629e-16,3.38965455213721e-16,2.6982301524820424e-15,2.9129823116344494e-15,2.3078979563703996e-15,9.5266010878444049e-20,2.688147480632285e-13,4.8459221072735961e-19,1.818233792278136e-17,9.6061729539413121e-19,1.1708970272589511e-18,2.4452594205810867e-15,2.662830352337549e-20,1.7298575477232676e-13,9.2401029274435348e-19,4.4505446230794275e-18,1.7067611905609249e-13,6.2585388664716973e-19,4.1278190879425847e-14,6.9189164558577589e-19,6.1894214007839927e-14,2.546399858265052e-17,4.2307202691135564e-17,6.7339608582691326e-16,6.7339608581565178e-16,1.4148983414524101e-12,1.8287646650359602e-20,3.5196203210972165e-20,4.1199277549989837e-21,2.452526863904696e-16,3.6177891495552277e-14,1.1229372214430474e-18,6.6423687362989833e-18,4.8948232056812126e-20,5.1695323380369357e-18,2.1879452037993095e-21,1.6415113126772415e-17,6.0415144332898764e-15,2.4624675663092705e-21,4.138764194304882e-20,4.731878811045397e-22,2.8106312305970805e-17,3.3571997657479295e-15,7.3417603287413788e-21,1.2319269593404594e-17,2.1303030159428026e-19,4.4540881688982382e-19,6.1734421875711324e-21,6.173456362580482e-21,2.2873529060361056e-22,3.8431447324968278e-21,1.2852607148698918e-15,7.7169429595908697e-22,7.7169421285555697e-22,7.7170852319056614e-22,4.4931251982569662e-19,1.0686377384790177e-21,1.9146468017733333e-22,3.6738836030600072e-22
