Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),HOCO(73),C2H4X(70),CHO2(74),S(216)
2.1915098557942686e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44218667926897387,0.10856404026327376,0.021346334364968637,1.26377537930571e-07,1.0675206707480168e-05,0.0020396291369182214,0.0007887929920725176,1.163841273038531e-05,2.5335680480145403e-14,0.0014881636329891687,2.757265618821701e-12,0.00037999491492001267,4.937334794912391e-10,5.793928858205464e-07,5.43116897234874e-11,1.8619979070776432e-12,1.4890861630259442e-05,8.99833831419502e-08,0.007789885164067003,0.002125611346570251,0.0001501462592311354,8.659020384770547e-08,7.902911193438111e-09,4.376586494931698e-09,2.3074138968337945e-12,3.482367456034769e-08,1.389353152063934e-05,6.097755997898137e-07,4.027898540108752e-05,1.4233320576528051e-07,4.605051041160502e-09,4.859858192934879e-10,2.4401676381889564e-09,8.94883745897679e-06,9.78555003517331e-12,4.8530472436301656e-11,2.9374447198514695e-12,3.177139551152338e-08,7.31492264108095e-09,3.662819561339224e-15,2.5355082733234218e-14,2.0447301667735595e-16,4.364718840056981e-24
2.2017509427580433e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44218041956293624,0.10855371629828861,0.021339691687943474,1.2829616933690905e-07,1.0784757481649928e-05,0.0020544847231057004,0.0007954087771040864,1.1750079471576136e-05,2.5774137020546463e-14,0.0014924849983243612,2.8038074587559e-12,0.0003801173808753508,4.985815594479886e-10,5.865238397264933e-07,5.478614589901073e-11,1.8851580517870636e-12,1.4943782769910335e-05,9.139026067971616e-08,0.007789028416596662,0.002132082465397668,0.00015049211682170268,8.705505130031973e-08,7.923394464539953e-09,4.3892057436164486e-09,2.3145667921961326e-12,3.490093601575813e-08,1.3892138226487594e-05,6.140601513040188e-07,4.057454352492275e-05,1.445589654445984e-07,4.6183582882445985e-09,4.90951313870521e-10,2.4605995974171544e-09,8.96903015264303e-06,9.87714658561039e-12,4.902104940264492e-11,2.97068324139818e-12,3.2077768658843895e-08,7.442235704772593e-09,3.719620709914744e-15,2.5751141553690003e-14,2.0764415098881395e-16,4.50027313077983e-24
2.2119920297218179e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44217418307894013,0.10854339274609416,0.021333051227086897,1.3023406366671392e-07,1.0894796436321815e-05,0.0020693684034582857,0.0008020434787978345,1.1862026893479581e-05,2.621807268406984e-14,0.00149678593318436,2.8508120654386076e-12,0.0003802386735344288,5.034429393616552e-10,5.936941569528513e-07,5.526203700327105e-11,1.908470128740311e-12,1.4996368724722476e-05,9.281077766684395e-08,0.007788172087487771,0.002138530195982281,0.0001508371713402349,8.751969834840287e-08,7.943755844230965e-09,4.401765833140549e-09,2.321691846105672e-12,3.497794289156192e-08,1.3890724231904624e-05,6.183536308905923e-07,4.08706626234896e-05,1.4680630821841002e-07,4.631602178950336e-09,4.959387592926662e-10,2.4810896291769077e-09,8.989022634338778e-06,9.969152840141566e-12,4.9513889703260577e-11,3.0040946975535825e-12,3.2384919565212995e-08,7.570975322298486e-09,3.7770045588780745e-15,2.6151033677688247e-14,2.10847821624658e-16,4.6392679989172166e-24
2.2222331166855925e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44216796972090944,0.10853306961240158,0.0213264129812672,1.3219130819036856e-07,1.1005322092508263e-05,0.0020842800268836173,0.0008086970073912925,1.1974250428375876e-05,2.6667530114727574e-14,0.0015010665281950757,2.898279638628602e-12,0.00038035882178172423,5.083174245330564e-10,6.009036306364766e-07,5.5739358059216145e-11,1.9319340149051623e-12,1.5048620538437476e-05,9.424496953949867e-08,0.007787316178929198,0.0021449546291965613,0.00015118142853573686,8.798414122438892e-08,7.963995921294615e-09,4.41426702469719e-09,2.328789180882219e-12,3.5054697122758174e-08,1.3889289900411787e-05,6.226559953276189e-07,4.116733965098657e-05,1.4907529019331597e-07,4.644782997457938e-09,5.009480881526133e-10,2.5016374559889622e-09,9.008816571201289e-06,1.0061568370949686e-11,5.0008987225056006e-11,3.0376785276875542e-12,3.269283562374566e-08,7.701146991735623e-09,3.834973944209897e-15,2.6554768984483123e-14,2.140841869948184e-16,4.781770361036139e-24
2.232474203649367e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421617793934252,0.10852274690291151,0.021319776949347925,1.3416798992467238e-07,1.1116332974652179e-05,0.00209921944334327,0.000815369273526387,1.208674552267336e-05,2.7122552081698023e-14,0.00150532687376723,2.9462103367542587e-12,0.0003804778538027902,5.132048207972137e-10,6.081520526185436e-07,5.621810412264852e-11,1.9555495830435344e-12,1.5100539271459633e-05,9.569287118015346e-08,0.007786460692912158,0.0021513558555079134,0.00015152489408598208,8.844837619913099e-08,7.984115282686193e-09,4.426709578843505e-09,2.335858918203223e-12,3.5131200623950505e-08,1.3887835590560431e-05,6.269672016079577e-07,4.14645715833075e-05,1.5136596659967142e-07,4.657901027251096e-09,5.059792331704801e-10,2.5222428016480588e-09,9.028413621989206e-06,1.0154392747155422e-11,5.050633582892978e-11,3.0714341687742998e-12,3.300150426629551e-08,7.832756148040621e-09,3.893531697196811e-15,2.6962357197736642e-14,2.173534052412004e-16,4.9278480033077044e-24
2.2427152906131417e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421556120017115,0.10851242462330753,0.0213131431301881,1.3616419563198732e-07,1.1227827610730145e-05,0.002114186503840063,0.0008220601882483336,1.2199507637252005e-05,2.7583181478697003e-14,0.0015095670600915327,2.9946042771196675e-12,0.0003805957971009447,5.181049345383291e-10,6.154392134837756e-07,5.669827028159944e-11,1.9793167017619955e-12,1.5152126000360805e-05,9.715451691931439e-08,0.007785605631241735,0.0021577339649798597,0.00015186757359874983,8.89123995952268e-08,8.004114513557515e-09,4.439093755523816e-09,2.3429011796448085e-12,3.520745529162209e-08,1.3886361656004076e-05,6.312872069384105e-07,4.1762355417775544e-05,1.536783917941209e-07,4.6709565511172575e-09,5.110321272393776e-10,2.5429053912192946e-09,9.047815436959951e-06,1.0247625536403263e-11,5.1005929354069e-11,3.1053610552859065e-12,3.331091296441316e-08,7.965808163049606e-09,3.952680644570325e-15,2.737380788597844e-14,2.2065563425381513e-16,5.0775695852652195e-24
2.251932268880539e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44215008088142854,0.10850313494389568,0.02130717458390701,1.3797754526889536e-07,1.1328585179115465e-05,0.0021276803716219783,0.0008280978828428155,1.2301218103057758e-05,2.8002577840202353e-14,0.0015133660659881146,3.0385549595425642e-12,0.0003807010374058259,5.225257507787708e-10,6.220306059440364e-07,5.71316299720593e-11,2.000836572449015e-12,1.5198271095278659e-05,9.848177721942527e-08,0.0077848364399052605,0.0021634545727199236,0.00015217531767759617,8.932983675181209e-08,8.022011591861222e-09,4.450189816067758e-09,2.3492158235451892e-12,3.52758732922133e-08,1.3885018624186928e-05,6.351826997269596e-07,4.203083028048207e-05,1.5577821390680368e-07,4.6826533131285185e-09,5.155982720483942e-10,2.561550439156345e-09,9.065111500804567e-06,1.0331883882455898e-11,5.145747782870334e-11,3.1360411986645063e-12,3.359000321819633e-08,8.08679300971272e-09,4.006422501878025e-15,2.7747423705097507e-14,2.236559949131316e-16,5.215492031642332e-24
2.2611492471479363e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421445681946498,0.10849384562138456,0.0213012078281955,1.398068422843307e-07,1.1429732330874048e-05,0.0021411964040420465,0.0008341505467827946,1.2403137902648347e-05,2.842658250802162e-14,0.0015171488811960266,3.0828809580774583e-12,0.00038080543670548645,5.269565714610687e-10,6.28653051932575e-07,5.756613245015055e-11,2.0224789878152264e-12,1.5244148958187619e-05,9.982022185401889e-08,0.007784067594685268,0.0021691565935352476,0.0001524824335446668,8.974709696830825e-08,8.039812260812146e-09,4.4612389893592804e-09,2.3555083985248448e-12,3.5344092614002396e-08,1.3883660229975569e-05,6.39085254359319e-07,4.22997476096096e-05,1.5789573426205136e-07,4.694299878858173e-09,5.201819307240437e-10,2.580241434329005e-09,9.082251944192267e-06,1.0416472375137827e-11,5.191083516422523e-11,3.1668591753855765e-12,3.386967372644536e-08,8.208954699162651e-09,4.060647568181563e-15,2.8124182511829615e-14,2.26683336797141e-16,5.356473686755033e-24
2.2703662254153336e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421390738735696,0.10848455665986016,0.021295242862213046,1.4165214939617156e-07,1.1531268000638607e-05,0.002154734494595658,0.0008402181160536117,1.2505263758386212e-05,2.885522700795583e-14,0.0015209155709889903,3.1275822736544772e-12,0.0003809090136963555,5.31397256637688e-10,6.35306396328463e-07,5.8001774199606375e-11,2.0442438436402913e-12,1.5289760405585312e-05,1.0116987470996505e-07,0.00778329909655262,0.002174840092247928,0.0001527889251474384,9.0164177652881e-08,8.057516943084203e-09,4.47224146350999e-09,2.3617789923643074e-12,3.5412114600466047e-08,1.3882286721296889e-05,6.429948400791917e-07,4.256910525970208e-05,1.6003099068149452e-07,4.7058964529223375e-09,5.247830546824716e-10,2.598978178930861e-09,9.099237952049704e-06,1.0501390694896649e-11,5.2365996823157863e-11,3.197814568501571e-12,3.4149915442063545e-08,8.332297016376692e-09,4.115357894618987e-15,2.8504090961244955e-14,2.2973777447065517e-16,5.50056643605335e-24
2.279583203682731e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44213359785077355,0.10847526806338452,0.021289279685116562,1.435135291533643e-07,1.1633191125602753e-05,0.0021682945374311303,0.0008463005269023447,1.2607592402934965e-05,2.9288542945969e-14,0.0015246662004852957,3.1726588807696596e-12,0.00038101178666654696,5.358476667566582e-10,6.419904832814716e-07,5.84385517238392e-11,2.0661310331013277e-12,1.5335106263396165e-05,1.0253075931631018e-07,0.007782530946380971,0.002180505133418158,0.0001530947963904157,9.058107625284527e-08,8.075126060085624e-09,4.4831974261126415e-09,2.3680276933020207e-12,3.547994058416829e-08,1.3880898343041651e-05,6.469114262684658e-07,4.2838901098729615e-05,1.621840204204333e-07,4.7174432393805966e-09,5.294015955395533e-10,2.617760475966505e-09,9.116070703456809e-06,1.0586638524001399e-11,5.2822958262653626e-11,3.228906959551404e-12,3.443071934624937e-08,8.456823704966241e-09,4.170555530659697e-15,2.8887155607611585e-14,2.3281942241676266e-16,5.647822748022354e-24
2.2888001819501283e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421281400592323,0.10846597983599308,0.02128331829606057,1.453910439354781e-07,1.1735500645574099e-05,0.002181876427342831,0.00085239771583711,1.2710120579440293e-05,2.972656200781954e-14,0.0015284008346453642,3.218110727621329e-12,0.0003811137735047073,5.403076626696734e-10,6.487051562340188e-07,5.887646154560178e-11,2.088140446801788e-12,1.5380187366702576e-05,1.0390289884529157e-07,0.0077817631449519625,0.0021861517813450007,0.00015340005113582755,9.099779023121158e-08,8.092640031916299e-09,4.4941070642667056e-09,2.3742545888170195e-12,3.55475718841501e-08,1.3879495337107464e-05,6.508349824459265e-07,4.31091330079444e-05,1.6435486016960343e-07,4.7289404417688835e-09,5.340375049904214e-10,2.636588129260359e-09,9.132751371590312e-06,1.0672215542202732e-11,5.328171492353471e-11,3.260135928879531e-12,3.471207644900131e-08,8.582538467197607e-09,4.226242522594171e-15,2.92733829049694e-14,2.359283949323526e-16,5.798295678255892e-24
2.2970954623907857e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421232435794739,0.10845762075022007,0.021277954573984077,1.470946541055704e-07,1.1827908707177573e-05,0.0021941187210763927,0.0008578977688757108,1.28025638549127e-05,3.0124826586651045e-14,0.001531748382937682,3.2593381558675894e-12,0.0003812049039859965,5.443297401705051e-10,6.547743829731171e-07,5.927154564098665e-11,2.1080533283892926e-12,1.5420534691945388e-05,1.0514746624553312e-07,0.007781072422416462,0.002191218091189401,0.00015367425645984025,9.137267288868131e-08,8.108321603672016e-09,4.503886285547844e-09,2.379840223192055e-12,3.560827468125363e-08,1.3878220322646522e-05,6.543721172622781e-07,4.3352712825694814e-05,1.6632387337382475e-07,4.739245697401227e-09,5.382246337858641e-10,2.6535716353552847e-09,9.147634906543795e-06,1.0749516048502428e-11,5.3696127050316324e-11,3.288358427742245e-12,3.4965763419608843e-08,8.696700582796298e-09,4.276780902462245e-15,2.962369679310719e-14,2.3874992697619483e-16,5.936515849186791e-24
2.3053907428314432e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44211836176471125,0.1084492619695511,0.021272592298913994,1.4881142927097724e-07,1.1920628123047498e-05,0.002206378550444518,0.0008634096950271246,1.2895163762724441e-05,3.052694963614212e-14,0.0015350830746248927,3.3008693906346307e-12,0.0003812954243690409,5.483593689324449e-10,6.608681419219168e-07,5.966754158794696e-11,2.1280650376209136e-12,1.5460668870803512e-05,1.0640118500696107e-07,0.0077803819833747465,0.0021962696008856857,0.000153947968272793,9.174740217137543e-08,8.123926751618401e-09,4.513628271062884e-09,2.3854083295580894e-12,3.566882179116796e-08,1.3876933825512286e-05,6.579148511599842e-07,4.359664262861263e-05,1.683073679055454e-07,4.7495111021103975e-09,5.424257570571507e-10,2.6705915799311765e-09,9.162397046320026e-06,1.0827082701999524e-11,5.411198625859668e-11,3.316690906096955e-12,3.52198847107269e-08,8.811830644179207e-09,4.327718801895217e-15,2.997658214003973e-14,2.4159376738219966e-16,6.077424441386102e-24
2.3136860232721007e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44211349456685595,0.10844090349686474,0.02126723147022926,1.5054141455280426e-07,1.2013658125937497e-05,0.0022186558400680936,0.0008689334485452718,1.2987917951092791e-05,3.093295441951361e-14,0.0015384049567260805,3.3427043400866006e-12,0.0003813853468984227,5.523964483848649e-10,6.669863175657343e-07,6.006444689050698e-11,2.1481754895128306e-12,1.5500590530045088e-05,1.0766407128533505e-07,0.00777969182822393,0.0022013063567683563,0.0001542211893049414,9.212197628454541e-08,8.139455779286594e-09,4.523333156132827e-09,2.3909589713022744e-12,3.572921415077827e-08,1.387563601598381e-05,6.614631622006573e-07,4.384092089917167e-05,1.7030536934630294e-07,4.759736803125784e-09,5.46640839883695e-10,2.687647821660143e-09,9.177038633698515e-06,1.0904915268339434e-11,5.45292892029941e-11,3.3451330554177087e-12,3.547443383039475e-08,8.927931264512925e-09,4.379057707311144e-15,3.0332043443552903e-14,2.44459999177619e-16,6.221061360319673e-24
2.3219813037127582e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421086419380583,0.10843254533501734,0.021261872087307426,1.5228465495998668e-07,1.210699795044139e-05,0.0022309505149754687,0.0008744689838535494,1.3080824075535712e-05,3.134286425141648e-14,0.0015417140761511817,3.3848428954912534e-12,0.00038147468357747384,5.564408782406983e-10,6.731287939789141e-07,6.04622590646102e-11,2.16838459746338e-12,1.5540300301805914e-05,1.0893614100529863e-07,0.007779001957311977,0.0022063284050024812,0.00015449392226036366,9.249639345992622e-08,8.154908989464335e-09,4.5330010759726576e-09,2.3964922115749137e-12,3.5789452692005644e-08,1.3874327062470005e-05,6.650170285333375e-07,4.4085546128216396e-05,1.7231790291149436e-07,4.769922947462506e-09,5.508698473572763e-10,2.7047402197694805e-09,9.191560507463565e-06,1.098301350979369e-11,5.494803252148036e-11,3.373684566231072e-12,3.5729404306728734e-08,9.04500502991525e-09,4.43079910078858e-15,3.0690085136913585e-14,2.4734870514218464e-16,6.3674669024752265e-24
2.32944705610935e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44210428698932625,0.10842502325746416,0.021257049878289552,1.5386494156793983e-07,1.219126805887141e-05,0.0022420305251711,0.0008794610015287226,1.3164567561120878e-05,3.171514122745048e-14,0.0015446814102278803,3.423027075032138e-12,0.00038155459541660576,5.600870670503002e-10,6.786777037744824e-07,6.082106335289004e-11,2.1866570726819994e-12,1.5575858459265912e-05,1.1008886857172555e-07,0.007778381316765248,0.002210835711392953,0.0001547389668287557,9.283323329037138e-08,8.168752304208517e-09,4.5416707099943125e-09,2.4014573018886e-12,3.5843536628628385e-08,1.3873139613903081e-05,6.682202400186095e-07,4.430600424322885e-05,1.7414162863302618e-07,4.779056777587416e-09,5.546878309153296e-10,2.7201541758449506e-09,9.204528528728941e-06,1.1053528883726557e-11,5.532613024707733e-11,3.399474173638313e-12,3.595923266275245e-08,9.151205573459751e-09,4.477711706322699e-15,3.101453250599727e-14,2.499678243017563e-16,6.501632683967357e-24
2.3369128085059417e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44209994376840966,0.10841750143603461,0.02125222883937881,1.554560338466472e-07,1.227578794901026e-05,0.002253124502958697,0.000884462492686275,1.3248430523233526e-05,3.209061728751816e-14,0.0015476384784857667,3.4614569708225904e-12,0.0003816340506680757,5.637390559854742e-10,6.842461179066448e-07,6.118059841015637e-11,2.2050093224856275e-12,1.5611245972219823e-05,1.1124905872265118e-07,0.007777760906884938,0.0022153311752615727,0.00015498362015953647,9.316994331408508e-08,8.182534670735702e-09,4.550310609298656e-09,2.406408394296235e-12,3.5897497388349535e-08,1.3871943393812036e-05,6.714279178575152e-07,4.452674109037485e-05,1.7597716337307087e-07,4.788158792096921e-09,5.585170400237575e-10,2.7355972030863398e-09,9.21740086392291e-06,1.1124259091500282e-11,5.570538949786375e-11,3.425351886018967e-12,3.6189392402736684e-08,9.258198284602921e-09,4.524952606658135e-15,3.134107666947602e-14,2.526052748677831e-16,6.638103936850766e-24
2.3443785609025335e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44209561224090865,0.10840997987276141,0.021247408970118824,1.5705796437366144e-07,1.2360557066808726e-05,0.0022642323945158064,0.0008894734244512293,1.3332411268283896e-05,3.2469309533971986e-14,0.0015505853148906987,3.5001324688478363e-12,0.00038171305759943287,5.673967725420725e-10,6.898339510600783e-07,6.154086244962286e-11,2.2234412804456587e-12,1.5646463312074035e-05,1.1241672258947169e-07,0.007777140727831506,0.0022198148299125277,0.000155227884171016,9.350652227559137e-08,8.196256307991033e-09,4.558920871841619e-09,2.4113455341994973e-12,3.595133563562912e-08,1.3870738521174942e-05,6.746400463025709e-07,4.4747755586564e-05,1.7782452475761937e-07,4.7972290974565835e-09,5.623574493684238e-10,2.751069199976771e-09,9.23017811612318e-06,1.1195203956880465e-11,5.6085807803090296e-11,3.451317476240413e-12,3.64198788514222e-08,9.365984992527703e-09,4.572522877095217e-15,3.1669720725179085e-14,2.5526111689200313e-16,6.776910855057786e-24
2.3518443132991253e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420912923725726,0.10840245856966059,0.021242590270052417,1.5867076565237906e-07,1.2445574859491811e-05,0.0022753541462781986,0.0008944937640587049,1.3416508107700335e-05,3.285123510235103e-14,0.0015535219533340241,3.539053444231991e-12,0.00038179162433130034,5.710601444121222e-10,6.954411176798858e-07,6.190185369190636e-11,2.2419528791127576e-12,1.568151095340146e-05,1.1359187115365375e-07,0.0077765207797385995,0.002224286708539998,0.00015547176076519595,9.384296893853275e-08,8.209917434362873e-09,4.5675015953575314e-09,2.4162687673870895e-12,3.6005052031255966e-08,1.3869525113798433e-05,6.778566096631152e-07,4.496904665400708e-05,1.7968373017526566e-07,4.8062677998864044e-09,5.662090337395209e-10,2.7665700653429086e-09,9.242860885728428e-06,1.1266363304593416e-11,5.646738269040036e-11,3.477370716619029e-12,3.6650687347359025e-08,9.474567508736468e-09,4.620423592003742e-15,3.200046772872984e-14,2.579354103832388e-16,6.918083891729245e-24
