Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70)
2.3799754640640226e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426256192303688,0.08870495025267061,0.011077309110303971,2.6032235755555846e-06,0.00025539424200195985,0.04212257008763774,0.021233243217384977,5.329943645358005e-05,8.834068484145934e-11,0.0021463557067316146,6.063281810713652e-11,0.0005018952360861281,2.9796297649235582e-09,7.062794449334611e-06,1.938046330975863e-09,1.1896937191158236e-10,1.4814358104434487e-05,1.4481517423117555e-05,0.0063689163841851954,0.0019648255942465516,0.0004813744857294267,6.008888212117778e-08,5.915026574317265e-09,5.3487949885782834e-08,3.768365305329347e-10,1.4405329371202407e-06,2.0413347303171434e-05,1.6256112578378603e-07,0.0008426863382818581,6.648459671620842e-09,2.2917187132155703e-05,6.575379423292017e-08,7.656403901886049e-06,1.1455701349109368e-08,7.360847831534218e-11,1.1404531587783856e-10,4.284673443313118e-11,1.6403936592420627e-06,4.084588191436395e-12
2.3842853789149767e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426355728864541,0.08866963824359692,0.011062702810309964,2.6090164592549247e-06,0.0002557819311907867,0.04219710576270694,0.021271659011921962,5.325653259676029e-05,8.880415956258383e-11,0.0021454848876339503,6.059713171097793e-11,0.0005020570781456529,2.979065771852951e-09,7.055114366913366e-06,1.94217885198427e-09,1.1916526326107164e-10,1.4797396612520079e-05,1.450971009378771e-05,0.006366522128461757,0.0019552552637748725,0.0004817740451072459,5.984448729939955e-08,5.9048304705092835e-09,5.3460890048995724e-08,3.789313943209896e-10,1.4479799000804244e-06,2.050232839468305e-05,1.6285261067073423e-07,0.0008441978432050833,6.645911708327307e-09,2.2961803318083605e-05,6.587423954395615e-08,7.648736807029072e-06,1.1473293858518587e-08,7.380001167818607e-11,1.142052958771611e-10,4.272503652711775e-11,1.6436737206270062e-06,4.092632115058131e-12
2.388595293765931e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44264554082482044,0.08863434428280327,0.011048115024958378,2.6147859216992164e-06,0.00025616884177807924,0.042271604205080186,0.021310054260113495,5.321364666625476e-05,8.926903912295348e-11,0.0021446141876662822,6.05614484924305e-11,0.0005022187164735137,2.9785016910244263e-09,7.047419694747427e-06,1.9463109658165473e-09,1.1936089353264094e-10,1.4780442218631428e-05,1.4537880134617132e-05,0.006364129263531012,0.0019456692814888573,0.00048217312569514187,5.959907714088133e-08,5.894650901257678e-09,5.343383897512283e-08,3.81048775477059e-10,1.4555083045610477e-06,2.0592340175348995e-05,1.6314395769209558e-07,0.0008457086971398206,6.643364207091743e-09,2.300638369146723e-05,6.599462870524932e-08,7.641072734761346e-06,1.1490852399828781e-08,7.399161713631384e-11,1.1436500453515423e-10,4.2602251512565614e-11,1.6469513830763801e-06,4.100670145478277e-12
2.392905208616885e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426555229605717,0.0885990683697525,0.011033545730999553,2.6205317934411104e-06,0.0002565549722835104,0.04234606541354263,0.021348428942753114,5.317077885265551e-05,8.973532407261413e-11,0.002143743609545539,6.052576880760614e-11,0.0005023801515595187,2.9779375316842726e-09,7.0397106234162445e-06,1.9504426665467023e-09,1.195562627911907e-10,1.4763494985933368e-05,1.4566027557278768e-05,0.006361737788013166,0.0019360677146401592,0.0004825717286653013,5.9352653639466214e-08,5.884487848292065e-09,5.340679696632648e-08,3.8318904449247686e-10,1.463119484777558e-06,2.0683399252408347e-05,1.6343516666847546e-07,0.0008472188999931588,6.640817174820857e-09,2.305092827077875e-05,6.611496165185056e-08,7.633411703058087e-06,1.1508376904335764e-08,7.418329423043494e-11,1.1452444206257067e-10,4.247837943822844e-11,1.650226647622509e-06,4.108702285539382e-12
2.397215123467839e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426655192081948,0.08856381050387004,0.011018994905219022,2.626253905131201e-06,0.0002569403212313982,0.04242048938699986,0.0213867830403189,5.3127929344205834e-05,9.020301495475651e-11,0.0021428731559649723,6.049009300818202e-11,0.0005025413838917499,2.977373302980164e-09,7.031987342191728e-06,1.95457394822929e-09,1.1975137110113136e-10,1.4746554977133684e-05,1.4594152373681336e-05,0.006359347700520085,0.0019264506307225193,0.0004829698551837048,5.9105218802370537e-08,5.874341293279998e-09,5.337976432823588e-08,3.8535257988571945e-10,1.4708148038295322e-06,2.0775522593681657e-05,1.6372623741687084e-07,0.0008487284516721527,6.638270618341644e-09,2.3095437074863506e-05,6.62352383176326e-08,7.625753729786716e-06,1.1525867303505708e-08,7.437504250032919e-11,1.1468360866837814e-10,4.235342036972649e-11,1.653499515319551e-06,4.116728538137735e-12
2.4015250383187933e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426755294815388,0.08852857068454412,0.011004462524437476,2.6319520875208324e-06,0.0002573248871507209,0.04249487612447688,0.02142511653296257,5.308509832683496e-05,9.067211230571679e-11,0.0021420028295945468,6.045442144146806e-11,0.0005027024139565727,2.9768090139627912e-09,7.024250039046139e-06,1.9587048048983334e-09,1.1994621852634625e-10,1.472962225448612e-05,1.4622254595970487e-05,0.006356958999655052,0.0019168180974827103,0.00048336750641013204,5.8856774650531405e-08,5.864211217828529e-09,5.335274137007074e-08,3.875397684187533e-10,1.4785956544782823e-06,2.0868727537254763e-05,1.6401716975055662e-07,0.0008502373520837544,6.6357245444023105e-09,2.3139910122941827e-05,6.635545863525239e-08,7.618098832707458e-06,1.154332352897534e-08,7.456686148478595e-11,1.1484250455971224e-10,4.2227374389807554e-11,1.6567699872435002e-06,4.124748906223474e-12
2.4058349531697475e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426855536937927,0.08849334891112612,0.010989948565510737,2.6376261714649335e-06,0.00025770866857513264,0.04256922562511716,0.02146342940049826,5.304228598419213e-05,9.114261665497667e-11,0.002141132633081326,6.041875445047348e-11,0.0005028632422386485,2.9762446735874724e-09,7.016498900659957e-06,1.9628352305662323e-09,1.201408051301533e-10,1.471269687979341e-05,1.4650334236530007e-05,0.006354571684012506,0.0019071701829317992,0.0004837646834981683,5.8607323218972566e-08,5.854097603485757e-09,5.332572840476851e-08,3.897510053203953e-10,1.4864634599494168e-06,2.096303180147448e-05,1.643079634789676e-07,0.000851745601134743,6.633178959673151e-09,2.3184347434610924e-05,6.647562253611215e-08,7.610447029473942e-06,1.156074551255202e-08,7.47587507215405e-11,1.1500112994182808e-10,4.2100241598614026e-11,1.6600380644921948e-06,4.1327633928006725e-12
2.4101448680207016e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426955917574632,0.08845814518293067,0.01097545300532972,2.64327598792491e-06,0.0002580916640429795,0.04264353788818159,0.021501721622390915,5.2999492497680366e-05,9.16145285251632e-11,0.0021402625690498506,6.038309237397256e-11,0.0005030238692209427,2.9756802907157425e-09,7.008734112429702e-06,1.9669652192226228e-09,1.2033513097526617e-10,1.4695778914410253e-05,1.467839130798315e-05,0.006352185752177808,0.0018975069553567505,0.0004841613875952066,5.8356866557176984e-08,5.8440004317423225e-09,5.329872574911495e-08,3.919866945168274e-10,1.4944196747613537e-06,2.1058453495266524e-05,1.6459861840757716e-07,0.000853253198731653,6.6306338707473845e-09,2.3228749029847002e-05,6.65957299503192e-08,7.602798337633807e-06,1.1578133186213896e-08,7.495070974720842e-11,1.1515948501804991e-10,4.197202211396374e-11,1.6633037481853324e-06,4.1407720009274725e-12
2.4144547828716558e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270564358435155,0.08842295949923598,0.01096097582082042,2.6489013679715736e-06,0.0002584738720973167,0.04271781291304759,0.021539993177744392,5.295671804648965e-05,9.208784843204787e-11,0.0021393926401025234,6.034743554656935e-11,0.0005031842953847378,2.975115874116932e-09,7.000955858475721e-06,1.971094764833212e-09,1.2052919612375405e-10,1.467886841924638e-05,1.4706425823194005e-05,0.006349801202726947,0.0018878284833323746,0.0004845576198424522,5.810540672947541e-08,5.833919684032922e-09,5.3271733723879134e-08,3.942472488696004e-10,1.502465785580448e-06,2.1155011128785288e-05,1.64889134337772e-07,0.0008547601447807011,6.628089284142041e-09,2.3273114929007445e-05,6.671578080664448e-08,7.595152774629292e-06,1.1595486482110067e-08,7.514273809721853e-11,1.1531756998971944e-10,4.1842716071636185e-11,1.6665670394644888e-06,4.148774733716213e-12
2.41876469772261e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271570908553,0.08838779185928386,0.010946516988943856,2.6545021427881257e-06,0.0002588552912859251,0.042792050699208016,0.021578244045289182,5.2913962807629806e-05,9.25625768845456e-11,0.0021385228488199825,6.031178429876173e-11,0.0005033445212096421,2.974551432469734e-09,6.993164321649925e-06,1.975223861338579e-09,1.2072300063700088e-10,1.4661965454769533e-05,1.4734437795269014e-05,0.00634741803422629,0.0018781348357336397,0.00048495338137492236,5.785294581544437e-08,5.823855341737794e-09,5.324475265395189e-08,3.9653309042135183e-10,1.5106033121039988e-06,2.1252723624409324e-05,1.6517951106672285e-07,0.0008562664391877109,6.6255452062987536e-09,2.33174451528332e-05,6.683577503248035e-08,7.587510357797838e-06,1.1612805332560701e-08,7.533483530574369e-11,1.1547538505614239e-10,4.17123236256722e-11,1.6698279394931486e-06,4.1567715943335995e-12
2.423074612573564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427257881713167,0.08835264226228022,0.01093207648669607,2.660078143673184e-06,0.0002592359201613299,0.04286625124627031,0.021616474203369717,5.287122695596279e-05,9.3038714384713e-11,0.0021376531977614762,6.027613895700457e-11,0.0005035045471736022,2.973986974363745e-09,6.9853596835435136e-06,1.97935250265294e-09,1.2091654457566312e-10,1.4645070081008494e-05,1.476242723755855e-05,0.006345036245232295,0.0018684260817483605,0.00048534867332144897,5.759948591032169e-08,5.8138073861841744e-09,5.3217782868488845e-08,3.9884465064966256e-10,1.518833807972285e-06,2.135161032809867e-05,1.6546974838725044e-07,0.0008577720818580367,6.6230016435845845e-09,2.3361739722451267e-05,6.69557125537962e-08,7.579871104372686e-06,1.1630089670057211e-08,7.552700090562795e-11,1.1563293041453317e-10,4.1580844948683805e-11,1.6730864494567365e-06,4.164762586000865e-12
2.4269535359394226e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273487088861535,0.08832102305101264,0.010919095687521092,2.665075223422052e-06,0.000259577809238904,0.04293299989896451,0.02165086362083047,5.283278140833028e-05,9.346844328004272e-11,0.0021368706337986463,6.024406346570239e-11,0.0005036484000537506,2.9734789550248046e-09,6.978324456728069e-06,1.983067885595394e-09,1.210905113787017e-10,1.4629870783948007e-05,1.478759848388452e-05,0.006342893813414584,0.0018596753446473028,0.0004857040355053327,5.73705196029986e-08,5.804778221375313e-09,5.319351998538962e-08,4.0094740875088437e-10,1.5263220552265076e-06,2.1441628649377187e-05,1.6573084260666694e-07,0.0008591266029477992,6.620712882780129e-09,2.3401574368534625e-05,6.7063607778247e-08,7.572998495162199e-06,1.164561600957053e-08,7.570000803289976e-11,1.1577449079798428e-10,4.1461585569747855e-11,1.6760170659157945e-06,4.171949463255491e-12
2.430832459305281e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427439644696807,0.08828941845323182,0.010906129700019942,2.6700519769199133e-06,0.0002599190559456971,0.04299971838763634,0.021685236229403028,5.279435182876244e-05,9.3899314261427e-11,0.002136088187309574,6.021199325192266e-11,0.000503792091778436,2.9729709353803344e-09,6.971278894568937e-06,1.9867828904049325e-09,1.2126426720793898e-10,1.461467772678631e-05,1.4812751502176567e-05,0.0063407524967528175,0.0018509124785850198,0.0004860590190481445,5.714074737343749e-08,5.795762300976259e-09,5.316926675916293e-08,4.0307168471324046e-10,1.533888076728307e-06,2.1532628826265547e-05,1.65991823576376e-07,0.000860480595983918,6.6184245488659434e-09,2.3441380168088505e-05,6.71714569548159e-08,7.566128474603258e-06,1.1661114290075614e-08,7.587306983506607e-11,1.1591583301663697e-10,4.134144665146387e-11,1.6789457482953132e-06,4.179131591739542e-12
2.4347113826711395e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427530688474655,0.0882578284682849,0.010893178507495377,2.6750082814356524e-06,0.0002602596592364301,0.043066406712233676,0.02171959201244538,5.2755938340397596e-05,9.43313276806065e-11,0.0021353058601169855,6.017992854549716e-11,0.0005039356226926706,2.97246292151311e-09,6.964223126857229e-06,1.990497512585073e-09,1.214378121059079e-10,1.459949095238439e-05,1.4837886302680848e-05,0.006338612294172874,0.0018421375347024752,0.00048641362475993925,5.6910170783336823e-08,5.786759611270211e-09,5.3145023439221246e-08,4.0521781375191873e-10,1.5415330794305564e-06,2.1624625889659272e-05,1.6625269113572553e-07,0.0008618340608961008,6.616136646331768e-09,2.348115713732757e-05,6.727926002639448e-08,7.559261055044743e-06,1.1676584462715063e-08,7.60461859685054e-11,1.1605695720968338e-10,4.12204283595371e-11,1.681872497505229e-06,4.186308973915388e-12
2.4382024137004124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276127196280074,0.08822940997524735,0.010881535070146454,2.679451370250162e-06,0.00026056565121598173,0.04312640041410318,0.021750497817369156,5.2721380059548834e-05,9.47211168292649e-11,0.0021346018691380635,6.0151075206443e-11,0.0005040646633068416,2.972005718955489e-09,6.9578643167902754e-06,1.9938403416661197e-09,1.2159382220252503e-10,1.4585828262380826e-05,1.486049205552721e-05,0.00633668706349728,0.0018342298011325864,0.00048673244752127115,5.670196542390325e-08,5.778668491415196e-09,5.312321312984861e-08,4.0716829685915874e-10,1.5484821282523587e-06,2.170828825622542e-05,1.664873748379355e-07,0.0008630517277125929,6.6140779065537914e-09,2.3516931773334857e-05,6.737624332300125e-08,7.553082611449883e-06,1.169048354557562e-08,7.620203665698252e-11,1.161837826853483e-10,4.11107601798095e-11,1.6845049196979044e-06,4.192764561844547e-12
2.441693444729685e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276948371903796,0.08820100331754938,0.010869903591082346,2.6838777066926833e-06,0.00026087112042686,0.0431863696831531,0.021781389967358334,5.268683499914304e-05,9.511183188386552e-11,0.0021338979775655117,6.012222667653284e-11,0.000504193574193165,2.9715485303180696e-09,6.951497438184041e-06,1.9971828538509803e-09,1.217496615089488e-10,1.4572170726754576e-05,1.4883083068100272e-05,0.006334762733558661,0.0018263123637707942,0.00048705096547713535,5.649311096134162e-08,5.770588067242662e-09,5.310141123553219e-08,4.0913701221870785e-10,1.5554970646159737e-06,2.1792781923015513e-05,1.6672196642336942e-07,0.000864268966639349,6.612019522999273e-09,2.3552683082320705e-05,6.747318918432302e-08,7.54690629352209e-06,1.1704359786123624e-08,7.63579308225815e-11,1.1631043177108789e-10,4.100037999151754e-11,1.6871357774558322e-06,4.199216309134329e-12
2.445184475758958e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277770406610234,0.08817260849466736,0.010858284058178354,2.688287201469622e-06,0.00026117606611364533,0.043246314519495545,0.0218122684496673,5.265230324621705e-05,9.550347309145918e-11,0.0021331941867012596,6.009338311818667e-11,0.0005043223556009579,2.9710913599232395e-09,6.945122583985632e-06,2.000525045817274e-09,1.2190533005490897e-10,1.455851837617196e-05,1.4905659348213779e-05,0.006332839303558531,0.0018183852604127158,0.0004873691792096062,5.6283608558343225e-08,5.762518328689789e-09,5.3079617944890065e-08,4.111242188223266e-10,1.5625788209771892e-06,2.1878118503609167e-05,1.6695646576804455e-07,0.0008654857776239652,6.6099614988443305e-09,2.3588411076650515e-05,6.757009756648495e-08,7.5407321101253646e-06,1.1718213148976409e-08,7.651386821249366e-11,1.164369045651388e-10,4.0889287942925846e-11,1.689765071472599e-06,4.20566421765554e-12
2.448675506788231e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278593295351887,0.08814422550606273,0.010846676459324781,2.6926797653458514e-06,0.000261480487523015,0.04330623492328918,0.021843133251345563,5.261778488696725e-05,9.589604069613502e-11,0.0021324904978390243,6.006454469224797e-11,0.0005044510077788506,2.9706342120591177e-09,6.938739846620066e-06,2.0038669142275043e-09,1.2206082786969623e-10,1.454487124111856e-05,1.4928220903791785e-05,0.006330916772693271,0.001810448529027338,0.00048768708929808384,5.6073459385613324e-08,5.754459265674811e-09,5.305783344881189e-08,4.131301805029925e-10,1.5697283472028642e-06,2.1964309828801644e-05,1.6719087274571255e-07,0.0008667021606136047,6.607903837234999e-09,2.362411576886432e-05,6.766696842486521e-08,7.534560070080447e-06,1.173204359882543e-08,7.666984857311163e-11,1.1656320116466701e-10,4.0777484191303717e-11,1.692392802451392e-06,4.212108289303111e-12
2.4521665378175037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44279417033040247,0.08811585435118234,0.010835080782426957,2.6970553091459073e-06,0.0002617843839037497,0.043366130894739056,0.02187398435923227,5.2583280006759886e-05,9.628953493901865e-11,0.0021317869122644394,6.003571155800409e-11,0.0005045795309747919,2.970177090980049e-09,6.9323493179928604e-06,2.007208455728525e-09,1.2221615498214502e-10,1.453122935190027e-05,1.4950767742869515e-05,0.006328995140154021,0.0018025022077625234,0.0004880046963192938,5.5862664622047226e-08,5.74641086809746e-09,5.3036057940516514e-08,4.1515516604274415e-10,1.5769466109679172e-06,2.2051367951598057e-05,1.6742518722784738e-07,0.0008679181155549673,6.605846541287473e-09,2.3659797171677988e-05,6.776380171407588e-08,7.528390182165024e-06,1.174585110043635e-08,7.682587165005476e-11,1.1668932166574334e-10,4.06649689029681e-11,1.695018971105033e-06,4.218548525996219e-12
2.4556575688467766e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44280241614544646,0.08808749502945815,0.010823497015405194,2.70141374375521e-06,0.0002620877545067428,0.04342600243409622,0.021904821759950496,5.25487886901412e-05,9.668395605826995e-11,0.0021310834312551737,6.00068838732059e-11,0.0005047079254360524,2.9697200009070945e-09,6.925951089492613e-06,2.0105496669509906e-09,1.22371311420615e-10,1.451759273864436e-05,1.4973299873594137e-05,0.006327074405126535,0.0017945463349506735,0.0004883220008472733,5.565122545492396e-08,5.738373125839436e-09,5.301429161561978e-08,4.171994492938104e-10,1.5842345981795904e-06,2.2139305152340218e-05,1.6765940908344178e-07,0.0008691336423942554,6.603789614088296e-09,2.369545529798465e-05,6.786059738794351e-08,7.522222455113929e-06,1.17596356186491e-08,7.698193718806581e-11,1.1681526616331917e-10,4.055174225341205e-11,1.6976435781560067e-06,4.224984929678359e-12
