Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24),CH3X(55),C2H4X(215),C2H4X(70)
6.379781751905426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4347071489932218,0.06244591099608836,0.003429216497983673,2.5362287510753382e-06,2.8963740415640207e-05,0.09719117021011706,0.03874929480939767,3.1127532799524994e-05,9.191946780417314e-10,0.0016534239526388554,1.171385380606461e-10,0.0005997605119108719,8.024635056910824e-09,4.852751019364238e-09,4.225982371315777e-09,1.770970181212886e-10,1.37423718615659e-08,0.00014571170013069005,0.004403850425583592,9.380948321652294e-07,0.0007007052648600678,4.2565842558113014e-11,1.4105862769821506e-09,3.0982357585722424e-07,3.627663082085475e-07,0.0010004932967290568,0.009566341836622565,2.87185207588598e-07,0.0019106497484295706,0.0002305975300087747,1.1784993779176711e-07,1.2748152386266873e-09,1.9273681371574422e-10,2.0803962406661297e-12,5.029950638885997e-09,1.606493217880071e-05,4.036350311115133e-11
6.393145964302894e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43466631243625053,0.06237366783762641,0.0034160071758125186,2.5333129111480735e-06,2.8926705672128693e-05,0.09733364670057833,0.03877576362269277,3.109877123956831e-05,9.226367395859636e-10,0.001652689624044845,1.181830699465497e-10,0.0005999629295361684,8.100492735476631e-09,4.84072762781433e-09,4.230293709119325e-09,1.771055599527535e-10,1.3718669654092046e-08,0.00014737479171865638,0.004398339998451517,9.305983403826725e-07,0.0007011303237911825,4.225554904566167e-11,1.4045286404517616e-09,3.115064511074547e-07,3.6473294097931534e-07,0.0010052132212734568,0.009604742696184053,2.8735164474827226e-07,0.001913272173059631,0.00023322947048987118,1.1791936026456244e-07,1.2730656870996598e-09,1.9298362713850878e-10,2.077737516189275e-12,5.027244398823215e-09,1.6247263804332226e-05,4.082035999284994e-11
6.406510176700362e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43462556265405616,0.062301522117485734,0.0034028512002018583,2.53040066004288e-06,2.8889723605680824e-05,0.09747582811434966,0.03880212560000818,3.107014351867566e-05,9.260794748323012e-10,0.001651958235841378,1.19238491876411e-10,0.0006001646908103429,8.177131019027467e-09,4.8287679932014855e-09,4.234590702390053e-09,1.771136121256877e-10,1.369500884347284e-08,0.00014905413927598723,0.004392838266201943,9.231857733744393e-07,0.0007015540290711806,4.1948505083196525e-11,1.3985002438488845e-09,3.131909473175294e-07,3.6669932654186054e-07,0.0010099278780243217,0.009643058787623114,2.8751732270090954e-07,0.0019158886526519162,0.00023588713682200818,1.1798846630503519e-07,1.2713190136395844e-09,1.9322970083291765e-10,2.0750845711709647e-12,5.0245485250714386e-09,1.6431376132256915e-05,4.128164077108883e-11
6.419874389097829e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43458490040153924,0.062229473742987956,0.003389748341206899,2.5274919934334835e-06,2.8852794129803997e-05,0.0976177143052785,0.03882838120252457,3.104164841526479e-05,9.29522852734787e-10,0.0016512297594811212,1.203048572604596e-10,0.0006003657968309431,8.254553980789121e-09,4.816871213115584e-09,4.238873388072471e-09,1.771211771264058e-10,1.3671389326402785e-08,0.0001507498232732242,0.004387345225072143,9.158559306353954e-07,0.0007019763851627451,4.16446662831435e-11,1.3925009106463904e-09,3.1487701404175485e-07,3.6866541274218616e-07,0.0010146371589957795,0.009681289452090111,2.876822456480983e-07,0.0019184991909656395,0.00023857065635171282,1.1805725765986539e-07,1.2695752150093665e-09,1.9347503659393583e-10,2.0724373665786556e-12,5.021862935685383e-09,1.6617277935589152e-05,4.1747366815434256e-11
6.433238601495297e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4345443264286492,0.06215752262121693,0.0033766983699031207,2.5245869069778446e-06,2.8815917157899345e-05,0.09775930513025197,0.03885453088936106,3.101328470869781e-05,9.329668423318597e-10,0.0016505041663895412,1.2138221916074647e-10,0.0006005662486976449,8.332765672727414e-09,4.805036403491265e-09,4.243141803065392e-09,1.771282574136312e-10,1.3647811002047077e-08,0.00015246192369489954,0.004381860871208247,9.086076328058235e-07,0.0007023973965191162,4.134398901726508e-11,1.3865304654841268e-09,3.1656460082699313e-07,3.706311475279935e-07,0.001019340956652506,0.009719434035317213,2.878464177722296e-07,0.001921103791811285,0.00024128015565636558,1.1812573606775941e-07,1.2678342879459038e-09,1.9371963621856472e-10,2.069795863964987e-12,5.019187548607659e-09,1.6804977934228863e-05,4.221755936075765e-11
6.4466028138927644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4345038414803512,0.06208566865901815,0.0033637010583821582,2.521685396318544e-06,2.8779092603266652e-05,0.0979006004492355,0.03888057511758392,3.0985051179338507e-05,9.364114127466406e-10,0.001649781427966939,1.2247063028414236e-10,0.0006007660475123133,8.411770125118389e-09,4.7932626981870555e-09,4.24739598422224e-09,1.771348554187292e-10,1.3624273771963628e-08,0.00015419052003127335,0.004376385200665263,9.014397212219325e-07,0.0007028170675841849,4.104643040077541e-11,1.3805887341630367e-09,3.182536572165578e-07,3.7259647895215516e-07,0.001024039163915579,0.009757491887646583,2.880098432365286e-07,0.0019237024590509273,0.00024401576053112483,1.1819390325946285e-07,1.2660962291603242e-09,1.9396350150579372e-10,2.0671600254555114e-12,5.016522281674733e-09,1.6994484794084258e-05,4.2692239505103963e-11
6.459967026290232e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4344634462965934,0.062013911762998426,0.003350756179747692,2.5187874570831812e-06,2.8742320379109083e-05,0.0980416001253113,0.038906514342215225,3.095694660861004e-05,9.398565331872201e-10,0.0016490615155904918,1.2357014297535785e-10,0.0006009651943790627,8.491571346120992e-09,4.781549248574322e-09,4.251635968351342e-09,1.771409735459404e-10,1.3600777540027191e-08,0.00015593569127012873,0.004370918209407107,8.943510574777603e-07,0.0007032354027925608,4.075194827684911e-11,1.3746755436392769e-09,3.1994413275411835e-07,3.7456135517619003e-07,0.0010287316741683231,0.009795462364058235,2.8817252618508493e-07,0.0019262951965985523,0.00024677759597594183,1.1826176095777349e-07,1.2643610353382306e-09,1.9420663425654798e-10,2.0645298137367503e-12,5.013867052622872e-09,1.7185807126201156e-05,4.317142820757655e-11
6.4733312386877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.434423141612274,0.06194225183952539,0.003337863508111358,2.515893084884739e-06,2.8705600398537928e-05,0.09818230402471631,0.03893234901624139,3.092896977905258e-05,9.433021729469411e-10,0.0016483444006163007,1.246808092099864e-10,0.0006011636904043166,8.57217332135217e-09,4.76989522313583e-09,4.255861792216211e-09,1.7714661417261463e-10,1.3577322212355489e-08,0.00015769751588862483,0.004365459893306657,8.873405229978873e-07,0.0007036524065696523,4.046050120151579e-11,1.3687907220183675e-09,3.2163597698757236e-07,3.765257244736981e-07,0.0010334183812620724,0.009833344824197692,2.8833447074288326e-07,0.0019288820084203628,0.00024956578618266865,1.1832931087755411e-07,1.2626287031399315e-09,1.9444903627363801e-10,2.061905192044527e-12,5.011221779094133e-09,1.7378953485898728e-05,4.365514628623866e-11
6.486695451085167e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43438292815720975,0.06187068879472711,0.0033250228185886625,2.5130022753219634e-06,2.8668932574577217e-05,0.09832271201687993,0.0389580795906218,3.090111947438126e-05,9.467483014046823e-10,0.0016476300543814375,1.258026805875723e-10,0.0006013615366968651,8.653580013464629e-09,4.7582998070737805e-09,4.260073492535847e-09,1.7715177964944476e-10,1.3553907697237338e-08,0.00015947607184521088,0.004360010248145777,8.804070186209401e-07,0.00070406808333173,4.017204842892527e-11,1.3629340985493333e-09,3.233291394729551e-07,3.784895352338232e-07,0.001038099179521954,0.009871138632403261,2.884956810158347e-07,0.0019314628985350852,0.00025238045452226154,1.1839655472574596e-07,1.2608992292006746e-09,1.9469070936170767e-10,2.059286124152608e-12,5.008586378642326e-09,1.75739323719122e-05,4.414341441603258e-11
6.500059663482635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43434280665610286,0.06179922253449177,0.0033122338872949107,2.5101150239797243e-06,2.8632316820168248e-05,0.0984628239744614,0.03898370651429737,3.0873394479544313e-05,9.501948880251388e-10,0.001646918448205997,1.2693580832470395e-10,0.0006015587343679214,8.735795361727148e-09,4.7467622019270865e-09,4.264271105985003e-09,1.7715647230070085e-10,1.353053390506274e-08,0.00016127143657160167,0.004354569269615387,8.735494641931898e-07,0.0007044824374860076,3.988654989697467e-11,1.357105503618869e-09,3.250235697783197e-07,3.804527359646742e-07,0.0010427739637525924,0.009908843157733108,2.8865616109080796e-07,0.0019340378710142687,0.00025522172353208204,1.1846349420138143e-07,1.2591726101308827e-09,1.9493165532718596e-10,2.0566725743616006e-12,5.005960768739006e-09,1.7770752225542297e-05,4.463625312671612e-11
6.5134238758801025e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4343027778285109,0.06172785296446728,0.0032994964913411534,2.5072313264293786e-06,2.859575304817411e-05,0.09860263977338653,0.039009230234199006,3.0845793580781127e-05,9.53641902359105e-10,0.00164620955339515,1.280802432481351e-10,0.0006017552845311764,8.81882328160772e-09,4.735281625197688e-09,4.268454669194469e-09,1.7716069442446526e-10,1.3507200748254826e-08,0.00016308368696481642,0.0043491369533155055,8.667667981725058e-07,0.0007048954734306996,3.960396621329198e-11,1.3513047687455056e-09,3.267192174876197e-07,3.8241527529675356e-07,0.0010474426292438053,0.009946457773991939,2.8881591503565974e-07,0.0019366069299825734,0.0002580897149032986,1.1853013099559738e-07,1.257448842516378e-09,1.9517187597823402e-10,2.054064507488158e-12,5.003344866779454e-09,1.796942142981181e-05,4.51336828008172e-11
6.52678808827757e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4342628423888144,0.061656579990060995,0.0032868104088301362,2.5043511782291176e-06,2.8559241171384027e-05,0.0987421592928843,0.03903465119525614,3.081831556568083e-05,9.570893140437513e-10,0.0016455033412412,1.292360357879341e-10,0.0006019511883028542,8.902667664359433e-09,4.723857309985642e-09,4.272624218751347e-09,1.7716444829286683e-10,1.3483908141203659e-08,0.0001649128993792819,0.00434371329475532,8.600579772415977e-07,0.000705307195555096,3.9324258641552115e-11,1.345531726573801e-09,3.28416032204586e-07,3.843771019863528e-07,0.00105210507177623,0.009983981859757456,2.889749468992668e-07,0.0019391700796180544,0.0002609845494683893,1.1859646679164814e-07,1.255727922918613e-09,1.954113731246972e-10,2.0514618888544074e-12,5.000738590088667e-09,1.816994830862933e-05,4.563572367160683e-11
6.540152300675038e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43422300104618605,0.061585403516439374,0.0032741754188522682,2.5014745749243196e-06,2.8522781102517718e-05,0.09888138241552306,0.03905996984040507,3.0790959223240614e-05,9.605370928029016e-10,0.0016447997830256408,1.304032359706628e-10,0.0006021464468017628,8.987332376609256e-09,4.712488504632822e-09,4.276779791199312e-09,1.7716773615231637e-10,1.3460656000201826e-08,0.00016675914961900164,0.004338298289353249,8.53421975931378e-07,0.0007057176082396166,3.904738908814097e-11,1.3397862108685238e-09,3.3011396355660744e-07,3.8633816491896554e-07,0.0010567611876269526,0.010021414798406413,2.8913326071155576e-07,0.001941727324152443,0.00026390634718874954,1.1866250326491855e-07,1.2540098478748901e-09,1.9565014857805245e-10,2.0488646842776764e-12,4.998141855927348e-09,1.8372341125960273e-05,4.614239582109045e-11
6.553516513072505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43418325450456097,0.06151432344852781,0.0032615913014816013,2.4986015120478833e-06,2.8486372754229614e-05,0.09902030902724622,0.03908518661059749,3.0763723343924475e-05,9.63985208447313e-10,0.0016440988500212152,1.3158189341258745e-10,0.0006023410611493465,9.072821259949771e-09,4.701174472375014e-09,4.280921423038874e-09,1.7717056022374176e-10,1.3437444243381774e-08,0.000168622512929792,0.004332891932437021,8.468577862525495e-07,0.0007061267158558845,3.8773320089116215e-11,1.3340680565088668e-09,3.3181296119859084e-07,3.882984131126475e-07,0.0010614108735750446,0.01005875597814044,2.8929086048353597e-07,0.0019442786678714168,0.00026685522714240567,1.1872824208293741e-07,1.2522946138985892e-09,1.9588820415136126e-10,2.0462728600604282e-12,4.995554581497905e-09,1.857660808500542e-05,4.665371917801852e-11
6.566880725469973e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4341436034626054,0.06144333969101027,0.0032490578377718155,2.495731985120571e-06,2.84500160391131e-05,0.09915893901740756,0.03911030194480879,3.0736606719721906e-05,9.674336308749475e-10,0.0016434005134939784,1.3277205731292125e-10,0.0006025350324697361,9.159138130533962e-09,4.68991449100222e-09,4.285049150727639e-09,1.7717292270282335e-10,1.3414272790654837e-08,0.00017050306399158738,0.00432749421924375,8.403644173376232e-07,0.0007065345227667738,3.850201479752561e-11,1.3283770994826542e-09,3.335129748168264e-07,3.902577957214054e-07,0.0010660540269071146,0.01009600479201145,2.894477502073293e-07,0.001946824115114861,0.00026983130751183766,1.1879368490539024e-07,1.2505822174793859e-09,1.961255416592171e-10,2.0436863829804912e-12,4.992976683950438e-09,1.878275732738698e-05,4.7169713515916263e-11
6.5802449378674405e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43410404861368773,0.061372452148329225,0.003236574809752228,2.4928659896513324e-06,2.841371086970457e-05,0.09929727227880612,0.03913531628004636,3.070960814420672e-05,9.708823300712493e-10,0.0016427047447053556,1.3397377644710127e-10,0.0006027283618897974,9.246286778673041e-09,4.678707852526985e-09,4.289163010680561e-09,1.771748257602294e-10,1.339114156365195e-08,0.00017240087691081451,0.004322105144920027,8.339408950892807e-07,0.000706941033326481,3.8233436970957256e-11,1.3227131768805739e-09,3.3521395413284176e-07,3.92216262038525e-07,0.0010706905454227551,0.010133160637946798,2.8960393385620263e-07,0.0019493636702771304,0.0002728347055719115,1.1885883338413276e-07,1.2488726550834708e-09,1.9636216291769772e-10,2.0411052202814524e-12,4.990408080388744e-09,1.899079693234244e-05,4.7690398451133083e-11
6.593609150264908e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43406459064584835,0.06130166072468532,0.0032241420004238018,2.490003521137629e-06,2.8377457158487528e-05,0.09943530870772087,0.039160230051358,3.0682726412596004e-05,9.743312761094135e-10,0.001642011514914206,1.3518709916010038e-10,0.0006029210505391784,9.33427096843753e-09,4.667553862860557e-09,4.293263039270184e-09,1.7717627154185205e-10,1.3368050485665935e-08,0.00017431602521283875,0.004316724704522001,8.275862618409664e-07,0.0007073462518805652,3.7967550959509187e-11,1.3170761268904065e-09,3.369158489072479e-07,3.941737614999375e-07,0.001075320327440021,0.01017022291877402,2.897594153845986e-07,0.0019518973378073003,0.000275865537677925,1.1892368916320402e-07,1.2471659231537663e-09,1.965980697443143e-10,2.0385293396633918e-12,4.987848687876294e-09,1.9200734915926264e-05,4.8215793440911847e-11
6.606973362662376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43402523024177114,0.061230965324037295,0.0032117591937551758,2.4871445750657555e-06,2.834125481789654e-05,0.09957304820394457,0.03918504369184014,3.0655960321809124e-05,9.777804391506621e-10,0.001641320795378886,1.3641207335977543e-10,0.0006031130995503566,9.423094437261525e-09,4.656451841496683e-09,4.297349272826891e-09,1.7717726216904308e-10,1.3344999481595433e-08,0.00017624858183448215,0.004311352893015487,8.2129957601944e-07,0.0007077501827660231,3.77043216938388e-11,1.3114657887912812e-09,3.3861860894358155e-07,3.9613024368750453e-07,0.0010799432718007688,0.010207191042245293,2.8991419872816835e-07,0.0019544251222094085,0.00027892391925376803,1.1898825387884004e-07,1.2454620181101442e-09,1.968332639579639e-10,2.0359587092736574e-12,4.985298423442244e-09,1.9412579230219524e-05,4.8745917781478556e-11
6.620337575059843e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4339859680787543,0.06116036585010187,0.003199426174678699,2.4842891469111503e-06,2.830510376032116e-05,0.0997104906708175,0.039209757632646086,3.062930867052687e-05,9.812297894445104e-10,0.001640632557359309,1.3764874651025362e-10,0.0006033045100586824,9.512760895550293e-09,4.645401121202881e-09,4.301421747639133e-09,1.7717779973884964e-10,1.3321988477890278e-08,0.00017819861911661555,0.004305989705276068,8.150799118258668e-07,0.0007081528303113148,3.744371467385207e-11,1.3058820029479256e-09,3.403221840921238e-07,3.980856583323651e-07,0.001084559277876065,0.01024406442106149,2.900682878038011e-07,0.0019569470280426902,0.00028200996478019893,1.1905252915948646e-07,1.2437609363496351e-09,1.9706774737887666e-10,2.0333932976981708e-12,4.982757204087403e-09,1.9626337762547733e-05,4.9280790606152325e-11
6.633701787457311e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43394680482868225,0.061089862206353554,0.003187142729086485,2.481437232138704e-06,2.8269003898109825e-05,0.09984763601526077,0.03923437230299422,3.0602770259250584e-05,9.84679297329039e-10,0.0016399467721190096,1.3889716562535781e-10,0.0006034952832024251,9.60327402629128e-09,4.634401047719016e-09,4.3054804999536726e-09,1.7717788632425062e-10,1.3299017402498454e-08,0.00018016620879682577,0.0043006351360892,8.089263589064587e-07,0.0007085541988364471,3.71856959570361e-11,1.300324610804939e-09,3.420265242537427e-07,4.000399553181732e-07,0.0010891682455714125,0.010280842472895936,2.902216865096592e-07,0.001959463059921815,0.00028512378778324036,1.191165166258126e-07,1.242062674246646e-09,1.9730152182857237e-10,2.0308330739523987e-12,4.980224946790243e-09,1.9842018334706895e-05,4.982043088347654e-11
6.6470659998547785e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4339077411579975,0.06101945429602465,0.0031749086438264697,2.4785888262030645e-06,2.823295514357359e-05,0.0999844841478089,0.039258888130176244,3.057634389036135e-05,9.881289332311583e-10,0.001639263410927201,1.4015737726207203e-10,0.0006036854201228118,9.694637484668527e-09,4.623450979462989e-09,4.3095255659757945e-09,1.7717752397439242e-10,1.3276086184814461e-08,0.00018215142200215853,0.004295289180150334,8.028380220627531e-07,0.0007089542926529839,3.693023214817707e-11,1.2947934548810667e-09,3.4373157938367006e-07,4.019930846844312e-07,0.0010937700753320962,0.010317524620417714,2.9037439872520583e-07,0.001961973222517106,0.00028826550082269506,1.1918021789072453e-07,1.2403672281531656e-09,1.9753458912980428e-10,2.0282780074734916e-12,4.977701568512849e-09,2.0059628702197876e-05,5.036485741537091e-11
6.659093791012499e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43387266954116543,0.06095616894862846,0.003163939994773448,2.4760282571517053e-06,2.8200554889051145e-05,0.1001073932799262,0.039280868215343386,3.055265496633155e-05,9.912336906277426e-10,0.0016386504346762442,1.4130168844717098e-10,0.0006038560003258341,9.77759462563976e-09,4.613638152223892e-09,4.313154453506112e-09,1.771768156944743e-10,1.3255482110009549e-08,0.0001839532402897702,0.0042904851796757475,7.974135507124332e-07,0.000709313290768796,3.670247199694377e-11,1.2898377172197502e-09,3.4526669898335497e-07,4.037498616350907e-07,0.0010979055373395946,0.010350456081879976,2.905112559613198e-07,0.00196422735452023,0.0002911169807824192,1.1923730565375768e-07,1.2388437313241847e-09,1.9774374659644495e-10,2.025982832177899e-12,4.975438050985799e-09,2.0257134363848433e-05,5.0858948945804736e-11
6.67112158217022e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4338376795971398,0.06089296099583886,0.003153011001657959,2.473470523240984e-06,2.8168195896720065e-05,0.10023006154083083,0.0393027688908963,3.052905495784022e-05,9.94338506403446e-10,0.001638039377706387,1.4245562219380602e-10,0.0006040260669509735,9.861246094544635e-09,4.6038648691349244e-09,4.316772310768132e-09,1.7717574687843121e-10,1.3234910214352631e-08,0.0001857694417221206,0.004285688147568989,7.920405593924231e-07,0.0007096712629876095,3.647673110810251e-11,1.2849029908991605e-09,3.468023208200315e-07,4.055056162796794e-07,0.0011020350656176343,0.010383308983486628,2.90647563069386e-07,0.001966476739715169,0.00029399122272493876,1.1929416405872193e-07,1.2373225097994815e-09,1.9795233408065604e-10,2.0236917881429694e-12,4.973181597650209e-09,2.04562149461801e-05,5.135694590368577e-11
6.681946594212169e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43380625886995133,0.06083613995199969,0.0031432086868682066,2.471170984011427e-06,2.8139108029909894e-05,0.10034025698311362,0.03932241185786887,3.050789025479056e-05,9.971328728495895e-10,0.0016374910501243802,1.4350241710808597e-10,0.0006041786884972941,9.937128220660086e-09,4.595102358718022e-09,4.320018973168972e-09,1.771744778804185e-10,1.3216422981195996e-08,0.0001874163623920906,0.004281376773278378,7.872483680737082e-07,0.0007099925634262101,3.6275271553112553e-11,1.2804796088330277e-09,3.481847798377208e-07,4.0708489156193894e-07,0.0011057465086818802,0.010412809086988268,2.907697714128673e-07,0.0019684971307790742,0.0002965975681051882,1.1934514148066504e-07,1.2359553535769e-09,1.98139576581663e-10,2.021633363015645e-12,4.971156779491474e-09,2.0636738584913644e-05,5.180849334500667e-11
6.692771606254118e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43377490502539945,0.06077938148834227,0.003133438257697906,2.4688737361111873e-06,2.8110053486986545e-05,0.10045025723275533,0.039341990975489134,3.0486796236992856e-05,9.999272537295796e-10,0.0016369442449628644,1.4455705681605681e-10,0.0006043308953370073,1.0013576749006074e-08,4.5863712032425485e-09,4.3232567415229216e-09,1.7717291906215508e-10,1.319796173882163e-08,0.00018907501092890538,0.004277071037087414,7.824969240658912e-07,0.0007103130376952052,3.607541204318613e-11,1.2760730731389152e-09,3.4956758974833975e-07,4.0866328331698806e-07,0.0011094530357384981,0.010442244927660565,2.908915384372532e-07,0.0019705136823725475,0.000299222473367543,1.1939593490396226e-07,1.2345900361779211e-09,1.983263594460378e-10,2.0195782513912455e-12,4.969137590151963e-09,2.0818546363136045e-05,5.226322465580837e-11
6.703596618296067e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43374361840442366,0.06072268555285881,0.0031236996031369767,2.466578777102029e-06,2.8081032221283087e-05,0.10056006225109049,0.03936150646626783,3.0465772272884792e-05,1.0027216335419572e-09,0.0016363989469803228,1.4561956492136864e-10,0.0006044826880839721,1.0090593552892877e-08,4.577671090322417e-09,4.3264856349728715e-09,1.771710714570134e-10,1.317952645285711e-08,0.00019074542362069463,0.00427277093596193,7.777857860092181e-07,0.0007106326880660266,3.5877136073735136e-11,1.2716833026646274e-09,3.5095072411151044e-07,4.1024076538893336e-07,0.0011131545952090126,0.010471616210822095,2.91012866159598e-07,0.0019725263971124996,0.0003018659959385405,1.1944654516723976e-07,1.2332265556114254e-09,1.9851268364511333e-10,2.0175264379850378e-12,4.96712398550199e-09,2.1001642238440446e-05,5.272114941652037e-11
6.714421630338016e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4337123993455585,0.060666052093437325,0.003113992612577688,2.4642861045419773e-06,2.8052044186124996e-05,0.10066967200108219,0.03938095855190517,3.0444817731851645e-05,1.0055159968241174e-09,0.0016358551409424767,1.466899648160988e-10,0.0006046340673534126,1.0168180492790013e-08,4.569001712392721e-09,4.329705672644353e-09,1.7716893608865763e-10,1.3161117089442519e-08,0.00019242763647643105,0.004268476466829319,7.731145183892539e-07,0.0007109515168065796,3.568042735172831e-11,1.2673102167070804e-09,3.52334156519059e-07,4.1181731169643454e-07,0.0011168511357591547,0.010500922643993648,2.911337565889886e-07,0.00197453527764027,0.0003045281928029353,1.194969731058141e-07,1.2318649098771247e-09,1.9869855015064466e-10,2.015477907675288e-12,4.965115921418728e-09,2.1186030138160735e-05,5.3182277131698295e-11
6.725246642379965e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4336812481849254,0.06060948105786149,0.0031043171758133163,2.4619957159854137e-06,2.802308933483125e-05,0.10077908644733247,0.03940034745329361,3.042393198424699e-05,1.0083103281524e-09,0.0016353128116230072,1.4776827967857045e-10,0.000604785033761928,1.0246339416199586e-08,4.560362766621289e-09,4.332916873645585e-09,1.7716651397112598e-10,1.3142733615215288e-08,0.0001941216852235743,0.004264187626578608,7.684826914465388e-07,0.0007112695261812722,3.54852697924718e-11,1.2629537350103332e-09,3.537178605963495e-07,4.133928962338057e-07,0.0011205426063005883,0.010530163936905547,2.912542117265509e-07,0.00197654032662168,0.00030720912049997146,1.1954721955169628e-07,1.230505096965637e-09,1.9888395993479328e-10,2.013432645500771e-12,4.963113353788287e-09,2.137171395912362e-05,5.3646617229427715e-11
6.7360716544219135e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4336501652562236,0.06055297239381083,0.0030946731830367967,2.459707608983172e-06,2.7994167620715576e-05,0.10088830555609266,0.03941967339052064,3.040311440141338e-05,1.0111046121421772e-09,0.0016347719438042612,1.4885453247119065e-10,0.0006049355879275046,1.0325072157531096e-08,4.5517539548225235e-09,4.33611925706756e-09,1.771638061089128e-10,1.312437599729554e-08,0.0001958276053057469,0.004259904412060501,7.638898810846656e-07,0.0007115867184510005,3.52916475162213e-11,1.2586137777636272e-09,3.551018100035677e-07,4.1496749307214124e-07,0.0011242289559926528,0.01055933980150477,2.913742335654519e-07,0.001978541546747102,0.00030990883511970274,1.195972853335963e-07,1.2291471148585493e-09,1.9906891397009752e-10,2.0113906366581587e-12,4.961116238507759e-09,2.1558697567404165e-05,5.4114179060736696e-11
6.7468966664638625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4336191508907215,0.06049652604886067,0.003085060524839388,2.4574217810826303e-06,2.79652789970876e-05,0.10099732929527337,0.03943893658287153,3.0382364355703067e-05,1.0138988334479456e-09,0.0016342325222779685,1.49948745938298e-10,0.0006050857304695284,1.040438053797782e-08,4.543174983372332e-09,4.339312841984133e-09,1.7716081349705085e-10,1.3106044203271654e-08,0.00019754543188042593,0.004255626820087446,7.593356687798436e-07,0.0007119030958731634,3.5099544845105864e-11,1.2542902655994035e-09,3.5648597843695985e-07,4.165410763603457e-07,0.001127910134243987,0.010588449951962115,2.914938240909268e-07,0.001980538940731512,0.0003126273922993409,1.1964717127692972e-07,1.2277909615284915e-09,1.9925341322946614e-10,2.009351866499683e-12,4.95912453148726e-09,2.174698479808315e-05,5.458497189901235e-11
6.757721678505811e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4335882054172487,0.06044014197048221,0.0030754790922093325,2.4551382298278045e-06,2.7936423417254012e-05,0.10110615763445477,0.03945813724883213,3.0361681220498616e-05,1.0166929767634164e-09,0.001633694531845952,1.510509426040279e-10,0.0006052354620087946,1.0484266365393846e-08,4.534625563125103e-09,4.3424976474520214e-09,1.7715753712119362e-10,1.3087738201186224e-08,0.00019927519981666393,0.004251354847433683,7.548196414931047e-07,0.0007122186607017145,3.4908946300109473e-11,1.2499831195913452e-09,3.5787033963019217e-07,4.181136203262198e-07,0.0011315860907142134,0.010617494104679133,2.916129852802949e-07,0.0019825325113145484,0.00031536484721965044,1.196968782038213e-07,1.226436634939211e-09,1.9943745868617664e-10,2.0073163205308024e-12,4.957138188652078e-09,2.1936579455007605e-05,5.5059004939425676e-11
