Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52)
4.130392855080651e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32499043515931392,0.11290994782293486,0.0193288145058335,0.0,6.4724115510599443e-05,1.4740802855808261e-05,2.7877385999783776e-05,5.1392080140884701e-08,4.125307085301048e-21,5.9726756324111762e-05,1.564218822210618e-17,2.6423803937318635e-08,3.1614524702453408e-14,5.271475120592604e-08,9.3668514485628466e-16,7.1833059819953217e-18,2.8002853940009998e-07,1.6299297955645995e-13,0.0056719639321360866,0.0068921584904219025,1.5450356768777038e-07,3.9247891166046017e-07,1.2324312417062555e-05,3.2704782776656242e-09,8.9443221161823186e-09,2.732388737535871e-11,6.680287789735619e-08,6.4088743132441244e-08,1.1835010473628092e-12,1.3262519052474856e-10
4.1512485411222494e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32496035350386382,0.11290966792903472,0.019312950418868078,0.0,6.5526282556542558e-05,1.4791351157015043e-05,2.8171016960949225e-05,5.2576322904143777e-08,4.1980471198018457e-21,6.0250963174386e-05,1.6360750610492462e-17,2.6426688292008476e-08,3.2599438281118392e-14,5.3534965963006867e-08,9.4675505625186835e-16,7.3022822633682278e-18,2.819925327841088e-07,1.6899232090003916e-13,0.0056714217398619879,0.0069227863331085713,1.5537252589472947e-07,3.9404713890459916e-07,1.2317725281068252e-05,3.3089750333753364e-09,9.0154689567376704e-09,2.7387308691833167e-11,6.6846267604368759e-08,6.4158717908183688e-08,1.1947258179249644e-12,1.3567735966195283e-10
4.172104227163848e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32493030966540087,0.11290938426167639,0.019297102287668254,0.0,6.6333151811269912e-05,1.4841305268800807e-05,2.8466270692394276e-05,5.3781325354284081e-08,4.2716165570528285e-21,6.0776794655416762e-05,1.7108118565575332e-17,2.642920393623349e-08,3.3609255306877182e-14,5.4363177756766832e-08,9.5686919072108716e-16,7.4226741269439777e-18,2.8395363583568361e-07,1.7517803074045588e-13,0.0056708800239109484,0.0069533759391853418,1.5624202863091371e-07,3.9560991157856938e-07,1.2311086653397678e-05,3.3476755670193536e-09,9.0867376380471265e-09,2.7450570124207559e-11,6.6889198738043075e-08,6.4228595617319239e-08,1.2060048993107319e-12,1.3878285024630548e-10
4.1929599132054466e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32490030359308419,0.11290909682804465,0.019281270090388512,0.0,6.7144716454231154e-05,1.4890669015052146e-05,2.8763147955078855e-05,5.5007332704604725e-08,4.3460194943203933e-21,6.1304242784607747e-05,1.7885275983149383e-17,2.6431359308440181e-08,3.4644454420451015e-14,5.5199416544237426e-08,9.6702747947248784e-16,7.5444922080244922e-18,2.8591180864105803e-07,1.8155480742880077e-13,0.0056703387837981805,0.0069839273583834913,1.5711207038634946e-07,3.9716726260660251e-07,1.230439809381457e-05,3.3865794660788153e-09,9.1581265514511807e-09,2.7513675234967173e-11,6.6931678670934232e-08,6.429837603848723e-08,1.2173382975307051e-12,1.4194228676509881e-10
4.213815599247045e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32487033523617742,0.1129088056353094,0.019265453805224139,0.0,6.7960969663059313e-05,1.493944623041734e-05,2.9061649499855383e-05,5.625459151994348e-08,4.4212600197624034e-21,6.1833299600897614e-05,1.8693234393073005e-17,2.6433162667617209e-08,3.5705520374763404e-14,5.6043712168476934e-08,9.7722985506630133e-16,7.6677471792026998e-18,2.8786701223914759e-07,1.881274393327392e-13,0.0056697980190397405,0.0070144406403639462,1.5798264566775022e-07,3.9871922471472201e-07,1.2297661127055866e-05,3.4256863192010078e-09,9.2296340962949205e-09,2.7576627510836772e-11,6.6973714634197294e-08,6.4368058956716391e-08,1.2287260183010678e-12,1.4515629704084871e-10
4.234671285288644e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32484040454404917,0.11290851069062596,0.019249653410411165,0.0,6.8781904614321579e-05,1.4987640759183348e-05,2.9361776067501223e-05,5.7523349711646431e-08,4.4973422124820511e-21,6.236395716469833e-05,1.953303356084883e-17,2.6434622097052807e-08,3.6792944067607589e-14,5.6896094358957719e-08,9.8747625138283837e-16,7.7924497503458279e-18,2.8981920860686636e-07,1.9490080598184383e-13,0.0056692577291525383,0.0070449158347166956,1.5885374899832239e-07,4.0026583043620284e-07,1.2290877243648907e-05,3.4649957163475438e-09,9.3012586798938513e-09,2.7639430364594565e-11,6.7015313720967821e-08,6.4437644163216211e-08,1.2401680670385737e-12,1.4842551221726314e-10
4.2555269713302423e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3248105114661719,0.11290821200113489,0.019233868884226197,0.0,6.9607514484247522e-05,1.5035256454186654e-05,2.9663528388751394e-05,5.8813856532488864e-08,4.5742701425811241e-21,6.2896207557833932e-05,2.0405742098204425e-17,2.6435745508017781e-08,3.7907222574070913e-14,5.7756592731950447e-08,9.9776660359139386e-16,7.918610668578097e-18,2.9176836064461537e-07,2.0187987921901055e-13,0.0056687179136543182,0.0070753529909602601,1.5972537491754385e-07,4.0180711210576517e-07,1.2284047900717556e-05,3.504507248849438e-09,9.3729987174998498e-09,2.770208713639738e-11,6.705648288927987e-08,6.4507131455354492e-08,1.2516644488673863e-12,1.5175056674509407e-10
4.276382657371841e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32478065595212263,0.11290790957396216,0.019218100204986373,0.0,7.0437792449424701e-05,1.5082297175756951e-05,2.9966907184331397e-05,6.0126362571547758e-08,4.652047871212707e-21,6.343004288347949e-05,2.1312458082735153e-17,2.6436540643375111e-08,3.9048859178714777e-14,5.8625236790890902e-08,1.0081008481196609e-15,8.046240718262968e-18,2.9371443216195131e-07,2.090697243579131e-13,0.005668178572063671,0.0071057521585411688,1.6059751798151453e-07,4.0334310185715879e-07,1.2277174522784936e-05,3.5442205091930679e-09,9.4448526322672641e-09,2.7764601095271179e-11,6.7097228964848562e-08,6.4576520636472828e-08,1.2632151686228502e-12,1.5513209836787335e-10
4.2972383434134395e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32475083795158199,0.11290760341621904,0.019202347351049247,0.0,7.1272731687484084e-05,1.5128766790692814e-05,3.0271913164989522e-05,6.1461119749026727e-08,4.7306794506333374e-21,6.396545526610074e-05,2.2254309686670776e-17,2.6437015081117462e-08,4.0218363407508456e-14,5.9502055926759103e-08,1.0184789226236507e-15,8.1753507209847832e-18,2.9565738786343218e-07,2.164755013464491e-13,0.0056676397039000202,0.0071361133868334484,1.6147017276271062e-07,4.0487383163128648e-07,1.2270258502520526e-05,3.5841350912218577e-09,9.5168188552192361e-09,2.7826975440917708e-11,6.7137558644329122e-08,6.4645811515658979e-08,1.2748202308423934e-12,1.5857074810753585e-10
4.318094029455038e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32472105741433405,0.11290729353500228,0.019186610300812687,0.0,7.2112325377764517e-05,1.5174669171268616e-05,3.0578547031529332e-05,6.28183813110338e-08,4.8101689242545761e-21,6.4502436851393452e-05,2.3232455814826825e-17,2.6437176237833819e-08,4.1416251059515196e-14,6.0387079418455404e-08,1.0289007659581209e-15,8.3059515355299255e-18,2.9759719333462788e-07,2.2410246593613341e-13,0.0056671013086836315,0.0071664367251381353,1.6234333384965783e-07,4.0639933316862356e-07,1.2263301201481978e-05,3.6242505902484136e-09,9.5888958252141713e-09,2.7889213304865604e-11,6.7177478497965488e-08,6.4715003907782791e-08,1.2864796397739514e-12,1.6206716024993027e-10
4.3389497154966367e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32469131429026621,0.11290697993739414,0.019170889032714793,0.0,7.295656670194142e-05,1.5220008194271738e-05,3.0886809474842525e-05,6.4198401824313064e-08,4.890520326694077e-21,6.5040979806223895e-05,2.4248086751801342e-17,2.6437031372106411e-08,4.2643044238328773e-14,6.1280336433152246e-08,1.0393663181475022e-15,8.4380540578674085e-18,2.9953381502831049e-07,2.3195597085739049e-13,0.0056665633859356032,0.007196722222682834,1.6321699584747675e-07,4.0791963800620359e-07,1.2256303950865603e-05,3.6645666027003961e-09,9.6610819889123364e-09,2.7951317751809882e-11,6.7216994972035863e-08,6.4784097633306511e-08,1.2981933993834365e-12,1.6562198233021966e-10
4.3598054015382353e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32466160852936921,0.11290666263046228,0.019155183525233769,0.0,7.3805448844651973e-05,1.5264787740069326e-05,3.1196701175940956e-05,6.5601437170930101e-08,4.9717376838260957e-21,6.5581076318568958e-05,2.5302424818476881e-17,2.643658758783907e-08,4.389927138325974e-14,6.2181856026666028e-08,1.0498755203573313e-15,8.5716692211289238e-18,3.0146722025081655e-07,2.4004146700070005e-13,0.0056660259351778647,0.0072269699286212491,1.6409115337755213e-07,4.0943477748938578e-07,1.2249268052186426e-05,3.7050827263920344e-09,9.7333758007426519e-09,2.8013291781454852e-11,6.7256114392068079e-08,6.4853092518026538e-08,1.3099615133395949e-12,1.6923586511817393e-10
4.380661087579834e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32463194008173613,0.11290634162126001,0.019139493756887862,0.0,7.4658964994101353e-05,1.5309011691703892e-05,3.1508222805988913e-05,6.7027744542912723e-08,5.0538250128314981e-21,6.6122718597456877e-05,2.6396725037887408e-17,2.6435851837518327e-08,4.5185467300268938e-14,6.3091667143826423e-08,1.0604283148661785e-15,8.7068079955883521e-18,3.0339737714856804e-07,2.4836450460354913e-13,0.0056654889559331839,0.0072571798920327713,1.6496580107705937e-07,4.1094478276136285e-07,1.2242194777961159e-05,3.7457985607372059e-09,9.8057757228696463e-09,2.8075138329480691e-11,6.7294842965224699e-08,6.4921988393184039e-08,1.3217839850239307e-12,1.7290946260335494e-10
4.4015167736214325e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32460230889756259,0.11290601691682614,0.019123819706235237,0.0,7.5517108342626851e-05,1.5352683934016912e-05,3.1821375026336116e-05,6.8477582436846739e-08,5.1367863222472454e-21,6.6665898872908519e-05,2.7532275810509107e-17,2.64348309254084e-08,4.6502173192647221e-14,6.40097986188102e-08,1.0710246450380708e-15,8.8434813886407028e-18,3.0532425469477127e-07,2.5693073444314215e-13,0.0056649524477251521,0.0072873521619220829,1.658409335997992e-07,4.1244968475959621e-07,1.223508537241597e-05,3.7867137061868552e-09,9.8782802251605884e-09,2.8136860268721418e-11,6.7333186782382891e-08,6.4990785095264238e-08,1.3336608175445077e-12,1.7664343198019594e-10
4.422372459663031e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32457271492714673,0.11290568852418505,0.01910816135187391,0.0,7.6379872087268999e-05,1.5395808352799595e-05,3.2136158488549296e-05,6.9951210648428149e-08,5.2206256120153872e-21,6.7210609395878664e-05,2.8710399599033407e-17,2.6433531510681054e-08,4.7849936691440236e-14,6.4936279175508442e-08,1.0816644552954111e-15,8.981700444780505e-18,3.072478226762865e-07,2.657459090348234e-13,0.0056644164100781895,0.0073174867872187474,1.6671654561571888e-07,4.1394951423263438e-07,1.2227941052099869e-05,3.8278277645903221e-09,9.9508877851527316e-09,2.8198460411091445e-11,6.7371151821395953e-08,6.5059482465689068e-08,1.3455920137120691e-12,1.8043843363297868e-10
4.4432281457046297e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32454315812088846,0.1129053564503469,0.019092518672441619,0.0,7.7247249430324283e-05,1.5438388833970485e-05,3.2452573834444331e-05,7.1448890266971528e-08,5.3053468735315622e-21,6.7756842438197577e-05,2.9932453622680231e-17,2.6431960110481672e-08,4.9229311885616374e-14,6.5871137427890104e-08,1.0923476910923774e-15,9.1214762455796241e-18,3.0916805168064357e-07,2.7481588383616179e-13,0.0056638808425175458,0.0073475838167768436,1.6759263181024225e-07,4.1544430172479408e-07,1.222076300651447e-05,3.8691403395746033e-09,1.0023596888020774e-08,2.8259941508352143e-11,6.7408743949218458e-08,6.512808035103037e-08,1.3575775760509279e-12,1.8429513112070696e-10
4.4619982631420683e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32451658872969819,0.11290505444225137,0.019078453645392936,0.0,7.8031828052051676e-05,1.5476249411548366e-05,3.2738743428927167e-05,7.2817582705012299e-08,5.3823533867801373e-21,6.8249747559771982e-05,3.1071012899642495e-17,2.6430318577072553e-08,5.0498240742141174e-14,6.6719696345960417e-08,1.1019996878745411e-15,9.2486146717621101e-18,3.1089337928476785e-07,2.8320163878172962e-13,0.0056633992332450487,0.007374639039339461,1.6838151042905448e-07,4.167853246511481e-07,1.2214274892238755e-05,3.9064910618046082e-09,1.00891206538867e-08,2.8315174938940211e-11,6.7442262786131106e-08,6.518973326529706e-08,1.3684110671090861e-12,1.8781945977635518e-10
4.480768380579507e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32449004936536641,0.11290474946314298,0.019064401282248154,0.0,7.8820133239942199e-05,1.5513675378103034e-05,3.3026235815406094e-05,7.4206161453461177e-08,5.4600804210776446e-21,6.8743874074517425e-05,3.2247323563466124e-17,2.6428466458769651e-08,5.1793642228718399e-14,6.7575084991476531e-08,1.1116867776124887e-15,9.3770311978567572e-18,3.126159587914857e-07,2.9180302531405197e-13,0.0056629180040136552,0.0074016638843718173,1.6917076498999532e-07,4.1812231013666099e-07,1.2207761232974972e-05,3.9440019749096924e-09,1.0154724355018622e-08,2.8370316048135022e-11,6.7475488354152254e-08,6.5251305371100766e-08,1.3792885980397945e-12,1.9139479027579642e-10
4.4995384980169457e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32446353999194566,0.1129044415181024,0.019050361567516372,0.0,7.9612160051409757e-05,1.5550669563623992e-05,3.3315051441634686e-05,7.5614819511972519e-08,5.538530868585113e-21,6.9239216391740903e-05,3.3462450066086991e-17,2.6426408223298044e-08,5.3115933811965012e-14,6.8437323996973171e-08,1.1214089225834867e-15,9.5067339792712122e-18,3.1433577037203863e-07,3.0062453077072646e-13,0.0056624371544789767,0.0074286583873303556,1.6996039165209809e-07,4.1945528003192107e-07,1.2201222842153393e-05,3.9816727926908282e-09,1.0220406902848205e-08,2.8425366722038453e-11,6.7508424708876051e-08,6.5312796566628234e-08,1.3902101701037835e-12,1.95021612888625e-10
4.516431603710641e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32443970716843856,0.11290416183588552,0.019037736625868478,0.0,8.0328162088622886e-05,1.5583597495336983e-05,3.3576117240203723e-05,7.6899939761719879e-08,5.6097571755836414e-21,6.9686059378574658e-05,3.4590151040159408e-17,2.6424383204518165e-08,5.4329335779166916e-14,6.9219213155058802e-08,1.1301887945982191e-15,9.6245729908432182e-18,3.1588121822734901e-07,3.0875585300712749e-13,0.0056620047142542564,0.0074529275267841092,1.7067137062859932e-07,4.2065153756097247e-07,1.2195317804128804e-05,4.0157130112428243e-09,1.0279587714093182e-08,2.8474836535818436e-11,6.7537823448382951e-08,6.5368069382622628e-08,1.4000772410296514e-12,1.9833018585273124e-10
4.533324709404336e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32441589858239261,0.11290387975906205,0.019025121905651893,0.0,8.1047171044884607e-05,1.5616180035465446e-05,3.3838255538058843e-05,7.8201623129113613e-08,5.6815738861567661e-21,7.013387859138751e-05,3.575098588047371e-17,2.6422197917118385e-08,5.5565170781112791e-14,7.0006682700191286e-08,1.1389970046478601e-15,9.743466474230676e-18,3.1742439463728519e-07,3.1707253464108875e-13,0.0056615725810550601,0.0074771721436137232,1.713826451195515e-07,4.2184457580144404e-07,1.2189393949571781e-05,4.0498823139410998e-09,1.0338830726784197e-08,2.8524235919369754e-11,6.7566994018169482e-08,6.5423276511073579e-08,1.4099799868103984e-12,2.0168122648413249e-10
4.550217815098031e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32439211420773933,0.11290359529131651,0.019012517395627329,0.0,8.1769183327316973e-05,1.564841924250684e-05,3.4101466648523172e-05,7.9520012038920943e-08,5.7539830973373032e-21,7.0582669982659151e-05,3.694578250104949e-17,2.6419855442701374e-08,5.6823752139604094e-14,7.0799747525781085e-08,1.1478335264794458e-15,9.863420425117583e-18,3.1896528615923246e-07,3.2557799495760308e-13,0.0056611407546314479,0.0075013922635620142,1.7209421234657458e-07,4.2303441041233475e-07,1.2183451838344616e-05,4.0841804941898073e-09,1.0398135157563396e-08,2.8573566173358336e-11,6.7595939237677057e-08,6.5478417883804728e-08,1.4199184079800941e-12,2.0507509641985076e-10
4.567110920791726e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32436835401845338,0.1129033084363272,0.01899992308457232,0.0,8.2494195346599573e-05,1.5680317173022867e-05,3.4365750880810011e-05,8.0855249457413073e-08,5.8269869026064452e-21,7.1032429513700628e-05,3.8175385763257356e-17,2.6417358809467839e-08,5.810539603584021e-14,7.1598422478823807e-08,1.1566983342168459e-15,9.9844408550824652e-18,3.2050387966156289e-07,3.3427570088593715e-13,0.0056607092347338234,0.0075255879123384776,1.7280606953823902e-07,4.2422105696144745e-07,1.2177492020268551e-05,4.1186073457268686e-09,1.0457500226273651e-08,2.8622828575534138e-11,6.7624661884203902e-08,6.5533493434655311e-08,1.4298925049699654e-12,2.0851215862139406e-10
4.584004026485421e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32434461798855263,0.11290301919776652,0.018987338961281242,0.0,8.3222203517129971e-05,1.5711875881409389e-05,3.4631108540033346e-05,8.2207478890352915e-08,5.9005873919096034e-21,7.1483153154634028e-05,3.9440657741189025e-17,2.6414710993143218e-08,5.9410421520302401e-14,7.2402722360028906e-08,1.1655914023523507e-15,1.0106533791589266e-17,3.2204016231949643e-07,3.4316916743251698e-13,0.0056602780211129503,0.0075497591156191649,1.7351821393032936e-07,4.254045309409147e-07,1.2171515035271415e-05,4.1531626627000561e-09,1.0516925155947463e-08,2.8672024381683654e-11,6.7653164694177054e-08,6.5588503099165035e-08,1.4399022780842011e-12,2.1199277736925555e-10
4.600897132179116e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32432090609209757,0.11290272757930071,0.018974765014565239,0.0,8.3953204257166439e-05,1.5743097419677795e-05,3.4897539927219018e-05,8.3576844380962251e-08,5.9747866516720355e-21,7.1934836884373737e-05,4.0742477992152675e-17,2.6411914917876402e-08,6.0739150522512815e-14,7.3212661923935171e-08,1.1745127057387974e-15,1.0229705277977939e-17,3.2357412161103681e-07,3.5226195811653393e-13,0.0056598471135199339,0.007573905899046625,1.7423064276492564e-07,4.2658484775281012e-07,1.2165521413578304e-05,4.1878462405309788e-09,1.0576409172796079e-08,2.8721154825605246e-11,6.7681450363889153e-08,6.5643446814675459e-08,1.4499477274962245e-12,2.155173182573634e-10
4.6161009273034413e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32429958599797981,0.1129024630908879,0.018963457154258425,0.0,8.4613660613034136e-05,1.5770910217565595e-05,3.5138246458606407e-05,8.4824044135033403e-08,6.0420796558069827e-21,7.2342169800711435e-05,4.1946106249691877e-17,2.6409274064687486e-08,6.1955541534627201e-14,7.3946441617663113e-08,1.1825659994264306e-15,1.0341486783483169e-17,3.2495268838653752e-07,3.6061887655664859e-13,0.0056594595581346083,0.0075956171463233257,1.7487206964046124e-07,4.2764444616248942e-07,1.2160113360240856e-05,4.2191709546867072e-09,1.0629994670510902e-08,2.8765317342563276e-11,6.7706724007833152e-08,6.5692839722061378e-08,1.459019135266067e-12,2.1872726170396823e-10
4.6313047224277665e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32427828541212766,0.11290219668038093,0.018952157519794916,0.0,8.5276535446847249e-05,1.5798453059804344e-05,3.5379823163884185e-05,8.6085346964956653e-08,6.1098608672566073e-21,7.2750274219983831e-05,4.3180731820567788e-17,2.6406517510117358e-08,6.3191634261187431e-14,7.4684812059471973e-08,1.1906421257434611e-15,1.0454151250289969e-17,3.2632935462418326e-07,3.6914284069241719e-13,0.0056590722502495791,0.0076173086529082116,1.7551372268536177e-07,4.2870151077899227e-07,1.2154692626197947e-05,4.2505992456356867e-09,1.0683626844998271e-08,2.8809428767018504e-11,6.7731825829260715e-08,6.5742179118461655e-08,1.4681194408768959e-12,2.2197334763141228e-10
4.6465085175520916e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32425700431572008,0.11290192835043997,0.018940866103052765,0.0,8.5941826156073927e-05,1.5825727436515052e-05,3.5622270254050772e-05,8.7360858986745233e-08,6.1781317997729662e-21,7.3159147229009619e-05,4.4447033317478577e-17,2.6403647282217865e-08,6.4447669408938099e-14,7.5427783909926718e-08,1.1987410670756094e-15,1.0567703116939648e-17,3.2770411180854439e-07,3.778365508638442e-13,0.0056586851896841235,0.0076389804374247545,1.7615559990331141e-07,4.2975605265978724e-07,1.2149259578523452e-05,4.282130965665624e-09,1.0737305138727402e-08,2.8853489954537172e-11,6.7756757712744272e-08,6.5791464961598864e-08,1.4772486441963686e-12,2.252558452643068e-10
4.661712312676417e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32423574268996402,0.11290165810372126,0.018929582895920973,0.0,8.660953014104281e-05,1.5852734835737395e-05,3.5865587937449956e-05,8.8650686663920534e-08,6.2468939648369652e-21,7.356878592032876e-05,4.5745701512040211e-17,2.6400665377371222e-08,6.5723889597518196e-14,7.617536779956583e-08,1.2068628060259696e-15,1.0682146832365494e-17,3.2907695161292504e-07,3.8670274033324942e-13,0.0056582983762577532,0.0076606325184742641,1.7679769930217351e-07,4.3080808278929972e-07,1.2143814578384649e-05,4.3137659675174615e-09,1.079102899622615e-08,2.8897501746563994e-11,6.7781521517627155e-08,6.5840697210814099e-08,1.4864067450411646e-12,2.2857502467505514e-10
4.673754340599268e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32421891641790851,0.11290144269870447,0.018920651955016177,0.0,8.7140089971634292e-05,1.5873937312723695e-05,3.6058923482782343e-05,8.9682513106813571e-08,6.3017060307285899e-21,7.3893778003852699e-05,4.6797733984962565e-17,2.6398225630316919e-08,6.6749194680599174e-14,7.6770764930552895e-08,1.2133117234082285e-15,1.0773426814922809e-17,3.3016293080021757e-07,3.9384935723548095e-13,0.0056579921794663139,0.0076777678817523988,1.7730642466839678e-07,4.3163955838354912e-07,1.213949366784964e-05,4.3388953829855852e-09,1.0833612460224465e-08,2.8932326379323951e-11,6.7801017393980231e-08,6.5879653106013535e-08,1.4936808436746147e-12,2.3123016201078841e-10
4.685796368522119e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32420210233927022,0.11290122609421781,0.018911726155135106,0.0,8.7672160801688978e-05,1.589497397644695e-05,3.6252805406461777e-05,9.0723440395370382e-08,6.3568279566587287e-21,7.4219247162230436e-05,4.787086675510765e-17,2.6395718021278344e-08,6.778743814984928e-14,7.7369067231087834e-08,1.219774923164754e-15,1.0865271297504813e-17,3.3124769808706362e-07,4.0110729963511293e-13,0.0056576861375097895,0.0076948909053548512,1.7781528718290513e-07,4.3246947056330919e-07,1.2135165656186024e-05,4.3640894243859824e-09,1.0876223886406249e-08,2.8967120950704491e-11,6.7820409882008045e-08,6.5918575335800418e-08,1.5009730702334599e-12,2.3390861580572541e-10
4.69783839644497e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3241853004447488,0.11290100829157579,0.018902805492262188,0.0,8.8205741343512227e-05,1.5915845563217066e-05,3.6447233808478382e-05,9.1773521889262392e-08,6.4122604906253678e-21,7.4545191958445218e-05,4.8965459697120992e-17,2.6393143501083459e-08,6.8838743124091322e-14,7.7970279943231984e-08,1.2262523969314961e-15,1.0957682504518315e-17,3.3233124958271906e-07,4.0847797021854945e-13,0.0056573802502988008,0.0077120015984943396,1.7832428586178813e-07,4.3329782471662449e-07,1.2130830715144062e-05,4.3893480187761418e-09,1.0918863001508161e-08,2.9001885861335646e-11,6.7839699873189229e-08,6.5957463881457979e-08,1.5082834245287931e-12,2.3661052137491698e-10
4.709880424367821e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32416851072505476,0.11290078929209144,0.01889388996238614,0.0,8.8740830310635738e-05,1.5936552808368602e-05,3.6642208787786789e-05,9.2832811083178686e-08,6.4680043797452127e-21,7.4871610957716068e-05,5.0081877709234317e-17,2.6390503008777787e-08,6.9903233482723971e-14,7.8574408297321161e-08,1.2327441364238983e-15,1.1050662664451166e-17,3.3341358146752422e-07,4.1596278499797542e-13,0.0056570745177440601,0.0077290999703747993,1.7883341972293707e-07,4.3412462621091668e-07,1.212648901427345e-05,4.4146710934411422e-09,1.0961529533068173e-08,2.9036621506863643e-11,6.7858888249778889e-08,6.5996318724585606e-08,1.5156119063373747e-12,2.3933601436232259e-10
4.7219224522906724e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32415173317090951,0.11290056909707621,0.018884979561499936,0.0,8.9277426417837786e-05,1.5957096446228492e-05,3.6837730442308262e-05,9.390136160643717e-08,6.5240603702564197e-21,7.5198502727494081e-05,5.122049076719478e-17,2.6387797471769309e-08,7.0981033867406638e-14,7.9181457511984343e-08,1.2392501334356712e-15,1.1144214009870302e-17,3.3449468999221777e-07,4.2356317339359811e-13,0.0056567689397563686,0.0077461860301913776,1.7934268778607579e-07,4.3494988039197599e-07,1.2122140720953246e-05,4.4400585758384679e-09,1.1004223209423611e-08,2.907132827795354e-11,6.7877975884823318e-08,6.6035139847120585e-08,1.5229585154056667e-12,2.4208523073975407e-10
4.7339644802135235e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32413496777304512,0.11290034770784005,0.018876074285600813,0.0,8.9815528381164986e-05,1.597747721008447e-05,3.7033798868932509e-05,9.4979227222594246e-08,6.5804292075213016e-21,7.5525865837459231e-05,5.2381673978602548e-17,2.6385027805971155e-08,7.2072269683733455e-14,7.9791432794165103e-08,1.2457703798375539e-15,1.1238338777419736e-17,3.3557457147725615e-07,4.3128057831608421e-13,0.0056564635162466128,0.0077632597871304205,1.7985208907260774e-07,4.357735925839047e-07,1.2117786000416667e-05,4.4655103935785832e-09,1.1046943759709194e-08,2.9106006560345484e-11,6.7896963642301921e-08,6.6073927231413332e-08,1.5303232514509004e-12,2.4485830680581827e-10
4.7460065081363746e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32411821452220502,0.11290012512569138,0.018867174130690272,0.0,9.0355134917952893e-05,1.5997695832153706e-05,3.7230414163519717e-05,9.6066461829053653e-08,6.6371116360290408e-21,7.5853698859516868e-05,5.3565807637456181e-17,2.6382194915943475e-08,7.317706710290182e-14,8.0404339339142313e-08,1.2523048675760318e-15,1.1333039207818538e-17,3.3665322231213463e-07,4.3911645624908747e-13,0.0056561582471257726,0.0077803212503694645,1.8036162260561952e-07,4.3659576808909869e-07,1.2113425015776705e-05,4.4910264744333342e-09,1.1089690913855098e-08,2.9140656734917643e-11,6.791585237727712e-08,6.6112680860248787e-08,1.5377061141606243e-12,2.4765537918485502e-10
