Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),C2H4X(215),C2H4X(70)
5.038910706675234e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4501381794311283,0.1165321443414575,0.022785787810574314,7.620166922129558e-16,3.3117766763187584e-10,8.974522157865718e-07,6.787616763339917e-09,3.026300866537095e-10,8.434817133543898e-23,4.447383480452856e-05,3.971747046330189e-20,4.1488498001234786e-05,8.905224871348125e-15,6.671879558298167e-13,3.5383203912782764e-17,3.0565013653475418e-19,3.26009200474857e-08,3.181746863602112e-14,0.0020925663749473094,7.148703747400616e-05,4.260410682136686e-06,1.9203316901448656e-11,2.518107386273362e-10,8.137509619666788e-11,3.729050157745039e-14,2.9108877105303505e-11,7.73092734511013e-07,4.899473312878885e-10,9.693328875600496e-09,4.913835174615881e-14,1.3999593162639936e-10,1.7948815940530897e-17,2.1300365541366956e-14,3.199429386302121e-08,1.528325626314861e-14,1.0610561090905523e-16,7.549077918367494e-19,1.422377808074952e-16,9.125906270092083e-21
5.083596993404325e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4501216310571774,0.11651589558123028,0.022785471938312755,7.9357590378488e-16,3.399271048116464e-10,9.133091313819732e-07,7.004212157200876e-09,3.1072477463954453e-10,8.88995752799391e-23,4.486814835320263e-05,4.1548699358987785e-20,4.183179559487866e-05,9.152316889058465e-15,6.909345212587007e-13,3.691467140417512e-17,3.1802878952886483e-19,3.31683303738732e-08,3.2991088090375016e-14,0.0021084094868816868,7.211742118934065e-05,4.323972791988119e-06,1.965970226541886e-11,2.540424700743914e-10,8.193391601433268e-11,3.754670511753183e-14,2.9899595270177e-11,7.841782827351284e-07,5.015090679528603e-10,9.90936596481163e-09,5.096186945963687e-14,1.412328818707074e-10,1.853506470973173e-17,2.1979912829994396e-14,3.2545840003184e-08,1.568647224989777e-14,1.1023398321976434e-16,7.859083123860341e-19,1.4880372053561998e-16,9.462183122221593e-21
5.128283280133415e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4501051251664898,0.11649968965229877,0.022785156088915372,8.261614875194569e-16,3.4882695722401296e-10,9.293091500483054e-07,7.2258323710369285e-09,3.18962014122838e-10,9.365441230407077e-23,4.526245855352271e-05,4.344693460355397e-20,4.217469418445377e-05,9.403970383097697e-15,7.153052299393964e-13,3.8497902323567677e-17,3.3079817665976774e-19,3.3740408459202965e-08,3.4196981455734496e-14,0.0021242096935682082,7.27477447495907e-05,4.3879423858206545e-06,2.0122960514872243e-11,2.562741208534688e-10,8.249272927704707e-11,3.780291074370543e-14,3.070659555670133e-11,7.953356291185568e-07,5.13246276446087e-10,1.0128062107559024e-08,5.2835836265760654e-14,1.424697436917796e-10,1.9135351632338728e-17,2.2675209598931187e-14,3.3101787044081046e-08,1.609660932806542e-14,1.1448714000768093e-16,8.179049785903849e-19,1.556095094884851e-16,9.807692645469997e-21
5.172969566862506e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45008866164449296,0.11648352643862107,0.022784840262326488,8.597979162860642e-16,3.5787842960497167e-10,9.454525695765059e-07,7.452551361694693e-09,3.273430308962012e-10,9.861994524362368e-23,4.565676536365624e-05,4.541400160355859e-20,4.251719459313366e-05,9.66022806426886e-15,7.40310744133285e-13,4.0134160412051665e-17,3.439672284687401e-19,3.4317148734871197e-08,3.5435738857681145e-14,0.002139967111093698,7.33780082028116e-05,4.452317974745852e-06,2.059313288112189e-11,2.5850569073827814e-10,8.3051535949764e-11,3.805911857682552e-14,3.153008437783382e-11,8.065646927603217e-07,5.251601848574392e-10,1.034942311991379e-08,5.476118017538027e-14,1.43706517276285e-10,1.974989345040986e-17,2.338648702100453e-14,3.36621274315595e-08,1.6513722851221706e-14,1.1886777313400152e-16,8.509210999274361e-19,1.6266163251008195e-16,1.0162603168265996e-20
5.217655853591596e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45007224037694193,0.11646740582447028,0.022784524458490562,8.945100388440953e-16,3.6708272491109714e-10,9.617396944612323e-07,7.684443557212462e-09,3.3586905026165905e-10,1.0380363319687974e-22,4.605106874188213e-05,4.745175872235056e-20,4.285929764177721e-05,9.921132665241354e-15,7.659618103684339e-13,4.1824728393362265e-17,3.5754500371632186e-19,3.489854564235452e-08,3.6707955881565956e-14,0.0021556818552297915,7.400821159624825e-05,4.517098058933184e-06,2.1070260312971203e-11,2.6073717949996903e-10,8.361033598072674e-11,3.831532873318511e-14,3.237026881421062e-11,8.178653923021884e-07,5.372520194806454e-10,1.0573454819972009e-08,5.673883783638876e-14,1.4494320277304125e-10,2.037890795992034e-17,2.411397772748794e-14,3.422685362703384e-08,1.6937868093062985e-14,1.2337860916136974e-16,8.84980334993049e-19,1.6996668894766895e-16,1.0527084564627824e-20
5.262342140320687e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45005586124991825,0.11645132769443373,0.02278420867735223,9.303230824488612e-16,3.764410443257035e-10,9.781708358992345e-07,7.9215838554728e-09,3.4454129703031467e-10,1.0921313521540287e-22,4.644536864658988e-05,4.956209757711337e-20,4.320100414892811e-05,1.0186726940421592e-14,7.922692592948146e-13,4.3570908073043145e-17,3.715406901456757e-19,3.548459363318272e-08,3.801423357492954e-14,0.0021713540414337925,7.463835497633735e-05,4.582281127606248e-06,2.15543834666018e-11,2.629685869053614e-10,8.416912931740285e-11,3.857154133207138e-14,3.322735655369706e-11,8.29237645930007e-07,5.495230047995124e-10,1.080016303118795e-08,5.876975453757035e-14,1.4617980038763128e-10,2.1022614755802108e-17,2.4857915803770592e-14,3.479595810744092e-08,1.736910024855864e-14,1.2802240855978364e-16,9.201066921981547e-19,1.775313936033562e-16,1.0901308255361807e-20
5.307028427049777e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4500395241498293,0.11643529193341205,0.022783892918856283,9.672626554712028e-16,3.859545872649736e-10,9.947463117869677e-07,8.164047622850495e-09,3.533609955220169e-10,1.1485631399329653e-22,4.683966503627879e-05,5.174694333591794e-20,4.354231493081417e-05,1.0457053665824153e-14,8.192440055398109e-13,4.537402043672513e-17,3.8596360524326155e-19,3.607528716891152e-08,3.935517844990623e-14,0.002186983784849539,7.526843838870999e-05,4.647865659040679e-06,2.2045542691134045e-11,2.651999127275623e-10,8.47279159288818e-11,3.8827756503632945e-14,3.410155582448867e-11,8.406813713750606e-07,5.619743634743229e-10,1.1029553585623323e-08,6.085488421242333e-14,1.4741631032113188e-10,2.1681235229129665e-17,2.561853678501389e-14,3.53694333651949e-08,1.780747443258837e-14,1.3280196499921348e-16,9.563245244877093e-19,1.853625776843377e-16,1.1285447208757725e-20
5.3517147137788675e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45002322896340685,0.11641929842661844,0.022783577182947653,1.0053547499840916e-15,3.95624551384063e-10,1.0114664467174507e-06,8.411910692855958e-09,3.6232936956502776e-10,1.2074123962721095e-22,4.7233957869557415e-05,5.4008255014783145e-20,4.388323080134677e-05,1.0732155638943411e-14,8.468970475640148e-13,4.7235405747525955e-17,4.008231969968059e-19,3.6670620721095357e-08,4.0731402485612197e-14,0.0022025712003082547,7.589846187819385e-05,4.7138501205637345e-06,2.2543778048405595e-11,2.6743115674150755e-10,8.528669576480368e-11,3.908397437218546e-14,3.4993075480890423e-11,8.52196485915329e-07,5.74607316328177e-10,1.1261632327114157e-08,6.299518944295711e-14,1.4865273271888556e-10,2.2354991618720502e-17,2.6396077651795634e-14,3.594727190814235e-08,1.8253045680771366e-14,1.3772010719968408e-16,9.9365854005681e-19,1.9346718975177057e-16,1.1679675940182658e-20
5.396401000507958e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.450006975577707,0.11640334705957771,0.02278326146957145,1.0446257443430758e-15,4.054521325831836e-10,1.0283315719763548e-06,8.665249364773965e-09,3.714476424956936e-10,1.2687619343867403e-22,4.762824710514259e-05,5.634802577474226e-20,4.4223752572120215e-05,1.1012075678625649e-14,8.752394675173112e-13,4.9156423642572894e-17,4.1612904465056357e-19,3.7270588771259945e-08,4.214352313051737e-14,0.0022181164023294085,7.652842548881577e-05,4.780232968555638e-06,2.3049129304804794e-11,2.696623187169632e-10,8.584546876668703e-11,3.934019506248902e-14,3.590212494768568e-11,8.637829063768458e-07,5.874230823333002e-10,1.1496405114357054e-08,6.519164146346405e-14,1.4988906776809104e-10,2.3044107928367336e-17,2.71907768257418e-14,3.6529466259517374e-08,1.8705868951348678e-14,1.4277969817776006e-16,1.0321338052752706e-18,2.0185229666830128e-16,1.208417051335236e-20
5.4410872872370484e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44999076388010883,0.1163874377181254,0.022782945778672948,1.0851024057940496e-15,4.154385250136497e-10,1.0453420255373254e-06,8.924140402297935e-09,3.807170371581157e-10,1.3326967177350002e-22,4.8022532701858734e-05,5.876828321891441e-20,4.456388105241103e-05,1.1296856624941681e-14,9.042824310952486e-13,5.113845322864323e-17,4.3189085945789106e-19,3.787518581087506e-08,4.359216330480155e-14,0.0022336195051215675,7.715832926380396e-05,4.847012648452562e-06,2.35616359072489e-11,2.7189339842649224e-10,8.64042349080771e-11,3.959641871431713e-14,3.6828914109742695e-11,8.75440549135087e-07,6.004228785976013e-10,1.1733877823916363e-08,6.744522016426594e-14,1.511253156799062e-10,2.3748810215670845e-17,2.800287416514583e-14,3.71160089578967e-08,1.916599912314194e-14,1.4798363379369057e-16,1.0717757360111785e-18,2.1052508454423903e-16,1.2499108541295343e-20
5.485773573966139e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4499745937583136,0.1163715702884071,0.022782630110197533,1.1268118930405635e-15,4.255849210838998e-10,1.0624981520565306e-06,9.188661032159596e-09,3.901387759038249e-10,1.3993038987342424e-22,4.8416814618637207e-05,6.12710896895792e-20,4.490361704917744e-05,1.1586541339059975e-14,9.34037187395696e-13,5.318289317692974e-17,4.481184854311101e-19,3.8484406341327086e-08,4.507795140269448e-14,0.002249080622583243,7.778817324559061e-05,4.9141875947513606e-06,2.4081337009956174e-11,2.7412439564719223e-10,8.69629941422787e-11,3.985264546096314e-14,3.7773653433468004e-11,8.871693301162235e-07,6.136079203511646e-10,1.1974056353153872e-08,6.975691409543512e-14,1.523614766045134e-10,2.4469325140560855e-17,2.88326109605755e-14,3.770689255715498e-08,1.9633490996066654e-14,1.533348452339872e-16,1.1126101087882014e-18,2.1949285968237644e-16,1.2924669185563775e-20
5.530459860695229e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449958465100344,0.11635574465687736,0.02278231446409079,1.1697817587943323e-15,4.35892511465501e-10,1.0798003028664298e-06,9.458888942754208e-09,3.9971408059145516e-10,1.4686728583686628e-22,4.8811092814515456e-05,6.385854256525319e-20,4.524296136705863e-05,1.18811727031202e-14,9.645150687757848e-13,5.52911618169364e-17,4.648219000886511e-19,3.909824487389161e-08,4.660152129480025e-14,0.0022644998683037424,7.841795747581397e-05,4.9817562310160145e-06,2.4608271471655222e-11,2.7635531015255233e-10,8.752174640227821e-11,4.0108875431845267e-14,3.8736553930546725e-11,8.989691647984851e-07,6.269794209326245e-10,1.2216946623082575e-08,7.212772047049063e-14,1.5359755070920438e-10,2.5205881004960173e-17,2.9680229930467814e-14,3.830210962641996e-08,2.01083992941875e-14,1.5883629854164594e-16,1.1546630672051727e-18,2.287630495214575e-16,1.3361033157519821e-20
5.57514614742432e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44994237779454294,0.116339960710299,0.022781998840298443,1.214039952372725e-15,4.4636248509911465e-10,1.0972488359687641e-06,9.73490228276126e-09,4.094441725864214e-10,1.540895245288969e-22,4.920536724863623e-05,6.653277455776705e-20,4.5581914808374075e-05,1.2180793620107286e-14,9.957274907091346e-13,5.746469722949461e-17,4.820112151995047e-19,3.971669592970606e-08,4.816351233040576e-14,0.002279877355564017,7.904768199532116e-05,5.049716969885807e-06,2.5142477817539604e-11,2.785861417155123e-10,8.808049166569554e-11,4.036510877644704e-14,3.971782698262288e-11,9.108399682136025e-07,6.405385917758877e-10,1.2462554581145946e-08,7.455864517006925e-14,1.5483353820801988e-10,2.595870855837321e-17,3.054597521671138e-14,3.8901652750027864e-08,2.05907786628819e-14,1.6449099204952587e-16,1.1979611094308962e-18,2.3834320357829196e-16,1.380838271971968e-20
5.61983243415341e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44992633172957336,0.11632421833574233,0.02278168323876637,1.2596148222496918e-15,4.569960292004321e-10,1.114844116026758e-06,1.0016779659760743e-08,4.193302727605966e-10,1.6160650155646934e-22,4.9599637880246945e-05,6.929595400934163e-20,4.592047817312299e-05,1.2485447013725978e-14,1.0276859516433614e-12,5.970495733890809e-17,4.996966775249638e-19,4.033975403974218e-08,4.976456933977352e-14,0.002295213197337498,7.967734684417017e-05,5.118068213085169e-06,2.5683994273041942e-11,2.8081689011401746e-10,8.863922989306899e-11,4.0621345638434394e-14,4.071768450099718e-11,9.227816549480446e-07,6.542866423968063e-10,1.2710886203924218e-08,7.705070274557147e-14,1.560694392626455e-10,2.6728038886218027e-17,3.143009238021683e-14,3.95055145274787e-08,2.1080683668579566e-14,1.7030195954602124e-16,1.2425310987150739e-18,2.482409943885181e-16,1.4266901684664698e-20
5.664518720882501e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4499103267944168,0.11630851742058414,0.022781367659440596,1.3065351185701216e-15,4.677943292661021e-10,1.1325865143565352e-06,1.0304600138844963e-08,4.2937360149199203e-10,1.6942784737612883e-22,4.9993904668698875e-05,7.21502851896619e-20,4.625865225898356e-05,1.2795175828275824e-14,1.0604020328578694e-12,6.201342000423614e-17,5.178886695576263e-19,4.096741374477852e-08,5.140534263641885e-14,0.002310507506290947,8.030695206163253e-05,5.186808351435319e-06,2.6232858772066032e-11,2.830475551251067e-10,8.919796100590227e-11,4.087758615092381e-14,4.173633893449741e-11,9.347941391443741e-07,6.682247803795901e-10,1.2961947499769065e-08,7.960491642278298e-14,1.5730525402298521e-10,2.7514104439938124e-17,3.233282839647515e-14,4.011368757339168e-08,2.157816880360099e-14,1.7627227050479403e-16,1.288400274815383e-18,2.5846421844601165e-16,1.4736775415993783e-20
5.709205007611591e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44989436287837253,0.11629285785250695,0.022781052102267312,1.3548299957381026e-15,4.787585690796147e-10,1.1504764089177403e-06,1.0598443241225963e-08,4.395753786644383e-10,1.7756343131754716e-22,5.0388167573446404e-05,7.509800859294713e-20,4.659643786131233e-05,1.311002302852664e-14,1.09388739832192e-12,6.43915831096999e-17,5.365977102577086e-19,4.159966959537295e-08,5.3086488019371375e-14,0.0023257603947852857,8.093649768619557e-05,5.255935764867626e-06,2.6789108899392347e-11,2.8527813652328007e-10,8.975668498423174e-11,4.1133830472758726e-14,4.277400300176044e-11,9.468773345027634e-07,6.823542113636903e-10,1.3215744511368061e-08,8.222231810547102e-14,1.5854098269755186e-10,2.831714068791546e-17,3.325443165110392e-14,4.072616451746068e-08,2.2083288482518366e-14,1.8240502593559835e-16,1.3355962375416217e-18,2.6902079714094294e-16,1.521819083048762e-20
5.7538912943406816e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4498784398710573,0.11627723951949817,0.02278073656719286,1.4045290149571342e-15,4.898899307171499e-10,1.168514184303365e-06,1.0898388942838552e-08,4.4993682366726833e-10,1.860233656490971e-22,5.0782426554046326e-05,7.814140123501589e-20,4.693383577314348e-05,1.3430031599594458e-14,1.128153794552987e-12,6.684096465421989e-17,5.558344557866432e-19,4.223651615183511e-08,5.480866677542118e-14,0.00234097197487644,8.156598375556489e-05,5.325448822438618e-06,2.7352781929703194e-11,2.875086340867201e-10,9.031540180107899e-11,4.139007875992809e-14,4.383088988467117e-11,9.59031154282215e-07,6.966761390306997e-10,1.3472283318240256e-08,8.490394837895629e-14,1.5977662546301331e-10,2.913738318981894e-17,3.419515193538172e-14,4.134293800440969e-08,2.259609704032777e-14,1.8870336216281962e-16,1.384146954957222e-18,2.799187776964804e-16,1.5711336396297334e-20
5.798577581069772e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4498625576624038,0.11626166230984926,0.02278042105416373,1.4556621467000801e-15,5.011895945534287e-10,1.1867002317287748e-06,1.1204517672938978e-08,4.604591553950011e-10,1.9481800984221287e-22,5.1176681570157076e-05,8.128277695034495e-20,4.7270846785188274e-05,1.3755244546817916e-14,1.1632130504753861e-12,6.936310284010098e-17,5.756097002379279e-19,4.2877947984198804e-08,5.657254568134922e-14,0.0023561423583161687,8.21954103066667e-05,5.395345882346827e-06,2.7923914855589633e-11,2.897390475952081e-10,9.087411136350679e-11,4.164633114826446e-14,4.4907213319758204e-11,9.712555113018847e-07,7.11191765090766e-10,1.3731570039164205e-08,8.765085651366039e-14,1.6101218245787337e-10,2.997506835023325e-17,3.515524044177057e-14,4.1964000693948436e-08,2.311664873987193e-14,1.951704524155927e-16,1.434080781492503e-18,2.911663341041428e-16,1.6216402133860764e-20
5.8432638677988625e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4498467161426599,0.1162461261121549,0.022780105563126575,1.5082597732877043e-15,5.126587392675157e-10,1.205034949019938e-06,1.1516910312699267e-08,4.711435922470279e-10,2.0395797471655142e-22,5.1570932581537984e-05,8.452448668912005e-20,4.760747168583427e-05,1.4085704895635113e-14,1.1990770772791826e-12,7.195955616084364e-17,5.959343763652749e-19,4.352395967219431e-08,5.837879700614255e-14,0.002371271656552897,8.282477737565032e-05,5.465625291951387e-06,2.8502544304081103e-11,2.9196937682571896e-10,9.143281365021192e-11,4.190258780492689e-14,4.600318720526992e-11,9.835503179426948e-07,7.259022892696206e-10,1.399361083453966e-08,9.046410046862842e-14,1.6224765387743413e-10,3.083043637137975e-17,3.6134949759426566e-14,4.2589345260727944e-08,2.364499776764188e-14,2.0180950054189024e-16,1.4854264379380091e-18,3.0277176805779725e-16,1.673357961878128e-20
5.887950154527953e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44983091520238844,0.11623063081531218,0.022779790094028172,1.5623526914280188e-15,5.242985418485783e-10,1.2235187406008462e-06,1.1835648193797242e-08,4.819913521272994e-10,2.1345412657556424e-22,5.196517954804851e-05,8.786891881427761e-20,4.7943711261144726e-05,1.442145569146093e-14,1.2357578682793802e-12,7.463190348808646e-17,6.168195563080516e-19,4.417454580522094e-08,6.022809851319406e-14,0.0023863599807325496,8.345408499789051e-05,5.536285387792213e-06,2.90887065759982e-11,2.941996215567833e-10,9.199150865396416e-11,4.215884890082344e-14,4.711902581042644e-11,9.95915486148545e-07,7.408089092957756e-10,1.4258411908684243e-08,9.334474689502779e-14,1.634830399128387e-10,3.1703727406327534e-17,3.7134533869698896e-14,4.3218964394296107e-08,2.4181198229088864e-14,2.0862374510204568e-16,1.538213014996513e-18,3.1474350988630697e-16,1.7263061979507828e-20
